# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  825       3.467691252673e-10       1.584787535534e-12      -6.318022877733e-12       0.000000000000e+00       1.178962895317e-14       4.318984512251e-15      -1.247166201592e-16 
  826       3.464539527108e-10       1.577634558155e-12      -6.052964053164e-12       0.000000000000e+00       1.173623836884e-14       4.299756588398e-15      -1.200362244248e-16 
  827       3.461104093420e-10       1.571324831580e-12      -5.787514978947e-12       0.000000000000e+00       1.168314422445e-14       4.280448613575e-15      -1.153732216389e-16 
  828       3.457386249896e-10       1.565858840208e-12      -5.521767056639e-12       0.000000000000e+00       1.163034511052e-14       4.261060520060e-15      -1.107277673106e-16 
  829       3.453387320856e-10       1.561237027164e-12      -5.255812544809e-12       0.000000000000e+00       1.157783957625e-14       4.241592239309e-15      -1.061000167107e-16 
  830       3.449108656744e-10       1.557459794130e-12      -4.989744561570e-12       0.000000000000e+00       1.152562612939e-14       4.222043701956e-15      -1.014901248685e-16 
  831       3.444551634219e-10       1.554527501168e-12      -4.723657087114e-12       0.000000000000e+00       1.147370323608e-14       4.202414837803e-15      -9.689824656950e-17 
  832       3.439717656245e-10       1.552440466553e-12      -4.457644966248e-12       0.000000000000e+00       1.142206932067e-14       4.182705575815e-15      -9.232453635177e-17 
  833       3.434608152185e-10       1.551198966596e-12      -4.191803910925e-12       0.000000000000e+00       1.137072276561e-14       4.162915844119e-15      -8.776914850364e-17 
  834       3.429224577888e-10       1.550803235481e-12      -3.926230502781e-12       0.000000000000e+00       1.131966191122e-14       4.143045569994e-15      -8.323223706054e-17 
  835       3.423568415782e-10       1.551253465085e-12      -3.661022195671e-12       0.000000000000e+00       1.126888505558e-14       4.123094679870e-15      -7.871395580216e-17 
  836       3.417641174968e-10       1.552549804811e-12      -3.396277318199e-12       0.000000000000e+00       1.121839045435e-14       4.103063099319e-15      -7.421445824956e-17 
  837       3.411444391304e-10       1.554692361414e-12      -3.132095076253e-12       0.000000000000e+00       1.116817632064e-14       4.082950753053e-15      -6.973389766228e-17 
  838       3.404979627505e-10       1.557681198832e-12      -2.868575555544e-12       0.000000000000e+00       1.111824082481e-14       4.062757564916e-15      -6.527242703545e-17 
  839       3.398248473225e-10       1.561516338011e-12      -2.605819724133e-12       0.000000000000e+00       1.106858209433e-14       4.042483457881e-15      -6.083019909686e-17 
  840       3.391252545156e-10       1.566197756739e-12      -2.343929434973e-12       0.000000000000e+00       1.101919821363e-14       4.022128354045e-15      -5.640736630411e-17 
  841       3.383993487115e-10       1.571725389465e-12      -2.083007428438e-12       0.000000000000e+00       1.097008722393e-14       4.001692174622e-15      -5.200408084170e-17 
  842       3.376472970133e-10       1.578099127139e-12      -1.823157334858e-12       0.000000000000e+00       1.092124712306e-14       3.981174839939e-15      -4.762049461812e-17 
  843       3.368692692552e-10       1.585318817031e-12      -1.564483677055e-12       0.000000000000e+00       1.087267586534e-14       3.960576269429e-15      -4.325675926299e-17 
  844       3.360654380111e-10       1.593384262564e-12      -1.307091872877e-12       0.000000000000e+00       1.082437136142e-14       3.939896381631e-15      -3.891302612413e-17 
  845       3.352359786041e-10       1.602295223141e-12      -1.051088237732e-12       0.000000000000e+00       1.077633147807e-14       3.919135094178e-15      -3.458944626470e-17 
  846       3.343810691151e-10       1.612051413974e-12      -7.965799871210e-13       0.000000000000e+00       1.072855403807e-14       3.898292323797e-15      -3.028617046026e-17 
  847       3.335008903924e-10       1.622652505912e-12      -5.436752391747e-13       0.000000000000e+00       1.068103682004e-14       3.877367986300e-15      -2.600334919594e-17 
  848       3.325956260605e-10       1.634098125269e-12      -2.924830171861e-13       0.000000000000e+00       1.063377755826e-14       3.856361996582e-15      -2.174113266349e-17 
  849       3.316654625296e-10       1.646387853655e-12      -4.311325214541e-14       0.000000000000e+00       1.058677394254e-14       3.835274268615e-15      -1.749967075840e-17 
  850       3.307105890041e-10       1.659521227799e-12       2.043232147257e-13       0.000000000000e+00       1.054002361803e-14       3.814104715442e-15      -1.327911307704e-17 
  851       3.297311974922e-10       1.673497739384e-12       4.497146294397e-13       0.000000000000e+00       1.049352418511e-14       3.792853249172e-15      -9.079608913718e-18 
  852       3.287274828149e-10       1.688316834869e-12       6.929483227089e-13       0.000000000000e+00       1.044727319915e-14       3.771519780974e-15      -4.901307257814e-18 
  853       3.276996426149e-10       1.703977915324e-12       9.339107074112e-13       0.000000000000e+00       1.040126817045e-14       3.750104221075e-15      -7.443567908797e-19 
  854       3.266478773659e-10       1.720480336251e-12       1.172487276056e-12       0.000000000000e+00       1.035550656398e-14       3.728606478751e-15       3.391094116257e-18 
  855       3.255723903818e-10       1.737823407420e-12       1.408562598249e-12       0.000000000000e+00       1.030998579932e-14       3.707026462325e-15       7.504897406383e-18 
  856       3.244734145532e-10       1.756004764401e-12       1.642031534891e-12       0.000000000000e+00       1.026470356716e-14       3.685364116872e-15       1.159683595868e-17 
  857       3.233512930389e-10       1.775015453085e-12       1.872833095495e-12       0.000000000000e+00       1.021965878548e-14       3.663619538063e-15       1.566641415447e-17 
  858       3.222063999685e-10       1.794844761010e-12       2.100917153188e-12       0.000000000000e+00       1.017485065938e-14       3.641792860256e-15       1.971306374587e-17 
  859       3.210391138530e-10       1.815481837606e-12       2.326233279601e-12       0.000000000000e+00       1.013027836573e-14       3.619884218953e-15       2.373621290382e-17 
  860       3.198498175983e-10       1.836915693770e-12       2.548730744168e-12       0.000000000000e+00       1.008594105304e-14       3.597893750809e-15       2.773528620967e-17 
  861       3.186388985184e-10       1.859135201419e-12       2.768358513428e-12       0.000000000000e+00       1.004183784138e-14       3.575821593629e-15       3.170970464665e-17 
  862       3.174067483495e-10       1.882129093055e-12       2.985065250328e-12       0.000000000000e+00       9.997967822236e-15       3.553667886366e-15       3.565888559148e-17 
  863       3.161537632627e-10       1.905885961329e-12       3.198799313517e-12       0.000000000000e+00       9.954330058432e-15       3.531432769128e-15       3.958224280587e-17 
  864       3.148803438780e-10       1.930394258600e-12       3.409508756654e-12       0.000000000000e+00       9.910923584011e-15       3.509116383176e-15       4.347918642809e-17 
  865       3.135868952778e-10       1.955642296498e-12       3.617141327704e-12       0.000000000000e+00       9.867747404128e-15       3.486718870925e-15       4.734912296452e-17 
  866       3.122738270201e-10       1.981618245487e-12       3.821644468239e-12       0.000000000000e+00       9.824800494940e-15       3.464240375945e-15       5.119145528117e-17 
  867       3.109415531521e-10       2.008310134425e-12       4.022965312738e-12       0.000000000000e+00       9.782081803506e-15       3.441681042962e-15       5.500558259524e-17 
  868       3.095904922236e-10       2.035705850130e-12       4.221050687890e-12       0.000000000000e+00       9.739590247670e-15       3.419041017860e-15       5.879090046667e-17 
  869       3.082210673008e-10       2.063793136936e-12       4.415847111893e-12       0.000000000000e+00       9.697324715962e-15       3.396320447680e-15       6.254680078966e-17 
  870       3.068337059794e-10       2.092559596262e-12       4.607300793754e-12       0.000000000000e+00       9.655284067485e-15       3.373519480623e-15       6.627267178426e-17 
  871       3.054288403982e-10       2.121992686168e-12       4.795357632589e-12       0.000000000000e+00       9.613467131808e-15       3.350638266051e-15       6.996789798785e-17 
  872       3.040069072528e-10       2.152079720920e-12       4.979963216926e-12       0.000000000000e+00       9.571872708861e-15       3.327676954486e-15       7.363186024677e-17 
  873       3.025683478085e-10       2.182807870553e-12       5.161062824004e-12       0.000000000000e+00       9.530499568827e-15       3.304635697612e-15       7.726393570777e-17 
  874       3.011136079146e-10       2.214164160429e-12       5.338601419071e-12       0.000000000000e+00       9.489346452032e-15       3.281514648277e-15       8.086349780962e-17 
  875       2.996431380173e-10       2.246135470805e-12       5.512523654690e-12       0.000000000000e+00       9.448412068840e-15       3.258313960493e-15       8.442991627466e-17 
  876       2.981573931732e-10       2.278708536389e-12       5.682773870035e-12       0.000000000000e+00       9.407695099542e-15       3.235033789437e-15       8.796255710027e-17 
  877       2.966568330630e-10       2.311869945906e-12       5.849296090193e-12       0.000000000000e+00       9.367194194255e-15       3.211674291453e-15       9.146078255052e-17 
  878       2.951419220049e-10       2.345606141659e-12       6.012034025465e-12       0.000000000000e+00       9.326907972806e-15       3.188235624050e-15       9.492395114763e-17 
  879       2.936131289680e-10       2.379903419090e-12       6.170931070664e-12       0.000000000000e+00       9.286835024633e-15       3.164717945908e-15       9.835141766354e-17 
  880       2.920709275861e-10       2.414747926343e-12       6.325930304421e-12       0.000000000000e+00       9.246973908669e-15       3.141121416875e-15       1.017425331115e-16 
  881       2.905157961706e-10       2.450125663828e-12       6.476974488477e-12       0.000000000000e+00       9.207323153244e-15       3.117446197968e-15       1.050966447375e-16 
  882       2.889482177244e-10       2.486022483778e-12       6.624006066994e-12       0.000000000000e+00       9.167881255967e-15       3.093692451377e-15       1.084130960120e-16 
  883       2.873686799555e-10       2.522424089815e-12       6.766967165846e-12       0.000000000000e+00       9.128646683626e-15       3.069860340462e-15       1.116912266212e-16 
  884       2.857776752899e-10       2.559316036514e-12       6.905799591924e-12       0.000000000000e+00       9.089617872079e-15       3.045950029759e-15       1.149303724589e-16 
  885       2.841757008858e-10       2.596683728957e-12       7.040444832438e-12       0.000000000000e+00       9.050793226144e-15       3.021961684976e-15       1.181298656179e-16 
  886       2.825632586466e-10       2.634512422304e-12       7.170844054212e-12       0.000000000000e+00       9.012171119495e-15       2.997895472997e-15       1.212890343815e-16 
  887       2.809408552344e-10       2.672787221350e-12       7.296938102992e-12       0.000000000000e+00       8.973749894549e-15       2.973751561882e-15       1.244072032150e-16 
  888       2.793090020837e-10       2.711493080089e-12       7.418667502738e-12       0.000000000000e+00       8.935527862367e-15       2.949530120868e-15       1.274836927574e-16 
  889       2.776682154147e-10       2.750614801273e-12       7.535972454933e-12       0.000000000000e+00       8.897503302536e-15       2.925231320370e-15       1.305178198128e-16 
  890       2.760190162470e-10       2.790137035979e-12       7.648792837877e-12       0.000000000000e+00       8.859674463072e-15       2.900855331983e-15       1.335088973423e-16 
  891       2.743619304128e-10       2.830044283168e-12       7.757068205989e-12       0.000000000000e+00       8.822039560303e-15       2.876402328481e-15       1.364562344548e-16 
  892       2.726974885705e-10       2.870320889246e-12       7.860737789112e-12       0.000000000000e+00       8.784596778770e-15       2.851872483819e-15       1.393591363995e-16 
  893       2.710262262183e-10       2.910951047629e-12       7.959740491806e-12       0.000000000000e+00       8.747344271111e-15       2.827265973136e-15       1.422169045565e-16 
  894       2.693486837073e-10       2.951918798303e-12       8.054014892656e-12       0.000000000000e+00       8.710280157961e-15       2.802582972752e-15       1.450288364292e-16 
  895       2.676653821355e-10       2.993208167200e-12       8.143511279627e-12       0.000000000000e+00       8.673402752699e-15       2.777824762917e-15       1.477944455741e-16 
  896       2.659767505691e-10       3.034803587706e-12       8.228227972725e-12       0.000000000000e+00       8.636711239944e-15       2.752997055758e-15       1.505141253413e-16 
  897       2.642831976603e-10       3.076689485161e-12       8.308175592468e-12       0.000000000000e+00       8.600205007911e-15       2.728106721620e-15       1.531884959451e-16 
  898       2.625851356698e-10       3.118850137249e-12       8.383365078629e-12       0.000000000000e+00       8.563883424489e-15       2.703160691408e-15       1.558181855302e-16 
  899       2.608829804766e-10       3.161269673587e-12       8.453807691335e-12       0.000000000000e+00       8.527745837162e-15       2.678165956753e-15       1.584038301968e-16 
  900       2.591771515880e-10       3.203932075302e-12       8.519515012172e-12       0.000000000000e+00       8.491791572937e-15       2.653129570177e-15       1.609460740246e-16 
  901       2.574680721491e-10       3.246821174617e-12       8.580498945285e-12       0.000000000000e+00       8.456019938268e-15       2.628058645260e-15       1.634455690975e-16 
  902       2.557561689533e-10       3.289920654433e-12       8.636771718478e-12       0.000000000000e+00       8.420430218985e-15       2.602960356806e-15       1.659029755281e-16 
  903       2.540418724515e-10       3.333214047913e-12       8.688345884321e-12       0.000000000000e+00       8.385021680220e-15       2.577841941010e-15       1.683189614817e-16 
  904       2.523256167622e-10       3.376684738064e-12       8.735234321244e-12       0.000000000000e+00       8.349793566328e-15       2.552710695619e-15       1.706942032015e-16 
  905       2.506078396818e-10       3.420315957319e-12       8.777450234644e-12       0.000000000000e+00       8.314745100821e-15       2.527573980107e-15       1.730293850324e-16 
  906       2.488889826937e-10       3.464090787123e-12       8.815007157986e-12       0.000000000000e+00       8.279875486289e-15       2.502439215832e-15       1.753251994459e-16 
  907       2.471694909789e-10       3.507992157513e-12       8.847918953901e-12       0.000000000000e+00       8.245183904325e-15       2.477313886207e-15       1.775823470642e-16 
  908       2.454498134253e-10       3.552002846703e-12       8.876199815294e-12       0.000000000000e+00       8.210669515456e-15       2.452205536865e-15       1.798015366849e-16 
  909       2.437304026381e-10       3.596105480664e-12       8.899864266438e-12       0.000000000000e+00       8.176331459066e-15       2.427121775826e-15       1.819834853053e-16 
  910       2.420117149490e-10       3.640282532712e-12       8.918927164081e-12       0.000000000000e+00       8.142168853321e-15       2.402070273659e-15       1.841289181472e-16 
  911       2.402942104269e-10       3.684516323087e-12       8.933403698547e-12       0.000000000000e+00       8.108180795099e-15       2.377058763653e-15       1.862385686808e-16 
  912       2.385783528870e-10       3.728789018534e-12       8.943309394834e-12       0.000000000000e+00       8.074366359911e-15       2.352095041981e-15       1.883131786496e-16 
  913       2.368646099012e-10       3.773082631894e-12       8.948660113721e-12       0.000000000000e+00       8.040724601833e-15       2.327186967865e-15       1.903534980947e-16 
  914       2.351534528076e-10       3.817379021678e-12       8.949472052864e-12       0.000000000000e+00       8.007254553425e-15       2.302342463744e-15       1.923602853792e-16 
  915       2.334453567207e-10       3.861659891656e-12       8.945761747902e-12       0.000000000000e+00       7.973955225666e-15       2.277569515438e-15       1.943343072129e-16 
  916       2.317408005410e-10       3.905906790437e-12       8.937546073557e-12       0.000000000000e+00       7.940825607871e-15       2.252876172315e-15       1.962763386763e-16 
  917       2.300402669651e-10       3.950101111052e-12       8.924842244735e-12       0.000000000000e+00       7.907864667623e-15       2.228270547457e-15       1.981871632457e-16 
  918       2.283442424953e-10       3.994224090539e-12       8.907667817627e-12       0.000000000000e+00       7.875071350699e-15       2.203760817826e-15       2.000675728168e-16 
  919       2.266532174498e-10       4.038256809525e-12       8.886040690812e-12       0.000000000000e+00       7.842444580991e-15       2.179355224431e-15       2.019183677302e-16 
  920       2.249676859723e-10       4.082180191807e-12       8.859979106361e-12       0.000000000000e+00       7.809983260438e-15       2.155062072493e-15       2.037403567950e-16 
  921       2.232881460419e-10       4.125975003939e-12       8.829501650931e-12       0.000000000000e+00       7.777686268950e-15       2.130889731608e-15       2.055343573135e-16 
  922       2.216150994832e-10       4.169621854811e-12       8.794627256875e-12       0.000000000000e+00       7.745552464332e-15       2.106846635919e-15       2.073011951059e-16 
  923       2.199490519759e-10       4.213101195233e-12       8.755375203339e-12       0.000000000000e+00       7.713580682215e-15       2.082941284279e-15       2.090417045345e-16 
  924       2.182905130648e-10       4.256393317521e-12       8.711765117365e-12       0.000000000000e+00       7.681769735976e-15       2.059182240416e-15       2.107567285283e-16 
  925       2.166399961697e-10       4.299478355075e-12       8.663816974989e-12       0.000000000000e+00       7.650118416668e-15       2.035578133100e-15       2.124471186073e-16 
  926       2.149980185951e-10       4.342336281967e-12       8.611551102351e-12       0.000000000000e+00       7.618625492947e-15       2.012137656309e-15       2.141137349071e-16 
  927       2.133651015403e-10       4.384946912519e-12       8.554988176787e-12       0.000000000000e+00       7.587289710994e-15       1.988869569397e-15       2.157574462032e-16 
  928       2.117417701091e-10       4.427289900889e-12       8.494149227937e-12       0.000000000000e+00       7.556109794445e-15       1.965782697256e-15       2.173791299357e-16 
  929       2.101285533198e-10       4.469344740655e-12       8.429055638843e-12       0.000000000000e+00       7.525084444316e-15       1.942885930484e-15       2.189796722336e-16 
  930       2.085259841150e-10       4.511090764395e-12       8.359729147054e-12       0.000000000000e+00       7.494212338928e-15       1.920188225553e-15       2.205599679393e-16 
  931       2.069345993714e-10       4.552507143272e-12       8.286191845723e-12       0.000000000000e+00       7.463492133833e-15       1.897698604972e-15       2.221209206328e-16 
  932       2.053549399097e-10       4.593572886615e-12       8.208466184714e-12       0.000000000000e+00       7.432922461742e-15       1.875426157453e-15       2.236634426567e-16 
  933       2.037875505048e-10       4.634266841505e-12       8.126574971699e-12       0.000000000000e+00       7.402501932451e-15       1.853380038079e-15       2.251884551401e-16 
  934       2.022329238236e-10       4.674569485026e-12       8.040547414873e-12       0.000000000000e+00       7.372229294696e-15       1.831567277229e-15       2.266966231340e-16 
  935       2.006913312613e-10       4.714468332571e-12       7.950437352380e-12       0.000000000000e+00       7.342103924652e-15       1.809986169474e-15       2.281875564293e-16 
  936       1.991629894799e-10       4.753952613266e-12       7.856305310082e-12       0.000000000000e+00       7.312125344926e-15       1.788632781647e-15       2.296605962927e-16 
  937       1.976481162429e-10       4.793011484790e-12       7.758212487705e-12       0.000000000000e+00       7.282293063267e-15       1.767503134583e-15       2.311150792110e-16 
  938       1.961469304165e-10       4.831634033210e-12       7.656220760778e-12       0.000000000000e+00       7.252606572514e-15       1.746593202984e-15       2.325503368797e-16 
  939       1.946596519725e-10       4.869809272806e-12       7.550392682559e-12       0.000000000000e+00       7.223065350544e-15       1.725898915279e-15       2.339656961910e-16 
  940       1.931865019901e-10       4.907526145901e-12       7.440791485971e-12       0.000000000000e+00       7.193668860221e-15       1.705416153495e-15       2.353604792213e-16 
  941       1.917277026583e-10       4.944773522693e-12       7.327481085532e-12       0.000000000000e+00       7.164416549344e-15       1.685140753119e-15       2.367340032202e-16 
  942       1.902834772777e-10       4.981540201080e-12       7.210526079286e-12       0.000000000000e+00       7.135307850596e-15       1.665068502961e-15       2.380855805976e-16 
  943       1.888540502630e-10       5.017814906492e-12       7.089991750736e-12       0.000000000000e+00       7.106342181491e-15       1.645195145023e-15       2.394145189124e-16 
  944       1.874396471452e-10       5.053586291720e-12       6.965944070776e-12       0.000000000000e+00       7.077518944323e-15       1.625516374363e-15       2.407201208604e-16 
  945       1.860404945734e-10       5.088842936746e-12       6.838449699621e-12       0.000000000000e+00       7.048837526116e-15       1.606027838957e-15       2.420016842622e-16 
  946       1.846568203174e-10       5.123573348570e-12       6.707575988740e-12       0.000000000000e+00       7.020297298569e-15       1.586725139566e-15       2.432585020515e-16 
  947       1.832888532696e-10       5.157765961042e-12       6.573390982790e-12       0.000000000000e+00       6.991897618008e-15       1.567603829601e-15       2.444898622628e-16 
  948       1.819368234470e-10       5.191409134688e-12       6.435963421542e-12       0.000000000000e+00       6.963637825331e-15       1.548659414988e-15       2.456950480199e-16 
  949       1.806009619939e-10       5.224491156544e-12       6.295362741819e-12       0.000000000000e+00       6.935517245959e-15       1.529887354033e-15       2.468733375237e-16 
  950       1.792815011836e-10       5.257000239980e-12       6.151659079424e-12       0.000000000000e+00       6.907535189784e-15       1.511283057285e-15       2.480240040402e-16 
  951       1.779786744208e-10       5.288924524533e-12       6.004923271072e-12       0.000000000000e+00       6.879690951115e-15       1.492841887403e-15       2.491463158887e-16 
  952       1.766927162436e-10       5.320252075736e-12       5.855226856324e-12       0.000000000000e+00       6.851983808628e-15       1.474559159021e-15       2.502395364299e-16 
  953       1.754238623259e-10       5.350970884945e-12       5.702642079517e-12       0.000000000000e+00       6.824413025317e-15       1.456430138612e-15       2.513029240538e-16 
  954       1.741723494792e-10       5.381068869171e-12       5.547241891695e-12       0.000000000000e+00       6.796977848438e-15       1.438450044352e-15       2.523357321679e-16 
  955       1.729384156551e-10       5.410533870907e-12       5.389099952543e-12       0.000000000000e+00       6.769677509458e-15       1.420614045987e-15       2.533372091851e-16 
  956       1.717222999475e-10       5.439353657960e-12       5.228290632317e-12       0.000000000000e+00       6.742511224007e-15       1.402917264697e-15       2.543065985118e-16 
  957       1.705242425943e-10       5.467515923277e-12       5.064889013777e-12       0.000000000000e+00       6.715478191821e-15       1.385354772960e-15       2.552431385362e-16 
  958       1.693444849802e-10       5.495008284776e-12       4.898970894118e-12       0.000000000000e+00       6.688577596697e-15       1.367921594419e-15       2.561460626160e-16 
  959       1.681832696383e-10       5.521818285178e-12       4.730612786901e-12       0.000000000000e+00       6.661808606433e-15       1.350612703744e-15       2.570145990667e-16 
  960       1.670408402527e-10       5.547933391830e-12       4.559891923988e-12       0.000000000000e+00       6.635170372786e-15       1.333423026499e-15       2.578479711496e-16 
  961       1.659174416603e-10       5.573340996540e-12       4.386886257468e-12       0.000000000000e+00       6.608662031410e-15       1.316347439009e-15       2.586453970596e-16 
  962       1.648133198534e-10       5.598028415403e-12       4.211674461597e-12       0.000000000000e+00       6.582282701815e-15       1.299380768219e-15       2.594060899139e-16 
  963       1.637287219814e-10       5.621982888632e-12       4.034335934720e-12       0.000000000000e+00       6.556031487306e-15       1.282517791564e-15       2.601292577394e-16 
  964       1.626638963532e-10       5.645191580389e-12       3.854950801210e-12       0.000000000000e+00       6.529907474936e-15       1.265753236831e-15       2.608141034609e-16 
  965       1.616190924394e-10       5.667641578608e-12       3.673599913400e-12       0.000000000000e+00       6.503909735456e-15       1.249081782028e-15       2.614598248896e-16 
  966       1.605945608744e-10       5.689319894830e-12       3.490364853507e-12       0.000000000000e+00       6.478037323259e-15       1.232498055241e-15       2.620656147105e-16 
  967       1.595905534585e-10       5.710213464033e-12       3.305327935575e-12       0.000000000000e+00       6.452289276332e-15       1.215996634510e-15       2.626306604709e-16 
  968       1.586073231604e-10       5.730309144456e-12       3.118572207396e-12       0.000000000000e+00       6.426664616201e-15       1.199572047682e-15       2.631541445685e-16 
  969       1.576451241188e-10       5.749593717433e-12       2.930181452449e-12       0.000000000000e+00       6.401162347883e-15       1.183218772287e-15       2.636352442392e-16 
  970       1.567042116449e-10       5.768053887220e-12       2.740240191830e-12       0.000000000000e+00       6.375781459831e-15       1.166931235393e-15       2.640731315450e-16 
  971       1.557848422248e-10       5.785676280823e-12       2.548833686181e-12       0.000000000000e+00       6.350520923885e-15       1.150703813479e-15       2.644669733627e-16 
  972       1.548872735211e-10       5.802447447834e-12       2.356047937626e-12       0.000000000000e+00       6.325379695219e-15       1.134530832296e-15       2.648159313714e-16 
  973       1.540117106279e-10       5.818356188294e-12       2.161966878084e-12       0.000000000000e+00       6.300356830618e-15       1.118407698440e-15       2.651194046479e-16 
  974       1.531581439456e-10       5.833400574942e-12       1.966663884085e-12       0.000000000000e+00       6.275451845362e-15       1.102334312966e-15       2.653777614666e-16 
  975       1.523265088766e-10       5.847581036039e-12       1.770210138423e-12       0.000000000000e+00       6.250664361595e-15       1.086311708747e-15       2.655916184602e-16 
  976       1.515167393479e-10       5.860898037003e-12       1.572677433802e-12       0.000000000000e+00       6.225993990446e-15       1.070340923415e-15       2.657615990277e-16 
  977       1.507287678061e-10       5.873352080535e-12       1.374138174406e-12       0.000000000000e+00       6.201440331997e-15       1.054422999378e-15       2.658883333527e-16 
  978       1.499625252131e-10       5.884943706741e-12       1.174665377476e-12       0.000000000000e+00       6.177002975241e-15       1.038558983819e-15       2.659724584225e-16 
  979       1.492179410415e-10       5.895673493259e-12       9.743326748902e-13       0.000000000000e+00       6.152681498046e-15       1.022749928708e-15       2.660146180466e-16 
  980       1.484949432695e-10       5.905542055379e-12       7.732143147325e-13       0.000000000000e+00       6.128475467120e-15       1.006996890812e-15       2.660154628758e-16 
  981       1.477934583767e-10       5.914550046172e-12       5.713851628733e-13       0.000000000000e+00       6.104384437976e-15       9.913009316989e-16       2.659756504206e-16 
  982       1.471134113394e-10       5.922698156610e-12       3.689207045423e-13       0.000000000000e+00       6.080407954890e-15       9.756631177507e-16       2.658958450702e-16 
  983       1.464547256258e-10       5.929987115692e-12       1.658970459051e-13       0.000000000000e+00       6.056545550870e-15       9.600845201673e-16       2.657767181114e-16 
  984       1.458173231914e-10       5.936417690568e-12      -3.760908436182e-14       0.000000000000e+00       6.032796747616e-15       9.445662149771e-16       2.656189477471e-16 
  985       1.452011244744e-10       5.941990686662e-12      -2.415203334952e-13       0.000000000000e+00       6.009161055483e-15       9.291092830446e-16       2.654232191151e-16 
  986       1.446060483913e-10       5.946706947797e-12      -4.457587230699e-13       0.000000000000e+00       5.985637973448e-15       9.137148100786e-16       2.651902243073e-16 
  987       1.440320123316e-10       5.950567356319e-12      -6.502456474229e-13       0.000000000000e+00       5.962226989069e-15       8.983838866407e-16       2.649206623878e-16 
  988       1.434789321539e-10       5.953572833223e-12      -8.549018720782e-13       0.000000000000e+00       5.938927578451e-15       8.831176081529e-16       2.646152394122e-16 
  989       1.429467221809e-10       5.955724338271e-12      -1.059647532171e-12       0.000000000000e+00       5.915739206208e-15       8.679170749065e-16       2.642746684463e-16 
  990       1.424352951948e-10       5.957022870124e-12      -1.264402130874e-12       0.000000000000e+00       5.892661325427e-15       8.527833920698e-16       2.638996695845e-16 
  991       1.419445624324e-10       5.957469466461e-12      -1.469084537817e-12       0.000000000000e+00       5.869693377632e-15       8.377176696967e-16       2.634909699693e-16 
  992       1.414744335812e-10       5.957065204103e-12      -1.673612987517e-12       0.000000000000e+00       5.846834792747e-15       8.227210227345e-16       2.630493038091e-16 
  993       1.410248167739e-10       5.955811199140e-12      -1.877905077800e-12       0.000000000000e+00       5.824084989057e-15       8.077945710325e-16       2.625754123980e-16 
  994       1.405956185842e-10       5.953708607054e-12      -2.081877768227e-12       0.000000000000e+00       5.801443373175e-15       7.929394393499e-16       2.620700441339e-16 
  995       1.401867440223e-10       5.950758622840e-12      -2.285447378514e-12       0.000000000000e+00       5.778909340004e-15       7.781567573642e-16       2.615339545375e-16 
  996       1.397980965299e-10       5.946962481135e-12      -2.488529586964e-12       0.000000000000e+00       5.756482272697e-15       7.634476596794e-16       2.609679062709e-16 
  997       1.394295779757e-10       5.942321456340e-12      -2.691039428884e-12       0.000000000000e+00       5.734161542627e-15       7.488132858340e-16       2.603726691567e-16 
  998       1.390810886508e-10       5.936836862742e-12      -2.892891295015e-12       0.000000000000e+00       5.711946509345e-15       7.342547803096e-16       2.597490201966e-16 
  999       1.387525272643e-10       5.930510054640e-12      -3.093998929954e-12       0.000000000000e+00       5.689836520545e-15       7.197732925388e-16       2.590977435902e-16 
 1000       1.384437909380e-10       5.923342426472e-12      -3.294275430577e-12       0.000000000000e+00       5.667830912028e-15       7.053699769133e-16       2.584196307536e-16 
 1001       1.381547752023e-10       5.915335412932e-12      -3.493633244468e-12       0.000000000000e+00       5.645929007663e-15       6.910459927926e-16       2.577154803385e-16 
 1002       1.378853739917e-10       5.906490489101e-12      -3.691984168338e-12       0.000000000000e+00       5.624130119355e-15       6.768025045117e-16       2.569860982508e-16 
 1003       1.376354796395e-10       5.896809170568e-12      -3.889239346456e-12       0.000000000000e+00       5.602433547002e-15       6.626406813896e-16       2.562322976692e-16 
 1004       1.374049828737e-10       5.886293013551e-12      -4.085309269066e-12       0.000000000000e+00       5.580838578465e-15       6.485616977375e-16       2.554548990645e-16 
 1005       1.371937728123e-10       5.874943615030e-12      -4.280103770819e-12       0.000000000000e+00       5.559344489526e-15       6.345667328669e-16       2.546547302177e-16 
 1006       1.370017369584e-10       5.862762612861e-12      -4.473532029190e-12       0.000000000000e+00       5.537950543853e-15       6.206569710976e-16       2.538326262394e-16 
 1007       1.368287611958e-10       5.849751685906e-12      -4.665502562908e-12       0.000000000000e+00       5.516655992966e-15       6.068336017666e-16       2.529894295882e-16 
