# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  623       2.734138917530e-10       3.591528809552e-12       2.358552183114e-12       1.009047168136e-14       3.321731838848e-14       3.190713439815e-15      -5.514303867898e-16 
  624       2.723408592600e-10       3.630556061673e-12       2.238137317775e-12       1.009769369584e-14       3.302373019089e-14       3.223178239672e-15      -5.557314349283e-16 
  625       2.712814330481e-10       3.669335327707e-12       2.113737594115e-12       1.010481041946e-14       3.283150760593e-14       3.255575993978e-15      -5.599268376410e-16 
  626       2.702359335679e-10       3.707855075378e-12       1.985411761029e-12       1.011182508850e-14       3.264064570944e-14       3.287899731176e-15      -5.640175621552e-16 
  627       2.692046834755e-10       3.746103660363e-12       1.853219635645e-12       1.011874098518e-14       3.245113928633e-14       3.320142407034e-15      -5.680045990353e-16 
  628       2.681880076387e-10       3.784069325898e-12       1.717222107971e-12       1.012556143785e-14       3.226298282909e-14       3.352296904383e-15      -5.718889622920e-16 
  629       2.671862331422e-10       3.821740202389e-12       1.577481145543e-12       1.013228982112e-14       3.207617053618e-14       3.384356032852e-15      -5.756716894902e-16 
  630       2.661996892937e-10       3.859104307017e-12       1.434059798074e-12       1.013892955609e-14       3.189069631054e-14       3.416312528608e-15      -5.793538418574e-16 
  631       2.652287076298e-10       3.896149543344e-12       1.287022202099e-12       1.014548411050e-14       3.170655375802e-14       3.448159054095e-15      -5.829365043918e-16 
  632       2.642736219212e-10       3.932863700925e-12       1.136433585626e-12       1.015195699894e-14       3.152373618588e-14       3.479888197768e-15      -5.864207859708e-16 
  633       2.633347681793e-10       3.969234454909e-12       9.823602727802e-13       1.015835178303e-14       3.134223660119e-14       3.511492473834e-15      -5.898078194595e-16 
  634       2.624124846611e-10       4.005249365653e-12       8.248696884552e-13       1.016467207158e-14       3.116204770932e-14       3.542964321989e-15      -5.930987618184e-16 
  635       2.615071118757e-10       4.040895878325e-12       6.640303629589e-13       1.017092152078e-14       3.098316191243e-14       3.574296107158e-15      -5.962947942125e-16 
  636       2.606189925897e-10       4.076161322511e-12       4.999119366614e-13       1.017710383442e-14       3.080557130786e-14       3.605480119226e-15      -5.993971221187e-16 
  637       2.597484718330e-10       4.111032911828e-12       3.325851646435e-13       1.018322276399e-14       3.062926768664e-14       3.636508572786e-15      -6.024069754350e-16 
  638       2.588958969046e-10       4.145497743522e-12       1.621219213435e-13       1.018928210897e-14       3.045424253192e-14       3.667373606866e-15      -6.053256085882e-16 
  639       2.580616173786e-10       4.179542798086e-12      -1.140479479429e-14       1.019528571692e-14       3.028048701747e-14       3.698067284678e-15      -6.081543006423e-16 
  640       2.572459851095e-10       4.213154938859e-12      -1.879208566720e-13       1.020123748371e-14       3.010799200607e-14       3.728581593344e-15      -6.108943554071e-16 
  641       2.564493542384e-10       4.246320911638e-12      -3.673510038905e-13       1.020714135370e-14       2.993674804805e-14       3.758908443645e-15      -6.135471015461e-16 
  642       2.556720811985e-10       4.279027344283e-12      -5.496188381016e-13       1.021300131989e-14       2.976674537967e-14       3.789039669752e-15      -6.161138926851e-16 
  643       2.549145247211e-10       4.311260746325e-12      -7.346468183602e-13       1.021882142416e-14       2.959797392165e-14       3.818967028964e-15      -6.185961075205e-16 
  644       2.541770458413e-10       4.343007508575e-12      -9.223562564768e-13       1.022460575739e-14       2.943042327757e-14       3.848682201450e-15      -6.209951499272e-16 
  645       2.534600079035e-10       4.374253902730e-12      -1.112667312369e-12       1.023035845970e-14       2.926408273237e-14       3.878176789983e-15      -6.233124490675e-16 
  646       2.527637765677e-10       4.404986080980e-12      -1.305498989415e-12       1.023608372058e-14       2.909894125077e-14       3.907442319680e-15      -6.255494594990e-16 
  647       2.520887198148e-10       4.435190075615e-12      -1.500769129805e-12       1.024178577912e-14       2.893498747576e-14       3.936470237738e-15      -6.277076612831e-16 
  648       2.514352079525e-10       4.464851798635e-12      -1.698394409892e-12       1.024746892414e-14       2.877220972707e-14       3.965251913174e-15      -6.297885600930e-16 
  649       2.508036136213e-10       4.493957041354e-12      -1.898290335548e-12       1.025313749443e-14       2.861059599959e-14       3.993778636560e-15      -6.317936873224e-16 
  650       2.501943118000e-10       4.522491474009e-12      -2.100371237512e-12       1.025879587891e-14       2.845013396183e-14       4.022041619766e-15      -6.337246001937e-16 
  651       2.496076798116e-10       4.550440645370e-12      -2.304550266744e-12       1.026444851677e-14       2.829081095442e-14       4.050031995691e-15      -6.355828818660e-16 
  652       2.490440973290e-10       4.577789982342e-12      -2.510739389778e-12       1.027009989773e-14       2.813261398853e-14       4.077740818006e-15      -6.373701415437e-16 
  653       2.485039463809e-10       4.604524789576e-12      -2.718849384073e-12       1.027575456217e-14       2.797552974436e-14       4.105159060890e-15      -6.390880145849e-16 
  654       2.479876113574e-10       4.630630249075e-12      -2.928789833367e-12       1.028141710131e-14       2.781954456955e-14       4.132277618767e-15      -6.407381626093e-16 
  655       2.474954790159e-10       4.656091419804e-12      -3.140469123025e-12       1.028709215744e-14       2.766464447770e-14       4.159087306047e-15      -6.423222736070e-16 
  656       2.470279384870e-10       4.680893237293e-12      -3.353794435397e-12       1.029278442405e-14       2.751081514678e-14       4.185578856859e-15      -6.438420620463e-16 
  657       2.465853812797e-10       4.705020513247e-12      -3.568671745166e-12       1.029849864602e-14       2.735804191760e-14       4.211742924793e-15      -6.452992689824e-16 
  658       2.461682012881e-10       4.728457935155e-12      -3.785005814701e-12       1.030423961986e-14       2.720630979230e-14       4.237570082638e-15      -6.466956621655e-16 
  659       2.457767947963e-10       4.751190065894e-12      -4.002700189412e-12       1.031001219380e-14       2.705560343277e-14       4.263050822114e-15      -6.480330361490e-16 
  660       2.454115604846e-10       4.773201343337e-12      -4.221657193098e-12       1.031582126805e-14       2.690590715911e-14       4.288175553619e-15      -6.493132123984e-16 
  661       2.450728218935e-10       4.794478288341e-12      -4.441781374426e-12       1.032167134494e-14       2.675720715229e-14       4.312936431211e-15      -6.505375494706e-16 
  662       2.447605929272e-10       4.815016182946e-12      -4.662989939187e-12       1.032756516813e-14       2.660949811840e-14       4.337332872291e-15      -6.517054614800e-16 
  663       2.444748071904e-10       4.834812538663e-12      -4.885202538897e-12       1.033350505376e-14       2.646277676832e-14       4.361366159124e-15      -6.528158671765e-16 
  664       2.442153950463e-10       4.853864901643e-12      -5.108337836806e-12       1.033949333781e-14       2.631703962587e-14       4.385037624842e-15      -6.538676768894e-16 
  665       2.439822836014e-10       4.872170852893e-12      -5.332313504203e-12       1.034553237614e-14       2.617228302690e-14       4.408348653690e-15      -6.548597925016e-16 
  666       2.437753966896e-10       4.889728008486e-12      -5.557046216705e-12       1.035162454455e-14       2.602850311835e-14       4.431300681257e-15      -6.557911074237e-16 
  667       2.435946548570e-10       4.906534019772e-12      -5.782451650564e-12       1.035777223886e-14       2.588569585731e-14       4.453895194718e-15      -6.566605065673e-16 
  668       2.434399753463e-10       4.922586573597e-12      -6.008444478963e-12       1.036397787496e-14       2.574385701011e-14       4.476133733071e-15      -6.574668663195e-16 
  669       2.433112720813e-10       4.937883392511e-12      -6.234938368313e-12       1.037024388885e-14       2.560298215132e-14       4.498017887379e-15      -6.582090545168e-16 
  670       2.432084556515e-10       4.952422234983e-12      -6.461845974552e-12       1.037657273673e-14       2.546306666287e-14       4.519549301001e-15      -6.588859304187e-16 
  671       2.431314332964e-10       4.966200895614e-12      -6.689078939447e-12       1.038296689504e-14       2.532410573311e-14       4.540729669839e-15      -6.594963446822e-16 
  672       2.430801088904e-10       4.979217205348e-12      -6.916547886890e-12       1.038942886052e-14       2.518609435583e-14       4.561560742569e-15      -6.600391393352e-16 
  673       2.430543829268e-10       4.991469031689e-12      -7.144162419193e-12       1.039596115027e-14       2.504902732936e-14       4.582044320885e-15      -6.605131477508e-16 
  674       2.430541525028e-10       5.002954278910e-12      -7.371831113396e-12       1.040256630183e-14       2.491289925564e-14       4.602182259734e-15      -6.609171946209e-16 
  675       2.430793113035e-10       5.013670888267e-12      -7.599461517556e-12       1.040924687320e-14       2.477770453924e-14       4.621976467555e-15      -6.612500959308e-16 
  676       2.431297495870e-10       5.023616838215e-12      -7.826960147052e-12       1.041600544293e-14       2.464343738648e-14       4.641428906520e-15      -6.615106589324e-16 
  677       2.432053541685e-10       5.032790144616e-12      -8.054232480881e-12       1.042284461017e-14       2.451009180443e-14       4.660541592767e-15      -6.616976821185e-16 
  678       2.433060084047e-10       5.041188860957e-12      -8.281182957955e-12       1.042976699473e-14       2.437766160004e-14       4.679316596645e-15      -6.618099551969e-16 
  679       2.434315921787e-10       5.048811078559e-12      -8.507714973406e-12       1.043677523713e-14       2.424614037914e-14       4.697756042946e-15      -6.618462590641e-16 
  680       2.435819818843e-10       5.055654926792e-12      -8.733730874876e-12       1.044387199867e-14       2.411552154555e-14       4.715862111150e-15      -6.618053657792e-16 
  681       2.437570504106e-10       5.061718573288e-12      -8.959131958822e-12       1.045105996151e-14       2.398579830012e-14       4.733637035656e-15      -6.616860385381e-16 
  682       2.439566671262e-10       5.067000224152e-12      -9.183818466814e-12       1.045834182866e-14       2.385696363979e-14       4.751083106027e-15      -6.614870316473e-16 
  683       2.441806978642e-10       5.071498124179e-12      -9.407689581829e-12       1.046572032412e-14       2.372901035669e-14       4.768202667224e-15      -6.612070904979e-16 
  684       2.444290049063e-10       5.075210557063e-12      -9.630643424557e-12       1.047319819289e-14       2.360193103714e-14       4.784998119847e-15      -6.608449515393e-16 
  685       2.447014469676e-10       5.078135845613e-12      -9.852577049692e-12       1.048077820105e-14       2.347571806076e-14       4.801471920373e-15      -6.603993422538e-16 
  686       2.449978791808e-10       5.080272351962e-12      -1.007338644224e-11       1.048846313581e-14       2.335036359953e-14       4.817626581392e-15      -6.598689811296e-16 
  687       2.453181530811e-10       5.081618477785e-12      -1.029296651379e-11       1.049625580557e-14       2.322585961684e-14       4.833464671849e-15      -6.592525776356e-16 
  688       2.456621165902e-10       5.082172664509e-12      -1.051121109888e-11       1.050415903999e-14       2.310219786654e-14       4.848988817279e-15      -6.585488321950e-16 
  689       2.460296140013e-10       5.081933393526e-12      -1.072801295120e-11       1.051217569001e-14       2.297936989204e-14       4.864201700048e-15      -6.577564361591e-16 
  690       2.464204859635e-10       5.080899186407e-12      -1.094326373998e-11       1.052030862798e-14       2.285736702535e-14       4.879106059591e-15      -6.568740717814e-16 
  691       2.468345694659e-10       5.079068605114e-12      -1.115685404621e-11       1.052856074765e-14       2.273618038614e-14       4.893704692649e-15      -6.559004121917e-16 
  692       2.472716978226e-10       5.076440252216e-12      -1.136867335903e-11       1.053693496426e-14       2.261580088080e-14       4.908000453508e-15      -6.548341213699e-16 
  693       2.477317006572e-10       5.073012771096e-12      -1.157861007192e-11       1.054543421462e-14       2.249621920154e-14       4.921996254239e-15      -6.536738541198e-16 
  694       2.482144038869e-10       5.068784846169e-12      -1.178655147910e-11       1.055406145712e-14       2.237742582540e-14       4.935695064932e-15      -6.524182560433e-16 
  695       2.487196297073e-10       5.063755203096e-12      -1.199238377176e-11       1.056281967183e-14       2.225941101335e-14       4.949099913942e-15      -6.510659635142e-16 
  696       2.492471965769e-10       5.057922608990e-12      -1.219599203439e-11       1.057171186053e-14       2.214216480933e-14       4.962213888118e-15      -6.496156036522e-16 
  697       2.497969192015e-10       5.051285872637e-12      -1.239726024108e-11       1.058074104680e-14       2.202567703934e-14       4.975040133049e-15      -6.480657942970e-16 
  698       2.503686085188e-10       5.043843844704e-12      -1.259607125179e-11       1.058991027605e-14       2.190993731048e-14       4.987581853300e-15      -6.464151439818e-16 
  699       2.509620716831e-10       5.035595417955e-12      -1.279230680868e-11       1.059922261561e-14       2.179493501002e-14       4.999842312648e-15      -6.446622519078e-16 
  700       2.515770826183e-10       5.026541078639e-12      -1.298585907547e-11       1.060868060441e-14       2.168066075165e-14       5.011824208727e-15      -6.428062838100e-16 
  701       2.522132930381e-10       5.016687595689e-12      -1.317666552673e-11       1.061828458952e-14       2.156711074930e-14       5.023527782179e-15      -6.408487127710e-16 
  702       2.528703195418e-10       5.006043429624e-12      -1.336467477803e-11       1.062803435513e-14       2.145428253253e-14       5.034952668584e-15      -6.387916146177e-16 
  703       2.535477728551e-10       4.994617190809e-12      -1.354983510781e-11       1.063792966959e-14       2.134217350711e-14       5.046098520580e-15      -6.366370954272e-16 
  704       2.542452578070e-10       4.982417640044e-12      -1.373209445646e-11       1.064797028545e-14       2.123078095435e-14       5.056965007943e-15      -6.343872916421e-16 
  705       2.549623733077e-10       4.969453689162e-12      -1.391140042549e-11       1.065815593926e-14       2.112010203056e-14       5.067551817678e-15      -6.320443701850e-16 
  706       2.556987123253e-10       4.955734401615e-12      -1.408770027663e-11       1.066848635161e-14       2.101013376644e-14       5.077858654101e-15      -6.296105285729e-16 
  707       2.564538618634e-10       4.941268993072e-12      -1.426094093097e-11       1.067896122697e-14       2.090087306653e-14       5.087885238924e-15      -6.270879950330e-16 
  708       2.572274029385e-10       4.926066832005e-12      -1.443106896804e-11       1.068958025366e-14       2.079231670862e-14       5.097631311340e-15      -6.244790286163e-16 
  709       2.580189105570e-10       4.910137440290e-12      -1.459803062498e-11       1.070034310375e-14       2.068446134312e-14       5.107096628115e-15      -6.217859193132e-16 
  710       2.588279536930e-10       4.893490493790e-12      -1.476177179564e-11       1.071124943302e-14       2.057730349256e-14       5.116280963662e-15      -6.190109881681e-16 
  711       2.596540952650e-10       4.876135822955e-12      -1.492223802968e-11       1.072229888083e-14       2.047083955092e-14       5.125184110137e-15      -6.161565873940e-16 
  712       2.604968921138e-10       4.858083413409e-12      -1.507937453174e-11       1.073349107009e-14       2.036506578311e-14       5.133805877518e-15      -6.132251004873e-16 
  713       2.613558949793e-10       4.839343406545e-12      -1.523312616051e-11       1.074482560718e-14       2.025997832437e-14       5.142146093693e-15      -6.102189423428e-16 
  714       2.622306484781e-10       4.819926100117e-12      -1.538343742790e-11       1.075630208183e-14       2.015557317965e-14       5.150204604546e-15      -6.071405593684e-16 
  715       2.631206910810e-10       4.799841948832e-12      -1.553025249811e-11       1.076792006712e-14       2.005184622310e-14       5.157981274039e-15      -6.039924295996e-16 
  716       2.640255550898e-10       4.779101564942e-12      -1.567351518681e-11       1.077967911934e-14       1.994879319742e-14       5.165475984302e-15      -6.007770628148e-16 
  717       2.649447666150e-10       4.757715718838e-12      -1.581316896019e-11       1.079157877794e-14       1.984640971330e-14       5.172688635714e-15      -5.974970006496e-16 
  718       2.658778455529e-10       4.735695339640e-12      -1.594915693417e-11       1.080361856546e-14       1.974469124887e-14       5.179619146991e-15      -5.941548167118e-16 
  719       2.668243055632e-10       4.713051515791e-12      -1.608142187344e-11       1.081579798744e-14       1.964363314904e-14       5.186267455273e-15      -5.907531166963e-16 
  720       2.677836540459e-10       4.689795495647e-12      -1.620990619061e-11       1.082811653236e-14       1.954323062501e-14       5.192633516205e-15      -5.872945384997e-16 
  721       2.687553921190e-10       4.665938688074e-12      -1.633455194537e-11       1.084057367153e-14       1.944347875360e-14       5.198717304025e-15      -5.837817523349e-16 
  722       2.697390145955e-10       4.641492663035e-12      -1.645530084354e-11       1.085316885909e-14       1.934437247675e-14       5.204518811651e-15      -5.802174608463e-16 
  723       2.707340099610e-10       4.616469152186e-12      -1.657209423626e-11       1.086590153184e-14       1.924590660085e-14       5.210038050761e-15      -5.766043992245e-16 
  724       2.717398603507e-10       4.590880049468e-12      -1.668487311906e-11       1.087877110924e-14       1.914807579624e-14       5.215275051885e-15      -5.729453353208e-16 
  725       2.727560415270e-10       4.564737411696e-12      -1.679357813101e-11       1.089177699328e-14       1.905087459655e-14       5.220229864487e-15      -5.692430697622e-16 
  726       2.737820228567e-10       4.538053459156e-12      -1.689814955384e-11       1.090491856845e-14       1.895429739821e-14       5.224902557050e-15      -5.655004360660e-16 
  727       2.748172672881e-10       4.510840576194e-12      -1.699852731103e-11       1.091819520164e-14       1.885833845975e-14       5.229293217162e-15      -5.617203007550e-16 
  728       2.758612313288e-10       4.483111311809e-12      -1.709465096700e-11       1.093160624206e-14       1.876299190132e-14       5.233401951603e-15      -5.579055634718e-16 
  729       2.769133650224e-10       4.454878380247e-12      -1.718645972614e-11       1.094515102118e-14       1.866825170406e-14       5.237228886426e-15      -5.540591570938e-16 
  730       2.779731119265e-10       4.426154661592e-12      -1.727389243201e-11       1.095882885266e-14       1.857411170951e-14       5.240774167049e-15      -5.501840478480e-16 
  731       2.790399090893e-10       4.396953202358e-12      -1.735688756643e-11       1.097263903222e-14       1.848056561906e-14       5.244037958335e-15      -5.462832354258e-16 
  732       2.801131870275e-10       4.367287216082e-12      -1.743538324858e-11       1.098658083767e-14       1.838760699332e-14       5.247020444679e-15      -5.423597530976e-16 
  733       2.811923697031e-10       4.337170083916e-12      -1.750931723418e-11       1.100065352872e-14       1.829522925160e-14       5.249721830094e-15      -5.384166678277e-16 
  734       2.822768745012e-10       4.306615355218e-12      -1.757862691455e-11       1.101485634698e-14       1.820342567127e-14       5.252142338296e-15      -5.344570803892e-16 
  735       2.833661122072e-10       4.275636748150e-12      -1.764324931575e-11       1.102918851585e-14       1.811218938718e-14       5.254282212790e-15      -5.304841254787e-16 
  736       2.844594869835e-10       4.244248150262e-12      -1.770312109773e-11       1.104364924047e-14       1.802151339114e-14       5.256141716954e-15      -5.265009718310e-16 
  737       2.855563963479e-10       4.212463619089e-12      -1.775817855342e-11       1.105823770763e-14       1.793139053125e-14       5.257721134126e-15      -5.225108223337e-16 
  738       2.866562311499e-10       4.180297382746e-12      -1.780835760787e-11       1.107295308567e-14       1.784181351139e-14       5.259020767688e-15      -5.185169141427e-16 
  739       2.877584069111e-10       4.147763743526e-12      -1.785360621533e-11       1.108779423108e-14       1.775277585797e-14       5.260040715497e-15      -5.145218726623e-16 
  740       2.888624585689e-10       4.114876785438e-12      -1.789392182080e-11       1.110275880183e-14       1.766427484242e-14       5.260780188115e-15      -5.105257592697e-16 
  741       2.899679475573e-10       4.081650662072e-12      -1.792931463614e-11       1.111784412638e-14       1.757630861525e-14       5.261238177294e-15      -5.065279852859e-16 
  742       2.910744305989e-10       4.048099693635e-12      -1.795979531090e-11       1.113304749531e-14       1.748887524353e-14       5.261413680442e-15      -5.025279545922e-16 
  743       2.921814596881e-10       4.014238367522e-12      -1.798537493414e-11       1.114836616118e-14       1.740197271048e-14       5.261305700668e-15      -4.985250636032e-16 
  744       2.932885820760e-10       3.980081338888e-12      -1.800606503632e-11       1.116379733842e-14       1.731559891516e-14       5.260913246808e-15      -4.945187012400e-16 
  745       2.943953402543e-10       3.945643431216e-12      -1.802187759110e-11       1.117933820315e-14       1.722975167203e-14       5.260235333468e-15      -4.905082489029e-16 
  746       2.955012719395e-10       3.910939636891e-12      -1.803282501721e-11       1.119498589305e-14       1.714442871065e-14       5.259270981058e-15      -4.864930804447e-16 
  747       2.966059100574e-10       3.875985117770e-12      -1.803892018024e-11       1.121073750723e-14       1.705962767523e-14       5.258019215827e-15      -4.824725621433e-16 
  748       2.977087827267e-10       3.840795205753e-12      -1.804017639457e-11       1.122659010612e-14       1.697534612436e-14       5.256479069899e-15      -4.784460526753e-16 
  749       2.988094132436e-10       3.805385403354e-12      -1.803660742514e-11       1.124254071127e-14       1.689158153053e-14       5.254649581309e-15      -4.744129030882e-16 
  750       2.999073200662e-10       3.769771384274e-12      -1.802822748930e-11       1.125858630523e-14       1.680833127984e-14       5.252529794041e-15      -4.703724567742e-16 
  751       3.010020167980e-10       3.733968993967e-12      -1.801505125869e-11       1.127472383144e-14       1.672559267160e-14       5.250118758060e-15      -4.663240494426e-16 
  752       3.020930121729e-10       3.697994250218e-12      -1.799709386105e-11       1.129095019406e-14       1.664336291795e-14       5.247415529350e-15      -4.622670090932e-16 
  753       3.031798100386e-10       3.661863343707e-12      -1.797437088206e-11       1.130726225785e-14       1.656163914351e-14       5.244419169952e-15      -4.582006559890e-16 
  754       3.042619093417e-10       3.625592638585e-12      -1.794689836722e-11       1.132365684801e-14       1.648041838499e-14       5.241128747996e-15      -4.541243026294e-16 
  755       3.053388041109e-10       3.589198673045e-12      -1.791469282363e-11       1.134013075005e-14       1.639969759084e-14       5.237543337739e-15      -4.500372537230e-16 
  756       3.064099834419e-10       3.552698159888e-12      -1.787777122190e-11       1.135668070964e-14       1.631947362085e-14       5.233662019601e-15      -4.459388061608e-16 
  757       3.074749314815e-10       3.516107987101e-12      -1.783615099793e-11       1.137330343252e-14       1.623974324582e-14       5.229483880198e-15      -4.418282489893e-16 
  758       3.085331274114e-10       3.479445218423e-12      -1.778985005479e-11       1.138999558426e-14       1.616050314713e-14       5.225008012384e-15      -4.377048633830e-16 
  759       3.095840454329e-10       3.442727093918e-12      -1.773888676457e-11       1.140675379024e-14       1.608174991645e-14       5.220233515281e-15      -4.335679226179e-16 
  760       3.106271547507e-10       3.405971030546e-12      -1.768327997019e-11       1.142357463542e-14       1.600348005530e-14       5.215159494318e-15      -4.294166920443e-16 
  761       3.116619195573e-10       3.369194622733e-12      -1.762304898724e-11       1.144045466423e-14       1.592568997469e-14       5.209785061265e-15      -4.252504290597e-16 
  762       3.126877990172e-10       3.332415642944e-12      -1.755821360587e-11       1.145739038044e-14       1.584837599479e-14       5.204109334270e-15      -4.210683830821e-16 
  763       3.137042472510e-10       3.295652042252e-12      -1.748879409258e-11       1.147437824702e-14       1.577153434451e-14       5.198131437896e-15      -4.168697955226e-16 
  764       3.147107133195e-10       3.258921950910e-12      -1.741481119210e-11       1.149141468597e-14       1.569516116118e-14       5.191850503155e-15      -4.126538997587e-16 
  765       3.157066412082e-10       3.222243678923e-12      -1.733628612920e-11       1.150849607822e-14       1.561925249013e-14       5.185265667543e-15      -4.084199211073e-16 
  766       3.166914698113e-10       3.185635716618e-12      -1.725324061056e-11       1.152561876347e-14       1.554380428432e-14       5.178376075080e-15      -4.041670767974e-16 
  767       3.176646329157e-10       3.149116735213e-12      -1.716569682657e-11       1.154277904004e-14       1.546881240404e-14       5.171180876342e-15      -3.998945759434e-16 
  768       3.186255591858e-10       3.112705587394e-12      -1.707367745324e-11       1.155997316477e-14       1.539427261645e-14       5.163679228498e-15      -3.956016195181e-16 
  769       3.195736721469e-10       3.076421307879e-12      -1.697720565399e-11       1.157719735283e-14       1.532018059525e-14       5.155870295347e-15      -3.912874003253e-16 
  770       3.205083901699e-10       3.040283113992e-12      -1.687630508148e-11       1.159444777761e-14       1.524653192032e-14       5.147753247353e-15      -3.869511029734e-16 
  771       3.214291264556e-10       3.004310406238e-12      -1.677099987951e-11       1.161172057057e-14       1.517332207734e-14       5.139327261679e-15      -3.825919038479e-16 
  772       3.223352890184e-10       2.968522768867e-12      -1.666131468482e-11       1.162901182111e-14       1.510054645739e-14       5.130591522227e-15      -3.782089710846e-16 
  773       3.232262806708e-10       2.932939970451e-12      -1.654727462893e-11       1.164631757643e-14       1.502820035664e-14       5.121545219670e-15      -3.738014645427e-16 
  774       3.241014990078e-10       2.897581964449e-12      -1.642890534001e-11       1.166363384137e-14       1.495627897591e-14       5.112187551493e-15      -3.693685357776e-16 
  775       3.249603363906e-10       2.862468889784e-12      -1.630623294468e-11       1.168095657829e-14       1.488477742035e-14       5.102517722020e-15      -3.649093280140e-16 
  776       3.258021799311e-10       2.827621071413e-12      -1.617928406992e-11       1.169828170694e-14       1.481369069906e-14       5.092534942460e-15      -3.604229761188e-16 
  777       3.266264114762e-10       2.793059020894e-12      -1.604808584482e-11       1.171560510427e-14       1.474301372470e-14       5.082238430936e-15      -3.559086065743e-16 
  778       3.274324754654e-10       2.758801732684e-12      -1.591267176409e-11       1.173292275285e-14       1.467274197001e-14       5.071628332152e-15      -3.513656421018e-16 
  779       3.282200839322e-10       2.724861536829e-12      -1.577309939521e-11       1.175023118913e-14       1.460287345169e-14       5.060708495222e-15      -3.467947218528e-16 
  780       3.289890153160e-10       2.691249150877e-12      -1.562943300695e-11       1.176752706331e-14       1.453340678295e-14       5.049483748005e-15      -3.421967984208e-16 
  781       3.297390469344e-10       2.657975375645e-12      -1.548173774086e-11       1.178480699143e-14       1.446434051982e-14       5.037958982410e-15      -3.375728347868e-16 
  782       3.304699549802e-10       2.625051095448e-12      -1.533007961432e-11       1.180206755531e-14       1.439567316091e-14       5.026139154621e-15      -3.329238043527e-16 
  783       3.311815145199e-10       2.592487278339e-12      -1.517452552347e-11       1.181930530244e-14       1.432740314711e-14       5.014029285307e-15      -3.282506909749e-16 
  784       3.318734994907e-10       2.560294976335e-12      -1.501514324628e-11       1.183651674585e-14       1.425952886141e-14       5.001634459844e-15      -3.235544889973e-16 
  785       3.325456826983e-10       2.528485325659e-12      -1.485200144552e-11       1.185369836399e-14       1.419204862862e-14       4.988959828534e-15      -3.188362032847e-16 
  786       3.331978358148e-10       2.497069546966e-12      -1.468516967174e-11       1.187084660067e-14       1.412496071518e-14       4.976010606822e-15      -3.140968492564e-16 
  787       3.338297293758e-10       2.466058945582e-12      -1.451471836633e-11       1.188795786487e-14       1.405826332884e-14       4.962792075511e-15      -3.093374529188e-16 
  788       3.344411327787e-10       2.435464911735e-12      -1.434071886448e-11       1.190502853072e-14       1.399195461848e-14       4.949309580985e-15      -3.045590508996e-16 
  789       3.350318142795e-10       2.405298920787e-12      -1.416324339820e-11       1.192205493732e-14       1.392603267388e-14       4.935568535423e-15      -2.997626904805e-16 
  790       3.356015409914e-10       2.375572533473e-12      -1.398236509929e-11       1.193903338866e-14       1.386049552542e-14       4.921574417019e-15      -2.949494296308e-16 
  791       3.361500788816e-10       2.346297396131e-12      -1.379815800240e-11       1.195596015351e-14       1.379534114387e-14       4.907332770200e-15      -2.901203370406e-16 
  792       3.366771927694e-10       2.317485240933e-12      -1.361069704800e-11       1.197283146530e-14       1.373056744019e-14       4.892849205843e-15      -2.852764921542e-16 
  793       3.371826463236e-10       2.289147886125e-12      -1.342005808536e-11       1.198964352200e-14       1.366617226520e-14       4.878129401494e-15      -2.804189852034e-16 
  794       3.376662020604e-10       2.261297236255e-12      -1.322631787560e-11       1.200639248604e-14       1.360215340943e-14       4.863179101583e-15      -2.755489172406e-16 
  795       3.381276213407e-10       2.233945282410e-12      -1.302955409467e-11       1.202307448419e-14       1.353850860282e-14       4.848004117648e-15      -2.706674001727e-16 
  796       3.385666643680e-10       2.207104102447e-12      -1.282984533633e-11       1.203968560743e-14       1.347523551450e-14       4.832610328547e-15      -2.657755567935e-16 
  797       3.389830901859e-10       2.180785861230e-12      -1.262727111519e-11       1.205622191084e-14       1.341233175256e-14       4.817003680678e-15      -2.608745208181e-16 
  798       3.393766566757e-10       2.155002810861e-12      -1.242191186971e-11       1.207267941352e-14       1.334979486377e-14       4.801190188200e-15      -2.559654369154e-16 
  799       3.397471205541e-10       2.129767290912e-12      -1.221384896517e-11       1.208905409846e-14       1.328762233341e-14       4.785175933245e-15      -2.510494607415e-16 
  800       3.400942373710e-10       2.105091728665e-12      -1.200316469671e-11       1.210534191243e-14       1.322581158494e-14       4.768967066141e-15      -2.461277589737e-16 
  801       3.404177615067e-10       2.080988639337e-12      -1.178994229229e-11       1.212153876586e-14       1.316435997983e-14       4.752569805629e-15      -2.412015093429e-16 
  802       3.407174461700e-10       2.057470626321e-12      -1.157426591575e-11       1.213764053275e-14       1.310326481729e-14       4.735990439079e-15      -2.362719006674e-16 
