#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:delta_idm_dr          19:theta_idm_dr          20:delta_cdm             21:theta_cdm          
       7.009284420630e-01       1.564011941339e-06      -1.193557344734e+00       2.085004034666e-03       4.004123506052e-09       1.001030876513e-08       1.081407300549e-15       2.002061753026e-09      -8.951680085508e-01       2.085004034666e-03       6.108227855945e-01       7.018545370096e-01      -1.193557344715e+00       2.084547157074e-03       1.950985486784e-04      -1.193557344715e+00       2.084547220713e-03      -8.951680085360e-01       2.084547224387e-03      -8.951680085818e-01       2.085958860168e-03 
       7.009816681806e-01       1.564130859134e-06      -1.193562343815e+00       2.085170331525e-03       4.005051825873e-09       1.001262956468e-08       1.081822506475e-15       2.002525912937e-09      -8.951717578614e-01       2.085170331525e-03       6.108216117801e-01       7.018533242331e-01      -1.193562343763e+00       2.084713349777e-03       1.951281340303e-04      -1.193562343763e+00       2.084713517770e-03      -8.951717578223e-01       2.084713521445e-03      -8.951717579433e-01       2.086125374431e-03 
       7.010348942982e-01       1.564249776951e-06      -1.193567341478e+00       2.085336627066e-03       4.005980286708e-09       1.001495071677e-08       1.082237839291e-15       2.002990143354e-09      -8.951755061087e-01       2.085336627066e-03       6.108204382661e-01       7.018521118139e-01      -1.193567341394e+00       2.084879541145e-03       1.951577217397e-04      -1.193567341394e+00       2.084879813509e-03      -8.951755060452e-01       2.084879817187e-03      -8.951755062414e-01       2.086291887410e-03 
       7.010881204159e-01       1.564368694790e-06      -1.193572337723e+00       2.085502921287e-03       4.006908888564e-09       1.001727222141e-08       1.082653299025e-15       2.003454444282e-09      -8.951792532924e-01       2.085502921287e-03       6.108192650523e-01       7.018508997523e-01      -1.193572337606e+00       2.085045731177e-03       1.951873118066e-04      -1.193572337606e+00       2.085046107928e-03      -8.951792532047e-01       2.085046111606e-03      -8.951792534760e-01       2.086458399101e-03 
       7.011413465335e-01       1.564487612651e-06      -1.193577332550e+00       2.085669214188e-03       4.007837631449e-09       1.001959407862e-08       1.083068885705e-15       2.003918815724e-09      -8.951829994125e-01       2.085669214188e-03       6.108180921390e-01       7.018496880482e-01      -1.193577332401e+00       2.085211919873e-03       1.952169042308e-04      -1.193577332401e+00       2.085212401026e-03      -8.951829993005e-01       2.085212404706e-03      -8.951829996469e-01       2.086624909506e-03 
       7.013163994770e-01       1.564878716323e-06      -1.193593749805e+00       2.086216117980e-03       4.010893126182e-09       1.002723281546e-08       1.084436585395e-15       2.005446563091e-09      -8.951953123536e-01       2.086216117980e-03       6.108142367169e-01       7.018457054513e-01      -1.193593749548e+00       2.085758480841e-03       1.953142460271e-04      -1.193593749549e+00       2.085759305470e-03      -8.951953121615e-01       2.085759309154e-03      -8.951953127553e-01       2.087172528868e-03 
       7.014914524204e-01       1.565269820236e-06      -1.193610151717e+00       2.086763007456e-03       4.013950146762e-09       1.003487536690e-08       1.085805659524e-15       2.006975073381e-09      -8.952076137880e-01       2.086763007456e-03       6.108103845452e-01       7.018417267219e-01      -1.193610151354e+00       2.086305027321e-03       1.954116133216e-04      -1.193610151355e+00       2.086306195597e-03      -8.952076135159e-01       2.086306199286e-03      -8.952076143572e-01       2.087720134270e-03 
       7.016665053639e-01       1.565660924388e-06      -1.193626538288e+00       2.087309882594e-03       4.017008693497e-09       1.004252173374e-08       1.087176109106e-15       2.008504346748e-09      -8.952199037160e-01       2.087309882594e-03       6.108065356245e-01       7.018377518598e-01      -1.193626537818e+00       2.086851559292e-03       1.955090061136e-04      -1.193626537819e+00       2.086853071388e-03      -8.952199033640e-01       2.086853075081e-03      -8.952199044528e-01       2.088267725692e-03 
       7.018415583073e-01       1.566052028780e-06      -1.193642909521e+00       2.087856743380e-03       4.020068766710e-09       1.005017191677e-08       1.088547935155e-15       2.010034383355e-09      -8.952321821406e-01       2.087856743380e-03       6.108026899546e-01       7.018337808642e-01      -1.193642908944e+00       2.087398076740e-03       1.956064244023e-04      -1.193642908945e+00       2.087399932826e-03      -8.952321817086e-01       2.087399936524e-03      -8.952321830451e-01       2.088815303118e-03 
       7.020166112508e-01       1.566443133411e-06      -1.193659265424e+00       2.088403589806e-03       4.023130366738e-09       1.005782591685e-08       1.089921138694e-15       2.011565183369e-09      -8.952444490676e-01       2.088403589806e-03       6.107988475343e-01       7.018298137329e-01      -1.193659264739e+00       2.087944579656e-03       1.957038681872e-04      -1.193659264741e+00       2.087946779905e-03      -8.952444485557e-01       2.087946783607e-03      -8.952444501401e-01       2.089362866541e-03 
       7.028137543904e-01       1.568224119754e-06      -1.193733552270e+00       2.090893597127e-03       4.037091371078e-09       1.009272842769e-08       1.096191778234e-15       2.018545685539e-09      -8.953001642027e-01       2.090893597127e-03       6.107813912283e-01       7.018117972709e-01      -1.193733551097e+00       2.090433020560e-03       1.961479228649e-04      -1.193733551102e+00       2.090436790204e-03      -8.953001633267e-01       2.090436793925e-03      -8.953001660411e-01       2.091856143385e-03 
       7.036108975300e-01       1.570005111060e-06      -1.193807523540e+00       2.093383308398e-03       4.051084080305e-09       1.012771020076e-08       1.102491101314e-15       2.025542040152e-09      -8.953556426548e-01       2.093383308398e-03       6.107640018742e-01       7.017938603648e-01      -1.193807521876e+00       2.092921161859e-03       1.965925061619e-04      -1.193807521886e+00       2.092926504461e-03      -8.953556414146e-01       2.092926508202e-03      -8.953556452618e-01       2.094349131592e-03 
       7.044080406696e-01       1.571786107398e-06      -1.193881182669e+00       2.095872727914e-03       4.065108536579e-09       1.016277134145e-08       1.108819207725e-15       2.032554268290e-09      -8.954108870020e-01       2.095872727915e-03       6.107466787779e-01       7.017760021552e-01      -1.193881180514e+00       2.095409007842e-03       1.970376180142e-04      -1.193881180530e+00       2.095415926972e-03      -8.954108853977e-01       2.095415930733e-03      -8.954108903802e-01       2.096841835463e-03 
       7.052051838092e-01       1.573567108898e-06      -1.193954534578e+00       2.098361862749e-03       4.079164787846e-09       1.019791196961e-08       1.115176199163e-15       2.039582393923e-09      -8.954659009333e-01       2.098361862750e-03       6.107294209203e-01       7.017582214123e-01      -1.193954531929e+00       2.097896565579e-03       1.974832583590e-04      -1.193954531953e+00       2.097905064810e-03      -8.954658989649e-01       2.097905068591e-03      -8.954659050854e-01       2.099334262081e-03 
       7.060023269488e-01       1.575348115751e-06      -1.194027585670e+00       2.100850722779e-03       4.093252887958e-09       1.023313221989e-08       1.121562179287e-15       2.046626443979e-09      -8.955206892528e-01       2.100850722780e-03       6.107122269562e-01       7.017405165347e-01      -1.194027582526e+00       2.100383844941e-03       1.979294271353e-04      -1.194027582560e+00       2.100393927852e-03      -8.955206869203e-01       2.100393931653e-03      -8.955206941813e-01       2.101826421332e-03 
       7.095085394642e-01       1.583181889645e-06      -1.194345368433e+00       2.111794669654e-03       4.155598046313e-09       1.038899511578e-08       1.149997412381e-15       2.077799023156e-09      -8.957590263248e-01       2.111794669655e-03       6.106373507769e-01       7.016635325829e-01      -1.194345363090e+00       2.111320796809e-03       1.998981606931e-04      -1.194345363187e+00       2.111337888074e-03      -8.957590223906e-01       2.111337891964e-03      -8.957590346998e-01       2.112784968242e-03 
       7.130147519797e-01       1.591015761181e-06      -1.194657359657e+00       2.122733145897e-03       4.218562556588e-09       1.054640639147e-08       1.179003680223e-15       2.109281278294e-09      -8.959930197425e-01       2.122733145899e-03       6.105637101697e-01       7.015880093032e-01      -1.194657352081e+00       2.122252208547e-03       2.018771112729e-04      -1.194657352276e+00       2.122276377830e-03      -8.959930142067e-01       2.122276381813e-03      -8.959930316155e-01       2.123738189271e-03 
       7.165209644951e-01       1.598849734801e-06      -1.194963804709e+00       2.133666446191e-03       4.282149890874e-09       1.070537472719e-08       1.208589639032e-15       2.141074945437e-09      -8.962228535320e-01       2.133666446194e-03       6.104912558456e-01       7.015138853475e-01      -1.194963794869e+00       2.133178374478e-03       2.038662738149e-04      -1.194963795193e+00       2.133209691805e-03      -8.962228463948e-01       2.133209695881e-03      -8.962228689550e-01       2.134686379813e-03 
       7.200271770106e-01       1.606683806755e-06      -1.195264746094e+00       2.144594489601e-03       4.346362737079e-09       1.086590684270e-08       1.238763798549e-15       2.173181368539e-09      -8.964485595707e-01       2.144594489603e-03       6.104199827185e-01       7.014411500838e-01      -1.195264733956e+00       2.144099213305e-03       2.058656432788e-04      -1.195264734443e+00       2.144137749059e-03      -8.964485508321e-01       2.144137753228e-03      -8.964485785961e-01       2.145629459644e-03 
       7.235333895260e-01       1.614517979779e-06      -1.195560379196e+00       2.155517488318e-03       4.411204408046e-09       1.102801102011e-08       1.269534938980e-15       2.205602204023e-09      -8.966702843970e-01       2.155517488322e-03       6.103498520731e-01       7.013697546599e-01      -1.195560364725e+00       2.155014936862e-03       2.078752147129e-04      -1.195560365409e+00       2.155060761789e-03      -8.966702740570e-01       2.155060766054e-03      -8.966703070778e-01       2.156567641672e-03 
       7.270396020415e-01       1.622352252384e-06      -1.195850795118e+00       2.166435461988e-03       4.476677810446e-09       1.119169452611e-08       1.300911804295e-15       2.238338905223e-09      -8.968880963385e-01       2.166435461992e-03       6.102808478157e-01       7.012996762941e-01      -1.195850778280e+00       2.165925564430e-03       2.098949832659e-04      -1.195850779196e+00       2.165978749642e-03      -8.968880843971e-01       2.165978754006e-03      -8.968881227282e-01       2.167500946252e-03 
       7.336147223533e-01       1.637043955055e-06      -1.196381800504e+00       2.186896501790e-03       4.601172484379e-09       1.150293121095e-08       1.361416150088e-15       2.300586242189e-09      -8.972863503782e-01       2.186896501795e-03       6.101543943736e-01       7.011716955642e-01      -1.196381779135e+00       2.186372635750e-03       2.137100837155e-04      -1.196381780579e+00       2.186439816502e-03      -8.972863354341e-01       2.186439821053e-03      -8.972863838692e-01       2.187991136168e-03 
       7.401898426652e-01       1.651736008866e-06      -1.196895683224e+00       2.207340737057e-03       4.727919649329e-09       1.181979912332e-08       1.424141243597e-15       2.363959824665e-09      -8.976717624181e-01       2.207340737063e-03       6.100316697946e-01       7.010480403270e-01      -1.196895657201e+00       2.206802649422e-03       2.175609965744e-04      -1.196895659295e+00       2.206884079369e-03      -8.976717444713e-01       2.206884084087e-03      -8.976718032037e-01       2.208465047812e-03 
       7.467649629771e-01       1.666428413795e-06      -1.197393181866e+00       2.227768683303e-03       4.856939410675e-09       1.214234852669e-08       1.489147487490e-15       2.428469705338e-09      -8.980448863996e-01       2.227768683310e-03       6.099125333540e-01       7.009285258991e-01      -1.197393151062e+00       2.227216118586e-03       2.214476919869e-04      -1.197393153934e+00       2.227312053778e-03      -8.980448654504e-01       2.227312058708e-03      -8.980449346767e-01       2.228923201398e-03 
       7.533400832889e-01       1.681121170338e-06      -1.197875018180e+00       2.248180874088e-03       4.988251964260e-09       1.247062991065e-08       1.556496398026e-15       2.494125982130e-09      -8.984062636347e-01       2.248180874097e-03       6.097968460585e-01       7.008129718080e-01      -1.197874982467e+00       2.247613574435e-03       2.253701409487e-04      -1.197874986244e+00       2.247724273533e-03      -8.984062396832e-01       2.247724278749e-03      -8.984063196037e-01       2.249366135184e-03 
       7.599152036008e-01       1.695814279453e-06      -1.198341878713e+00       2.268577824660e-03       5.121877519369e-09       1.280469379842e-08       1.626250592815e-15       2.560938759685e-09      -8.987564090348e-01       2.268577824670e-03       6.096844753288e-01       7.007012063827e-01      -1.198341837961e+00       2.267995529844e-03       2.293283153611e-04      -1.198341842775e+00       2.268121253853e-03      -8.987563820812e-01       2.268121259244e-03      -8.987564728996e-01       2.269794369114e-03 
       7.664903239127e-01       1.710507740645e-06      -1.198794365312e+00       2.288959929787e-03       5.257836050804e-09       1.314459012701e-08       1.698473717207e-15       2.628918025402e-09      -8.990957739840e-01       2.288959929798e-03       6.095753062011e-01       7.005930791288e-01      -1.198794319389e+00       2.288362377215e-03       2.333221879770e-04      -1.198794325371e+00       2.288503388939e-03      -8.990957440285e-01       2.288503394371e-03      -8.990958459520e-01       2.290208302652e-03 
       7.730654442245e-01       1.725201552921e-06      -1.199233067902e+00       2.309327599528e-03       5.396147599300e-09       1.349036899825e-08       1.773230547679e-15       2.698073799650e-09      -8.994248009265e-01       2.309327599541e-03       6.094692240547e-01       7.004884425329e-01      -1.199233016672e+00       2.308714524242e-03       2.373517322782e-04      -1.199233023959e+00       2.308871089120e-03      -8.994247679693e-01       2.308871094961e-03      -8.994248812088e-01       2.310608350554e-03 
       7.839904014723e-01       1.749616981024e-06      -1.199933065159e+00       2.343138930894e-03       5.631217777082e-09       1.407804444270e-08       1.903224399277e-15       2.815608888541e-09      -8.999497988690e-01       2.343138930910e-03       6.092994858828e-01       7.003219145633e-01      -1.199933004807e+00       2.342499471437e-03       2.441258688603e-04      -1.199933014566e+00       2.342682472151e-03      -8.999497609248e-01       2.342682478513e-03      -8.999498934427e-01       2.344474708441e-03 
       7.949153587200e-01       1.774033379768e-06      -1.200599107340e+00       2.376913510308e-03       5.872932183105e-09       1.468233045776e-08       2.040705163973e-15       2.936466091553e-09      -9.004493305047e-01       2.376913510326e-03       6.091374643595e-01       7.001639984243e-01      -1.200599037477e+00       2.376246917824e-03       2.509983018671e-04      -1.200599050098e+00       2.376457105435e-03      -9.004492875741e-01       2.376457112018e-03      -9.004494399794e-01       2.378305866613e-03 
       8.058403159678e-01       1.798450751067e-06      -1.201233520464e+00       2.410653159351e-03       6.121383377938e-09       1.530345844484e-08       2.185991063927e-15       3.060691688969e-09      -9.009251403480e-01       2.410653159373e-03       6.089826974908e-01       7.000141124804e-01      -1.201233440689e+00       2.409958674161e-03       2.579689224838e-04      -1.201233456575e+00       2.410196810950e-03      -9.009250924315e-01       2.410196818059e-03      -9.009252653502e-01       2.412103668185e-03 
       8.167652732155e-01       1.822869092478e-06      -1.201838363127e+00       2.444359397563e-03       6.376663418670e-09       1.594165854667e-08       2.339409019839e-15       3.188331709335e-09      -9.013787723452e-01       2.444359397587e-03       6.088347747769e-01       6.998717419586e-01      -1.201838273028e+00       2.443636249170e-03       2.650376269063e-04      -1.201838292591e+00       2.443903108775e-03      -9.013787194436e-01       2.443903116615e-03      -9.013789135192e-01       2.445869654223e-03 
       8.276902304632e-01       1.847288403529e-06      -1.202415519629e+00       2.478033613552e-03       6.638864269529e-09       1.659716067382e-08       2.501294918215e-15       3.319432134764e-09      -9.018116397216e-01       2.478033613580e-03       6.086933197647e-01       6.997364156648e-01      -1.202415418782e+00       2.477281020658e-03       2.722043155509e-04      -1.202415442446e+00       2.477577385895e-03      -9.018115818355e-01       2.477577393773e-03      -9.018117977287e-01       2.479605234861e-03 
       8.386151877110e-01       1.871708685657e-06      -1.202966774469e+00       2.511677197007e-03       6.908078134038e-09       1.727019533509e-08       2.671993858941e-15       3.454039067019e-09      -9.022250808519e-01       2.511677197039e-03       6.085579724707e-01       6.996076873601e-01      -1.202966662441e+00       2.510894367517e-03       2.794688927140e-04      -1.202966690642e+00       2.511221030284e-03      -9.022250179819e-01       2.511221038420e-03      -9.022252563716e-01       2.513311821309e-03 
       8.495401449587e-01       1.896129939896e-06      -1.203493932361e+00       2.545291774063e-03       7.184398117360e-09       1.796099529340e-08       2.851860547399e-15       3.592199058680e-09      -9.026204492711e-01       2.545291774098e-03       6.084283586661e-01       6.994851057575e-01      -1.203493808705e+00       2.544477905097e-03       2.868312668495e-04      -1.203493841889e+00       2.544835672698e-03      -9.026203814179e-01       2.544835682727e-03      -9.026206430006e-01       2.546991061217e-03 
       8.655609690615e-01       1.931944064332e-06      -1.204226418491e+00       2.594535382665e-03       7.602648377193e-09       1.900662094298e-08       3.132966162215e-15       3.801324188596e-09      -9.031698138681e-01       2.594535382707e-03       6.082480402329e-01       6.993157082951e-01      -1.204226276950e+00       2.593674521601e-03       2.978044449212e-04      -1.204226318277e+00       2.594079381909e-03      -9.031697387088e-01       2.594079392264e-03      -9.031700356008e-01       2.596332540916e-03 
       8.815817931642e-01       1.967760278353e-06      -1.204914675358e+00       2.643722651686e-03       8.036668739388e-09       2.009167184847e-08       3.435754705997e-15       4.018334369694e-09      -9.036860065187e-01       2.643722651735e-03       6.080784873070e-01       6.991576309705e-01      -1.204914514911e+00       2.642813014840e-03       3.089874798296e-04      -1.204914565405e+00       2.643266756813e-03      -9.036859240549e-01       2.643266767684e-03      -9.036862578519e-01       2.645621364579e-03 
       8.976026172669e-01       2.003578579073e-06      -1.205562612036e+00       2.692856759569e-03       8.486749704587e-09       2.121687426147e-08       3.761454881952e-15       4.243374852294e-09      -9.041719590272e-01       2.692856759625e-03       6.079188813395e-01       6.990098962239e-01      -1.205562431621e+00       2.691896529337e-03       3.203801229578e-04      -1.205562492346e+00       2.692400975218e-03      -9.041718692606e-01       2.692400987386e-03      -9.041722416178e-01       2.694860778458e-03 
       9.136234413696e-01       2.039398965907e-06      -1.206173786896e+00       2.741940715439e-03       8.953182068304e-09       2.238295517076e-08       4.111341092280e-15       4.476591034152e-09      -9.046303401717e-01       2.741940715504e-03       6.077684691883e-01       6.988716141867e-01      -1.206173585412e+00       2.740928040337e-03       3.319821383582e-04      -1.206173657470e+00       2.741485045521e-03      -9.046302431042e-01       2.741485058383e-03      -9.046306557374e-01       2.744053859474e-03 
       9.296442654723e-01       2.075221443190e-06      -1.206751515093e+00       2.790977544767e-03       9.436257541191e-09       2.359064385298e-08       4.486734605022e-15       4.718128770595e-09      -9.050636363194e-01       2.790977544840e-03       6.076265408200e-01       6.987419558098e-01      -1.206751291400e+00       2.789910539456e-03       3.437933023749e-04      -1.206751375935e+00       2.790521993413e-03      -9.050635319529e-01       2.790522007384e-03      -9.050639866394e-01       2.793203700874e-03 
       9.456650895750e-01       2.111046006084e-06      -1.207298649924e+00       2.839969690911e-03       9.936266600833e-09       2.484066650208e-08       4.889003349827e-15       4.968133300416e-09      -9.054739874431e-01       2.839969690994e-03       6.074924784910e-01       6.986202075237e-01      -1.207298402842e+00       2.838846436231e-03       3.558134028696e-04      -1.207298501037e+00       2.839514264063e-03      -9.054738757795e-01       2.839514279471e-03      -9.054743743595e-01       2.842312813775e-03 
       9.616859136777e-01       2.146872657213e-06      -1.207817881859e+00       2.888919680361e-03       1.045350075971e-08       2.613375189928e-08       5.319563874197e-15       5.226750379856e-09      -9.058634113941e-01       2.888919680454e-03       6.073656943979e-01       6.985056964798e-01      -1.207817610164e+00       2.887738223358e-03       3.680422383905e-04      -1.207817723244e+00       2.888464384722e-03      -9.058632924355e-01       2.888464401381e-03      -9.058638368131e-01       2.891383792410e-03 
       9.855256701312e-01       2.200188300490e-06      -1.208543904686e+00       2.961686175891e-03       1.125568260272e-08       2.813920650680e-08       6.015797975603e-15       5.627841301359e-09      -9.064079285147e-01       2.961686176001e-03       6.071893956367e-01       6.983474369990e-01      -1.208543594014e+00       2.960414423117e-03       3.866253262634e-04      -1.208543731603e+00       2.961231088363e-03      -9.064077987048e-01       2.961231107151e-03      -9.064084148958e-01       2.964337917613e-03 
       1.009365426585e+00       2.253508568219e-06      -1.209220386240e+00       3.034370852958e-03       1.209760951500e-08       3.024402378750e-08       6.782966823734e-15       6.048804757501e-09      -9.069152896799e-01       3.034370853087e-03       6.070264923190e-01       6.982021407533e-01      -1.209220033649e+00       3.033004294086e-03       4.056695940533e-04      -1.209220198694e+00       3.033915993743e-03      -9.069151490240e-01       3.033916016282e-03      -9.069158416064e-01       3.037219504206e-03 
       1.033205183038e+00       2.306833458066e-06      -1.209853347455e+00       3.106979505240e-03       1.298024014727e-08       3.245060036817e-08       7.626353186440e-15       6.490120073635e-09      -9.073900105913e-01       3.106979505390e-03       6.068756211100e-01       6.980683018811e-01      -1.209852949858e+00       3.105513518898e-03       4.251744828495e-04      -1.209853145455e+00       3.106524898604e-03      -9.073898590952e-01       3.106524924476e-03      -9.073906328702e-01       3.110034568864e-03 
       1.057044939492e+00       2.360162969936e-06      -1.210447687067e+00       3.179516403832e-03       1.390452917359e-08       3.476132293398e-08       8.551493603695e-15       6.952264586796e-09      -9.078357653004e-01       3.179516404004e-03       6.067356658604e-01       6.979446951115e-01      -1.210447241229e+00       3.177946257706e-03       4.451394646713e-04      -1.210447470621e+00       3.179062049473e-03      -9.078356029702e-01       3.179062073354e-03      -9.078364629681e-01       3.182787605599e-03 
       1.080884695945e+00       2.413497104316e-06      -1.211007913427e+00       3.251985933472e-03       1.487143349712e-08       3.717858374280e-08       9.564187922226e-15       7.435716748560e-09      -9.082559350705e-01       3.251985933670e-03       6.066055803760e-01       6.978301928066e-01      -1.211007415961e+00       3.250306784409e-03       4.655640397698e-04      -1.211007682543e+00       3.251531821806e-03      -9.082557619121e-01       3.251531848696e-03      -9.082567133978e-01       3.255483221980e-03 
       1.104724452399e+00       2.466835861510e-06      -1.211538391807e+00       3.324393156219e-03       1.588191524166e-08       3.970478810415e-08       1.067050770827e-14       7.940957620829e-09      -9.086537938551e-01       3.324393156446e-03       6.064843315678e-01       6.977237031323e-01      -1.211537839168e+00       3.322600050318e-03       4.864477343130e-04      -1.211538146492e+00       3.323939305159e-03      -9.086536098746e-01       3.323939338246e-03      -9.086546583526e-01       3.328126702813e-03 
       1.128564208852e+00       2.520179241614e-06      -1.212042783931e+00       3.396742190648e-03       1.693693457183e-08       4.234233642957e-08       1.187679808306e-14       8.468467285915e-09      -9.090320879486e-01       3.396742190905e-03       6.063710433403e-01       6.976243101769e-01      -1.212042172419e+00       3.394830063344e-03       5.077901016559e-04      -1.212042524195e+00       3.396288633932e-03      -9.090318931526e-01       3.396288669952e-03      -9.090330443721e-01       3.400722389332e-03 
       1.153384777768e+00       2.575722180463e-06      -1.212543409242e+00       3.472009212385e-03       1.808371355090e-08       4.520928387725e-08       1.324607952459e-14       9.041856775450e-09      -9.094075569317e-01       3.472009212678e-03       6.062607789338e-01       6.975275682746e-01      -1.212542732324e+00       3.469967666411e-03       5.304974454386e-04      -1.212543134501e+00       3.471555991219e-03      -9.094073508831e-01       3.471556031611e-03      -9.094086154490e-01       3.476257494882e-03 
       1.178205346685e+00       2.631270130444e-06      -1.213021969122e+00       3.547219559091e-03       1.928088687305e-08       4.820221718262e-08       1.473871364862e-14       9.640443436523e-09      -9.097664768418e-01       3.547219559422e-03       6.061576321206e-01       6.974369652175e-01      -1.213021222420e+00       3.545042860005e-03       5.537010633568e-04      -1.213021679388e+00       3.546766697754e-03      -9.097662595495e-01       3.546766744717e-03      -9.097676442522e-01       3.551747684622e-03 
       1.203025915601e+00       2.686823091528e-06      -1.213481052729e+00       3.622375904424e-03       2.052953320917e-08       5.132383302293e-08       1.636284898337e-14       1.026476660459e-08      -9.101107895471e-01       3.622375904798e-03       6.060609603751e-01       6.973518532588e-01      -1.213480231674e+00       3.620058193162e-03       5.774005145662e-04      -1.213480748014e+00       3.621923417118e-03      -9.101105610204e-01       3.621923466284e-03      -9.101120729450e-01       3.627195883206e-03 
