# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  579       3.387529637300e-10       1.910351231227e-12       3.950173902202e-12       0.000000000000e+00       4.050597135355e-14       1.763999808458e-15      -2.638313282973e-16 
  580       3.376203410373e-10       1.946316817329e-12       4.028544118458e-12       0.000000000000e+00       4.025168185632e-14       1.790951007581e-15      -2.723242796057e-16 
  581       3.364725963042e-10       1.982767189023e-12       4.102518686476e-12       0.000000000000e+00       3.999930571746e-14       1.818300316073e-15      -2.807280983720e-16 
  582       3.353103966658e-10       2.019690925078e-12       4.172003111915e-12       0.000000000000e+00       3.974880836019e-14       1.846042596997e-15      -2.890426102754e-16 
  583       3.341343929122e-10       2.057076232701e-12       4.236916713667e-12       0.000000000000e+00       3.950015955182e-14       1.874171690114e-15      -2.972676442521e-16 
  584       3.329451401739e-10       2.094910406139e-12       4.297236852030e-12       0.000000000000e+00       3.925334911325e-14       1.902677621197e-15      -3.054030092082e-16 
  585       3.317431753388e-10       2.133180352839e-12       4.352955800137e-12       0.000000000000e+00       3.900837159345e-14       1.931549322069e-15      -3.134485168612e-16 
  586       3.305290431193e-10       2.171872769835e-12       4.404066236457e-12       0.000000000000e+00       3.876522111215e-14       1.960775545128e-15      -3.214039894674e-16 
  587       3.293032960851e-10       2.210974142812e-12       4.450561247265e-12       0.000000000000e+00       3.852389135737e-14       1.990344862554e-15      -3.292692598886e-16 
  588       3.280664946966e-10       2.250470745180e-12       4.492434329118e-12       0.000000000000e+00       3.828437558292e-14       2.020245665509e-15      -3.370441716578e-16 
  589       3.268192073385e-10       2.290348637140e-12       4.529679391327e-12       0.000000000000e+00       3.804666660597e-14       2.050466163338e-15      -3.447285790454e-16 
  590       3.255620103525e-10       2.330593664750e-12       4.562290758427e-12       0.000000000000e+00       3.781075680455e-14       2.080994382775e-15      -3.523223471252e-16 
  591       3.242954880712e-10       2.371191458994e-12       4.590263172658e-12       0.000000000000e+00       3.757663811512e-14       2.111818167141e-15      -3.598253518405e-16 
  592       3.230202328507e-10       2.412127434855e-12       4.613591796429e-12       0.000000000000e+00       3.734430203007e-14       2.142925175548e-15      -3.672374800706e-16 
  593       3.217368451044e-10       2.453386790375e-12       4.632272214798e-12       0.000000000000e+00       3.711373959525e-14       2.174302882102e-15      -3.745586296962e-16 
  594       3.204459333361e-10       2.494954505731e-12       4.646300437944e-12       0.000000000000e+00       3.688494140753e-14       2.205938575103e-15      -3.817887096659e-16 
  595       3.191481141731e-10       2.536815342295e-12       4.655672903637e-12       0.000000000000e+00       3.665789761232e-14       2.237819356247e-15      -3.889276400623e-16 
  596       3.178440123996e-10       2.578953841711e-12       4.660386479715e-12       0.000000000000e+00       3.643259790109e-14       2.269932139832e-15      -3.959753521680e-16 
  597       3.165342609902e-10       2.621354324957e-12       4.660438466556e-12       0.000000000000e+00       3.620903150891e-14       2.302263651955e-15      -4.029317885316e-16 
  598       3.152195011428e-10       2.664000891414e-12       4.655826599549e-12       0.000000000000e+00       3.598718721200e-14       2.334800429718e-15      -4.097969030341e-16 
  599       3.139003823118e-10       2.706877417937e-12       4.646549051572e-12       0.000000000000e+00       3.576705332523e-14       2.367528820427e-15      -4.165706609545e-16 
  600       3.125775622420e-10       2.749967557920e-12       4.632604435462e-12       0.000000000000e+00       3.554861769967e-14       2.400434980796e-15      -4.232530390365e-16 
  601       3.112517070010e-10       2.793254740366e-12       4.613991806486e-12       0.000000000000e+00       3.533186772014e-14       2.433504876151e-15      -4.298440255539e-16 
  602       3.099234910133e-10       2.836722168953e-12       4.590710664822e-12       0.000000000000e+00       3.511679030269e-14       2.466724279627e-15      -4.363436203773e-16 
  603       3.085935970930e-10       2.880352821107e-12       4.562760958022e-12       0.000000000000e+00       3.490337189219e-14       2.500078771374e-15      -4.427518350399e-16 
  604       3.072627164772e-10       2.924129447064e-12       4.530143083494e-12       0.000000000000e+00       3.469159845984e-14       2.533553737759e-15      -4.490686928036e-16 
  605       3.059315488594e-10       2.968034568942e-12       4.492857890972e-12       0.000000000000e+00       3.448145550068e-14       2.567134370565e-15      -4.552942287250e-16 
  606       3.046008024226e-10       3.012050479808e-12       4.450906684987e-12       0.000000000000e+00       3.427292803116e-14       2.600805666197e-15      -4.614284897217e-16 
  607       3.032711938728e-10       3.056159242747e-12       4.404291227344e-12       0.000000000000e+00       3.406600058664e-14       2.634552424883e-15      -4.674715346385e-16 
  608       3.019434484720e-10       3.100342689927e-12       4.353013739592e-12       0.000000000000e+00       3.386065721896e-14       2.668359249873e-15      -4.734234343129e-16 
  609       3.006183000715e-10       3.144582421674e-12       4.297076905501e-12       0.000000000000e+00       3.365688149393e-14       2.702210546647e-15      -4.792842716418e-16 
  610       2.992964911455e-10       3.188859805532e-12       4.236483873531e-12       0.000000000000e+00       3.345465648887e-14       2.736090522111e-15      -4.850541416474e-16 
  611       2.979787728239e-10       3.233155975336e-12       4.171238259308e-12       0.000000000000e+00       3.325396479019e-14       2.769983183803e-15      -4.907331515432e-16 
  612       2.966659049259e-10       3.277451830280e-12       4.101344148097e-12       0.000000000000e+00       3.305478849085e-14       2.803872339093e-15      -4.963214208000e-16 
  613       2.953586559931e-10       3.321728033983e-12       4.026806097275e-12       0.000000000000e+00       3.285710918795e-14       2.837741594387e-15      -5.018190812124e-16 
  614       2.940578033228e-10       3.365965013559e-12       3.947629138804e-12       0.000000000000e+00       3.266090798023e-14       2.871574354329e-15      -5.072262769644e-16 
  615       2.927641330015e-10       3.410142958685e-12       3.863818781703e-12       0.000000000000e+00       3.246616546562e-14       2.905353821000e-15      -5.125431646957e-16 
  616       2.914784399376e-10       3.454241820668e-12       3.775381014525e-12       0.000000000000e+00       3.227286173875e-14       2.939062993124e-15      -5.177699135681e-16 
  617       2.902015278954e-10       3.498241311514e-12       3.682322307826e-12       0.000000000000e+00       3.208097638852e-14       2.972684665269e-15      -5.229067053309e-16 
  618       2.889342095277e-10       3.542120902996e-12       3.584649616640e-12       0.000000000000e+00       3.189048849560e-14       3.006201427046e-15      -5.279537343876e-16 
  619       2.876773064094e-10       3.585859825722e-12       3.482370382953e-12       0.000000000000e+00       3.170137662995e-14       3.039595662316e-15      -5.329112078618e-16 
  620       2.864316490710e-10       3.629437068205e-12       3.375492538177e-12       0.000000000000e+00       3.151361884842e-14       3.072849548390e-15      -5.377793456631e-16 
  621       2.851980770313e-10       3.672831375925e-12       3.264024505619e-12       0.000000000000e+00       3.132719269218e-14       3.105945055230e-15      -5.425583805534e-16 
  622       2.839773547656e-10       3.716022790143e-12       3.147983258147e-12       0.000000000000e+00       3.114207844071e-14       3.138866724665e-15      -5.472484664344e-16 
  623       2.827699173804e-10       3.758997305773e-12       3.027418693427e-12       0.000000000000e+00       3.095826896201e-14       3.171610081156e-15      -5.518494007161e-16 
  624       2.815761190464e-10       3.801742320775e-12       2.902389834576e-12       0.000000000000e+00       3.077576008823e-14       3.204173416476e-15      -5.563608955753e-16 
  625       2.803963165325e-10       3.844245105846e-12       2.772956831613e-12       0.000000000000e+00       3.059454737872e-14       3.236555027602e-15      -5.607826691831e-16 
  626       2.792308692125e-10       3.886492803959e-12       2.639180966433e-12       0.000000000000e+00       3.041462611859e-14       3.268753216773e-15      -5.651144457423e-16 
  627       2.780801390726e-10       3.928472429910e-12       2.501124657769e-12       0.000000000000e+00       3.023599131723e-14       3.300766291555e-15      -5.693559555253e-16 
  628       2.769444907185e-10       3.970170869866e-12       2.358851466164e-12       0.000000000000e+00       3.005863770687e-14       3.332592564905e-15      -5.735069349118e-16 
  629       2.758242913827e-10       4.011574880906e-12       2.212426098937e-12       0.000000000000e+00       2.988255974112e-14       3.364230355229e-15      -5.775671264263e-16 
  630       2.747199109318e-10       4.052671090566e-12       2.061914415151e-12       0.000000000000e+00       2.970775159348e-14       3.395677986451e-15      -5.815362787758e-16 
  631       2.736317218735e-10       4.093445996389e-12       1.907383430581e-12       0.000000000000e+00       2.953420715593e-14       3.426933788073e-15      -5.854141468877e-16 
  632       2.725600993644e-10       4.133885965463e-12       1.748901322680e-12       0.000000000000e+00       2.936192003743e-14       3.457996095240e-15      -5.892004919471e-16 
  633       2.715054212163e-10       4.173977233972e-12       1.586537435549e-12       0.000000000000e+00       2.919088356247e-14       3.488863248799e-15      -5.928950814348e-16 
  634       2.704680679043e-10       4.213705906737e-12       1.420362284904e-12       0.000000000000e+00       2.902109076965e-14       3.519533595365e-15      -5.964976891647e-16 
  635       2.694484225737e-10       4.253057956762e-12       1.250447563044e-12       0.000000000000e+00       2.885253441015e-14       3.550005487385e-15      -6.000080953218e-16 
  636       2.684468710472e-10       4.292019224779e-12       1.076866143817e-12       0.000000000000e+00       2.868520694631e-14       3.580277283199e-15      -6.034260864993e-16 
  637       2.674638018320e-10       4.330575418796e-12       8.996920875886e-13       0.000000000000e+00       2.851910055020e-14       3.610347347103e-15      -6.067514557370e-16 
  638       2.664996061275e-10       4.368712113636e-12       7.190006462123e-13       0.000000000000e+00       2.835420710209e-14       3.640214049412e-15      -6.099840025584e-16 
  639       2.655546778321e-10       4.406414750487e-12       5.348682679935e-13       0.000000000000e+00       2.819051818906e-14       3.669875766525e-15      -6.131235330085e-16 
  640       2.646294135505e-10       4.443668636444e-12       3.473726026589e-13       0.000000000000e+00       2.802802510350e-14       3.699330880987e-15      -6.161698596918e-16 
  641       2.637242126012e-10       4.480458944055e-12       1.565925063243e-13       0.000000000000e+00       2.786671884165e-14       3.728577781548e-15      -6.191228018095e-16 
  642       2.628394770234e-10       4.516770710868e-12      -3.739195353791e-14       0.000000000000e+00       2.770659010216e-14       3.757614863235e-15      -6.219821851974e-16 
  643       2.619756115845e-10       4.552588838972e-12      -2.344994931312e-13       0.000000000000e+00       2.754762928464e-14       3.786440527404e-15      -6.247478423634e-16 
  644       2.611330237870e-10       4.587898094545e-12      -4.346476073668e-13       0.000000000000e+00       2.738982648814e-14       3.815053181812e-15      -6.274196125257e-16 
  645       2.603121238763e-10       4.622683107398e-12      -6.377525648962e-13       0.000000000000e+00       2.723317150979e-14       3.843451240676e-15      -6.299973416496e-16 
  646       2.595133248473e-10       4.656928370519e-12      -8.437294031435e-13       0.000000000000e+00       2.707765384323e-14       3.871633124737e-15      -6.324808824860e-16 
  647       2.587370424521e-10       4.690618239620e-12      -1.052491923338e-12       0.000000000000e+00       2.692326267724e-14       3.899597261320e-15      -6.348700946085e-16 
  648       2.579836952069e-10       4.723736932681e-12      -1.263952685544e-12       0.000000000000e+00       2.676998689424e-14       3.927342084402e-15      -6.371648444514e-16 
  649       2.572537043994e-10       4.756268529493e-12      -1.478023003698e-12       0.000000000000e+00       2.661781506882e-14       3.954866034672e-15      -6.393650053471e-16 
  650       2.565474940963e-10       4.788196971207e-12      -1.694612940637e-12       0.000000000000e+00       2.646673546632e-14       3.982167559596e-15      -6.414704575642e-16 
  651       2.558654911499e-10       4.819506059875e-12      -1.913631303131e-12       0.000000000000e+00       2.631673604132e-14       4.009245113475e-15      -6.434810883445e-16 
  652       2.552081252060e-10       4.850179457998e-12      -2.134985636917e-12       0.000000000000e+00       2.616780443625e-14       4.036097157514e-15      -6.453967919413e-16 
  653       2.545758287106e-10       4.880200688070e-12      -2.358582221730e-12       0.000000000000e+00       2.601992797984e-14       4.062722159884e-15      -6.472174696567e-16 
  654       2.539690369175e-10       4.909553132122e-12      -2.584326066337e-12       0.000000000000e+00       2.587309368575e-14       4.089118595780e-15      -6.489430298795e-16 
  655       2.533881878954e-10       4.938220031266e-12      -2.812120903566e-12       0.000000000000e+00       2.572728825104e-14       4.115284947490e-15      -6.505733881228e-16 
  656       2.528337225350e-10       4.966184485245e-12      -3.041869185342e-12       0.000000000000e+00       2.558249805476e-14       4.141219704455e-15      -6.521084670613e-16 
  657       2.523060845565e-10       4.993429451972e-12      -3.273472077716e-12       0.000000000000e+00       2.543870915647e-14       4.166921363333e-15      -6.535481965697e-16 
  658       2.518057205168e-10       5.019937747079e-12      -3.506829455900e-12       0.000000000000e+00       2.529590729478e-14       4.192388428061e-15      -6.548925137596e-16 
  659       2.513330798164e-10       5.045692043458e-12      -3.741839899297e-12       0.000000000000e+00       2.515407788588e-14       4.217619409919e-15      -6.561413630178e-16 
  660       2.508886147070e-10       5.070674870812e-12      -3.978400686537e-12       0.000000000000e+00       2.501320602212e-14       4.242612827591e-15      -6.572946960435e-16 
  661       2.504726958907e-10       5.094871003632e-12      -4.216410971484e-12       0.000000000000e+00       2.487327856207e-14       4.267367022448e-15      -6.583526317038e-16 
  662       2.500853572595e-10       5.118274683870e-12      -4.455781398214e-12       0.000000000000e+00       2.473429045439e-14       4.291879599779e-15      -6.593159393921e-16 
  663       2.497265455415e-10       5.140882556641e-12      -4.696424688243e-12       0.000000000000e+00       2.459623855056e-14       4.316147975357e-15      -6.601855664029e-16 
  664       2.493962041825e-10       5.162691296406e-12      -4.938252474654e-12       0.000000000000e+00       2.445911952504e-14       4.340169559128e-15      -6.609624791610e-16 
  665       2.490942733308e-10       5.183697607174e-12      -5.181175298005e-12       0.000000000000e+00       2.432292987437e-14       4.363941755214e-15      -6.616476633028e-16 
  666       2.488206898209e-10       5.203898222696e-12      -5.425102602232e-12       0.000000000000e+00       2.418766591632e-14       4.387461961933e-15      -6.622421237577e-16 
  667       2.485753871576e-10       5.223289906672e-12      -5.669942730551e-12       0.000000000000e+00       2.405332378899e-14       4.410727571806e-15      -6.627468848297e-16 
  668       2.483582955004e-10       5.241869452948e-12      -5.915602921370e-12       0.000000000000e+00       2.391989944990e-14       4.433735971573e-15      -6.631629902791e-16 
  669       2.481693416472e-10       5.259633685714e-12      -6.161989304185e-12       0.000000000000e+00       2.378738867513e-14       4.456484542202e-15      -6.634915034037e-16 
  670       2.480084490185e-10       5.276579459707e-12      -6.409006895489e-12       0.000000000000e+00       2.365578705843e-14       4.478970658904e-15      -6.637335071204e-16 
  671       2.478755376418e-10       5.292703660410e-12      -6.656559594678e-12       0.000000000000e+00       2.352509001035e-14       4.501191691145e-15      -6.638901040467e-16 
  672       2.477705241351e-10       5.308003204251e-12      -6.904550179951e-12       0.000000000000e+00       2.339529275731e-14       4.523145002656e-15      -6.639624165822e-16 
  673       2.476933216917e-10       5.322475038804e-12      -7.152880304221e-12       0.000000000000e+00       2.326639034076e-14       4.544827951450e-15      -6.639515869901e-16 
  674       2.476438400634e-10       5.336116142989e-12      -7.401450491011e-12       0.000000000000e+00       2.313837761627e-14       4.566237889827e-15      -6.638587774786e-16 
  675       2.476219855456e-10       5.348923527270e-12      -7.650160130369e-12       0.000000000000e+00       2.301124925264e-14       4.587372164396e-15      -6.636851702826e-16 
  676       2.476276609605e-10       5.360894233860e-12      -7.898907474762e-12       0.000000000000e+00       2.288499973103e-14       4.608228116078e-15      -6.634319677451e-16 
  677       2.476607656418e-10       5.372025336914e-12      -8.147589634990e-12       0.000000000000e+00       2.275962334408e-14       4.628803080123e-15      -6.631003923985e-16 
  678       2.477211954185e-10       5.382313942735e-12      -8.396102576084e-12       0.000000000000e+00       2.263511419500e-14       4.649094386123e-15      -6.626916870465e-16 
  679       2.478088425989e-10       5.391757189969e-12      -8.644341113213e-12       0.000000000000e+00       2.251146619670e-14       4.669099358023e-15      -6.622071148451e-16 
  680       2.479235959549e-10       5.400352249810e-12      -8.892198907589e-12       0.000000000000e+00       2.238867307089e-14       4.688815314132e-15      -6.616479593845e-16 
  681       2.480653407062e-10       5.408096326195e-12      -9.139568462371e-12       0.000000000000e+00       2.226672834723e-14       4.708239567137e-15      -6.610155247705e-16 
  682       2.482339585039e-10       5.414986656008e-12      -9.386341118571e-12       0.000000000000e+00       2.214562536240e-14       4.727369424116e-15      -6.603111357059e-16 
  683       2.484293274151e-10       5.421020509278e-12      -9.632407050957e-12       0.000000000000e+00       2.202535725923e-14       4.746202186549e-15      -6.595361375719e-16 
  684       2.486513219067e-10       5.426195189378e-12      -9.877655263956e-12       0.000000000000e+00       2.190591698583e-14       4.764735150330e-15      -6.586918965101e-16 
  685       2.488998128295e-10       5.430508033228e-12      -1.012197358756e-11       0.000000000000e+00       2.178729729469e-14       4.782965605780e-15      -6.577797995033e-16 
  686       2.491746674025e-10       5.433956411492e-12      -1.036524867324e-11       0.000000000000e+00       2.166949074180e-14       4.800890837661e-15      -6.568012544574e-16 
  687       2.494757491967e-10       5.436537728780e-12      -1.060736598983e-11       0.000000000000e+00       2.155248968575e-14       4.818508125185e-15      -6.557576902829e-16 
  688       2.498029181195e-10       5.438249423846e-12      -1.084820981945e-11       0.000000000000e+00       2.143628628686e-14       4.835814742027e-15      -6.546505569763e-16 
  689       2.501560303983e-10       5.439088969789e-12      -1.108766325340e-11       0.000000000000e+00       2.132087250629e-14       4.852807956341e-15      -6.534813257017e-16 
  690       2.505349385651e-10       5.439053874254e-12      -1.132560818808e-11       0.000000000000e+00       2.120624010515e-14       4.869485030768e-15      -6.522514888720e-16 
  691       2.509394914406e-10       5.438141679631e-12      -1.156192532087e-11       0.000000000000e+00       2.109238064362e-14       4.885843222450e-15      -6.509625602307e-16 
  692       2.513695341176e-10       5.436349963254e-12      -1.179649414605e-11       0.000000000000e+00       2.097928548007e-14       4.901879783043e-15      -6.496160749335e-16 
  693       2.518249079458e-10       5.433676337601e-12      -1.202919295070e-11       0.000000000000e+00       2.086694577014e-14       4.917591958728e-15      -6.482135896293e-16 
  694       2.523054505159e-10       5.430118450498e-12      -1.225989881063e-11       0.000000000000e+00       2.075535246592e-14       4.932976990224e-15      -6.467566825422e-16 
  695       2.528109956429e-10       5.425673985312e-12      -1.248848758623e-11       0.000000000000e+00       2.064449631499e-14       4.948032112800e-15      -6.452469535526e-16 
  696       2.533413733512e-10       5.420340661158e-12      -1.271483391842e-11       0.000000000000e+00       2.053436785958e-14       4.962754556289e-15      -6.436860242792e-16 
  697       2.538964098580e-10       5.414116233094e-12      -1.293881122455e-11       0.000000000000e+00       2.042495743569e-14       4.977141545098e-15      -6.420755381598e-16 
  698       2.544759275575e-10       5.406998492322e-12      -1.316029169428e-11       0.000000000000e+00       2.031625517216e-14       4.991190298219e-15      -6.404171605335e-16 
  699       2.550797450053e-10       5.398985266390e-12      -1.337914628551e-11       0.000000000000e+00       2.020825098982e-14       5.004898029249e-15      -6.387125787217e-16 
  700       2.557076424193e-10       5.390076191076e-12      -1.359525686393e-11       0.000000000000e+00       2.010093597217e-14       5.018262493660e-15      -6.369631803017e-16 
  701       2.563592574269e-10       5.380278066144e-12      -1.380855290751e-11       0.000000000000e+00       1.999430651050e-14       5.031283643142e-15      -6.351690804088e-16 
  702       2.570341871150e-10       5.369599611545e-12      -1.401897555847e-11       0.000000000000e+00       1.988836024338e-14       5.043962005747e-15      -6.333300743335e-16 
  703       2.577320222916e-10       5.358049706469e-12      -1.422646554773e-11       0.000000000000e+00       1.978309469231e-14       5.056298141891e-15      -6.314459574980e-16 
  704       2.584523474615e-10       5.345637389977e-12      -1.443096319383e-11       0.000000000000e+00       1.967850726121e-14       5.068292644501e-15      -6.295165254586e-16 
  705       2.591947408020e-10       5.332371861636e-12      -1.463240840175e-11       0.000000000000e+00       1.957459523586e-14       5.079946139159e-15      -6.275415739089e-16 
  706       2.599587741386e-10       5.318262482149e-12      -1.483074066182e-11       0.000000000000e+00       1.947135578333e-14       5.091259284248e-15      -6.255208986820e-16 
  707       2.607440129205e-10       5.303318773990e-12      -1.502589904857e-11       0.000000000000e+00       1.936878595147e-14       5.102232771099e-15      -6.234542957539e-16 
  708       2.615500161966e-10       5.287550422038e-12      -1.521782221963e-11       0.000000000000e+00       1.926688266832e-14       5.112867324139e-15      -6.213415612458e-16 
  709       2.623763365907e-10       5.270967274208e-12      -1.540644841457e-11       0.000000000000e+00       1.916564274159e-14       5.123163701034e-15      -6.191824914273e-16 
  710       2.632225202773e-10       5.253579342088e-12      -1.559171545382e-11       0.000000000000e+00       1.906506285807e-14       5.133122692835e-15      -6.169768827189e-16 
  711       2.640881069576e-10       5.235396801568e-12      -1.577356073750e-11       0.000000000000e+00       1.896513958315e-14       5.142745124129e-15      -6.147245316950e-16 
  712       2.649726298346e-10       5.216429993475e-12      -1.595192124433e-11       0.000000000000e+00       1.886586936017e-14       5.152031853178e-15      -6.124252350867e-16 
  713       2.658756155892e-10       5.196689424208e-12      -1.612673353048e-11       0.000000000000e+00       1.876724850997e-14       5.160983772072e-15      -6.100787897844e-16 
  714       2.667965843556e-10       5.176185766366e-12      -1.629793372843e-11       0.000000000000e+00       1.866927323028e-14       5.169601806871e-15      -6.076849928406e-16 
  715       2.677350496971e-10       5.154929859389e-12      -1.646545754591e-11       0.000000000000e+00       1.857193959516e-14       5.177886917752e-15      -6.052436414732e-16 
  716       2.686905185817e-10       5.132932710185e-12      -1.662924026471e-11       0.000000000000e+00       1.847524355452e-14       5.185840099155e-15      -6.027545330675e-16 
  717       2.696624913577e-10       5.110205493764e-12      -1.678921673955e-11       0.000000000000e+00       1.837918093348e-14       5.193462379932e-15      -6.002174651797e-16 
  718       2.706504617293e-10       5.086759553873e-12      -1.694532139703e-11       0.000000000000e+00       1.828374743189e-14       5.200754823487e-15      -5.976322355391e-16 
  719       2.716539167327e-10       5.062606403631e-12      -1.709748823440e-11       0.000000000000e+00       1.818893862375e-14       5.207718527929e-15      -5.949986420516e-16 
  720       2.726723367111e-10       5.037757726156e-12      -1.724565081854e-11       0.000000000000e+00       1.809474995664e-14       5.214354626214e-15      -5.923164828019e-16 
  721       2.737051952906e-10       5.012225375205e-12      -1.738974228475e-11       0.000000000000e+00       1.800117675121e-14       5.220664286292e-15      -5.895855560563e-16 
  722       2.747519593563e-10       4.986021375803e-12      -1.752969533566e-11       0.000000000000e+00       1.790821420063e-14       5.226648711254e-15      -5.868056602661e-16 
  723       2.758120890273e-10       4.959157924878e-12      -1.766544224010e-11       0.000000000000e+00       1.781585736998e-14       5.232309139477e-15      -5.839765940698e-16 
  724       2.768850376327e-10       4.931647391893e-12      -1.779691483199e-11       0.000000000000e+00       1.772410119577e-14       5.237646844771e-15      -5.810981562960e-16 
  725       2.779702516871e-10       4.903502319481e-12      -1.792404450920e-11       0.000000000000e+00       1.763294048535e-14       5.242663136525e-15      -5.781701459664e-16 
  726       2.790671708665e-10       4.874735424075e-12      -1.804676223239e-11       0.000000000000e+00       1.754236991638e-14       5.247359359853e-15      -5.751923622985e-16 
  727       2.801752279837e-10       4.845359596547e-12      -1.816499852397e-11       0.000000000000e+00       1.745238403625e-14       5.251736895740e-15      -5.721646047084e-16 
  728       2.812938489640e-10       4.815387902833e-12      -1.827868346687e-11       0.000000000000e+00       1.736297726158e-14       5.255797161189e-15      -5.690866728135e-16 
  729       2.824224528210e-10       4.784833584576e-12      -1.838774670352e-11       0.000000000000e+00       1.727414387761e-14       5.259541609365e-15      -5.659583664355e-16 
  730       2.835604516321e-10       4.753710059749e-12      -1.849211743462e-11       0.000000000000e+00       1.718587803770e-14       5.262971729745e-15      -5.627794856029e-16 
  731       2.847072505143e-10       4.722030923297e-12      -1.859172441811e-11       0.000000000000e+00       1.709817376273e-14       5.266089048260e-15      -5.595498305543e-16 
  732       2.858622475996e-10       4.689809947764e-12      -1.868649596796e-11       0.000000000000e+00       1.701102494062e-14       5.268895127445e-15      -5.562692017405e-16 
  733       2.870248340110e-10       4.657061083931e-12      -1.877635995313e-11       0.000000000000e+00       1.692442532571e-14       5.271391566580e-15      -5.529373998279e-16 
  734       2.881943938378e-10       4.623798461445e-12      -1.886124379635e-11       0.000000000000e+00       1.683836853823e-14       5.273580001842e-15      -5.495542257010e-16 
  735       2.893703041117e-10       4.590036389455e-12      -1.894107447308e-11       0.000000000000e+00       1.675284806379e-14       5.275462106448e-15      -5.461194804654e-16 
  736       2.905519347818e-10       4.555789357245e-12      -1.901577851034e-11       0.000000000000e+00       1.666785725276e-14       5.277039590802e-15      -5.426329654502e-16 
  737       2.917386486911e-10       4.521072034864e-12      -1.908528198557e-11       0.000000000000e+00       1.658338931979e-14       5.278314202639e-15      -5.390944822114e-16 
  738       2.929298015512e-10       4.485899273765e-12      -1.914951052554e-11       0.000000000000e+00       1.649943734319e-14       5.279287727175e-15      -5.355038325341e-16 
  739       2.941247722933e-10       4.450286132154e-12      -1.920840294213e-11       0.000000000000e+00       1.641599518008e-14       5.279961767045e-15      -5.318609833458e-16 
  740       2.953230548241e-10       4.414247950320e-12      -1.926195243709e-11       0.000000000000e+00       1.633306023245e-14       5.280337077062e-15      -5.281665650201e-16 
  741       2.965241680326e-10       4.377800278049e-12      -1.931016620833e-11       0.000000000000e+00       1.625063073459e-14       5.280414216620e-15      -5.244213829136e-16 
  742       2.977276255616e-10       4.340958850671e-12      -1.935305188848e-11       0.000000000000e+00       1.616870484204e-14       5.280193768804e-15      -5.206262533853e-16 
  743       2.989329357900e-10       4.303739589703e-12      -1.939061754682e-11       0.000000000000e+00       1.608728063121e-14       5.279676340493e-15      -5.167820038359e-16 
  744       3.001396018155e-10       4.266158603489e-12      -1.942287169111e-11       0.000000000000e+00       1.600635609909e-14       5.278862562450e-15      -5.128894727467e-16 
  745       3.013471214366e-10       4.228232187831e-12      -1.944982326946e-11       0.000000000000e+00       1.592592916286e-14       5.277753089428e-15      -5.089495097182e-16 
  746       3.025549871352e-10       4.189976826636e-12      -1.947148167221e-11       0.000000000000e+00       1.584599765954e-14       5.276348600265e-15      -5.049629755097e-16 
  747       3.037626860585e-10       4.151409192550e-12      -1.948785673378e-11       0.000000000000e+00       1.576655934567e-14       5.274649797978e-15      -5.009307420780e-16 
  748       3.049697000016e-10       4.112546147597e-12      -1.949895873456e-11       0.000000000000e+00       1.568761189692e-14       5.272657409866e-15      -4.968536926162e-16 
  749       3.061755053899e-10       4.073404743821e-12      -1.950479840275e-11       0.000000000000e+00       1.560915290779e-14       5.270372187607e-15      -4.927327215929e-16 
  750       3.073795732613e-10       4.034002223918e-12      -1.950538691623e-11       0.000000000000e+00       1.553117989121e-14       5.267794907354e-15      -4.885687347913e-16 
  751       3.085813692484e-10       3.994356021884e-12      -1.950073590446e-11       0.000000000000e+00       1.545369027821e-14       5.264926369831e-15      -4.843626493478e-16 
  752       3.097803535611e-10       3.954483763644e-12      -1.949085745031e-11       0.000000000000e+00       1.537668141760e-14       5.261767400438e-15      -4.801153937915e-16 
  753       3.109759809685e-10       3.914403267697e-12      -1.947576409194e-11       0.000000000000e+00       1.530015057557e-14       5.258318849341e-15      -4.758279080825e-16 
  754       3.121677007818e-10       3.874132545752e-12      -1.945546882466e-11       0.000000000000e+00       1.522409493538e-14       5.254581591574e-15      -4.715011436518e-16 
  755       3.133549568361e-10       3.833689803368e-12      -1.942998510282e-11       0.000000000000e+00       1.514851159699e-14       5.250556527136e-15      -4.671360634392e-16 
  756       3.145371874729e-10       3.793093440591e-12      -1.939932684164e-11       0.000000000000e+00       1.507339757671e-14       5.246244581090e-15      -4.627336419334e-16 
  757       3.157138255226e-10       3.752362052596e-12      -1.936350841911e-11       0.000000000000e+00       1.499874980686e-14       5.241646703658e-15      -4.582948652100e-16 
  758       3.168842982866e-10       3.711514430320e-12      -1.932254467783e-11       0.000000000000e+00       1.492456513543e-14       5.236763870321e-15      -4.538207309713e-16 
  759       3.180480275195e-10       3.670569561105e-12      -1.927645092690e-11       0.000000000000e+00       1.485084032571e-14       5.231597081917e-15      -4.493122485845e-16 
