#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:delta_idm_dr          19:theta_idm_dr          20:delta_cdm             21:theta_cdm          
       7.089984659354e+00       1.600444758759e-05      -1.202619993830e+00       2.100879832349e-04       4.238549526458e-08       1.059637381615e-07       1.203072378296e-13       2.119274763229e-08      -9.019649953725e-01       2.100879832350e-04       6.108314631226e-01       6.995939336713e-01      -1.202619993793e+00       2.100398258631e-04       1.991456921845e-04      -1.202619993793e+00       2.100398373381e-04      -9.019649953448e-01       2.100398729618e-04      -9.019649954285e-01       2.101851524580e-04 
       7.090976124924e+00       1.600671424644e-05      -1.202630586949e+00       2.101187424902e-04       4.240370681197e-08       1.060092670299e-07       1.203930241089e-13       2.120185340598e-08      -9.019729402114e-01       2.101187424904e-04       6.108292731793e-01       6.995913548284e-01      -1.202630586848e+00       2.100705647853e-04       1.992012228304e-04      -1.202630586848e+00       2.100705961081e-04      -9.019729401361e-01       2.100706923018e-04      -9.019729403637e-01       2.102159522358e-04 
       7.091967590495e+00       1.600898091327e-05      -1.202641207244e+00       2.101495068704e-04       4.242192465104e-08       1.060548116276e-07       1.204788624930e-13       2.121096232552e-08      -9.019809054333e-01       2.101495068708e-04       6.108270762562e-01       6.995887692014e-01      -1.202641207080e+00       2.101013088268e-04       1.992567615991e-04      -1.202641207080e+00       2.101013600941e-04      -9.019809053103e-01       2.101015158520e-04      -9.019809056820e-01       2.102467571499e-04 
       7.092959056065e+00       1.601124758807e-05      -1.202651854160e+00       2.101802762800e-04       4.244014876416e-08       1.061003719104e-07       1.205647529534e-13       2.122007438208e-08      -9.019888906201e-01       2.101802762805e-04       6.108248724925e-01       6.995861769296e-01      -1.202651853932e+00       2.101320578919e-04       1.993123084919e-04      -1.202651853932e+00       2.101321291991e-04      -9.019888904495e-01       2.101323435321e-04      -9.019888909652e-01       2.102775671044e-04 
       7.093950521635e+00       1.601351427086e-05      -1.202662527124e+00       2.102110506207e-04       4.245837913315e-08       1.061459478329e-07       1.206506954600e-13       2.122918956658e-08      -9.019968953430e-01       2.102110506214e-04       6.108226620307e-01       6.995835781558e-01      -1.202662526832e+00       2.101628118825e-04       1.993678635100e-04      -1.202662526832e+00       2.101629033235e-04      -9.019968951249e-01       2.101631752599e-04      -9.019968957846e-01       2.103083820014e-04 
       7.095991365259e+00       1.601818006074e-05      -1.202684576181e+00       2.102744119926e-04       4.249592434463e-08       1.062398108616e-07       1.208277641744e-13       2.124796217231e-08      -9.020134321354e-01       2.102744119936e-04       6.108180914782e-01       6.995782089159e-01      -1.202684575757e+00       2.102261313472e-04       1.994822441514e-04      -1.202684575758e+00       2.102262645210e-04      -9.020134318198e-01       2.102266520406e-04      -9.020134327757e-01       2.103718268898e-04 
       7.098032208882e+00       1.602284588447e-05      -1.202706728546e+00       2.103377930466e-04       4.253349583860e-08       1.063337395965e-07       1.210050530539e-13       2.126674791930e-08      -9.020300464096e-01       2.103377930478e-04       6.108134943082e-01       6.995728138918e-01      -1.202706727992e+00       2.102894704695e-04       1.995966592367e-04      -1.202706727993e+00       2.102896457548e-04      -9.020300459966e-01       2.102901449571e-04      -9.020300472488e-01       2.104352915077e-04 
       7.100073052506e+00       1.602751174207e-05      -1.202728979594e+00       2.104011929876e-04       4.257109346806e-08       1.064277336701e-07       1.211825618672e-13       2.128554673403e-08      -9.020467346952e-01       2.104011929891e-04       6.108088716759e-01       6.995673942403e-01      -1.202728978907e+00       2.103528284545e-04       1.997111087764e-04      -1.202728978909e+00       2.103530462173e-04      -9.020467341851e-01       2.103536533440e-04      -9.020467357335e-01       2.104987750601e-04 
       7.102113896129e+00       1.603217763357e-05      -1.202751324912e+00       2.104646110577e-04       4.260871709315e-08       1.065217927329e-07       1.213602904026e-13       2.130435854657e-08      -9.020634936841e-01       2.104646110595e-04       6.108042246834e-01       6.995619510642e-01      -1.202751324094e+00       2.104162045442e-04       1.998255927808e-04      -1.202751324096e+00       2.104164651385e-04      -9.020634930770e-01       2.104171765673e-04      -9.020634949216e-01       2.105622767891e-04 
       7.104154739753e+00       1.603684355901e-05      -1.202773760292e+00       2.105280465334e-04       4.264636658066e-08       1.066159164516e-07       1.215382384663e-13       2.132318329033e-08      -9.020803202187e-01       2.105280465355e-04       6.107995543826e-01       6.995564854161e-01      -1.202773759342e+00       2.104795980151e-04       1.999401112593e-04      -1.202773759345e+00       2.104799017833e-04      -9.020803195150e-01       2.104807140220e-04      -9.020803216556e-01       2.106257959712e-04 
       7.112339659639e+00       1.605555686103e-05      -1.202864564085e+00       2.107826193484e-04       4.279761934389e-08       1.069940483597e-07       1.222541116263e-13       2.139880967194e-08      -9.021484230635e-01       2.107826193518e-04       6.107806095551e-01       6.995343592001e-01      -1.202864562605e+00       2.107340021222e-04       2.003997407209e-04      -1.202864562613e+00       2.107344822652e-04      -9.021484219739e-01       2.107356661887e-04      -9.021484253018e-01       2.108807049729e-04 
       7.120524579526e+00       1.607427071151e-05      -1.202956517201e+00       2.110374206341e-04       4.294927865966e-08       1.073731966492e-07       1.229735037246e-13       2.147463932983e-08      -9.022173879006e-01       2.110374206387e-04       6.107613646641e-01       6.995119463482e-01      -1.202956515190e+00       2.109886343068e-04       2.008599253680e-04      -1.202956515203e+00       2.109892955106e-04      -9.022173864281e-01       2.109908042580e-04      -9.022173909431e-01       2.111358432101e-04 
       7.128709499412e+00       1.609298510946e-05      -1.203049409762e+00       2.112924141207e-04       4.310133788897e-08       1.077533447224e-07       1.236964074684e-13       2.155066894448e-08      -9.022870573211e-01       2.112924141265e-04       6.107418719976e-01       6.994892993306e-01      -1.203049407217e+00       2.112434582987e-04       2.013206656556e-04      -1.203049407239e+00       2.112443046885e-04      -9.022870554684e-01       2.112460977362e-04      -9.022870611707e-01       2.113911744140e-04 
       7.136894419299e+00       1.611170005272e-05      -1.203143057932e+00       2.115475679323e-04       4.325379121598e-08       1.081344780399e-07       1.244228177574e-13       2.162689560799e-08      -9.023572934491e-01       2.115475679393e-04       6.107221772784e-01       6.994664641065e-01      -1.203143054853e+00       2.114984422215e-04       2.017819619658e-04      -1.203143054885e+00       2.114994774371e-04      -9.023572912183e-01       2.115015197407e-04      -9.023572981083e-01       2.116466667093e-04 
       7.145079339185e+00       1.613041553976e-05      -1.203237304290e+00       2.118028547187e-04       4.340663369533e-08       1.085165842383e-07       1.251527318740e-13       2.170331684767e-08      -9.024279782173e-01       2.118028547269e-04       6.107023197017e-01       6.994434800320e-01      -1.203237300673e+00       2.117535587244e-04       2.022438146171e-04      -1.203237300718e+00       2.117547859862e-04      -9.024279756107e-01       2.117570472373e-04      -9.024279836891e-01       2.119022927469e-04 
       7.153264259071e+00       1.614913156971e-05      -1.203332014731e+00       2.120582511361e-04       4.355986115671e-08       1.088996528918e-07       1.258861492368e-13       2.177993057836e-08      -9.024990110480e-01       2.120582511455e-04       6.106823327056e-01       6.994203806333e-01      -1.203332010575e+00       2.120087844633e-04       2.027062238721e-04      -1.203332010634e+00       2.120102066290e-04      -9.024990080673e-01       2.120126606033e-04      -9.024990173350e-01       2.121580291838e-04 
       7.171963886511e+00       1.619189307051e-05      -1.203549548557e+00       2.126420498926e-04       4.391135788511e-08       1.097783947128e-07       1.275749004069e-13       2.195567894256e-08      -9.026621614174e-01       2.126420499049e-04       6.106363307183e-01       6.993673207995e-01      -1.203549543163e+00       2.125921917951e-04       2.037647539174e-04      -1.203549543263e+00       2.125940683471e-04      -9.026621575883e-01       2.125968825163e-04      -9.026621695776e-01       2.127426076509e-04 
       7.190663513951e+00       1.623465741467e-05      -1.203767898316e+00       2.132261401720e-04       4.426481587363e-08       1.106620396841e-07       1.292819921478e-13       2.213240793681e-08      -9.028259237368e-01       2.132261401872e-04       6.105900558683e-01       6.993140606224e-01      -1.203767891674e+00       2.131758885792e-04       2.048261921342e-04      -1.203767891827e+00       2.131782299059e-04      -9.028259190664e-01       2.131813183767e-04      -9.028259337846e-01       2.133274816654e-04 
       7.209363141391e+00       1.627742461663e-05      -1.203986356118e+00       2.138103974233e-04       4.462021545020e-08       1.115505386255e-07       1.310075017654e-13       2.231010772510e-08      -9.029897670882e-01       2.138103974414e-04       6.105436868587e-01       6.992607770760e-01      -1.203986348218e+00       2.137597502584e-04       2.058905395949e-04      -1.203986348435e+00       2.137625646487e-04      -9.029897615824e-01       2.137658651271e-04      -9.029897790384e-01       2.139125266864e-04 
       7.228062768831e+00       1.632019466123e-05      -1.204204355400e+00       2.143947203248e-04       4.497754111451e-08       1.124438527863e-07       1.327515176903e-13       2.248877055725e-08      -9.031532665499e-01       2.143947203459e-04       6.104973650468e-01       6.992076118014e-01      -1.204204346233e+00       2.143436755054e-04       2.069577968389e-04      -1.204204346526e+00       2.143469697218e-04      -9.031532602137e-01       2.143504370644e-04      -9.031532804173e-01       2.144976414023e-04 
       7.246762396271e+00       1.636296753951e-05      -1.204421495421e+00       2.149790363237e-04       4.533678301550e-08       1.133419575388e-07       1.345141447424e-13       2.266839150775e-08      -9.033161215655e-01       2.149790363478e-04       6.104511909559e-01       6.991546649845e-01      -1.204421484976e+00       2.149275917614e-04       2.080279640013e-04      -1.204421485357e+00       2.149313714487e-04      -9.033161144033e-01       2.149349730770e-04      -9.033161373650e-01       2.150827532704e-04 
       7.265462023711e+00       1.640574325952e-05      -1.204637529511e+00       2.155633001563e-04       4.569793686535e-08       1.142448421634e-07       1.362955044900e-13       2.284896843268e-08      -9.034781471330e-01       2.155633001835e-04       6.104052279723e-01       6.991019982922e-01      -1.204637517778e+00       2.155114537568e-04       2.091010409161e-04      -1.204637518260e+00       2.155157237528e-04      -9.034781391488e-01       2.155194361633e-04      -9.034781648794e-01       2.156678170371e-04 
       7.291529432721e+00       1.646537767256e-05      -1.204936554032e+00       2.163776275720e-04       4.620457657401e-08       1.155114414350e-07       1.388102398655e-13       2.310228828700e-08      -9.037024155240e-01       2.163776276036e-04       6.103415823071e-01       6.990291187589e-01      -1.204936540488e+00       2.163252175029e-04       2.106017721269e-04      -1.204936541130e+00       2.163301779895e-04      -9.037024063997e-01       2.163340177334e-04      -9.037024360095e-01       2.164832663683e-04 
       7.317596841732e+00       1.652501760397e-05      -1.205232757953e+00       2.171917246460e-04       4.671492761157e-08       1.167873190289e-07       1.413619926467e-13       2.335746380579e-08      -9.039245684651e-01       2.171917246820e-04       6.102785201129e-01       6.989569514503e-01      -1.205232742578e+00       2.171387468101e-04       2.121081555866e-04      -1.205232743404e+00       2.171444050374e-04      -9.039245582071e-01       2.171483507027e-04      -9.039245917190e-01       2.172984933037e-04 
       7.343664250742e+00       1.658466305113e-05      -1.205525957813e+00       2.180055525643e-04       4.722899481684e-08       1.180724870421e-07       1.439511450915e-13       2.361449740842e-08      -9.041444683598e-01       2.180055526049e-04       6.102160904591e-01       6.988855422299e-01      -1.205525940586e+00       2.179520028483e-04       2.136201894862e-04      -1.205525941621e+00       2.179583654049e-04      -9.041444569741e-01       2.179624031240e-04      -9.041444944118e-01       2.181134590567e-04 
       7.369731659752e+00       1.664431404538e-05      -1.205816126984e+00       2.188191013537e-04       4.774678929597e-08       1.193669732399e-07       1.465781015646e-13       2.387339464798e-08      -9.043620952380e-01       2.188191013989e-04       6.101543057124e-01       6.988148977519e-01      -1.205816107886e+00       2.187649756284e-04       2.151378718584e-04      -1.205816109155e+00       2.187720486567e-04      -9.043620827303e-01       2.187761697477e-04      -9.043621241177e-01       2.189281536815e-04 
       7.395799068763e+00       1.670397055745e-05      -1.206103149281e+00       2.196323432206e-04       4.826831782686e-08       1.206707945672e-07       1.492432548244e-13       2.413415891343e-08      -9.045773619609e-01       2.196323432706e-04       6.100931961377e-01       6.987450470600e-01      -1.206103128292e+00       2.195776373408e-04       2.166612006144e-04      -1.206103129819e+00       2.195854266930e-04      -9.045773483368e-01       2.195896259373e-04      -9.045773936983e-01       2.197425494116e-04 
       7.421866477773e+00       1.676363258545e-05      -1.206387012266e+00       2.204452697151e-04       4.879359142146e-08       1.219839785536e-07       1.519470137360e-13       2.439679571073e-08      -9.047902591998e-01       2.204452697699e-04       6.100327680296e-01       6.986759932611e-01      -1.206386989366e+00       2.203899795196e-04       2.181901735524e-04      -1.206386991176e+00       2.203984908766e-04      -9.047902444650e-01       2.204027651827e-04      -9.047902938251e-01       2.205566378244e-04 
       7.466997391266e+00       1.686693948738e-05      -1.206871177597e+00       2.218519725683e-04       4.971190239714e-08       1.242797559929e-07       1.567205955929e-13       2.485595119857e-08      -9.051533831980e-01       2.218519726318e-04       6.099297281583e-01       6.985582788094e-01      -1.206871151339e+00       2.217956608521e-04       2.208506468715e-04      -1.206871153699e+00       2.218054353685e-04      -9.051533665532e-01       2.218098362405e-04      -9.051534228952e-01       2.219653714508e-04 
       7.512128304759e+00       1.697026293362e-05      -1.207346116225e+00       2.232577254371e-04       5.064154341985e-08       1.266038585496e-07       1.616133350230e-13       2.532077170992e-08      -9.055095871684e-01       2.232577255094e-04       6.098286971584e-01       6.984428921884e-01      -1.207346086546e+00       2.232003795962e-04       2.235280200563e-04      -1.207346089533e+00       2.232114337857e-04      -9.055095686303e-01       2.232159596025e-04      -9.055096320297e-01       2.233731794609e-04 
       7.557259218253e+00       1.707360296350e-05      -1.207812136939e+00       2.246625556798e-04       5.158258765553e-08       1.289564691388e-07       1.666274688754e-13       2.579129382777e-08      -9.058591027042e-01       2.246625557613e-04       6.097296164699e-01       6.983297561862e-01      -1.207812103779e+00       2.246041630274e-04       2.262222815288e-04      -1.207812107469e+00       2.246165133520e-04      -9.058590822896e-01       2.246211643527e-04      -9.058591528229e-01       2.247800893544e-04 
       7.602390131746e+00       1.717695955142e-05      -1.208269406990e+00       2.260664639750e-04       5.253510189312e-08       1.313377547328e-07       1.717652403433e-13       2.626755094656e-08      -9.062020552428e-01       2.260664640660e-04       6.096324575141e-01       6.982188289765e-01      -1.208269370284e+00       2.260070117412e-04       2.289334198851e-04      -1.208269374758e+00       2.260206746647e-04      -9.062020329687e-01       2.260254523752e-04      -9.062021107132e-01       2.261861019513e-04 
       7.647521045239e+00       1.728033270538e-05      -1.208718178356e+00       2.274694685013e-04       5.349915724924e-08       1.337478931231e-07       1.770289351814e-13       2.674957862462e-08      -9.065386337670e-01       2.274694686021e-04       6.095371723415e-01       6.981100475514e-01      -1.208718138040e+00       2.274089438334e-04       2.316614238880e-04      -1.208718143376e+00       2.274239358638e-04      -9.065386096506e-01       2.274288426820e-04      -9.065386946847e-01       2.275912355714e-04 
       7.692651958732e+00       1.738372243544e-05      -1.209158712285e+00       2.288715903669e-04       5.447482565050e-08       1.361870641262e-07       1.824208703803e-13       2.723741282525e-08      -9.068690342137e-01       2.288715904778e-04       6.094437101309e-01       6.980033465851e-01      -1.209158668295e+00       2.288099803291e-04       2.344062824897e-04      -1.209158674573e+00       2.288263180693e-04      -9.068690082727e-01       2.288313567152e-04      -9.068691006754e-01       2.289955114640e-04 
       7.782671135698e+00       1.758999547892e-05      -1.210013655378e+00       2.316657100526e-04       5.645587846263e-08       1.411396961566e-07       1.935680797263e-13       2.822793923131e-08      -9.075102415335e-01       2.316657101848e-04       6.092625704834e-01       6.977965203517e-01      -1.210013603861e+00       2.316018961476e-04       2.399315361922e-04      -1.210013612264e+00       2.316209681102e-04      -9.075102120065e-01       2.316262781641e-04      -9.075103193465e-01       2.317940026487e-04 
       7.872690312664e+00       1.779633443203e-05      -1.210838476519e+00       2.344565039981e-04       5.848397845653e-08       1.462099461413e-07       2.052537696374e-13       2.924198922826e-08      -9.081288573896e-01       2.344565041529e-04       6.090881680985e-01       6.975973083976e-01      -1.210838417208e+00       2.343904337732e-04       2.455237193548e-04      -1.210838428067e+00       2.344123074474e-04      -9.081288243500e-01       2.344178999360e-04      -9.081289469519e-01       2.345892689710e-04 
       7.962709489630e+00       1.800273929538e-05      -1.211634849162e+00       2.372440975461e-04       6.055969127173e-08       1.513992281793e-07       2.174973419320e-13       3.027984563587e-08      -9.087261368715e-01       2.372440977247e-04       6.089201741833e-01       6.974052922614e-01      -1.211634781783e+00       2.371757178907e-04       2.511827511922e-04      -1.211634795439e+00       2.372004616905e-04      -9.087261003951e-01       2.372063481602e-04      -9.087262385903e-01       2.373814368913e-04 
       8.052728666596e+00       1.820921006960e-05      -1.212404331368e+00       2.400286079128e-04       6.268358271055e-08       1.567089567764e-07       2.303186677107e-13       3.134179135527e-08      -9.093032485258e-01       2.400286081169e-04       6.087582810733e-01       6.972200823335e-01      -1.212404255640e+00       2.399578650590e-04       2.569085538593e-04      -1.212404272442e+00       2.399855482884e-04      -9.093032086908e-01       2.399917412660e-04      -9.093033628176e-01       2.401706247425e-04 
       8.142747843562e+00       1.841574675522e-05      -1.213148393123e+00       2.428101483913e-04       6.485621970244e-08       1.621405492561e-07       2.437380969694e-13       3.242810985122e-08      -9.098612948425e-01       2.428101486223e-04       6.086021960903e-01       6.970413110265e-01      -1.213148308760e+00       2.427369879135e-04       2.627010522495e-04      -1.213148329064e+00       2.427676808148e-04      -9.098612517295e-01       2.427741933165e-04      -9.098614221329e-01       2.429569469332e-04 
       8.232767020528e+00       1.862234935254e-05      -1.213868418899e+00       2.455888278958e-04       6.707817014018e-08       1.676954253505e-07       2.577764643827e-13       3.353908507009e-08      -9.104013141747e-01       2.455888281552e-04       6.084516415135e-01       6.968686321351e-01      -1.213868325607e+00       2.455131947107e-04       2.685601738609e-04      -1.213868349780e+00       2.455469685014e-04      -9.104012678672e-01       2.455538136070e-04      -9.104014548989e-01       2.457405134921e-04 
       8.363524245792e+00       1.892256706296e-05      -1.214874113560e+00       2.496201082621e-04       7.039466441136e-08       1.759866610284e-07       2.793141680554e-13       3.519733220568e-08      -9.111555851699e-01       2.496201085658e-04       6.082422727531e-01       6.966280005149e-01      -1.214874006761e+00       2.495407838863e-04       2.771893603090e-04      -1.214874037221e+00       2.495791616281e-04      -9.111555343761e-01       2.495865137503e-04      -9.111557462021e-01       2.497790824618e-04 
       8.494281471056e+00       1.922292383923e-05      -1.215835460631e+00       2.536458589649e-04       7.381814661515e-08       1.845453665379e-07       3.022700682596e-13       3.690907330757e-08      -9.118765954738e-01       2.536458593164e-04       6.080432838166e-01       6.963986313767e-01      -1.215835339673e+00       2.535627237762e-04       2.859587619095e-04      -1.215835377236e+00       2.536058606433e-04      -9.118765403836e-01       2.536137492115e-04      -9.118767777819e-01       2.538123497852e-04 
       8.625038696320e+00       1.952341967622e-05      -1.216755783474e+00       2.576663483227e-04       7.735036102732e-08       1.933759025683e-07       3.267136214638e-13       3.867518051366e-08      -9.125668376058e-01       2.576663487258e-04       6.078539945189e-01       6.961796936454e-01      -1.216755647681e+00       2.575792806835e-04       2.948681825974e-04      -1.216755693191e+00       2.576273347327e-04      -9.125667784177e-01       2.576357907462e-04      -9.125670421877e-01       2.578405871836e-04 
       8.755795921584e+00       1.982405459390e-05      -1.217638175248e+00       2.616818381677e-04       8.099305848532e-08       2.024826462133e-07       3.527165889681e-13       4.049652924266e-08      -9.132286314366e-01       2.616818386264e-04       6.076737654733e-01       6.959704138075e-01      -1.217638023923e+00       2.615907144252e-04       3.039174353512e-04      -1.217638078252e+00       2.616438466309e-04      -9.132285683580e-01       2.616529023524e-04      -9.132288593208e-01       2.618640598870e-04 
       8.886553146848e+00       2.012482855424e-05      -1.218485355724e+00       2.656925469104e-04       8.474798384144e-08       2.118699596036e-07       3.803530211094e-13       4.237399192072e-08      -9.138640167931e-01       2.656925474288e-04       6.075020309009e-01       6.957701117074e-01      -1.218485188149e+00       2.655972413957e-04       3.131063413472e-04      -1.218485252195e+00       2.656556156714e-04      -9.138639500409e-01       2.656653043884e-04      -9.138642690389e-01       2.658829896982e-04 
       9.017310372113e+00       2.042574160858e-05      -1.219299981513e+00       2.696987158383e-04       8.861689737504e-08       2.215422434376e-07       4.096993967222e-13       4.430844868752e-08      -9.144749861352e-01       2.696987164208e-04       6.073382320696e-01       6.955781229888e-01      -1.219299796949e+00       2.695991008663e-04       3.224347296857e-04      -1.219299871641e+00       2.696628840476e-04      -9.144749159355e-01       2.696732402804e-04      -9.144752638334e-01       2.698976212926e-04 
       9.188515826861e+00       2.081994884332e-05      -1.220321132301e+00       2.749375886174e-04       9.385786403465e-08       2.346446600866e-07       4.508406832144e-13       4.692893201733e-08      -9.152408492264e-01       2.749375892908e-04       6.071349687973e-01       6.953383761104e-01      -1.220320924336e+00       2.748321347031e-04       3.348593511676e-04      -1.220321014420e+00       2.749032570539e-04      -9.152407748710e-01       2.749145419871e-04      -9.152411619524e-01       2.751479454673e-04 
       9.359721281610e+00       2.121439449650e-05      -1.221295160318e+00       2.801694271910e-04       9.930119598528e-08       2.482529899632e-07       4.952322024766e-13       4.965059799264e-08      -9.159713702391e-01       2.801694279636e-04       6.069434621217e-01       6.951107086969e-01      -1.221294927592e+00       2.800579074487e-04       3.475224661998e-04      -1.221295034778e+00       2.801366665224e-04      -9.159712921555e-01       2.801489452831e-04      -9.159717199899e-01       2.803916630028e-04 
       9.530926736358e+00       2.160907857486e-05      -1.222226355910e+00       2.853946197287e-04       1.049508469685e-07       2.623771174213e-07       5.430646846579e-13       5.247542348426e-08      -9.166697669336e-01       2.853946206093e-04       6.067627856092e-01       6.948940477713e-01      -1.222226097013e+00       2.852768027418e-04       3.604237424941e-04      -1.222226223078e+00       2.853635027035e-04      -9.166696855728e-01       2.853768431615e-04      -9.166701557801e-01       2.856291696344e-04 
       9.702132191107e+00       2.200400104805e-05      -1.223118501055e+00       2.906135040913e-04       1.108107707590e-07       2.770269268974e-07       5.945363412306e-13       5.540538537948e-08      -9.173388757923e-01       2.906135050892e-04       6.065921144035e-01       6.946874474698e-01      -1.223118214522e+00       2.904891539097e-04       3.735628640301e-04      -1.223118361314e+00       2.905841055254e-04      -9.173387916297e-01       2.905985783630e-04      -9.173393058805e-01       2.908608107736e-04 
       9.873337645855e+00       2.239916192449e-05      -1.223975054060e+00       2.958264037815e-04       1.168849335907e-07       2.922123339767e-07       6.498530918957e-13       5.844246679535e-08      -9.179812905465e-01       2.958264049067e-04       6.064306868803e-01       6.944900428648e-01      -1.223974738373e+00       2.956952799191e-04       3.869395295873e-04      -1.223974907812e+00       2.957988004884e-04      -9.179812040832e-01       2.958144802262e-04      -9.179817640988e-01       2.960869174597e-04 
       1.004454310060e+01       2.279456123847e-05      -1.224799176574e+00       3.010336275328e-04       1.231773136261e-07       3.079432840653e-07       7.092287284307e-13       6.158865681307e-08      -9.185993824318e-01       3.010336287956e-04       6.062777998383e-01       6.943010432116e-01      -1.224798830158e+00       3.008954849639e-04       4.005534518474e-04      -1.224799024237e+00       3.010078983408e-04      -9.185992941951e-01       3.010248635769e-04      -9.185999017485e-01       3.013078059475e-04 
