# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   34       1.535315408395e-10       4.521896166322e-15       2.618673444578e-13       0.000000000000e+00       1.142421410186e-10       1.262072770365e-11      -9.570037459006e-15 
   35       1.559397495807e-10       4.995354808165e-15       2.609364373963e-13       0.000000000000e+00       1.078795689559e-10       1.195793198837e-11      -1.001707130955e-14 
   36       1.583721732507e-10       5.500978531608e-15       2.586080442951e-13       0.000000000000e+00       1.020025294087e-10       1.134566177025e-11      -9.937138740357e-15 
   37       1.608211714664e-10       6.039804082858e-15       2.546797395619e-13       0.000000000000e+00       9.653452071070e-11       1.077871116489e-11      -9.369034660883e-15 
   38       1.632923318575e-10       6.612573732034e-15       2.491512316745e-13       0.000000000000e+00       9.146144588480e-11       1.025532845954e-11      -8.476551422917e-15 
   39       1.657918863175e-10       7.219882321332e-15       2.421015347053e-13       0.000000000000e+00       8.676726539455e-11       9.772436688168e-12      -7.496520366831e-15 
   40       1.683214669099e-10       7.862231099637e-15       2.336421439758e-13       0.000000000000e+00       8.240728226671e-11       9.323587102893e-12      -6.720634600660e-15 
   41       1.708796345231e-10       8.540106277553e-15       2.238770515689e-13       0.000000000000e+00       7.832372408756e-11       8.901004059220e-12      -6.414574667409e-15 
   42       1.734683180442e-10       9.254259900824e-15       2.127623239342e-13       0.000000000000e+00       7.450459949311e-11       8.503210050079e-12      -6.535365075225e-15 
   43       1.760875928408e-10       1.000551029130e-14       2.002041829192e-13       0.000000000000e+00       7.093979350708e-11       8.129399920147e-12      -6.927858997219e-15 
   44       1.787334370503e-10       1.079466517662e-14       1.860961798489e-13       0.000000000000e+00       6.760340513750e-11       7.777198960471e-12      -7.398867342934e-15 
   45       1.814002319761e-10       1.162245292977e-14       1.703372775747e-13       0.000000000000e+00       6.446300301499e-11       7.443610665757e-12      -7.763019666946e-15 
   46       1.840900534995e-10       1.248929228703e-14       1.528946287568e-13       0.000000000000e+00       6.151365353716e-11       7.128496095523e-12      -8.002172524426e-15 
   47       1.868055096249e-10       1.339545341475e-14       1.337580601982e-13       0.000000000000e+00       5.875192801467e-11       6.831919443610e-12      -8.149705123996e-15 
   48       1.895468899579e-10       1.434111641846e-14       1.129229369033e-13       0.000000000000e+00       5.616563903780e-11       6.553101041155e-12      -8.246911554785e-15 
   49       1.923119502523e-10       1.532636717791e-14       9.039036930093e-14       0.000000000000e+00       5.373318914441e-11       6.290352680009e-12      -8.343452031052e-15 
   50       1.950976875399e-10       1.635126392483e-14       6.615900826848e-14       0.000000000000e+00       5.143007600101e-11       6.041628888166e-12      -8.485924228002e-15 
   51       1.979067334093e-10       1.741606794390e-14       4.019732385332e-14       0.000000000000e+00       4.925200069420e-11       5.806507213811e-12      -8.678873229209e-15 
   52       2.007423236878e-10       1.852106829353e-14       1.246416012177e-14       0.000000000000e+00       4.719690605639e-11       5.584633669561e-12      -8.913978174156e-15 
   53       2.036063406444e-10       1.966651572012e-14      -1.708369446914e-14       0.000000000000e+00       4.525806127997e-11       5.375118916727e-12      -9.180901917147e-15 
   54       2.064991912116e-10       2.085262182216e-14      -4.849169571660e-14       0.000000000000e+00       4.342374736230e-11       5.176502574707e-12      -9.467183217389e-15 
   55       2.094205368843e-10       2.207952424306e-14      -8.179920819020e-14       0.000000000000e+00       4.168083207646e-11       4.987198441479e-12      -9.759585496821e-15 
   56       2.123719747308e-10       2.334717403896e-14      -1.170116417509e-13       0.000000000000e+00       4.002725549146e-11       4.807041437673e-12      -1.004878246219e-14 
   57       2.153548090989e-10       2.465541886649e-14      -1.541217235715e-13       0.000000000000e+00       3.846209515560e-11       4.636062441720e-12      -1.032564765456e-14 
   58       2.183691716243e-10       2.600403239009e-14      -1.931172754689e-13       0.000000000000e+00       3.698178885345e-11       4.474024463477e-12      -1.057984991579e-14 
   59       2.214139326355e-10       2.739271212253e-14      -2.339810704395e-13       0.000000000000e+00       3.557997159085e-11       4.320405690414e-12      -1.079980232802e-14 
   60       2.244866125574e-10       2.882107726543e-14      -2.766906891960e-13       0.000000000000e+00       3.424731257992e-11       4.174382533816e-12      -1.097261115313e-14 
   61       2.275845798426e-10       3.028865574733e-14      -3.212231421847e-13       0.000000000000e+00       3.297410557811e-11       4.035069281126e-12      -1.108701694081e-14 
   62       2.307091594044e-10       3.179484682344e-14      -3.675702725286e-13       0.000000000000e+00       3.175908812622e-11       3.902338267153e-12      -1.114310480474e-14 
   63       2.338622933476e-10       3.333894621076e-14      -4.157265715958e-13       0.000000000000e+00       3.060232161906e-11       3.776154552082e-12      -1.114469303354e-14 
   64       2.370452889883e-10       3.492015369711e-14      -4.656847261889e-13       0.000000000000e+00       2.950253847797e-11       3.656326922976e-12      -1.109657626170e-14 
   65       2.402587710784e-10       3.653757063889e-14      -5.174356262866e-13       0.000000000000e+00       2.845706649767e-11       3.542499081884e-12      -1.100456934839e-14 
   66       2.435026340306e-10       3.819019745888e-14      -5.709683727848e-13       0.000000000000e+00       2.746175319318e-11       3.434140833959e-12      -1.087555125610e-14 
   67       2.467759941430e-10       3.987693114397e-14      -6.262702852381e-13       0.000000000000e+00       2.651089014661e-11       3.330539275567e-12      -1.071750892943e-14 
   68       2.500778690762e-10       4.159665079155e-14      -6.833258138551e-13       0.000000000000e+00       2.559873685710e-11       3.230984826056e-12      -1.053846916571e-14 
   69       2.534094829545e-10       4.334849997037e-14      -7.421130021807e-13       0.000000000000e+00       2.472461995054e-11       3.135392792385e-12      -1.034294482055e-14 
   70       2.567723446593e-10       4.513165734116e-14      -8.026063182739e-13       0.000000000000e+00       2.388873604474e-11       3.043792498473e-12      -1.013484402709e-14 
   71       2.601675332511e-10       4.694525342448e-14      -8.647776671157e-13       0.000000000000e+00       2.309060954424e-11       2.956139825099e-12      -9.918533652414e-15 
   72       2.635956687938e-10       4.878837035034e-14      -9.285963703265e-13       0.000000000000e+00       2.232905789515e-11       2.872313381236e-12      -9.698854736216e-15 
   73       2.670568831794e-10       5.066004160785e-14      -9.940291458828e-13       0.000000000000e+00       2.160215684006e-11       2.792110675376e-12      -9.481137929392e-15 
   74       2.705507909527e-10       5.255925179490e-14      -1.061040087835e-12       0.000000000000e+00       2.090720567287e-11       2.715244286856e-12      -9.271218932677e-15 
   75       2.740764601356e-10       5.448493636782e-14      -1.129590646022e-12       0.000000000000e+00       2.024069249363e-11       2.641338037185e-12      -9.075453935258e-15 
   76       2.776329371302e-10       5.643594550253e-14      -1.199640907241e-12       0.000000000000e+00       1.959916550068e-11       2.570022512067e-12      -8.899422493001e-15 
   77       2.812209964264e-10       5.841092862336e-14      -1.271153753290e-12       0.000000000000e+00       1.898210710174e-11       2.501250200734e-12      -8.743728957343e-15 
   78       2.848416584382e-10       6.040842826487e-14      -1.344091427838e-12       0.000000000000e+00       1.838952322098e-11       2.435031134858e-12      -8.607459908449e-15 
   79       2.884956462059e-10       6.242691312196e-14      -1.418414308540e-12       0.000000000000e+00       1.782106785280e-11       2.371336873570e-12      -8.489417502748e-15 
   80       2.921833675826e-10       6.446477706363e-14      -1.494080913442e-12       0.000000000000e+00       1.727602689581e-11       2.310098712057e-12      -8.388107996440e-15 
   81       2.959048974204e-10       6.652033814669e-14      -1.571047907389e-12       0.000000000000e+00       1.675330198670e-11       2.251205890152e-12      -8.301730269008e-15 
   82       2.996599597569e-10       6.859183762951e-14      -1.649270108425e-12       0.000000000000e+00       1.625139433408e-11       2.194503800932e-12      -8.228164346722e-15 
   83       3.034479100015e-10       7.067743898574e-14      -1.728700494198e-12       0.000000000000e+00       1.576838855243e-11       2.139792199307e-12      -8.164959926148e-15 
   84       3.072680620381e-10       7.277528581744e-14      -1.809290216845e-12       0.000000000000e+00       1.530241780263e-11       2.086875787329e-12      -8.109686148053e-15 
   85       3.111207708588e-10       7.488368878591e-14      -1.890988636433e-12       0.000000000000e+00       1.485318322339e-11       2.035729529441e-12      -8.061072681700e-15 
   86       3.150064975816e-10       7.700096800583e-14      -1.973743304829e-12       0.000000000000e+00       1.442065792078e-11       1.986357585960e-12      -8.018037646113e-15 
   87       3.189254686530e-10       7.912539690477e-14      -2.057499964168e-12       0.000000000000e+00       1.400462009950e-11       1.938742475357e-12      -7.979337853450e-15 
   88       3.228776638306e-10       8.125520222681e-14      -2.142202553392e-12       0.000000000000e+00       1.360464498600e-11       1.892844163132e-12      -7.943563403945e-15 
   89       3.268628041671e-10       8.338856403620e-14      -2.227793214805e-12       0.000000000000e+00       1.322009675153e-11       1.848599150685e-12      -7.909132280851e-15 
   90       3.308803399929e-10       8.552361572096e-14      -2.314212300616e-12       0.000000000000e+00       1.285012043520e-11       1.805919564196e-12      -7.874284945387e-15 
   91       3.349294389000e-10       8.765844399656e-14      -2.401398379486e-12       0.000000000000e+00       1.249363386712e-11       1.764692243492e-12      -7.837078931672e-15 
   92       3.390089737251e-10       8.979108890955e-14      -2.489288243076e-12       0.000000000000e+00       1.214931959140e-11       1.724777830929e-12      -7.795383441677e-15 
   93       3.431178691721e-10       9.191957617753e-14      -2.577817669337e-12       0.000000000000e+00       1.181593720366e-11       1.686044753042e-12      -7.747376419193e-15 
   94       3.472562274159e-10       9.404201976519e-14      -2.666923829493e-12       0.000000000000e+00       1.149333164224e-11       1.648478990810e-12      -7.693133029872e-15 
   95       3.514243503597e-10       9.615653481421e-14      -2.756543256859e-12       0.000000000000e+00       1.118156231628e-11       1.612089211084e-12      -7.633267206938e-15 
   96       3.556223890811e-10       9.826120712309e-14      -2.846611139056e-12       0.000000000000e+00       1.088059257399e-11       1.576872918474e-12      -7.568451931677e-15 
   97       3.598503367382e-10       1.003540935946e-13      -2.937061334948e-12       0.000000000000e+00       1.059028602402e-11       1.542816023181e-12      -7.499420725827e-15 
   98       3.641080214761e-10       1.024332226834e-13      -3.027826391577e-12       0.000000000000e+00       1.031040285682e-11       1.509892408849e-12      -7.426969143966e-15 
   99       3.683950993332e-10       1.044965948434e-13      -3.118837561094e-12       0.000000000000e+00       1.004059616598e-11       1.478063500399e-12      -7.351956265906e-15 
  100       3.727110471473e-10       1.065421829754e-13      -3.210024817697e-12       0.000000000000e+00       9.780408269590e-12       1.447277831875e-12      -7.275306189079e-15 
  101       3.770551554622e-10       1.085679328746e-13      -3.301316874564e-12       0.000000000000e+00       9.529267031595e-12       1.417470614286e-12      -7.198009520930e-15 
  102       3.814265214336e-10       1.105717636779e-13      -3.392641200788e-12       0.000000000000e+00       9.286482183136e-12       1.388563303446e-12      -7.121124871304e-15 
  103       3.858240417357e-10       1.125515683119e-13      -3.483924038309e-12       0.000000000000e+00       9.051241643908e-12       1.360463167819e-12      -7.045780344842e-15 
  104       3.902466393527e-10       1.145052662601e-13      -3.575091158962e-12       0.000000000000e+00       8.822795463669e-12       1.333085035475e-12      -6.972945586616e-15 
  105       3.946939941234e-10       1.164309690214e-13      -3.666070215597e-12       0.000000000000e+00       8.601043868700e-12       1.306420811467e-12      -6.902709634776e-15 
  106       3.991658981171e-10       1.183268379409e-13      -3.756788741607e-12       0.000000000000e+00       8.386022163594e-12       1.280478589289e-12      -6.834907844438e-15 
  107       4.036620260921e-10       1.201910348962e-13      -3.847173463947e-12       0.000000000000e+00       8.177718607292e-12       1.255261124184e-12      -6.769341606619e-15 
  108       4.081819309720e-10       1.220217233194e-13      -3.937150328203e-12       0.000000000000e+00       7.976072796189e-12       1.230765644717e-12      -6.705777319238e-15 
  109       4.127250393221e-10       1.238170692199e-13      -4.026644523657e-12       0.000000000000e+00       7.780974047253e-12       1.206983664336e-12      -6.643945358109e-15 
  110       4.172906468262e-10       1.255752422065e-13      -4.115580508356e-12       0.000000000000e+00       7.592259781129e-12       1.183900792945e-12      -6.583539047946e-15 
  111       4.218779137626e-10       1.272944165104e-13      -4.203882034179e-12       0.000000000000e+00       7.409713905256e-12       1.161496548475e-12      -6.524213633350e-15 
  112       4.264858604809e-10       1.289727720070e-13      -4.291472171904e-12       0.000000000000e+00       7.233065196978e-12       1.139744168446e-12      -6.465585249814e-15 
  113       4.311133628783e-10       1.306084952390e-13      -4.378273336280e-12       0.000000000000e+00       7.061985686659e-12       1.118610421541e-12      -6.407229894719e-15 
  114       4.357591478762e-10       1.321997804384e-13      -4.464207311085e-12       0.000000000000e+00       6.896089040788e-12       1.098055419172e-12      -6.348682398329e-15 
  115       4.404217888964e-10       1.337448305491e-13      -4.549195274205e-12       0.000000000000e+00       6.734928945097e-12       1.078032427050e-12      -6.289435394788e-15 
  116       4.450999074001e-10       1.352419072575e-13      -4.633158710196e-12       0.000000000000e+00       6.578096862712e-12       1.058497990666e-12      -6.229038345831e-15 
  117       4.497928149722e-10       1.366894857980e-13      -4.716022220282e-12       0.000000000000e+00       6.425532249274e-12       1.039444111210e-12      -6.167410470287e-15 
  118       4.544999411711e-10       1.380861209765e-13      -4.797711102664e-12       0.000000000000e+00       6.277247193414e-12       1.020869646003e-12      -6.104564105687e-15 
  119       4.592206317795e-10       1.394304012863e-13      -4.878150528147e-12       0.000000000000e+00       6.133229686263e-12       1.002770248433e-12      -6.040507917046e-15 
  120       4.639541461025e-10       1.407209503642e-13      -4.957265573050e-12       0.000000000000e+00       5.993442883214e-12       9.851382707191e-13      -5.975246752504e-15 
  121       4.686996542664e-10       1.419564284460e-13      -5.034981252124e-12       0.000000000000e+00       5.857824365681e-12       9.679626666718e-13      -5.908781498964e-15 
  122       4.734562345168e-10       1.431355338226e-13      -5.111222551463e-12       0.000000000000e+00       5.726285402858e-12       9.512288944553e-13      -5.841108937724e-15 
  123       4.782228705172e-10       1.442570042953e-13      -5.185914461425e-12       0.000000000000e+00       5.598710213481e-12       9.349188193488e-13      -5.772221600115e-15 
  124       4.829984486473e-10       1.453196186321e-13      -5.258982009538e-12       0.000000000000e+00       5.474955227585e-12       9.190106165072e-13      -5.702107623139e-15 
  125       4.877817553016e-10       1.463221980229e-13      -5.330350293422e-12       0.000000000000e+00       5.354848348263e-12       9.034786737235e-13      -5.630750605107e-15 
  126       4.925714741875e-10       1.472636075360e-13      -5.399944513700e-12       0.000000000000e+00       5.238188213430e-12       8.882934941893e-13      -5.558129461271e-15 
  127       4.973661836239e-10       1.481427575733e-13      -5.467690006914e-12       0.000000000000e+00       5.124743457579e-12       8.734215992570e-13      -5.484218279465e-15 
  128       5.021643538395e-10       1.489586053261e-13      -5.533512278439e-12       0.000000000000e+00       5.014251973540e-12       8.588254312011e-13      -5.408986175737e-15 
  129       5.069644975099e-10       1.497101978200e-13      -5.597337815844e-12       0.000000000000e+00       4.906477191792e-12       8.444724208549e-13      -5.332437971498e-15 
  130       5.117656457780e-10       1.503968032955e-13      -5.659096559965e-12       0.000000000000e+00       4.801385466811e-12       8.303635217285e-13      -5.254741576800e-15 
  131       5.165669195909e-10       1.510177970578e-13      -5.718719768374e-12       0.000000000000e+00       4.698986845682e-12       8.165076369293e-13      -5.176114373388e-15 
  132       5.213673795534e-10       1.515726229163e-13      -5.776139297352e-12       0.000000000000e+00       4.599279467898e-12       8.029127035316e-13      -5.096783792116e-15 
  133       5.261660243231e-10       1.520607949381e-13      -5.831287640391e-12       0.000000000000e+00       4.502249235112e-12       7.895856609181e-13      -5.016987460679e-15 
  134       5.309617890046e-10       1.524818992014e-13      -5.884097966692e-12       0.000000000000e+00       4.407869480892e-12       7.765324191224e-13      -4.936973351365e-15 
  135       5.357535435453e-10       1.528355955483e-13      -5.934504159662e-12       0.000000000000e+00       4.316100640484e-12       7.637578271707e-13      -4.856999928783e-15 
  136       5.405400911298e-10       1.531216193391e-13      -5.982440855415e-12       0.000000000000e+00       4.226889920563e-12       7.512656414236e-13      -4.777336297615e-15 
  137       5.453201665749e-10       1.533397832049e-13      -6.027843481271e-12       0.000000000000e+00       4.140170968989e-12       7.390584939184e-13      -4.698262350347e-15 
  138       5.500924347246e-10       1.534899788012e-13      -6.070648294257e-12       0.000000000000e+00       4.055863544567e-12       7.271378607106e-13      -4.620068915016e-15 
  139       5.548554888452e-10       1.535721785615e-13      -6.110792419602e-12       0.000000000000e+00       3.973873186803e-12       7.155040302163e-13      -4.543057902946e-15 
  140       5.596078490197e-10       1.535864374505e-13      -6.148213889241e-12       0.000000000000e+00       3.894090885656e-12       7.041560715539e-13      -4.467542456492e-15 
  141       5.643479605433e-10       1.535328947173e-13      -6.182851680311e-12       0.000000000000e+00       3.816392751300e-12       6.930918028860e-13      -4.393847096776e-15 
  142       5.690741923181e-10       1.534117756490e-13      -6.214645753650e-12       0.000000000000e+00       3.740639683877e-12       6.823077597615e-13      -4.322307871433e-15 
  143       5.737848352478e-10       1.532233933242e-13      -6.243537092301e-12       0.000000000000e+00       3.666677043255e-12       6.717991634574e-13      -4.253272502346e-15 
  144       5.784782389581e-10       1.529681630156e-13      -6.269468289535e-12       0.000000000000e+00       3.594367038146e-12       6.615607404436e-13      -4.187017650210e-15 
  145       5.831532405354e-10       1.526466432987e-13      -6.292385297007e-12       0.000000000000e+00       3.523690189445e-12       6.515893386614e-13      -4.123491203480e-15 
  146       5.878087752015e-10       1.522595023477e-13      -6.312235922937e-12       0.000000000000e+00       3.454653288608e-12       6.418815101954e-13      -4.062544745137e-15 
  147       5.924437409809e-10       1.518075074603e-13      -6.328969339338e-12       0.000000000000e+00       3.387257435554e-12       6.324326567816e-13      -4.004013828765e-15 
  148       5.970569978909e-10       1.512915268832e-13      -6.342536123683e-12       0.000000000000e+00       3.321497896468e-12       6.232370030412e-13      -3.947717649962e-15 
  149       6.016473671313e-10       1.507125316384e-13      -6.352888300551e-12       0.000000000000e+00       3.257363961597e-12       6.142875697137e-13      -3.893458717733e-15 
  150       6.062136302744e-10       1.500715973496e-13      -6.359979383294e-12       0.000000000000e+00       3.194838803049e-12       6.055761468910e-13      -3.841022525893e-15 
  151       6.107545284551e-10       1.493699060675e-13      -6.363764415691e-12       0.000000000000e+00       3.133899332593e-12       5.970932672501e-13      -3.790177224468e-15 
  152       6.152687615602e-10       1.486087480966e-13      -6.364200013602e-12       0.000000000000e+00       3.074516059454e-12       5.888281792870e-13      -3.740673291091e-15 
  153       6.197549874191e-10       1.477895238209e-13      -6.361244406632e-12       0.000000000000e+00       3.016652948118e-12       5.807688205502e-13      -3.692243202409e-15 
  154       6.242118209930e-10       1.469137455301e-13      -6.354857479784e-12       0.000000000000e+00       2.960267276126e-12       5.729017908737e-13      -3.644601105479e-15 
  155       6.286378335653e-10       1.459830392455e-13      -6.345000815117e-12       0.000000000000e+00       2.905309491873e-12       5.652123256111e-13      -3.597442489168e-15 
  156       6.330315519311e-10       1.449991465464e-13      -6.331637733405e-12       0.000000000000e+00       2.851723072409e-12       5.576842688685e-13      -3.550443855555e-15 
  157       6.373914575874e-10       1.439639263959e-13      -6.314733335793e-12       0.000000000000e+00       2.799444381236e-12       5.503000467384e-13      -3.503262391331e-15 
  158       6.417159859228e-10       1.428793569670e-13      -6.294254545455e-12       0.000000000000e+00       2.748402526107e-12       5.430406405327e-13      -3.455535639199e-15 
  159       6.460035254075e-10       1.417475374687e-13      -6.270170149252e-12       0.000000000000e+00       2.698519216826e-12       5.358855600165e-13      -3.406881169273e-15 
  160       6.502524167833e-10       1.405706899723e-13      -6.242450839389e-12       0.000000000000e+00       2.649708623045e-12       5.288128166417e-13      -3.356896250481e-15 
  161       6.544610659443e-10       1.393511107910e-13      -6.211069119838e-12       0.000000000000e+00       2.601894942092e-12       5.218036236269e-13      -3.305245761235e-15 
  162       6.586282954981e-10       1.380910159550e-13      -6.175998928859e-12       0.000000000000e+00       2.555067146860e-12       5.148570194817e-13      -3.251935347776e-15 
  163       6.627530228910e-10       1.367926854977e-13      -6.137216062560e-12       0.000000000000e+00       2.509228830191e-12       5.079764925454e-13      -3.197061906399e-15 
  164       6.668341492280e-10       1.354585142542e-13      -6.094698347831e-12       0.000000000000e+00       2.464380870052e-12       5.011653654705e-13      -3.140727593544e-15 
  165       6.708705589858e-10       1.340910134553e-13      -6.048425683381e-12       0.000000000000e+00       2.420521368818e-12       4.944267902042e-13      -3.083039903173e-15 
  166       6.748611197262e-10       1.326928123212e-13      -5.998380080779e-12       0.000000000000e+00       2.377645592551e-12       4.877637429691e-13      -3.024111744146e-15 
  167       6.788046818083e-10       1.312666596559e-13      -5.944545705479e-12       0.000000000000e+00       2.335745910282e-12       4.811790192446e-13      -2.964061517603e-15 
  168       6.827000781024e-10       1.298154254407e-13      -5.886908917865e-12       0.000000000000e+00       2.294811733287e-12       4.746752287480e-13      -2.903013194337e-15 
  169       6.865461237020e-10       1.283421024286e-13      -5.825458314282e-12       0.000000000000e+00       2.254829454372e-12       4.682547904150e-13      -2.841096392177e-15 
  170       6.903416156379e-10       1.268498077380e-13      -5.760184768068e-12       0.000000000000e+00       2.215782387154e-12       4.619199273816e-13      -2.778446453364e-15 
  171       6.940853325899e-10       1.253417844468e-13      -5.691081470595e-12       0.000000000000e+00       2.177650705335e-12       4.556726619647e-13      -2.715204521929e-15 
  172       6.977760346010e-10       1.238214031865e-13      -5.618143972304e-12       0.000000000000e+00       2.140411381989e-12       4.495148106433e-13      -2.651517621068e-15 
  173       7.014124627895e-10       1.222921637356e-13      -5.541370223734e-12       0.000000000000e+00       2.104038128838e-12       4.434479790395e-13      -2.587538730528e-15 
  174       7.049933390622e-10       1.207576966145e-13      -5.460760616565e-12       0.000000000000e+00       2.068501335537e-12       4.374735568999e-13      -2.523426863978e-15 
  175       7.085173658279e-10       1.192217646787e-13      -5.376318024648e-12       0.000000000000e+00       2.033768008950e-12       4.315927130762e-13      -2.459347146388e-15 
  176       7.119832257094e-10       1.176882647131e-13      -5.288047845042e-12       0.000000000000e+00       1.999801712429e-12       4.258063905067e-13      -2.395470891410e-15 
  177       7.153895812575e-10       1.161612290259e-13      -5.195958039051e-12       0.000000000000e+00       1.966562505102e-12       4.201153011971e-13      -2.331975678756e-15 
  178       7.187350746630e-10       1.146448270427e-13      -5.100059173255e-12       0.000000000000e+00       1.934006881147e-12       4.145199212019e-13      -2.269045431571e-15 
