#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:delta_idm_dr          19:theta_idm_dr          20:delta_cdm             21:theta_cdm          
       7.009972153349e-01       1.564165594591e-06      -1.193563917486e+00       2.085219105028e-03       4.020026645900e-09       1.005006661475e-08       1.089902141968e-15       2.010013322950e-09      -8.951729381146e-01       2.085219105028e-03       6.108212306151e-01       7.018529416216e-01      -1.193563917424e+00       2.084762092853e-03       1.951367762503e-04      -1.193563917424e+00       2.084762293471e-03      -8.951729380683e-01       2.084762589716e-03      -8.951729382112e-01       2.086174211444e-03 
       7.010403153815e-01       1.564261888738e-06      -1.193568045510e+00       2.085353905696e-03       4.020781527654e-09       1.005195381913e-08       1.090241027920e-15       2.010390763827e-09      -8.951760341326e-01       2.085353905696e-03       6.108202600598e-01       7.018519395743e-01      -1.193568045422e+00       2.084896809164e-03       1.951607353870e-04      -1.193568045422e+00       2.084897096105e-03      -8.951760340667e-01       2.084897425116e-03      -8.951760342704e-01       2.086309188188e-03 
       7.010834154282e-01       1.564358182901e-06      -1.193572177984e+00       2.085488714933e-03       4.021536520476e-09       1.005384130119e-08       1.090580002676e-15       2.010768260238e-09      -8.951791334878e-01       2.085488714933e-03       6.108192883559e-01       7.018509364165e-01      -1.193572177869e+00       2.085031534033e-03       1.951846960713e-04      -1.193572177870e+00       2.085031907455e-03      -8.951791334022e-01       2.085032253956e-03      -8.951791336668e-01       2.086444173522e-03 
       7.011265154748e-01       1.564454477078e-06      -1.193576312265e+00       2.085623528114e-03       4.022291615461e-09       1.005572903865e-08       1.090919063837e-15       2.011145807730e-09      -8.951822341987e-01       2.085623528114e-03       6.108183161637e-01       7.018499328087e-01      -1.193576312124e+00       2.085166262837e-03       1.952086583031e-04      -1.193576312124e+00       2.085166722826e-03      -8.951822340934e-01       2.085167079016e-03      -8.951822344189e-01       2.086579162823e-03 
       7.011696155215e-01       1.564550771270e-06      -1.193580447283e+00       2.085758343367e-03       4.023046809002e-09       1.005761702250e-08       1.091258210440e-15       2.011523404501e-09      -8.951853354620e-01       2.085758343367e-03       6.108173437510e-01       7.018489290187e-01      -1.193580447116e+00       2.085300993702e-03       1.952326220825e-04      -1.193580447116e+00       2.085301540313e-03      -8.951853353371e-01       2.085301901420e-03      -8.951853357234e-01       2.086714154217e-03 
       7.012627497263e-01       1.564758851906e-06      -1.193589381563e+00       2.086049664392e-03       4.024679019398e-09       1.006169754849e-08       1.091991355574e-15       2.012339509699e-09      -8.951920361720e-01       2.086049664392e-03       6.108152426093e-01       7.018467602050e-01      -1.193589381339e+00       2.085592132339e-03       1.952844103172e-04      -1.193589381339e+00       2.085592866229e-03      -8.951920360046e-01       2.085593231646e-03      -8.951920365225e-01       2.087005855936e-03 
       7.013558839310e-01       1.564966932611e-06      -1.193598312822e+00       2.086340983775e-03       4.026311668266e-09       1.006577917066e-08       1.092724893988e-15       2.013155834133e-09      -8.951987346168e-01       2.086340983775e-03       6.108131420529e-01       7.018445921555e-01      -1.193598312542e+00       2.085883269285e-03       1.953362057781e-04      -1.193598312542e+00       2.085884190543e-03      -8.951987344069e-01       2.085884556262e-03      -8.951987350563e-01       2.087297556114e-03 
       7.014490181358e-01       1.565175013383e-06      -1.193607239803e+00       2.086632299308e-03       4.027944751400e-09       1.006986187850e-08       1.093458824680e-15       2.013972375700e-09      -8.952054298520e-01       2.086632299308e-03       6.108110423967e-01       7.018424251848e-01      -1.193607239465e+00       2.086174402333e-03       1.953880084652e-04      -1.193607239466e+00       2.086175511013e-03      -8.952054295995e-01       2.086175876602e-03      -8.952054303806e-01       2.087589252543e-03 
       7.015421523405e-01       1.565383094223e-06      -1.193616162257e+00       2.086923610555e-03       4.029578268013e-09       1.007394567003e-08       1.094193147579e-15       2.014789134006e-09      -8.952121216924e-01       2.086923610555e-03       6.108089437027e-01       7.018402593548e-01      -1.193616161862e+00       2.086465531047e-03       1.954398183784e-04      -1.193616161863e+00       2.086466827197e-03      -8.952121213974e-01       2.086467192926e-03      -8.952121223102e-01       2.087880944787e-03 
       7.017191938546e-01       1.565778641322e-06      -1.193633110935e+00       2.087477361099e-03       4.032684663240e-09       1.008171165810e-08       1.095590125444e-15       2.016342331620e-09      -8.952248332015e-01       2.087477361099e-03       6.108049568354e-01       7.018361453589e-01      -1.193633110433e+00       2.087018934475e-03       1.955383252704e-04      -1.193633110434e+00       2.087020587127e-03      -8.952248328257e-01       2.087020953289e-03      -8.952248339888e-01       2.088435419858e-03 
       7.018962353686e-01       1.566174188665e-06      -1.193650043555e+00       2.088031096642e-03       4.035792626348e-09       1.008948156587e-08       1.096988522441e-15       2.017896313174e-09      -8.952375326662e-01       2.088031096642e-03       6.108009733715e-01       7.018320354104e-01      -1.193650042944e+00       2.087572322726e-03       1.956368582732e-04      -1.193650042946e+00       2.087574332061e-03      -8.952375322096e-01       2.087574698817e-03      -8.952375336232e-01       2.088989880292e-03 
       7.020732768827e-01       1.566569736253e-06      -1.193666960233e+00       2.088584817367e-03       4.038902158056e-09       1.009725539514e-08       1.098388339736e-15       2.019451079028e-09      -8.952502201746e-01       2.088584817367e-03       6.107969932827e-01       7.018279294799e-01      -1.193666959514e+00       2.088125695984e-03       1.957354173858e-04      -1.193666959516e+00       2.088128062186e-03      -8.952502196372e-01       2.088128429381e-03      -8.952502213014e-01       2.089544326274e-03 
       7.022503183967e-01       1.566965284084e-06      -1.193683860950e+00       2.089138523219e-03       4.042013258622e-09       1.010503314656e-08       1.099789578371e-15       2.021006629311e-09      -8.952628957123e-01       2.089138523219e-03       6.107930165749e-01       7.018238275725e-01      -1.193683860122e+00       2.088679054193e-03       1.958340026077e-04      -1.193683860125e+00       2.088681777444e-03      -8.952628950942e-01       2.088682145008e-03      -8.952628970090e-01       2.090098757748e-03 
       7.024273599108e-01       1.567360832160e-06      -1.193700745683e+00       2.089692214135e-03       4.045125928295e-09       1.011281482074e-08       1.101192239383e-15       2.022562964148e-09      -8.952755592620e-01       2.089692214135e-03       6.107890432549e-01       7.018197296936e-01      -1.193700744747e+00       2.089232397292e-03       1.959326139381e-04      -1.193700744750e+00       2.089235477772e-03      -8.952755585631e-01       2.089235845751e-03      -8.952755607288e-01       2.090653174651e-03 
       7.031075623741e-01       1.568880550170e-06      -1.193765469567e+00       2.091819384354e-03       4.057099566023e-09       1.014274891506e-08       1.106594584306e-15       2.028549783011e-09      -8.953241021755e-01       2.091819384355e-03       6.107738089550e-01       7.018040227682e-01      -1.193765468214e+00       2.091358229548e-03       1.963117265039e-04      -1.193765468220e+00       2.091362684211e-03      -8.953241011661e-01       2.091363053797e-03      -8.953241042968e-01       2.092783137551e-03 
       7.037877648375e-01       1.570400271806e-06      -1.193829959731e+00       2.093946336535e-03       4.069096397013e-09       1.017274099253e-08       1.112018003488e-15       2.034548198506e-09      -8.953724697984e-01       2.093946336535e-03       6.107586242178e-01       7.017883747553e-01      -1.193829957959e+00       2.093483841174e-03       1.966912244153e-04      -1.193829957970e+00       2.093489672702e-03      -8.953724684786e-01       2.093490044100e-03      -8.953724725763e-01       2.094912887810e-03 
       7.044679673008e-01       1.571919997123e-06      -1.193894218696e+00       2.096073074029e-03       4.081116448945e-09       1.020279112236e-08       1.117462559852e-15       2.040558224472e-09      -8.954206640218e-01       2.096073074030e-03       6.107434885253e-01       7.017727850244e-01      -1.193894216503e+00       2.095609235521e-03       1.970711076318e-04      -1.193894216521e+00       2.095616446602e-03      -8.954206623917e-01       2.095616819653e-03      -8.954206674581e-01       2.097042428786e-03 
       7.051481697642e-01       1.573439726206e-06      -1.193958249595e+00       2.098199601362e-03       4.093159752002e-09       1.023289938000e-08       1.122928317187e-15       2.046579876001e-09      -8.954686871965e-01       2.098199601363e-03       6.107284012305e-01       7.017572527919e-01      -1.193958246982e+00       2.097734417110e-03       1.974513761142e-04      -1.193958247006e+00       2.097743010434e-03      -8.954686852561e-01       2.097743385114e-03      -8.954686912931e-01       2.099171765011e-03 
       7.058283722275e-01       1.574959459174e-06      -1.194022056416e+00       2.100325924659e-03       4.105226339731e-09       1.026306584933e-08       1.128415340388e-15       2.052613169865e-09      -8.955165423121e-01       2.100325924660e-03       6.107133614975e-01       7.017417770613e-01      -1.194022053380e+00       2.099859392064e-03       1.978320298238e-04      -1.194022053413e+00       2.099869370322e-03      -8.955165400613e-01       2.099869746701e-03      -8.955165470709e-01       2.101300902613e-03 
       7.080328743268e-01       1.579884864831e-06      -1.194227338086e+00       2.107215864653e-03       4.144493890608e-09       1.036123472652e-08       1.146345413056e-15       2.072246945304e-09      -8.956705035645e-01       2.107215864654e-03       6.106649398600e-01       7.016920025664e-01      -1.194227333672e+00       2.106744944256e-03       1.990683563969e-04      -1.194227333741e+00       2.106759429549e-03      -8.956705003083e-01       2.106759811446e-03      -8.956705104828e-01       2.108200000903e-03 
       7.102373764260e-01       1.584810309784e-06      -1.194430276774e+00       2.114103625379e-03       4.184006875963e-09       1.046001718991e-08       1.164501578878e-15       2.092003437981e-09      -8.958227075804e-01       2.114103625381e-03       6.106170169810e-01       7.016428188792e-01      -1.194430270969e+00       2.113628289768e-03       2.003087276211e-04      -1.194430271087e+00       2.113647310500e-03      -8.958227033189e-01       2.113647698059e-03      -8.958227166784e-01       2.115096977029e-03 
       7.124418785253e-01       1.589735792905e-06      -1.194630880089e+00       2.120989178338e-03       4.223765946531e-09       1.055941486633e-08       1.182885929757e-15       2.111882973266e-09      -8.959731600665e-01       2.120989178340e-03       6.105695923493e-01       7.015942240958e-01      -1.194630872880e+00       2.120509400008e-03       2.015531421805e-04      -1.194630873061e+00       2.120532984680e-03      -8.959731548000e-01       2.120533377844e-03      -8.959731713645e-01       2.121991802668e-03 
       7.146463806245e-01       1.594661316296e-06      -1.194829233945e+00       2.127872642583e-03       4.263772063971e-09       1.065943015993e-08       1.201500662477e-15       2.131886031986e-09      -8.961219254591e-01       2.127872642585e-03       6.105226482970e-01       7.015461967359e-01      -1.194829225320e+00       2.127388393941e-03       2.028015987812e-04      -1.194829225577e+00       2.127416571143e-03      -8.961219191880e-01       2.127416969991e-03      -8.961219389777e-01       2.128884597050e-03 
       7.168508827238e-01       1.599586880291e-06      -1.195025380898e+00       2.134754057224e-03       4.304026025148e-09       1.076006506287e-08       1.220347939243e-15       2.152013012574e-09      -8.962690356738e-01       2.134754057227e-03       6.104761765938e-01       7.014987261594e-01      -1.195025370843e+00       2.134265310588e-03       2.040540961672e-04      -1.195025371190e+00       2.134298109009e-03      -8.962690283983e-01       2.134298513673e-03      -8.962690514335e-01       2.135775399464e-03 
       7.213072273548e-01       1.609543899575e-06      -1.195415128473e+00       2.148658200691e-03       4.386157762466e-09       1.096539440616e-08       1.259166085163e-15       2.193078881233e-09      -8.965613463546e-01       2.148658200694e-03       6.103836861534e-01       7.014044706603e-01      -1.195415115487e+00       2.148160276563e-03       2.065983226308e-04      -1.195415116056e+00       2.148202504663e-03      -8.965613370497e-01       2.148202921246e-03      -8.965613667084e-01       2.149698696809e-03 
       7.257635719857e-01       1.619501082829e-06      -1.195796215901e+00       2.162554154164e-03       4.469311487390e-09       1.117327871847e-08       1.298961340174e-15       2.234655743695e-09      -8.968471619259e-01       2.162554154168e-03       6.102930602081e-01       7.013124008455e-01      -1.195796199929e+00       2.162046938314e-03       2.091590458151e-04      -1.195796200777e+00       2.162098714504e-03      -8.968471505927e-01       2.162099143161e-03      -8.968471869597e-01       2.163614041863e-03 
       7.302199166167e-01       1.629458425398e-06      -1.196168791957e+00       2.176441883088e-03       4.553493025900e-09       1.138373256475e-08       1.339751835430e-15       2.276746512950e-09      -8.971265939678e-01       2.176441883092e-03       6.102042740945e-01       7.012224795095e-01      -1.196168772943e+00       2.175925260545e-03       2.117362556841e-04      -1.196168774128e+00       2.175986704029e-03      -8.971265806074e-01       2.175987145220e-03      -8.971266237684e-01       2.177521401534e-03 
       7.346762612477e-01       1.639415931099e-06      -1.196533201176e+00       2.190321738744e-03       4.638709057169e-09       1.159677264292e-08       1.381556189236e-15       2.319354528585e-09      -8.973999008818e-01       2.190321738750e-03       6.101172598708e-01       7.011346205065e-01      -1.196533179064e+00       2.189795593796e-03       2.143299424132e-04      -1.196533180642e+00       2.189866824600e-03      -8.973998854956e-01       2.189867278790e-03      -8.973999355372e-01       2.191421128567e-03 
       7.391326058787e-01       1.649373597567e-06      -1.196889629259e+00       2.204193779959e-03       4.724965627632e-09       1.181241406908e-08       1.424393052281e-15       2.362482813816e-09      -8.976672219441e-01       2.204193779965e-03       6.100319839494e-01       7.010487773992e-01      -1.196889603992e+00       2.203657996154e-03       2.169400963832e-04      -1.196889606023e+00       2.203739135090e-03      -8.976672045333e-01       2.203739602303e-03      -8.976672615436e-01       2.205313283250e-03 
       7.435889505096e-01       1.659331425336e-06      -1.197238322989e+00       2.218058194062e-03       4.812269078308e-09       1.203067269577e-08       1.468281395316e-15       2.406134539154e-09      -8.979287422415e-01       2.218058194069e-03       6.099483990380e-01       7.009648884809e-01      -1.197238294509e+00       2.217512654209e-03       2.195667081654e-04      -1.197238297053e+00       2.217603822841e-03      -8.979287228073e-01       2.217604303231e-03      -8.979287868751e-01       2.219198054375e-03 
       7.506451001901e-01       1.675098922224e-06      -1.197775210086e+00       2.239995883632e-03       4.952661520374e-09       1.238165380094e-08       1.539971498141e-15       2.476330760187e-09      -8.983314075642e-01       2.239995883641e-03       6.098193966080e-01       7.008359094930e-01      -1.197775176400e+00       2.239434654618e-03       2.237593078325e-04      -1.197775179877e+00       2.239541954820e-03      -8.983313849290e-01       2.239542457306e-03      -8.983314603560e-01       2.241168478840e-03 
       7.577012498705e-01       1.690866823960e-06      -1.198294148226e+00       2.261915492016e-03       5.095719450778e-09       1.273929862695e-08       1.614423356970e-15       2.547859725389e-09      -8.987206111697e-01       2.261915492026e-03       6.096943567357e-01       7.007114693214e-01      -1.198294109186e+00       2.261338275241e-03       2.279931107665e-04      -1.198294113749e+00       2.261462017118e-03      -8.987205853367e-01       2.261462543193e-03      -8.987206723528e-01       2.263121442214e-03 
       7.647573995510e-01       1.706635130342e-06      -1.198795945529e+00       2.283817590524e-03       5.241467811782e-09       1.310366952946e-08       1.691715786322e-15       2.620733905891e-09      -8.990969591465e-01       2.283817590535e-03       6.095731237463e-01       7.005913658947e-01      -1.198795900981e+00       2.283224084458e-03       2.322680823932e-04      -1.198795906787e+00       2.283364581202e-03      -8.990969301191e-01       2.283365130290e-03      -8.990970289584e-01       2.285057521614e-03 
       7.718135492314e-01       1.722403841295e-06      -1.199281359440e+00       2.305702710040e-03       5.389931509179e-09       1.347482877295e-08       1.771929072871e-15       2.694965754589e-09      -8.994610195797e-01       2.305702710053e-03       6.094555515244e-01       7.004754098106e-01      -1.199281309231e+00       2.305092610225e-03       2.365841891568e-04      -1.199281316438e+00       2.305250177765e-03      -8.994609873614e-01       2.305250749369e-03      -8.994610982625e-01       2.306977253726e-03 
       7.788696989118e-01       1.738172956977e-06      -1.199751129029e+00       2.327571399622e-03       5.541135546135e-09       1.385283886534e-08       1.855145033338e-15       2.770567773068e-09      -8.998133467716e-01       2.327571399637e-03       6.093414957291e-01       7.003634162624e-01      -1.199751073001e+00       2.326944398677e-03       2.409413985102e-04      -1.199751081772e+00       2.327119356140e-03      -8.998133113660e-01       2.327119953745e-03      -8.998134345718e-01       2.328881193414e-03 
       7.859258485923e-01       1.753942477920e-06      -1.200205986648e+00       2.349424248093e-03       5.695105082584e-09       1.423776270646e-08       1.941447051982e-15       2.847552541292e-09      -9.001544899859e-01       2.349424248109e-03       6.092308111561e-01       7.002552021243e-01      -1.200205924640e+00       2.348780035710e-03       2.453396789361e-04      -1.200205935141e+00       2.348972706180e-03      -9.001544513968e-01       2.348973333673e-03      -9.001545871545e-01       2.350769935300e-03 
       7.968350539653e-01       1.778323845124e-06      -1.200881382448e+00       2.383179925262e-03       5.938651734994e-09       1.484662933749e-08       2.081146618343e-15       2.969325867497e-09      -9.006610368359e-01       2.383179925281e-03       6.090660252877e-01       7.000949580102e-01      -1.200881310872e+00       2.382508485492e-03       2.522204327885e-04      -1.200881324379e+00       2.382729183629e-03      -9.006609933322e-01       2.382729851123e-03      -9.006611489931e-01       2.384582385360e-03 
       8.077442593383e-01       1.802706180023e-06      -1.201524895822e+00       2.416900468826e-03       6.188960365335e-09       1.547240091334e-08       2.228746700053e-15       3.094480182667e-09      -9.011436718667e-01       2.416900468848e-03       6.089085572955e-01       6.999428071874e-01      -1.201524814278e+00       2.416201042176e-03       2.591991770061e-04      -1.201524831203e+00       2.416450557456e-03      -9.011436234578e-01       2.416451266808e-03      -9.011437996404e-01       2.418361274823e-03 
       8.186534647114e-01       1.827089481618e-06      -1.202138634779e+00       2.450587495883e-03       6.446123276475e-09       1.611530819119e-08       2.384577040793e-15       3.223061638238e-09      -9.016039760842e-01       2.450587495909e-03       6.087579853391e-01       6.997982225291e-01      -1.202138542853e+00       2.449859312082e-03       2.662758074311e-04      -1.202138563621e+00       2.450138446325e-03      -9.016039227798e-01       2.450139207513e-03      -9.016041201197e-01       2.452108242220e-03 
       8.295626700844e-01       1.851473751311e-06      -1.202724599497e+00       2.484242635485e-03       6.710233094171e-09       1.677558273543e-08       2.548976560311e-15       3.355116547085e-09      -9.020434496230e-01       2.484242635514e-03       6.086139051744e-01       6.996607038714e-01      -1.202724496765e+00       2.483484913496e-03       2.734502244519e-04      -1.202724521814e+00       2.483794481006e-03      -9.020433914332e-01       2.483795292847e-03      -9.020436105829e-01       2.485824938035e-03 
       8.404718754574e-01       1.875858990431e-06      -1.203284558758e+00       2.517867248766e-03       6.981381994473e-09       1.745345498618e-08       2.722293187013e-15       3.490690997237e-09      -9.024634190686e-01       2.517867248799e-03       6.084759604406e-01       6.995298089058e-01      -1.203284444785e+00       2.517079196793e-03       2.807223328796e-04      -1.203284474563e+00       2.517420021236e-03      -9.024633560040e-01       2.517420876240e-03      -9.024635976334e-01       2.519512744829e-03 
       8.513810808304e-01       1.900245197483e-06      -1.203820133337e+00       2.551462568152e-03       7.259661996700e-09       1.814915499175e-08       2.904884067420e-15       3.629830998350e-09      -9.028651000026e-01       2.551462568189e-03       6.083438212111e-01       6.994051323299e-01      -1.203820007675e+00       2.550643383652e-03       2.880920412638e-04      -1.203820042644e+00       2.551016299427e-03      -9.028650320739e-01       2.551017209144e-03      -9.028652968706e-01       2.553172916452e-03 
       8.642988339128e-01       1.929122519529e-06      -1.204424977171e+00       2.591207287723e-03       7.598526031492e-09       1.899631507873e-08       3.133589430996e-15       3.799263015746e-09      -9.033187328784e-01       2.591207287764e-03       6.081944041728e-01       6.992649933416e-01      -1.204424837076e+00       2.590350186204e-03       2.969447112254e-04      -1.204424878802e+00       2.590762201178e-03      -9.033186592048e-01       2.590763191302e-03      -9.033189523478e-01       2.592996602854e-03 
       8.772165869952e-01       1.958001200157e-06      -1.205000341374e+00       2.630915035450e-03       7.947672684356e-09       1.986918171089e-08       3.376439690234e-15       3.973836342178e-09      -9.037502560307e-01       2.630915035497e-03       6.080521466875e-01       6.991323953180e-01      -1.205000186181e+00       2.630018858769e-03       3.059339667143e-04      -1.205000235350e+00       2.630471184764e-03      -9.037501766287e-01       2.630472247716e-03      -9.037504991369e-01       2.632785708745e-03 
       8.901343400776e-01       1.986881238501e-06      -1.205548210318e+00       2.670587226794e-03       8.307254059019e-09       2.076813514755e-08       3.634079526027e-15       4.153627029510e-09      -9.041611577384e-01       2.670587226847e-03       6.079166404885e-01       6.990068420106e-01      -1.205548039345e+00       2.669650799006e-03       3.150596753488e-04      -1.205548096659e+00       2.670144659713e-03      -9.041610726251e-01       2.670145776474e-03      -9.041614255480e-01       2.672541685133e-03 
       9.030520931600e-01       2.015762631984e-06      -1.206070485837e+00       2.710225342938e-03       8.677422705540e-09       2.169355676385e-08       3.907173084042e-15       4.338711352770e-09      -9.045528643774e-01       2.710225342997e-03       6.077874864321e-01       6.988878578112e-01      -1.206070298379e+00       2.709247470311e-03       3.243217095447e-04      -1.206070364567e+00       2.709784106119e-03      -9.045527735708e-01       2.709785303341e-03      -9.045531579887e-01       2.712266048744e-03 
       9.159698462424e-01       2.044645384908e-06      -1.206569294178e+00       2.749831639701e-03       9.058334079666e-09       2.264583519916e-08       4.196405461108e-15       4.529167039833e-09      -9.049269706333e-01       2.749831639767e-03       6.076642239487e-01       6.987749110155e-01      -1.206569089512e+00       2.748811110733e-03       3.337199471399e-04      -1.206569165320e+00       2.749391791331e-03      -9.049268741519e-01       2.749393101476e-03      -9.049272911764e-01       2.751961090931e-03 
       9.288875993248e-01       2.073529494992e-06      -1.207046339509e+00       2.789407652614e-03       9.450141746506e-09       2.362535436627e-08       4.502480846711e-15       4.725070873253e-09      -9.052847546318e-01       2.789407652687e-03       6.075464851919e-01       6.986675754472e-01      -1.207046116890e+00       2.788343238041e-03       3.432542725084e-04      -1.207046203088e+00       2.788969256525e-03      -9.052846524953e-01       2.788970658279e-03      -9.052851032694e-01       2.791628382752e-03 
       9.421703644206e-01       2.103231185653e-06      -1.207515625500e+00       2.830071424166e-03       9.864543121352e-09       2.466135780338e-08       4.835530394346e-15       4.932271560676e-09      -9.056367191253e-01       2.830071424247e-03       6.074308694519e-01       6.985626943301e-01      -1.207515383621e+00       2.828960583395e-03       3.531997996150e-04      -1.207515481329e+00       2.829634582897e-03      -9.056366111952e-01       2.829636073298e-03      -9.056370978984e-01       2.832388691710e-03 
       9.554531295165e-01       2.132934312977e-06      -1.207964903434e+00       2.870705621420e-03       1.029079269471e-08       2.572698173679e-08       5.187963451307e-15       5.145396347357e-09      -9.059736775754e-01       2.870705621510e-03       6.073204490680e-01       6.984629952043e-01      -1.207964641460e+00       2.869547016693e-03       3.632889812202e-04      -1.207964751540e+00       2.870270394727e-03      -9.059735638740e-01       2.870271990441e-03      -9.059740877847e-01       2.873122181216e-03 
       9.687358946123e-01       2.162638876148e-06      -1.208395610913e+00       2.911311575767e-03       1.072905719297e-08       2.682264298242e-08       5.560613226154e-15       5.364528596485e-09      -9.062967081846e-01       2.911311575865e-03       6.072149074379e-01       6.983681185410e-01      -1.208395327987e+00       2.910103850058e-03       3.735217054094e-04      -1.208395451326e+00       2.910878026337e-03      -9.062965887351e-01       2.910879733040e-03      -9.062971511672e-01       2.913830221263e-03 
