# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   37       1.609021882112e-10       6.063821804599e-15       2.548188274380e-13       0.000000000000e+00       9.668623679606e-11       1.080572814182e-11      -9.393619690698e-15 
   38       1.633754257477e-10       6.638640868050e-15       2.493753761735e-13       0.000000000000e+00       9.160799632737e-11       1.028303127541e-11      -8.524991885154e-15 
   39       1.658770926046e-10       7.248137082521e-15       2.424639467613e-13       0.000000000000e+00       8.690890894195e-11       9.800173021550e-12      -7.564884216234e-15 
   40       1.684101269809e-10       7.892921339166e-15       2.341142018124e-13       0.000000000000e+00       8.254425276849e-11       9.350614614671e-12      -6.797567968891e-15 
   41       1.709742441718e-10       8.573579699228e-15       2.243546913766e-13       0.000000000000e+00       7.845621812148e-11       8.926545092053e-12      -6.482694569415e-15 
   42       1.735709978415e-10       9.290851997938e-15       2.131522189809e-13       0.000000000000e+00       7.463281330429e-11       8.526703102583e-12      -6.581892315534e-15 
   43       1.761995138387e-10       1.004550333398e-14       2.004543109414e-13       0.000000000000e+00       7.106392274233e-11       8.150618594619e-12      -6.948887815854e-15 
   44       1.788546059777e-10       1.083827398722e-14       1.862053560489e-13       0.000000000000e+00       6.772362946912e-11       7.796322478235e-12      -7.401256478367e-15 
   45       1.815295700458e-10       1.166983160372e-14       1.703518935666e-13       0.000000000000e+00       6.457947918318e-11       7.461194060071e-12      -7.763278202017e-15 
   46       1.842264908475e-10       1.254061325793e-14       1.528611025397e-13       0.000000000000e+00       6.162653970860e-11       7.145094046841e-12      -8.014998113300e-15 
   47       1.869483460033e-10       1.345093433027e-14       1.337073058122e-13       0.000000000000e+00       5.886138397953e-11       6.847959872825e-12      -8.183964414862e-15 
   48       1.896958801267e-10       1.440102746253e-14       1.128668561737e-13       0.000000000000e+00       5.627181678375e-11       6.568852241603e-12      -8.304400774580e-15 
   49       1.924673942325e-10       1.539103878310e-14       9.031814491563e-14       0.000000000000e+00       5.383622269234e-11       6.305888520921e-12      -8.417588711602e-15 
   50       1.952603902143e-10       1.642106981938e-14       6.603880293878e-14       0.000000000000e+00       5.153007808617e-11       6.056841249657e-12      -8.562812021767e-15 
   51       1.980775190846e-10       1.749132540459e-14       3.999638857267e-14       0.000000000000e+00       4.934908388693e-11       5.821279704855e-12      -8.746405134374e-15 
   52       2.009218832962e-10       1.860199939361e-14       1.215518686174e-14       0.000000000000e+00       4.729118480088e-11       5.598894507807e-12      -8.964964259447e-15 
   53       2.037952024192e-10       1.975323089842e-14      -1.752132453210e-14       0.000000000000e+00       4.534964655680e-11       5.388848850209e-12      -9.213990765193e-15 
   54       2.066976898464e-10       2.094510266327e-14      -4.907059888733e-14       0.000000000000e+00       4.351274096958e-11       5.189743188435e-12      -9.487829424717e-15 
   55       2.096288175749e-10       2.217764252130e-14      -8.252400436691e-14       0.000000000000e+00       4.176732471811e-11       5.000045997366e-12      -9.779191307484e-15 
   56       2.125901154891e-10       2.345083191035e-14      -1.178834517557e-13       0.000000000000e+00       4.011133826819e-11       4.819592224343e-12      -1.007772512965e-14 
   57       2.155828515196e-10       2.476459662663e-14      -1.551391769726e-13       0.000000000000e+00       3.854386031468e-11       4.648395242576e-12      -1.037098283076e-14 
   58       2.186071177308e-10       2.611880245670e-14      -1.942762207397e-13       0.000000000000e+00       3.706132642808e-11       4.486196631333e-12      -1.064472759453e-14 
   59       2.216617416270e-10       2.751325367269e-14      -2.352742739732e-13       0.000000000000e+00       3.565736582136e-11       4.332449028363e-12      -1.088285591287e-14 
   60       2.247441974575e-10       2.894769152751e-14      -2.781075231745e-13       0.000000000000e+00       3.432263811676e-11       4.186298982328e-12      -1.106731964995e-14 
   61       2.278518165132e-10       3.042175546496e-14      -3.227504637139e-13       0.000000000000e+00       3.304742689686e-11       4.046832571292e-12      -1.118239091660e-14 
   62       2.309859361188e-10       3.193485997983e-14      -3.691972142457e-13       0.000000000000e+00       3.183046991519e-11       3.913915475581e-12      -1.122875166313e-14 
   63       2.341485287757e-10       3.348628732167e-14      -4.174462829949e-13       0.000000000000e+00       3.067183028114e-11       3.787511897767e-12      -1.121244274085e-14 
   64       2.373409388122e-10       3.507521970645e-14      -4.674950164821e-13       0.000000000000e+00       2.957024031239e-11       3.667429800100e-12      -1.114085883464e-14 
   65       2.405638349063e-10       3.670073662869e-14      -5.193396342715e-13       0.000000000000e+00       2.852302577233e-11       3.553312094306e-12      -1.102280832102e-14 
   66       2.438171626067e-10       3.836181217374e-14      -5.729752637185e-13       0.000000000000e+00       2.752603010760e-11       3.444627831376e-12      -1.086857312633e-14 
   67       2.471000968557e-10       4.005731232995e-14      -6.283959747182e-13       0.000000000000e+00       2.657353868553e-11       3.340663391373e-12      -1.068996858483e-14 
   68       2.504117105080e-10       4.178608569440e-14      -6.855921752532e-13       0.000000000000e+00       2.565980464554e-11       3.240709957943e-12      -1.049838016650e-14 
   69       2.537532433175e-10       4.354726294055e-14      -7.445421075559e-13       0.000000000000e+00       2.478415482892e-11       3.144689746935e-12      -1.029827791322e-14 
   70       2.571262095279e-10       4.534001348097e-14      -8.052186833507e-13       0.000000000000e+00       2.394678709531e-11       3.052641424175e-12      -1.009248935039e-14 
   71       2.605316939105e-10       4.716345714890e-14      -8.675919384303e-13       0.000000000000e+00       2.314722607281e-11       2.964531325761e-12      -9.884114312353e-15 
   72       2.639703225985e-10       4.901666389908e-14      -9.316289999050e-13       0.000000000000e+00       2.238428835738e-11       2.880249667929e-12      -9.676533058101e-15 
   73       2.674422339202e-10       5.089865350849e-14      -9.972940534521e-13       0.000000000000e+00       2.165604771231e-11       2.799606756924e-12      -9.473414386940e-15 
   74       2.709470492335e-10       5.280839527720e-14      -1.064548310565e-12       0.000000000000e+00       2.095980026773e-11       2.722329198860e-12      -9.278723754152e-15 
   75       2.744838437594e-10       5.474480772909e-14      -1.133349975802e-12       0.000000000000e+00       2.029202972004e-11       2.648056109590e-12      -9.096731386662e-15 
   76       2.780516661535e-10       5.670672632913e-14      -1.203656189852e-12       0.000000000000e+00       1.964927990045e-11       2.576431233026e-12      -8.931169430348e-15 
   77       2.816512710768e-10       5.869280049995e-14      -1.275429340199e-12       0.000000000000e+00       1.903103310675e-11       2.507407067626e-12      -8.782508009382e-15 
   78       2.852836510464e-10       6.070157719489e-14      -1.348631847083e-12       0.000000000000e+00       1.843729586225e-11       2.440989570593e-12      -8.650194879917e-15 
   79       2.889494981026e-10       6.273153027594e-14      -1.423224297410e-12       0.000000000000e+00       1.786772217852e-11       2.377145375445e-12      -8.533453149008e-15 
   80       2.926491858948e-10       6.478105955868e-14      -1.499165452521e-12       0.000000000000e+00       1.732159736113e-11       2.315799968567e-12      -8.431271940475e-15 
   81       2.963827517677e-10       6.684848985724e-14      -1.576412255955e-12       0.000000000000e+00       1.679782181552e-11       2.256835865751e-12      -8.342397060783e-15 
   82       3.001498788477e-10       6.893207002923e-14      -1.654919841215e-12       0.000000000000e+00       1.629489485275e-11       2.200090788745e-12      -8.265321664909e-15 
   83       3.039498781289e-10       7.102997202067e-14      -1.734641539531e-12       0.000000000000e+00       1.581089849536e-11       2.145355841803e-12      -8.198276922213e-15 
   84       3.077820262840e-10       7.314034603495e-14      -1.815528850685e-12       0.000000000000e+00       1.534396335679e-11       2.092427242641e-12      -8.139450829625e-15 
   85       3.116466826827e-10       7.526149863990e-14      -1.897531332921e-12       0.000000000000e+00       1.489379049190e-11       2.041275363059e-12      -8.087706776076e-15 
   86       3.155443255683e-10       7.739174257336e-14      -1.980596708933e-12       0.000000000000e+00       1.446035331879e-11       1.991900498761e-12      -8.041967541024e-15 
   87       3.194752010377e-10       7.952934323272e-14      -2.064670908228e-12       0.000000000000e+00       1.404343000384e-11       1.944280896764e-12      -8.000992319866e-15 
   88       3.234393111065e-10       8.167251866318e-14      -2.149698074265e-12       0.000000000000e+00       1.364259536956e-11       1.898371832022e-12      -7.963371224211e-15 
   89       3.274364017734e-10       8.381943954593e-14      -2.235620571602e-12       0.000000000000e+00       1.325721280252e-11       1.854104684047e-12      -7.927519782169e-15 
   90       3.314659510854e-10       8.596822918637e-14      -2.322378993037e-12       0.000000000000e+00       1.288642616119e-11       1.811386013526e-12      -7.891673438623e-15 
   91       3.355271572020e-10       8.811696350228e-14      -2.409912166755e-12       0.000000000000e+00       1.252915168384e-11       1.770096638950e-12      -7.853882055518e-15 
   92       3.396189264603e-10       9.026367101202e-14      -2.498157163472e-12       0.000000000000e+00       1.218406989642e-11       1.730090713224e-12      -7.812004412133e-15 
   93       3.437402129477e-10       9.240636615943e-14      -2.587049979602e-12       0.000000000000e+00       1.184993849528e-11       1.691231694245e-12      -7.764200636224e-15 
   94       3.478911215652e-10       9.454315504727e-14      -2.676527688781e-12       0.000000000000e+00       1.152660240087e-11       1.653508450715e-12      -7.710506162402e-15 
   95       3.520719495697e-10       9.667214565824e-14      -2.766526628650e-12       0.000000000000e+00       1.121412136157e-11       1.616934992659e-12      -7.651485430263e-15 
   96       3.562828428333e-10       9.879141637514e-14      -2.856981769863e-12       0.000000000000e+00       1.091245887772e-11       1.581514722061e-12      -7.587756363455e-15 
   97       3.605237887330e-10       1.008990164266e-13      -2.947826732509e-12       0.000000000000e+00       1.062147851551e-11       1.547240015913e-12      -7.519991704973e-15 
   98       3.647946090405e-10       1.029929663329e-13      -3.038993802543e-12       0.000000000000e+00       1.034094022084e-11       1.514091809279e-12      -7.448920352458e-15 
   99       3.690949528123e-10       1.050712583519e-13      -3.130413948202e-12       0.000000000000e+00       1.007049663317e-11       1.482039178347e-12      -7.375328693488e-15 
  100       3.734242892792e-10       1.071318569247e-13      -3.222016836433e-12       0.000000000000e+00       9.809689399350e-12       1.451038923493e-12      -7.300061940876e-15 
  101       3.777819007364e-10       1.091726991215e-13      -3.313730849316e-12       0.000000000000e+00       9.557945487502e-12       1.421035152335e-12      -7.224025467967e-15 
  102       3.821668754332e-10       1.111916950873e-13      -3.405483100485e-12       0.000000000000e+00       9.314573500857e-12       1.391958862795e-12      -7.148186143930e-15 
  103       3.865781004628e-10       1.131867284880e-13      -3.497199451557e-12       0.000000000000e+00       9.078759991615e-12       1.363727526152e-12      -7.073573669057e-15 
  104       3.910144904874e-10       1.151557092601e-13      -3.588805330433e-12       0.000000000000e+00       8.849753748703e-12       1.336264206161e-12      -7.001076138629e-15 
  105       3.954757244152e-10       1.170967390156e-13      -3.680228276723e-12       0.000000000000e+00       8.627454952429e-12       1.309558755822e-12      -6.930792406799e-15 
  106       3.999615954458e-10       1.190079689161e-13      -3.771395772395e-12       0.000000000000e+00       8.411899104502e-12       1.283614148589e-12      -6.862594318607e-15 
  107       4.044717796570e-10       1.208875503724e-13      -3.862234495525e-12       0.000000000000e+00       8.203074560105e-12       1.258427480703e-12      -6.796323754256e-15 
  108       4.090058314867e-10       1.227336360644e-13      -3.952670345534e-12       0.000000000000e+00       8.000920907396e-12       1.233989768932e-12      -6.731791703183e-15 
  109       4.135631792141e-10       1.245443809627e-13      -4.042628468425e-12       0.000000000000e+00       7.805327347008e-12       1.210285748314e-12      -6.668777338129e-15 
  110       4.181431204412e-10       1.263179433483e-13      -4.132033282019e-12       0.000000000000e+00       7.616131071550e-12       1.187293669892e-12      -6.607027089212e-15 
  111       4.227448175743e-10       1.280524858334e-13      -4.220808501188e-12       0.000000000000e+00       7.433115645107e-12       1.164985098459e-12      -6.546253717996e-15 
  112       4.273672933053e-10       1.297461763824e-13      -4.308877163094e-12       0.000000000000e+00       7.256009382739e-12       1.143324710295e-12      -6.486135391562e-15 
  113       4.320094260931e-10       1.313971893319e-13      -4.396161652420e-12       0.000000000000e+00       7.084483729985e-12       1.122270090908e-12      -6.426314756584e-15 
  114       4.366699456452e-10       1.330037064116e-13      -4.482583726612e-12       0.000000000000e+00       6.918151642361e-12       1.101771532772e-12      -6.366398013391e-15 
  115       4.413474283990e-10       1.345639177650e-13      -4.568064541108e-12       0.000000000000e+00       6.756565964858e-12       1.081771833072e-12      -6.305953990047e-15 
  116       4.460404987400e-10       1.360760722277e-13      -4.652525526881e-12       0.000000000000e+00       6.599317393825e-12       1.062218929683e-12      -6.244596163059e-15 
  117       4.507484700701e-10       1.375386329174e-13      -4.735891090140e-12       0.000000000000e+00       6.446345339094e-12       1.043105984444e-12      -6.182242012282e-15 
  118       4.554707735588e-10       1.389501425657e-13      -4.818086289779e-12       0.000000000000e+00       6.297661989692e-12       1.024435816123e-12      -6.118883606704e-15 
  119       4.602067567103e-10       1.403091773925e-13      -4.899036046854e-12       0.000000000000e+00       6.153255381302e-12       1.006208410454e-12      -6.054507288825e-15 
  120       4.649556806642e-10       1.416143485620e-13      -4.978665177360e-12       0.000000000000e+00       6.013088656241e-12       9.884208313827e-13      -5.989093482119e-15 
  121       4.697167174955e-10       1.428643036393e-13      -5.056898424997e-12       0.000000000000e+00       5.877099323438e-12       9.710671323243e-13      -5.922616498500e-15 
  122       4.744889475158e-10       1.440577280459e-13      -5.133660493946e-12       0.000000000000e+00       5.745198518423e-12       9.541382674116e-13      -5.855044345784e-15 
  123       4.792713565732e-10       1.451933465164e-13      -5.208876081637e-12       0.000000000000e+00       5.617270263300e-12       9.376220027493e-13      -5.786338535153e-15 
  124       4.840628333531e-10       1.462699245541e-13      -5.282469911524e-12       0.000000000000e+00       5.493170726736e-12       9.215028276663e-13      -5.716453888615e-15 
  125       4.888621666788e-10       1.472862698874e-13      -5.354366765852e-12       0.000000000000e+00       5.372727483934e-12       9.057618659673e-13      -5.645338346473e-15 
  126       4.936680428116e-10       1.482412339259e-13      -5.424491518432e-12       0.000000000000e+00       5.255738776621e-12       8.903767871858e-13      -5.572932774782e-15 
  127       4.984790427517e-10       1.491337132163e-13      -5.492769167412e-12       0.000000000000e+00       5.141972773026e-12       8.753217178362e-13      -5.499170772814e-15 
  128       5.032936395385e-10       1.499626508988e-13      -5.559124868047e-12       0.000000000000e+00       5.031166827861e-12       8.605671526660e-13      -5.423978480526e-15 
  129       5.081103481526e-10       1.507270801155e-13      -5.623484762614e-12       0.000000000000e+00       4.923083888174e-12       8.460872873668e-13      -5.347325267822e-15 
  130       5.129281995484e-10       1.514262565283e-13      -5.685778503490e-12       0.000000000000e+00       4.817690278790e-12       8.318831146939e-13      -5.269382498362e-15 
  131       5.177463137643e-10       1.520595431580e-13      -5.745937070073e-12       0.000000000000e+00       4.714996112460e-12       8.179617060988e-13      -5.190381899556e-15 
  132       5.225637503903e-10       1.526263714735e-13      -5.803892034558e-12       0.000000000000e+00       4.614999564400e-12       8.043289820962e-13      -5.110566411846e-15 
  133       5.273795069613e-10       1.531262431486e-13      -5.859575600402e-12       0.000000000000e+00       4.517686541195e-12       7.909896766208e-13      -5.030190360252e-15 
  134       5.321925173485e-10       1.535587318179e-13      -5.912920640805e-12       0.000000000000e+00       4.423030349686e-12       7.779473013855e-13      -4.949519625932e-15 
  135       5.370016501529e-10       1.539234848333e-13      -5.963860737187e-12       0.000000000000e+00       4.330991365875e-12       7.652041102385e-13      -4.868831817735e-15 
  136       5.418057070970e-10       1.542202250202e-13      -6.012330217658e-12       0.000000000000e+00       4.241516703816e-12       7.527610635214e-13      -4.788416443758e-15 
  137       5.466034214177e-10       1.544487524340e-13      -6.058264195497e-12       0.000000000000e+00       4.154539884512e-12       7.406177924263e-13      -4.708575082898e-15 
  138       5.513934562586e-10       1.546089461161e-13      -6.101598607628e-12       0.000000000000e+00       4.069980504813e-12       7.287725633534e-13      -4.629621556407e-15 
  139       5.561744030624e-10       1.547007658503e-13      -6.142270253093e-12       0.000000000000e+00       3.987743906309e-12       7.172222422690e-13      -4.551882099450e-15 
  140       5.609447799634e-10       1.547242539195e-13      -6.180216831532e-12       0.000000000000e+00       3.907720844229e-12       7.059622590626e-13      -4.475695532655e-15 
  141       5.657030301802e-10       1.546795368615e-13      -6.215376981652e-12       0.000000000000e+00       3.829787156336e-12       6.949865719048e-13      -4.401413433674e-15 
  142       5.704475204077e-10       1.545668272253e-13      -6.247690319708e-12       0.000000000000e+00       3.753803431825e-12       6.842876316045e-13      -4.329400308731e-15 
  143       5.751765392099e-10       1.543864253278e-13      -6.277097477976e-12       0.000000000000e+00       3.679614680214e-12       6.738563459668e-13      -4.260033764181e-15 
  144       5.798884343502e-10       1.541387340894e-13      -6.303540695785e-12       0.000000000000e+00       3.607082799496e-12       6.636837386925e-13      -4.193614863399e-15 
  145       5.845820434352e-10       1.538243014830e-13      -6.326965577048e-12       0.000000000000e+00       3.536188287134e-12       6.537661856439e-13      -4.130088874927e-15 
  146       5.892563028682e-10       1.534437856277e-13      -6.347319579948e-12       0.000000000000e+00       3.466937973674e-12       6.441006294531e-13      -4.069297191787e-15 
  147       5.939101119222e-10       1.529979439008e-13      -6.364551521222e-12       0.000000000000e+00       3.399332982556e-12       6.346829056603e-13      -4.011064332482e-15 
  148       5.985423319300e-10       1.524876347691e-13      -6.378611617810e-12       0.000000000000e+00       3.333368587517e-12       6.255077168097e-13      -3.955197596373e-15 
  149       6.031517854763e-10       1.519138196205e-13      -6.389451528512e-12       0.000000000000e+00       3.269034069982e-12       6.165686065464e-13      -3.901486719059e-15 
  150       6.077372555876e-10       1.512775645952e-13      -6.397024395633e-12       0.000000000000e+00       3.206312576466e-12       6.078579337121e-13      -3.849703527757e-15 
  151       6.122974849237e-10       1.505800424172e-13      -6.401284886640e-12       0.000000000000e+00       3.145180975970e-12       5.993668464420e-13      -3.799601596676e-15 
  152       6.168311749687e-10       1.498225342262e-13      -6.402189235807e-12       0.000000000000e+00       3.085609717382e-12       5.910852562607e-13      -3.750915902400e-15 
  153       6.213369852216e-10       1.490064314085e-13      -6.399695285871e-12       0.000000000000e+00       3.027562686866e-12       5.830018121787e-13      -3.703362479265e-15 
  154       6.258135323875e-10       1.481332374289e-13      -6.393762529681e-12       0.000000000000e+00       2.970997065271e-12       5.751038747884e-13      -3.656638074738e-15 
  155       6.302593895687e-10       1.472045696620e-13      -6.384352151847e-12       0.000000000000e+00       2.915863185519e-12       5.673774903612e-13      -3.610419804793e-15 
  156       6.346730854551e-10       1.462221612236e-13      -6.371427070397e-12       0.000000000000e+00       2.862104390008e-12       5.598073649429e-13      -3.564364809293e-15 
  157       6.390531035159e-10       1.451878628025e-13      -6.354951978422e-12       0.000000000000e+00       2.809656888008e-12       5.523768384506e-13      -3.518109907369e-15 
  158       6.433978811900e-10       1.441036444914e-13      -6.334893385732e-12       0.000000000000e+00       2.758449613059e-12       5.450678587687e-13      -3.471271252794e-15 
  159       6.477058090769e-10       1.429715976190e-13      -6.311219660503e-12       0.000000000000e+00       2.708404080367e-12       5.378609558456e-13      -3.423443989365e-15 
  160       6.519752301283e-10       1.417939365810e-13      -6.283901070930e-12       0.000000000000e+00       2.659434244204e-12       5.307352157895e-13      -3.374201906282e-15 
  161       6.562045514230e-10       1.405729506784e-13      -6.252909696453e-12       0.000000000000e+00       2.611464112670e-12       5.236728107314e-13      -3.323190125310e-15 
  162       6.603925923009e-10       1.393108509994e-13      -6.218219065165e-12       0.000000000000e+00       2.564482641901e-12       5.166730929659e-13      -3.270413096912e-15 
  163       6.645382656127e-10       1.380099134339e-13      -6.179804563793e-12       0.000000000000e+00       2.518493446364e-12       5.097397034892e-13      -3.215971532321e-15 
  164       6.686404676157e-10       1.366725290378e-13      -6.137643605961e-12       0.000000000000e+00       2.473497417684e-12       5.028761234282e-13      -3.159971745110e-15 
  165       6.726980776824e-10       1.353012056350e-13      -6.091715673242e-12       0.000000000000e+00       2.429492663739e-12       4.960856690977e-13      -3.102525734597e-15 
  166       6.767099580094e-10       1.338985694179e-13      -6.042002356211e-12       0.000000000000e+00       2.386474447756e-12       4.893714870569e-13      -3.043751269253e-15 
  167       6.806749533269e-10       1.324673665500e-13      -5.988487395493e-12       0.000000000000e+00       2.344435127412e-12       4.827365491664e-13      -2.983771970104e-15 
  168       6.845918906070e-10       1.310104647664e-13      -5.931156722818e-12       0.000000000000e+00       2.303364093924e-12       4.761836476450e-13      -2.922717394142e-15 
  169       6.884595787730e-10       1.295308549758e-13      -5.869998502067e-12       0.000000000000e+00       2.263247711154e-12       4.697153901264e-13      -2.860723117728e-15 
  170       6.922768084081e-10       1.280316528618e-13      -5.805003170329e-12       0.000000000000e+00       2.224069254702e-12       4.633341947162e-13      -2.797930819999e-15 
  171       6.960423514646e-10       1.265161004843e-13      -5.736163478945e-12       0.000000000000e+00       2.185808851000e-12       4.570422850486e-13      -2.734488366274e-15 
  172       6.997549609729e-10       1.249875678810e-13      -5.663474534565e-12       0.000000000000e+00       2.148443416416e-12       4.508416853433e-13      -2.670549891460e-15 
  173       7.034133707499e-10       1.234495546690e-13      -5.586933840198e-12       0.000000000000e+00       2.111946596345e-12       4.447342154624e-13      -2.606275883459e-15 
  174       7.070162951086e-10       1.219056916462e-13      -5.506541336260e-12       0.000000000000e+00       2.076288704310e-12       4.387214859669e-13      -2.541833266572e-15 
  175       7.105624285666e-10       1.203597423926e-13      -5.422299441627e-12       0.000000000000e+00       2.041436661057e-12       4.328048931739e-13      -2.477395484908e-15 
  176       7.140504455553e-10       1.188156048717e-13      -5.334213094688e-12       0.000000000000e+00       2.007353933651e-12       4.269856142133e-13      -2.413142585788e-15 
  177       7.174790001286e-10       1.172773130325e-13      -5.242289794392e-12       0.000000000000e+00       1.974000474575e-12       4.212646020844e-13      -2.349261303150e-15 
  178       7.208467256721e-10       1.157490384104e-13      -5.146539641302e-12       0.000000000000e+00       1.941332660827e-12       4.156425807132e-13      -2.285945140961e-15 
