# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   20       1.237055700232e-10       7.168580663840e-16       1.756314156148e-13       1.588779004237e-17       3.051639614532e-10       3.164007319401e-11       3.318728498085e-16 
   21       1.255348104368e-10       8.525289312838e-16       1.858668018581e-13       1.749184175161e-17       2.802326607516e-10       2.924377114103e-11      -2.526340807071e-15 
   22       1.274091584236e-10       1.006736422376e-15       1.963345247130e-13       1.917450913822e-17       2.580907950669e-10       2.708087756527e-11      -7.157825202534e-15 
   23       1.293426989641e-10       1.179650620318e-15       2.066981575811e-13       2.093595276894e-17       2.384349503231e-10       2.514678763978e-11      -1.179851501555e-14 
   24       1.313430206972e-10       1.371374648624e-15       2.165545960651e-13       2.277632102056e-17       2.208119946026e-10       2.343552705161e-11      -1.476134622352e-14 
   25       1.334079532268e-10       1.582320617823e-15       2.256082359917e-13       2.469575522961e-17       2.050154674878e-10       2.189705272849e-11      -1.563387017412e-14 
   26       1.355165251222e-10       1.813215658664e-15       2.336157274781e-13       2.669438613723e-17       1.907603757640e-10       2.045900943851e-11      -1.457640079941e-14 
   27       1.376633725376e-10       2.066127268302e-15       2.405411477092e-13       2.877233884342e-17       1.778767786663e-10       1.912848945341e-11      -1.230789133574e-14 
   28       1.398389539156e-10       2.343514191091e-15       2.464345568632e-13       3.092973036023e-17       1.661436694445e-10       1.792649723222e-11      -9.793900847089e-15 
   29       1.420522374817e-10       2.646789117468e-15       2.513487602955e-13       3.316667775928e-17       1.555012582168e-10       1.685006157710e-11      -7.605425233584e-15 
   30       1.443063798178e-10       2.977009848897e-15       2.553654420662e-13       3.548329125732e-17       1.458350791955e-10       1.587622356205e-11      -6.276678552322e-15 
   31       1.465941069741e-10       3.335155525243e-15       2.585644522527e-13       3.787967414321e-17       1.369478650627e-10       1.497317983461e-11      -6.261665591936e-15 
   32       1.489194280166e-10       3.722097730800e-15       2.608742064857e-13       4.035593313074e-17       1.287940206792e-10       1.413583044670e-11      -7.249902142540e-15 
   33       1.512813811642e-10       4.138603300014e-15       2.621637351558e-13       4.291217158085e-17       1.213164039451e-10       1.336184954366e-11      -8.577397215478e-15 
   34       1.536714659737e-10       4.585408966149e-15       2.622921020025e-13       4.554848821797e-17       1.144109340514e-10       1.264450197307e-11      -9.550151119355e-15 
   35       1.560891718490e-10       5.063486626079e-15       2.611525287024e-13       4.826498232915e-17       1.080423872103e-10       1.198221213943e-11      -1.000489004956e-14 
   36       1.585300584608e-10       5.573865071861e-15       2.586420744498e-13       5.106175039287e-17       1.021596695300e-10       1.137142720360e-11      -9.940081508313e-15 
   37       1.609859680141e-10       6.117519643191e-15       2.546680281380e-13       5.393888436154e-17       9.668623679606e-11       1.080572814182e-11      -9.393619690698e-15 
   38       1.634630702752e-10       6.695238402124e-15       2.492119305966e-13       5.689647032041e-17       9.160799632737e-11       1.028303127541e-11      -8.524991885154e-15 
   39       1.659686565685e-10       7.307705555346e-15       2.422873680645e-13       5.993458942059e-17       8.690890894195e-11       9.800173021550e-12      -7.564884216234e-15 
   40       1.685056617589e-10       7.955531153865e-15       2.339240346982e-13       6.305331824963e-17       8.254425276849e-11       9.350614614671e-12      -6.797567968891e-15 
   41       1.710737977209e-10       8.639300362767e-15       2.241505176106e-13       6.625272630374e-17       7.845621812148e-11       8.926545092053e-12      -6.482694569415e-15 
   42       1.736746151574e-10       9.359752057543e-15       2.129336638287e-13       6.953286739603e-17       7.463281330429e-11       8.526703102583e-12      -6.581892315534e-15 
   43       1.763072370170e-10       1.011765031694e-14       2.002210493705e-13       7.289378546439e-17       7.106392274233e-11       8.150618594619e-12      -6.948887815854e-15 
   44       1.789664741170e-10       1.091373434126e-14       1.859571189903e-13       7.633551670212e-17       6.772362946912e-11       7.796322478235e-12      -7.401256478367e-15 
   45       1.816456193309e-10       1.174867062134e-14       1.700884739593e-13       7.985808633884e-17       6.457947918318e-11       7.461194060071e-12      -7.763278202017e-15 
   46       1.843467552515e-10       1.262289494956e-14       1.525823600691e-13       8.346149823387e-17       6.162653970860e-11       7.145094046841e-12      -8.014998113300e-15 
   47       1.870728575451e-10       1.353672133127e-14       1.334131729787e-13       8.714574188441e-17       5.886138397953e-11       6.847959872825e-12      -8.183964414862e-15 
   48       1.898246689627e-10       1.449038095187e-14       1.125573450005e-13       9.091079486995e-17       5.627181678375e-11       6.568852241603e-12      -8.304400774580e-15 
   49       1.926004887521e-10       1.548401839992e-14       8.999335387420e-14       9.475662250775e-17       5.383622269234e-11       6.305888520921e-12      -8.417588711602e-15 
   50       1.953978172014e-10       1.651773356242e-14       6.569892261948e-14       9.868317787892e-17       5.153007808617e-11       6.056841249657e-12      -8.562812021767e-15 
   51       1.982193040860e-10       1.759172947919e-14       3.964170268763e-14       1.026904027146e-16       4.934908388693e-11       5.821279704855e-12      -8.746405134374e-15 
   52       2.010680508467e-10       1.870619809339e-14       1.178607702414e-14       1.067782261546e-16       4.729118480088e-11       5.598894507807e-12      -8.964964259447e-15 
   53       2.039457762177e-10       1.986127649822e-14      -1.790437252337e-14       1.109465640788e-16       4.534964655680e-11       5.388848850209e-12      -9.213990765193e-15 
   54       2.068526929391e-10       2.105704530934e-14      -4.946698861517e-14       1.151953187795e-16       4.351274096958e-11       5.189743188435e-12      -9.487829424717e-15 
   55       2.097882723460e-10       2.229353013882e-14      -8.293302461385e-14       1.195243868073e-16       4.176732471811e-11       5.000045997366e-12      -9.779191307484e-15 
   56       2.127540430001e-10       2.357071017430e-14      -1.183042800672e-13       1.239336855390e-16       4.011133826819e-11       4.819592224343e-12      -1.007772512965e-14 
   57       2.157512713514e-10       2.488850888031e-14      -1.555708771398e-13       1.284231326365e-16       3.854386031468e-11       4.648395242576e-12      -1.037098283076e-14 
   58       2.187800480102e-10       2.624678960952e-14      -1.947177379989e-13       1.329926384442e-16       3.706132642808e-11       4.486196631333e-12      -1.064472759453e-14 
   59       2.218391990528e-10       2.764535409609e-14      -2.357244301507e-13       1.376421059802e-16       3.565736582136e-11       4.332449028363e-12      -1.088285591287e-14 
   60       2.249261973271e-10       2.908394094887e-14      -2.785650117772e-13       1.423714309278e-16       3.432263811676e-11       4.186298982328e-12      -1.106731964995e-14 
   61       2.280383724281e-10       3.056218695909e-14      -3.232138471865e-13       1.471805163707e-16       3.304742689686e-11       4.046832571292e-12      -1.118239091660e-14 
   62       2.311770586506e-10       3.207950428294e-14      -3.696649284236e-13       1.520693208843e-16       3.183046991519e-11       3.913915475581e-12      -1.122875166313e-14 
   63       2.343442249366e-10       3.363517289215e-14      -4.179166358866e-13       1.570378212728e-16       3.067183028114e-11       3.787511897767e-12      -1.121244274085e-14 
   64       2.375412118137e-10       3.522837269361e-14      -4.679661849888e-13       1.620859992275e-16       2.957024031239e-11       3.667429800100e-12      -1.114085883464e-14 
   65       2.407686839069e-10       3.685818084279e-14      -5.198096609223e-13       1.672138417861e-16       2.852302577233e-11       3.553312094306e-12      -1.102280832102e-14 
   66       2.440265824494e-10       3.852356905717e-14      -5.734420534216e-13       1.724213417918e-16       2.752603010760e-11       3.444627831376e-12      -1.086857312633e-14 
   67       2.473140777942e-10       4.022340092959e-14      -6.288572915279e-13       1.777084983522e-16       2.657353868553e-11       3.340663391373e-12      -1.068996858483e-14 
   68       2.506302380217e-10       4.195652276734e-14      -6.860456395780e-13       1.830753250502e-16       2.565980464554e-11       3.240709957943e-12      -1.049838016650e-14 
   69       2.539762982332e-10       4.372206348831e-14      -7.449851947569e-13       1.885218754825e-16       2.478415482892e-11       3.144689746935e-12      -1.029827791322e-14 
   70       2.573537678778e-10       4.551919094458e-14      -8.056487212615e-13       1.940482237440e-16       2.394678709531e-11       3.052641424175e-12      -1.009248935039e-14 
   71       2.607637266894e-10       4.734702348406e-14      -8.680061045031e-13       1.996544577804e-16       2.314722607281e-11       2.964531325761e-12      -9.884114312353e-15 
   72       2.642067955122e-10       4.920462965587e-14      -9.320243183832e-13       2.053406800450e-16       2.238428835738e-11       2.880249667929e-12      -9.676533058101e-15 
   73       2.676831071267e-10       5.109102791570e-14      -9.976673925702e-13       2.111070081560e-16       2.165604771231e-11       2.799606756924e-12      -9.473414386940e-15 
   74       2.711922770754e-10       5.300518633117e-14      -1.064896379775e-12       2.169535755544e-16       2.095980026773e-11       2.722329198860e-12      -9.278723754152e-15 
   75       2.747333744884e-10       5.494602228722e-14      -1.133669323026e-12       2.228805321611e-16       2.029202972004e-11       2.648056109590e-12      -9.096731386662e-15 
   76       2.783054421668e-10       5.691237021791e-14      -1.203943199589e-12       2.288880384194e-16       1.964927990045e-11       2.576431233026e-12      -8.931169430348e-15 
   77       2.819092308157e-10       5.890287865992e-14      -1.275680234303e-12       2.349762447161e-16       1.903103310675e-11       2.507407067626e-12      -8.782508009382e-15 
   78       2.855457295223e-10       6.091609380375e-14      -1.348842683407e-12       2.411453093850e-16       1.843729586225e-11       2.440989570593e-12      -8.650194879917e-15 
   79       2.892156269327e-10       6.295048886695e-14      -1.423390967713e-12       2.473954055013e-16       1.786772217852e-11       2.377145375445e-12      -8.533453149008e-15 
   80       2.929192933395e-10       6.500446314387e-14      -1.499283680415e-12       2.537267214042e-16       1.732159736113e-11       2.315799968567e-12      -8.431271940475e-15 
   81       2.966567627716e-10       6.707634105533e-14      -1.576477594898e-12       2.601394612178e-16       1.679782181552e-11       2.256835865751e-12      -8.342397060783e-15 
   82       3.004277150822e-10       6.916437119840e-14      -1.654927672547e-12       2.666338453735e-16       1.629489485275e-11       2.200090788745e-12      -8.265321664909e-15 
   83       3.042314580379e-10       7.126672539609e-14      -1.734587070555e-12       2.732101111314e-16       1.581089849536e-11       2.145355841803e-12      -8.198276922213e-15 
   84       3.080672651115e-10       7.338155381521e-14      -1.815407117747e-12       2.798685099953e-16       1.534396335679e-11       2.092427242641e-12      -8.139450829625e-15 
   85       3.119354924382e-10       7.550716290026e-14      -1.897337220335e-12       2.866092983224e-16       1.489379049190e-11       2.041275363059e-12      -8.087706776076e-15 
   86       3.158366150481e-10       7.764186533205e-14      -1.980324954787e-12       2.934327461060e-16       1.446035331879e-11       1.991900498761e-12      -8.041967541024e-15 
   87       3.197708758691e-10       7.978392657445e-14      -2.064316105582e-12       3.003391404071e-16       1.404343000384e-11       1.944280896764e-12      -8.000992319866e-15 
   88       3.237382737930e-10       8.193156486638e-14      -2.149254672482e-12       3.073287858233e-16       1.364259536956e-11       1.898371832022e-12      -7.963371224211e-15 
   89       3.277385517430e-10       8.408295121391e-14      -2.235082877804e-12       3.144020049585e-16       1.325721280252e-11       1.854104684047e-12      -7.927519782169e-15 
   90       3.317711847402e-10       8.623620938227e-14      -2.321741173692e-12       3.215591388927e-16       1.288642616119e-11       1.811386013526e-12      -7.891673438623e-15 
   91       3.358353679710e-10       8.838941588788e-14      -2.409168249386e-12       3.288005476511e-16       1.252915168384e-11       1.770096638950e-12      -7.853882055518e-15 
   92       3.399300048534e-10       9.054059999045e-14      -2.497301038493e-12       3.361266106740e-16       1.218406989642e-11       1.730090713224e-12      -7.812004412133e-15 
   93       3.440540460928e-10       9.268777726014e-14      -2.586075406697e-12       3.435377341863e-16       1.184993849528e-11       1.691231694245e-12      -7.764200636224e-15 
   94       3.482075910975e-10       9.482905607141e-14      -2.675428317402e-12       3.510343735563e-16       1.152660240087e-11       1.653508450715e-12      -7.710506162402e-15 
   95       3.523909309240e-10       9.696254718574e-14      -2.765296006762e-12       3.586170151831e-16       1.121412136157e-11       1.616934992659e-12      -7.651485430263e-15 
   96       3.566042050285e-10       9.908633205033e-14      -2.855613348650e-12       3.662861704533e-16       1.091245887772e-11       1.581514722061e-12      -7.587756363455e-15 
   97       3.608473941521e-10       1.011984632511e-13      -2.946313871274e-12       3.740423763048e-16       1.062147851551e-11       1.547240015913e-12      -7.519991704973e-15 
   98       3.651203132059e-10       1.032969649657e-13      -3.037329773786e-12       3.818861957910e-16       1.034094022084e-11       1.514091809279e-12      -7.448920352458e-15 
   99       3.694226041553e-10       1.053798334162e-13      -3.128591942892e-12       3.898182186454e-16       1.007049663317e-11       1.482039178347e-12      -7.375328693488e-15 
  100       3.737537289057e-10       1.074450373222e-13      -3.220029969467e-12       3.978390618454e-16       9.809689399350e-12       1.451038923493e-12      -7.300061940876e-15 
  101       3.781129621864e-10       1.094905183538e-13      -3.311572165163e-12       4.059493701769e-16       9.557945487502e-12       1.421035152335e-12      -7.224025467967e-15 
  102       3.824993844364e-10       1.115141915842e-13      -3.403145579021e-12       4.141498167985e-16       9.314573500857e-12       1.391958862795e-12      -7.148186143930e-15 
  103       3.869118746888e-10       1.135139459431e-13      -3.494676014085e-12       4.224411038054e-16       9.078759991615e-12       1.363727526152e-12      -7.073573669057e-15 
  104       3.913493399791e-10       1.154876970386e-13      -3.586088844981e-12       4.308239428051e-16       8.849753748703e-12       1.336264206161e-12      -7.001076138629e-15 
  105       3.958114541882e-10       1.174335527746e-13      -3.677311560684e-12       4.392989924394e-16       8.627454952429e-12       1.309558755822e-12      -6.930792406799e-15 
  106       4.002980062067e-10       1.193496710548e-13      -3.768271597810e-12       4.478669134351e-16       8.411899104502e-12       1.283614148589e-12      -6.862594318607e-15 
  107       4.048086678619e-10       1.212342104266e-13      -3.858895595423e-12       4.565283881793e-16       8.203074560105e-12       1.258427480703e-12      -6.796323754256e-15 
  108       4.093429894027e-10       1.230853311102e-13      -3.949109420451e-12       4.652841210647e-16       8.000920907396e-12       1.233989768932e-12      -6.731791703183e-15 
  109       4.139003949833e-10       1.249011960265e-13      -4.038838193096e-12       4.741348388337e-16       7.805327347008e-12       1.210285748314e-12      -6.668777338129e-15 
  110       4.184801781470e-10       1.266799718257e-13      -4.128006312249e-12       4.830812909229e-16       7.616131071550e-12       1.187293669892e-12      -6.607027089212e-15 
  111       4.230814973107e-10       1.284198299160e-13      -4.216537480902e-12       4.921242498081e-16       7.433115645107e-12       1.164985098459e-12      -6.546253717996e-15 
  112       4.277033712485e-10       1.301189474913e-13      -4.304354731563e-12       5.012645113486e-16       7.256009382739e-12       1.143324710295e-12      -6.486135391562e-15 
  113       4.323446745763e-10       1.317755085603e-13      -4.391380451668e-12       5.105028951318e-16       7.084483729985e-12       1.122270090908e-12      -6.426314756584e-15 
  114       4.370041332351e-10       1.333877049747e-13      -4.477536408994e-12       5.198402448178e-16       6.918151642361e-12       1.101771532772e-12      -6.366398013391e-15 
  115       4.416803199759e-10       1.349537374574e-13      -4.562743777073e-12       5.292774284842e-16       6.756565964858e-12       1.081771833072e-12      -6.305953990047e-15 
  116       4.463718555622e-10       1.364718655211e-13      -4.646924018227e-12       5.388153134847e-16       6.599317393825e-12       1.062218929683e-12      -6.244596163059e-15 
  117       4.510780497868e-10       1.379405619093e-13      -4.730001600148e-12       5.484546868213e-16       6.446345339094e-12       1.043105984444e-12      -6.182242012282e-15 
  118       4.557983302735e-10       1.393583789511e-13      -4.811901658860e-12       5.581963256935e-16       6.297661989692e-12       1.024435816123e-12      -6.118883606704e-15 
  119       4.605320410632e-10       1.407239027960e-13      -4.892549203292e-12       5.680410222346e-16       6.153255381302e-12       1.006208410454e-12      -6.054507288825e-15 
  120       4.652784399175e-10       1.420357548746e-13      -4.971869148270e-12       5.779895836320e-16       6.013088656241e-12       9.884208313827e-13      -5.989093482119e-15 
  121       4.700366956210e-10       1.432925933595e-13      -5.049786347513e-12       5.880428322457e-16       5.877099323438e-12       9.710671323243e-13      -5.922616498500e-15 
  122       4.748058852847e-10       1.444931146256e-13      -5.126225626634e-12       5.982016057281e-16       5.745198518423e-12       9.541382674116e-13      -5.855044345784e-15 
  123       4.795849916490e-10       1.456360547113e-13      -5.201111816128e-12       6.084667571426e-16       5.617270263300e-12       9.376220027493e-13      -5.786338535153e-15 
  124       4.843729003862e-10       1.467201907785e-13      -5.274369784377e-12       6.188391550835e-16       5.493170726736e-12       9.215028276663e-13      -5.716453888615e-15 
  125       4.891683974040e-10       1.477443425741e-13      -5.345924470638e-12       6.293196837950e-16       5.372727483934e-12       9.057618659673e-13      -5.645338346473e-15 
  126       4.939701661481e-10       1.487073738900e-13      -5.415700918046e-12       6.399092432902e-16       5.255738776621e-12       8.903767871858e-13      -5.572932774782e-15 
  127       4.987767849053e-10       1.496081940240e-13      -5.483624306604e-12       6.506087494707e-16       5.141972773026e-12       8.753217178362e-13      -5.499170772814e-15 
  128       5.035867241064e-10       1.504457592406e-13      -5.549619986184e-12       6.614191342457e-16       5.031166827861e-12       8.605671526660e-13      -5.423978480526e-15 
  129       5.083984960783e-10       1.512191161749e-13      -5.613614301981e-12       6.723413177667e-16       4.923083888174e-12       8.460872873668e-13      -5.347325267822e-15 
  130       5.132111286022e-10       1.519275343243e-13      -5.675537103183e-12       6.833761214347e-16       4.817690278790e-12       8.318831146939e-13      -5.269382498362e-15 
  131       5.180237384503e-10       1.525703909196e-13      -5.735319573142e-12       6.945243455305e-16       4.714996112460e-12       8.179617060988e-13      -5.190381899556e-15 
  132       5.228353820028e-10       1.531471320277e-13      -5.792893499870e-12       7.057867961647e-16       4.614999564400e-12       8.043289820962e-13      -5.110566411846e-15 
  133       5.276450536424e-10       1.536572743125e-13      -5.848191314705e-12       7.171642851971e-16       4.517686541195e-12       7.909896766208e-13      -5.030190360252e-15 
  134       5.324516841476e-10       1.541004067960e-13      -5.901146130976e-12       7.286576301567e-16       4.423030349686e-12       7.779473013855e-13      -4.949519625932e-15 
  135       5.372541390867e-10       1.544761926187e-13      -5.951691782673e-12       7.402676541610e-16       4.330991365875e-12       7.652041102385e-13      -4.868831817735e-15 
  136       5.420512172117e-10       1.547843708009e-13      -5.999762863112e-12       7.519951858364e-16       4.241516703816e-12       7.527610635214e-13      -4.788416443758e-15 
  137       5.468416488518e-10       1.550247580030e-13      -6.045294763601e-12       7.638410592370e-16       4.154539884512e-12       7.406177924263e-13      -4.708575082898e-15 
  138       5.516240943079e-10       1.551972502865e-13      -6.088223712106e-12       7.758061137652e-16       4.069980504813e-12       7.287725633534e-13      -4.629621556407e-15 
  139       5.563971422456e-10       1.553018248752e-13      -6.128486811922e-12       7.878911940908e-16       3.987743906309e-12       7.172222422690e-13      -4.551882099450e-15 
  140       5.611593080897e-10       1.553385419153e-13      -6.166022080333e-12       8.000971500711e-16       3.907720844229e-12       7.059622590626e-13      -4.475695532655e-15 
  141       5.659090324178e-10       1.553075462368e-13      -6.200768487286e-12       8.124248366704e-16       3.829787156336e-12       6.949865719048e-13      -4.401413433674e-15 
  142       5.706446793538e-10       1.552090691141e-13      -6.232665994050e-12       8.248751138796e-16       3.753803431825e-12       6.842876316045e-13      -4.329400308731e-15 
  143       5.753645349623e-10       1.550434300266e-13      -6.261655591889e-12       8.374488466363e-16       3.679614680214e-12       6.738563459668e-13      -4.260033764181e-15 
  144       5.800669450471e-10       1.548110504433e-13      -6.287679886896e-12       8.501468548759e-16       3.607082799496e-12       6.636837386925e-13      -4.193614863399e-15 
  145       5.847507472492e-10       1.545124929890e-13      -6.310684837860e-12       8.629697583055e-16       3.536188287134e-12       6.537661856439e-13      -4.130088874927e-15 
  146       5.894148786927e-10       1.541484295041e-13      -6.330618264031e-12       8.759181161029e-16       3.466937973674e-12       6.441006294531e-13      -4.069297191787e-15 
  147       5.940582396078e-10       1.537196311824e-13      -6.347429355770e-12       8.889924750472e-16       3.399332982556e-12       6.346829056603e-13      -4.011064332482e-15 
  148       5.986796925252e-10       1.532269704002e-13      -6.361068716353e-12       9.021933691520e-16       3.333368587517e-12       6.255077168097e-13      -3.955197596373e-15 
  149       6.032780614712e-10       1.526714225467e-13      -6.371488403780e-12       9.155213192984e-16       3.269034069982e-12       6.165686065464e-13      -3.901486719059e-15 
  150       6.078521311632e-10       1.520540678538e-13      -6.378641972576e-12       9.289768328683e-16       3.206312576466e-12       6.078579337121e-13      -3.849703527757e-15 
  151       6.124006462039e-10       1.513760932261e-13      -6.382484515599e-12       9.425604033773e-16       3.145180975970e-12       5.993668464420e-13      -3.799601596676e-15 
  152       6.169223102771e-10       1.506387940706e-13      -6.382972705847e-12       9.562725101080e-16       3.085609717382e-12       5.910852562607e-13      -3.750915902400e-15 
  153       6.214157853422e-10       1.498435761268e-13      -6.380064838261e-12       9.701136177429e-16       3.027562686866e-12       5.830018121787e-13      -3.703362479265e-15 
  154       6.258796908294e-10       1.489919572966e-13      -6.373720871532e-12       9.840841759977e-16       2.970997065271e-12       5.751038747884e-13      -3.656638074738e-15 
  155       6.303126028345e-10       1.480855694739e-13      -6.363902469906e-12       9.981846192545e-16       2.915863185519e-12       5.673774903612e-13      -3.610419804793e-15 
  156       6.347130533144e-10       1.471261603751e-13      -6.350573044989e-12       1.012415366195e-15       2.862104390008e-12       5.598073649429e-13      -3.564364809293e-15 
  157       6.390795292814e-10       1.461155953685e-13      -6.333697797554e-12       1.026776819432e-15       2.809656888008e-12       5.523768384506e-13      -3.518109907369e-15 
  158       6.434104719989e-10       1.450558593044e-13      -6.313243759346e-12       1.041269365146e-15       2.758449613059e-12       5.450678587687e-13      -3.471271252794e-15 
  159       6.477042761761e-10       1.439490583450e-13      -6.289179834886e-12       1.055893372715e-15       2.708404080367e-12       5.378609558456e-13      -3.423443989365e-15 
  160       6.519592891626e-10       1.427974217945e-13      -6.261476843281e-12       1.070649194348e-15       2.659434244204e-12       5.307352157895e-13      -3.374201906282e-15 
  161       6.561739224231e-10       1.416032529894e-13      -6.230107410144e-12       1.085537127483e-15       2.611464112670e-12       5.236728107314e-13      -3.323190125310e-15 
  162       6.603469987256e-10       1.403687732494e-13      -6.195045544874e-12       1.100557298996e-15       2.564482641901e-12       5.166730929659e-13      -3.270413096912e-15 
  163       6.644774342603e-10       1.390962675599e-13      -6.156267105718e-12       1.115709770003e-15       2.518493446364e-12       5.097397034892e-13      -3.215971532321e-15 
  164       6.685641288358e-10       1.377881358526e-13      -6.113749987081e-12       1.130994571642e-15       2.473497417684e-12       5.028761234282e-13      -3.159971745110e-15 
  165       6.726059655905e-10       1.364468946015e-13      -6.067474160636e-12       1.146411704535e-15       2.429492663739e-12       4.960856690977e-13      -3.102525734597e-15 
  166       6.766018107048e-10       1.350751784182e-13      -6.017421716447e-12       1.161961138249e-15       2.386474447756e-12       4.893714870569e-13      -3.043751269253e-15 
  167       6.805505131119e-10       1.336757416476e-13      -5.963576904078e-12       1.177642810760e-15       2.344435127412e-12       4.827365491664e-13      -2.983771970104e-15 
  168       6.844509042101e-10       1.322514599630e-13      -5.905926173715e-12       1.193456627910e-15       2.303364093924e-12       4.761836476450e-13      -2.922717394142e-15 
  169       6.883017975740e-10       1.308053319622e-13      -5.844458217279e-12       1.209402462877e-15       2.263247711154e-12       4.697153901264e-13      -2.860723117728e-15 
  170       6.921019886660e-10       1.293404807630e-13      -5.779164009541e-12       1.225480155627e-15       2.224069254702e-12       4.633341947162e-13      -2.797930819999e-15 
  171       6.958502545484e-10       1.278601555981e-13      -5.710036849240e-12       1.241689512385e-15       2.185808851000e-12       4.570422850486e-13      -2.734488366274e-15 
  172       6.995453535943e-10       1.263677334116e-13      -5.637072400199e-12       1.258030305088e-15       2.148443416416e-12       4.508416853433e-13      -2.670549891460e-15 
  173       7.031860251998e-10       1.248667204537e-13      -5.560268732440e-12       1.274502270855e-15       2.111946596345e-12       4.447342154624e-13      -2.606275883459e-15 
  174       7.067709894951e-10       1.233607538768e-13      -5.479626363301e-12       1.291105111443e-15       2.076288704310e-12       4.387214859669e-13      -2.541833266572e-15 
  175       7.102989470565e-10       1.218536033308e-13      -5.395148298551e-12       1.307838492711e-15       2.041436661057e-12       4.328048931739e-13      -2.477395484908e-15 
  176       7.137685786177e-10       1.203491725589e-13      -5.306840073505e-12       1.324702044082e-15       2.007353933651e-12       4.269856142133e-13      -2.413142585788e-15 
  177       7.171785447814e-10       1.188515009925e-13      -5.214709794143e-12       1.341695358005e-15       1.974000474575e-12       4.212646020844e-13      -2.349261303150e-15 
