# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  313       5.018754533680e-10       1.612153572276e-12       1.660502187493e-11       4.094672776743e-15       3.343548399918e-13       7.405551046379e-14       2.204728415213e-15 
  314       4.972261366074e-10       1.638255232654e-12       1.658047276167e-11       4.112002103621e-15       3.309110708829e-13       7.304535149919e-14       2.212800203766e-15 
  315       4.925883994718e-10       1.664385125205e-12       1.655056205131e-11       4.129232594451e-15       3.275075186907e-13       7.204306849777e-14       2.220527276627e-15 
  316       4.879633420262e-10       1.690535537652e-12       1.651530005817e-11       4.146365022677e-15       3.241442067499e-13       7.104877068880e-14       2.227910651027e-15 
  317       4.833520675615e-10       1.716698612653e-12       1.647469901771e-11       4.163400220074e-15       3.208211297622e-13       7.006256320741e-14       2.234951492367e-15 
  318       4.787556825229e-10       1.742866346853e-12       1.642877310553e-11       4.180339077266e-15       3.175382534712e-13       6.908454703821e-14       2.241651115690e-15 
  319       4.741752964391e-10       1.769030589941e-12       1.637753845632e-11       4.197182544258e-15       3.142955143374e-13       6.811481895899e-14       2.248010987141e-15 
  320       4.696120218515e-10       1.795183043696e-12       1.632101318286e-11       4.213931630958e-15       3.110928192129e-13       6.715347148446e-14       2.254032725435e-15 
  321       4.650669742429e-10       1.821315261039e-12       1.625921739505e-11       4.230587407708e-15       3.079300450162e-13       6.620059280988e-14       2.259718103325e-15 
  322       4.605412719667e-10       1.847418645090e-12       1.619217321883e-11       4.247151005805e-15       3.048070384072e-13       6.525626675479e-14       2.265069049067e-15 
  323       4.560360361756e-10       1.873484448213e-12       1.611990481520e-11       4.263623618031e-15       3.017236154619e-13       6.432057270668e-14       2.270087647884e-15 
  324       4.515523907511e-10       1.899503771072e-12       1.604243839923e-11       4.280006499177e-15       2.986795613472e-13       6.339358556469e-14       2.274776143437e-15 
  325       4.470914622319e-10       1.925467561681e-12       1.595980225900e-11       4.296300966570e-15       2.956746299959e-13       6.247537568331e-14       2.279136939284e-15 
  326       4.426543797433e-10       1.951366614458e-12       1.587202677462e-11       4.312508400600e-15       2.927085437815e-13       6.156600881605e-14       2.283172600353e-15 
  327       4.382422749261e-10       1.977191569271e-12       1.577914443721e-11       4.328630245244e-15       2.897809931928e-13       6.066554605913e-14       2.286885854404e-15 
  328       4.338562818653e-10       2.002932910496e-12       1.568118986789e-11       4.344668008594e-15       2.868916365090e-13       5.977404379521e-14       2.290279593497e-15 
  329       4.294975370196e-10       2.028580966067e-12       1.557819983675e-11       4.360623263382e-15       2.840400994747e-13       5.889155363702e-14       2.293356875457e-15 
  330       4.251671791501e-10       2.054125906525e-12       1.547021328185e-11       4.376497647509e-15       2.812259749741e-13       5.801812237110e-14       2.296120925339e-15 
  331       4.208663492491e-10       2.079557744071e-12       1.535727132823e-11       4.392292864566e-15       2.784488227065e-13       5.715379190147e-14       2.298575136896e-15 
  332       4.165961904695e-10       2.104866331620e-12       1.523941730686e-11       4.408010684365e-15       2.757081688609e-13       5.629859919332e-14       2.300723074047e-15 
  333       4.123578480536e-10       2.130041361851e-12       1.511669677363e-11       4.423652943464e-15       2.730035057905e-13       5.545257621672e-14       2.302568472339e-15 
  334       4.081524692619e-10       2.155072366256e-12       1.498915752837e-11       4.439221545690e-15       2.703342916882e-13       5.461574989027e-14       2.304115240412e-15 
  335       4.039812033025e-10       2.179948714198e-12       1.485684963381e-11       4.454718462669e-15       2.676999502609e-13       5.378814202483e-14       2.305367461472e-15 
  336       3.998452012596e-10       2.204659611955e-12       1.471982543456e-11       4.470145734353e-15       2.650998704046e-13       5.296976926719e-14       2.306329394751e-15 
  337       3.957456160229e-10       2.229194101778e-12       1.457813957614e-11       4.485505469540e-15       2.625334058791e-13       5.216064304379e-14       2.307005476975e-15 
  338       3.916836022166e-10       2.253541060940e-12       1.443184902392e-11       4.500799846407e-15       2.599998749829e-13       5.136076950434e-14       2.307400323830e-15 
  339       3.876603161279e-10       2.277689200787e-12       1.428101308212e-11       4.516031113032e-15       2.574985602281e-13       5.057014946561e-14       2.307518731429e-15 
  340       3.836769156364e-10       2.301627065793e-12       1.412569341282e-11       4.531201587924e-15       2.550287080150e-13       4.978877835504e-14       2.307365677775e-15 
  341       3.797345601433e-10       2.325343032606e-12       1.396595405493e-11       4.546313660543e-15       2.525895283073e-13       4.901664615446e-14       2.306946324232e-15 
  342       3.758344104996e-10       2.348825309106e-12       1.380186144315e-11       4.561369791833e-15       2.501801943066e-13       4.825373734380e-14       2.306266016987e-15 
  343       3.719776289361e-10       2.372061933451e-12       1.363348442703e-11       4.576372514744e-15       2.477998421276e-13       4.750003084472e-14       2.305330288517e-15 
  344       3.681653789914e-10       2.395040773135e-12       1.346089428988e-11       4.591324434759e-15       2.454475704723e-13       4.675549996439e-14       2.304144859057e-15 
  345       3.643988254418e-10       2.417749524032e-12       1.328416476780e-11       4.606228230420e-15       2.431224403057e-13       4.602011233911e-14       2.302715638063e-15 
  346       3.606791342295e-10       2.440175709455e-12       1.310337206866e-11       4.621086653857e-15       2.408234745300e-13       4.529382987801e-14       2.301048725680e-15 
  347       3.570074723921e-10       2.462306679203e-12       1.291859489108e-11       4.635902531309e-15       2.385496576595e-13       4.457660870678e-14       2.299150414210e-15 
  348       3.533850079914e-10       2.484129608613e-12       1.272991444342e-11       4.650678763654e-15       2.362999354959e-13       4.386839911131e-14       2.297027189572e-15 
  349       3.498128091776e-10       2.505632669476e-12       1.253741047793e-11       4.665418135227e-15       2.340734092475e-13       4.316915544910e-14       2.294684852829e-15 
  350       3.462915368987e-10       2.526808598386e-12       1.234114917257e-11       4.680122730435e-15       2.318699274547e-13       4.247886645295e-14       2.292125841464e-15 
  351       3.428217392883e-10       2.547651274752e-12       1.214119478298e-11       4.694794493937e-15       2.296895180149e-13       4.179752607572e-14       2.289351799708e-15 
  352       3.394039512086e-10       2.568154562515e-12       1.193761359698e-11       4.709435420508e-15       2.275321958226e-13       4.112512358986e-14       2.286364449040e-15 
  353       3.360386940807e-10       2.588312310347e-12       1.173047394961e-11       4.724047555370e-15       2.253979626351e-13       4.046164354092e-14       2.283165588792e-15 
  354       3.327264757146e-10       2.608118351857e-12       1.151984623819e-11       4.738632994535e-15       2.232868069385e-13       3.980706570105e-14       2.279757096751e-15 
  355       3.294677901385e-10       2.627566505793e-12       1.130580293745e-11       4.753193885141e-15       2.211987038136e-13       3.916136502242e-14       2.276140929758e-15 
  356       3.262631174296e-10       2.646650576245e-12       1.108841861452e-11       4.767732425788e-15       2.191336148014e-13       3.852451159075e-14       2.272319124312e-15 
  357       3.231129235431e-10       2.665364352847e-12       1.086776994407e-11       4.782250866879e-15       2.170914877695e-13       3.789647057881e-14       2.268293797172e-15 
  358       3.200176601428e-10       2.683701610983e-12       1.064393572335e-11       4.796751510956e-15       2.150722567775e-13       3.727720219985e-14       2.264067145955e-15 
  359       3.169777644307e-10       2.701656111986e-12       1.041699688729e-11       4.811236713039e-15       2.130758419429e-13       3.666666166112e-14       2.259641449743e-15 
  360       3.139936589766e-10       2.719221603343e-12       1.018703652352e-11       4.825708880961e-15       2.111021493075e-13       3.606479911733e-14       2.255019069679e-15 
  361       3.110657515487e-10       2.736391818897e-12       9.954139887506e-12       4.840170475711e-15       2.091510707025e-13       3.547155962415e-14       2.250202449572e-15 
  362       3.081944349430e-10       2.753160479051e-12       9.718394417577e-12       4.854624011766e-15       2.072224836148e-13       3.488688309171e-14       2.245194116500e-15 
  363       3.053800868132e-10       2.769521290972e-12       9.479889750020e-12       4.869072057434e-15       2.053162510528e-13       3.431070423803e-14       2.239996681407e-15 
  364       3.026230695008e-10       2.785467948789e-12       9.238717734144e-12       4.883517235187e-15       2.034322214123e-13       3.374295254255e-14       2.234612839709e-15 
  365       2.999237298648e-10       2.800994133801e-12       8.994972447357e-12       4.897962222004e-15       2.015702283422e-13       3.318355219959e-14       2.229045371893e-15 
  366       2.972823991120e-10       2.816093514679e-12       8.748750210233e-12       4.912409749704e-15       1.997300906104e-13       3.263242207185e-14       2.223297144119e-15 
  367       2.946993926263e-10       2.830759747666e-12       8.500149601591e-12       4.926862605287e-15       1.979116119699e-13       3.208947564386e-14       2.217371108824e-15 
  368       2.921750097991e-10       2.844986476784e-12       8.249271473564e-12       4.941323631270e-15       1.961145810243e-13       3.155462097552e-14       2.211270305318e-15 
  369       2.897095338589e-10       2.858767334034e-12       7.996218966671e-12       4.955795726028e-15       1.943387710939e-13       3.102776065552e-14       2.204997860395e-15 
  370       2.873032317015e-10       2.872095939600e-12       7.741097524893e-12       4.970281844126e-15       1.925839400815e-13       3.050879175486e-14       2.198556988922e-15 
  371       2.849563537194e-10       2.884965902051e-12       7.484014910741e-12       4.984784996664e-15       1.908498303381e-13       2.999760578032e-14       2.191950994455e-15 
  372       2.826691336322e-10       2.897370818544e-12       7.225081220333e-12       4.999308251608e-15       1.891361685293e-13       2.949408862797e-14       2.185183269826e-15 
  373       2.804417883164e-10       2.909304275031e-12       6.964408898464e-12       5.013854734134e-15       1.874426655003e-13       2.899812053658e-14       2.178257297758e-15 
  374       2.782745176351e-10       2.920759846456e-12       6.702112753680e-12       5.028427626961e-15       1.857690161425e-13       2.850957604121e-14       2.171176651456e-15 
  375       2.761675042680e-10       2.931731096959e-12       6.438309973349e-12       5.043030170691e-15       1.841148992591e-13       2.802832392660e-14       2.163944995216e-15 
  376       2.741209135413e-10       2.942211580082e-12       6.173120138735e-12       5.057665664147e-15       1.824799774307e-13       2.755422718069e-14       2.156566085021e-15 
  377       2.721348932576e-10       2.952194838972e-12       5.906665240071e-12       5.072337464710e-15       1.808638968818e-13       2.708714294813e-14       2.149043769149e-15 
  378       2.702095735259e-10       2.961674406579e-12       5.639069691630e-12       5.087048988658e-15       1.792662873459e-13       2.662692248369e-14       2.141381988767e-15 
  379       2.683450665915e-10       2.970643805863e-12       5.370460346798e-12       5.101803711503e-15       1.776867619320e-13       2.617341110582e-14       2.133584778539e-15 
  380       2.665414666654e-10       2.979096549997e-12       5.100966513148e-12       5.116605168328e-15       1.761249169900e-13       2.572644815010e-14       2.125656267224e-15 
  381       2.647988497551e-10       2.987026142567e-12       4.830719967511e-12       5.131456954126e-15       1.745803319769e-13       2.528586692270e-14       2.117600678280e-15 
  382       2.631172734937e-10       2.994426077780e-12       4.559854971050e-12       5.146362724140e-15       1.730525693223e-13       2.485149465391e-14       2.109422330464e-15 
  383       2.614967769702e-10       3.001289840661e-12       4.288508284330e-12       5.161326194195e-15       1.715411742947e-13       2.442315245158e-14       2.101125638433e-15 
  384       2.599373805592e-10       3.007610907259e-12       4.016819182395e-12       5.176351141042e-15       1.700456748669e-13       2.400065525464e-14       2.092715113348e-15 
  385       2.584390857512e-10       3.013382744850e-12       3.744929469837e-12       5.191441402691e-15       1.685655815824e-13       2.358381178654e-14       2.084195363475e-15 
  386       2.570018749819e-10       3.018598812139e-12       3.472983495870e-12       5.206600878754e-15       1.671003874206e-13       2.317242450879e-14       2.075571094782e-15 
  387       2.556257114626e-10       3.023252559465e-12       3.201128169401e-12       5.221833530776e-15       1.656495676632e-13       2.276628957438e-14       2.066847111550e-15 
  388       2.543105258798e-10       3.027338609117e-12       2.929500411944e-12       5.237142948989e-15       1.642126736676e-13       2.236523235116e-14       2.058027534829e-15 
  389       2.530561762936e-10       3.030856344555e-12       2.658188968179e-12       5.252531033986e-15       1.627896183288e-13       2.196921555171e-14       2.049113424382e-15 
  390       2.518624864059e-10       3.033806455844e-12       2.387271196465e-12       5.267999266398e-15       1.613804010319e-13       2.157823505683e-14       2.040105068973e-15 
  391       2.507292583743e-10       3.036189772803e-12       2.116825507084e-12       5.283549136017e-15       1.599850146499e-13       2.119228469275e-14       2.031002760449e-15 
  392       2.496562726321e-10       3.038007266143e-12       1.846931367322e-12       5.299182141797e-15       1.586034454836e-13       2.081135621289e-14       2.021806793722e-15 
  393       2.486432877076e-10       3.039260048608e-12       1.577669306553e-12       5.314899791841e-15       1.572356732024e-13       2.043543927964e-14       2.012517466747e-15 
  394       2.476900400433e-10       3.039949376119e-12       1.309120921330e-12       5.330703603398e-15       1.558816707849e-13       2.006452144609e-14       2.003135080504e-15 
  395       2.467962438159e-10       3.040076648910e-12       1.041368880463e-12       5.346595102856e-15       1.545414044593e-13       1.969858813783e-14       1.993659938976e-15 
  396       2.459615907554e-10       3.039643412674e-12       7.744969301083e-13       5.362575825730e-15       1.532148336439e-13       1.933762263469e-14       1.984092349128e-15 
  397       2.451857499645e-10       3.038651359704e-12       5.085898988514e-13       5.378647316664e-15       1.519019108876e-13       1.898160605248e-14       1.974432620890e-15 
  398       2.444683677382e-10       3.037102330030e-12       2.437337027929e-13       5.394811129416e-15       1.506025818106e-13       1.863051732482e-14       1.964681067133e-15 
  399       2.438090673834e-10       3.034998312565e-12      -1.998464936703e-14       5.411068826855e-15       1.493167850448e-13       1.828433318485e-14       1.954838003651e-15 
  400       2.432074490380e-10       3.032341446243e-12      -2.824770512433e-13       5.427421980953e-15       1.480444521742e-13       1.794302814699e-14       1.944903749141e-15 
  401       2.426630894908e-10       3.029134021161e-12      -5.436542936813e-13       5.443872172781e-15       1.467855076757e-13       1.760657448874e-14       1.934878625182e-15 
  402       2.421755420005e-10       3.025378479721e-12      -8.034260596719e-13       5.460420992496e-15       1.455398688594e-13       1.727494223241e-14       1.924762956215e-15 
  403       2.417443361154e-10       3.021077417772e-12      -1.061700919267e-12       5.477070039340e-15       1.443074458092e-13       1.694809912690e-14       1.914557069520e-15 
  404       2.413689774931e-10       3.016233585746e-12      -1.318386324492e-12       5.493820921630e-15       1.430881413234e-13       1.662601062948e-14       1.904261295203e-15 
  405       2.410489477195e-10       3.010849889807e-12      -1.573388604265e-12       5.510675256752e-15       1.418818508550e-13       1.630863988749e-14       1.893875966168e-15 
  406       2.407837041284e-10       3.004929392986e-12      -1.826612959310e-12       5.527634671155e-15       1.406884624524e-13       1.599594772017e-14       1.883401418100e-15 
  407       2.405726796213e-10       2.998475316324e-12      -2.077963457071e-12       5.544700800342e-15       1.395078566999e-13       1.568789260041e-14       1.872837989448e-15 
  408       2.404152824863e-10       2.991491040016e-12      -2.327343026626e-12       5.561875288865e-15       1.383399066583e-13       1.538443063647e-14       1.862186021396e-15 
  409       2.403108962179e-10       2.983980104546e-12      -2.574653453606e-12       5.579159790317e-15       1.371844778052e-13       1.508551555381e-14       1.851445857855e-15 
  410       2.402588793367e-10       2.975946211835e-12      -2.819795375109e-12       5.596555967326e-15       1.360414279757e-13       1.479109867678e-14       1.840617845430e-15 
  411       2.402585652082e-10       2.967393226378e-12      -3.062668274610e-12       5.614065491547e-15       1.349106073029e-13       1.450112891044e-14       1.829702333409e-15 
  412       2.403092618628e-10       2.958325176386e-12      -3.303170476883e-12       5.631690043656e-15       1.337918581582e-13       1.421555272232e-14       1.818699673740e-15 
  413       2.404102518152e-10       2.948746254926e-12      -3.541199142914e-12       5.649431313343e-15       1.326850150924e-13       1.393431412413e-14       1.807610221010e-15 
  414       2.405607918835e-10       2.938660821068e-12      -3.776650264811e-12       5.667290999304e-15       1.315899047754e-13       1.365735465358e-14       1.796434332423e-15 
  415       2.407601130091e-10       2.928073401017e-12      -4.009418660728e-12       5.685270809238e-15       1.305063459375e-13       1.338461335614e-14       1.785172367785e-15 
  416       2.410074200760e-10       2.916988689261e-12      -4.239397969772e-12       5.703372459834e-15       1.294341493093e-13       1.311602676674e-14       1.773824689480e-15 
  417       2.413018917300e-10       2.905411549710e-12      -4.466480646922e-12       5.721597676767e-15       1.283731175629e-13       1.285152889162e-14       1.762391662450e-15 
  418       2.416426801986e-10       2.893347016839e-12      -4.690557957943e-12       5.739948194695e-15       1.273230452516e-13       1.259105119004e-14       1.750873654175e-15 
  419       2.420289111103e-10       2.880800296823e-12      -4.911519974304e-12       5.758425757246e-15       1.262837187511e-13       1.233452255604e-14       1.739271034654e-15 
  420       2.424596833138e-10       2.867776768688e-12      -5.129255568087e-12       5.777032117013e-15       1.252549161996e-13       1.208186930025e-14       1.727584176384e-15 
  421       2.429340686979e-10       2.854281985443e-12      -5.343652406907e-12       5.795769035549e-15       1.242364074387e-13       1.183301513158e-14       1.715813454338e-15 
  422       2.434511120106e-10       2.840321675227e-12      -5.554596948827e-12       5.814638283358e-15       1.232279539535e-13       1.158788113905e-14       1.703959245948e-15 
  423       2.440098306788e-10       2.825901742448e-12      -5.761974437269e-12       5.833641639891e-15       1.222293088135e-13       1.134638577354e-14       1.692021931084e-15 
  424       2.446092146275e-10       2.811028268923e-12      -5.965668895933e-12       5.852780893535e-15       1.212402166130e-13       1.110844482950e-14       1.680001892031e-15 
  425       2.452482260996e-10       2.795707515022e-12      -6.165563123712e-12       5.872057841609e-15       1.202604134113e-13       1.087397142679e-14       1.667899513471e-15 
  426       2.459257994750e-10       2.779945920808e-12      -6.361538689604e-12       5.891474290355e-15       1.192896266737e-13       1.064287599238e-14       1.655715182465e-15 
  427       2.466409278986e-10       2.763750315269e-12      -6.553490358490e-12       5.911031664770e-15       1.183276223650e-13       1.041508172471e-14       1.643449472019e-15 
  428       2.473929267773e-10       2.747128549537e-12      -6.741369919372e-12       5.930729823482e-15       1.173743481159e-13       1.019057160317e-14       1.631103698721e-15 
  429       2.481811788925e-10       2.730088887455e-12      -6.925143838248e-12       5.950568203540e-15       1.164297948105e-13       9.969342942083e-15       1.618679384043e-15 
  430       2.490050482785e-10       2.712639800709e-12      -7.104778966356e-12       5.970546206671e-15       1.154939498446e-13       9.751392044628e-15       1.606178072554e-15 
  431       2.498638800994e-10       2.694789970102e-12      -7.280242544558e-12       5.990663199018e-15       1.145667970975e-13       9.536714194756e-15       1.593601332028e-15 
  432       2.507570005255e-10       2.676548286835e-12      -7.451502207739e-12       6.010918510876e-15       1.136483169031e-13       9.325303649126e-15       1.580950753544e-15 
  433       2.516837166094e-10       2.657923853782e-12      -7.618525989189e-12       6.031311436430e-15       1.127384860217e-13       9.117153629030e-15       1.568227951581e-15 
  434       2.526433161626e-10       2.638925986769e-12      -7.781282325000e-12       6.051841233493e-15       1.118372776111e-13       8.912256312325e-15       1.555434564124e-15 
  435       2.536350676321e-10       2.619564215855e-12      -7.939740058453e-12       6.072507123239e-15       1.109446611986e-13       8.710602825358e-15       1.542572252761e-15 
  436       2.546582199770e-10       2.599848286603e-12      -8.093868444411e-12       6.093308289944e-15       1.100606026522e-13       8.512183234902e-15       1.529642702784e-15 
  437       2.557120025444e-10       2.579788161363e-12      -8.243637153706e-12       6.114243880721e-15       1.091850641520e-13       8.316986540079e-15       1.516647623290e-15 
  438       2.567956249464e-10       2.559394020550e-12      -8.389016277533e-12       6.135313005258e-15       1.083180041618e-13       8.125000664290e-15       1.503588747283e-15 
  439       2.579082769364e-10       2.538676263918e-12      -8.529976331840e-12       6.156514735551e-15       1.074593774006e-13       7.936212447148e-15       1.490467831768e-15 
  440       2.590491282854e-10       2.517645511840e-12      -8.666488261717e-12       6.177848105648e-15       1.066091348141e-13       7.750607636403e-15       1.477286657860e-15 
  441       2.602173286586e-10       2.496312606589e-12      -8.798523445788e-12       6.199312111380e-15       1.057672235459e-13       7.568170879871e-15       1.464047030878e-15 
  442       2.614120074920e-10       2.474688613609e-12      -8.926053700599e-12       6.220905710100e-15       1.049335869096e-13       7.388885717368e-15       1.450750780446e-15 
  443       2.626322738686e-10       2.452784822799e-12      -9.049051285014e-12       6.242627820421e-15       1.041081643596e-13       7.212734572633e-15       1.437399760598e-15 
  444       2.638772163949e-10       2.430612749786e-12      -9.167488904599e-12       6.264477321951e-15       1.032908914631e-13       7.039698745262e-15       1.423995849871e-15 
  445       2.651459030775e-10       2.408184137208e-12      -9.281339716017e-12       6.286453055029e-15       1.024816998710e-13       6.869758402632e-15       1.410540951413e-15 
  446       2.664373811996e-10       2.385510955987e-12      -9.390577331416e-12       6.308553820467e-15       1.016805172903e-13       6.702892571836e-15       1.397036993077e-15 
  447       2.677506771970e-10       2.362605406610e-12      -9.495175822823e-12       6.330778379282e-15       1.008872674545e-13       6.539079131608e-15       1.383485927525e-15 
  448       2.690847965354e-10       2.339479920403e-12      -9.595109726530e-12       6.353125452433e-15       1.001018700960e-13       6.378294804252e-15       1.369889732327e-15 
  449       2.704387235859e-10       2.316147160816e-12      -9.690354047489e-12       6.375593720561e-15       9.932424091703e-14       6.220515147575e-15       1.356250410062e-15 
  450       2.718114215022e-10       2.292620024691e-12      -9.780884263698e-12       6.398181823724e-15       9.855429156135e-14       6.065714546812e-15       1.342569988417e-15 
  451       2.732018320967e-10       2.268911643550e-12      -9.866676330595e-12       6.420888361135e-15       9.779192958568e-14       5.913866206556e-15       1.328850520290e-15 
  452       2.746088757172e-10       2.245035384864e-12      -9.947706685449e-12       6.443711890898e-15       9.703705843118e-14       5.764942142689e-15       1.315094083886e-15 
  453       2.760314511228e-10       2.221004853337e-12      -1.002395225175e-11       6.466650929743e-15       9.628957739496e-14       5.618913174309e-15       1.301302782822e-15 
  454       2.774684353613e-10       2.196833892180e-12      -1.009539044358e-11       6.489703952767e-15       9.554938160156e-14       5.475748915660e-15       1.287478746225e-15 
  455       2.789186836447e-10       2.172536584391e-12      -1.016199917006e-11       6.512869393170e-15       9.481636197440e-14       5.335417768061e-15       1.273624128831e-15 
  456       2.803810292263e-10       2.148127254034e-12      -1.022375683968e-11       6.536145641987e-15       9.409040520731e-14       5.197886911835e-15       1.259741111089e-15 
  457       2.818542832769e-10       2.123620467511e-12      -1.028064236469e-11       6.559531047834e-15       9.337139373597e-14       5.063122298240e-15       1.245831899258e-15 
  458       2.833372347613e-10       2.099031034846e-12      -1.033263516556e-11       6.583023916634e-15       9.265920570942e-14       4.931088641394e-15       1.231898725507e-15 
  459       2.848286503147e-10       2.074374010962e-12      -1.037971517529e-11       6.606622511365e-15       9.195371496154e-14       4.801749410207e-15       1.217943848021e-15 
  460       2.863272741195e-10       2.049664696955e-12      -1.042186284385e-11       6.630325051788e-15       9.125479098252e-14       4.675066820310e-15       1.203969551094e-15 
  461       2.878318277811e-10       2.024918641375e-12      -1.045905914254e-11       6.654129714190e-15       9.056229889037e-14       4.551001825983e-15       1.189978145232e-15 
  462       2.893410102049e-10       2.000151641504e-12      -1.049128556840e-11       6.678034631115e-15       8.987609940238e-14       4.429514112087e-15       1.175971967257e-15 
  463       2.908534974728e-10       1.975379744631e-12      -1.051852414861e-11       6.702037891107e-15       8.919604880660e-14       4.310562085987e-15       1.161953380400e-15 
  464       2.923679427193e-10       1.950619249333e-12      -1.054075744484e-11       6.726137538445e-15       8.852199893335e-14       4.194102869489e-15       1.147924774410e-15 
  465       2.938829760080e-10       1.925886706752e-12      -1.055796855769e-11       6.750331572877e-15       8.785379712666e-14       4.080092290762e-15       1.133888565647e-15 
  466       2.953973485035e-10       1.901197830734e-12      -1.057014926365e-11       6.774617881509e-15       8.719131175086e-14       3.968491125616e-15       1.119846937734e-15 
  467       2.969103701874e-10       1.876564188234e-12      -1.057732469646e-11       6.798994032660e-15       8.653450964382e-14       3.859284052032e-15       1.105801054405e-15 
  468       2.984214855553e-10       1.851996408172e-12      -1.057952944447e-11       6.823457475054e-15       8.588338102404e-14       3.752461271103e-15       1.091751822294e-15 
  469       2.999301305122e-10       1.827505263910e-12      -1.057679949644e-11       6.848005604795e-15       8.523791415962e-14       3.648012306542e-15       1.077700148127e-15 
  470       3.014357323287e-10       1.803101673926e-12      -1.056917225046e-11       6.872635765063e-15       8.459809535379e-14       3.545926000050e-15       1.063646938675e-15 
  471       3.029377095968e-10       1.778796702493e-12      -1.055668652280e-11       6.897345245816e-15       8.396390893055e-14       3.446190506697e-15       1.049593100718e-15 
  472       3.044354721862e-10       1.754601560355e-12      -1.053938255681e-11       6.922131283486e-15       8.333533722018e-14       3.348793290293e-15       1.035539540995e-15 
  473       3.059284212001e-10       1.730527605401e-12      -1.051730203176e-11       6.946991060682e-15       8.271236054480e-14       3.253721118764e-15       1.021487166166e-15 
  474       3.074159489314e-10       1.706586343343e-12      -1.049048807174e-11       6.971921705888e-15       8.209495720397e-14       3.160960059528e-15       1.007436882766e-15 
  475       3.088974388185e-10       1.682789428392e-12      -1.045898525453e-11       6.996920293161e-15       8.148310346023e-14       3.070495474872e-15       9.933895971665e-16 
  476       3.103722654015e-10       1.659148663931e-12      -1.042283962047e-11       7.021983841836e-15       8.087677352465e-14       2.982312017321e-15       9.793462155281e-16 
  477       3.118397942783e-10       1.635676003197e-12      -1.038209868135e-11       7.047109316218e-15       8.027593954245e-14       2.896393625019e-15       9.653076437609e-16 
  478       3.132993820605e-10       1.612383549953e-12      -1.033681142925e-11       7.072293625286e-15       7.968057157848e-14       2.812723517102e-15       9.512747874804e-16 
  479       3.147503763293e-10       1.589283559164e-12      -1.028702834548e-11       7.097533622392e-15       7.909063760287e-14       2.731284189072e-15       9.372485519652e-16 
  480       3.161921155917e-10       1.566388437676e-12      -1.023280140936e-11       7.122826104962e-15       7.850610347652e-14       2.652057408175e-15       9.232298421142e-16 
  481       3.176239292367e-10       1.543710744890e-12      -1.017418410720e-11       7.148167814189e-15       7.792693293672e-14       2.575024208771e-15       9.092195624037e-16 
  482       3.190451374908e-10       1.521263193436e-12      -1.011123144109e-11       7.173555434743e-15       7.735308758267e-14       2.500164887716e-15       8.952186168452e-16 
  483       3.204550513747e-10       1.499058649856e-12      -1.004399993781e-11       7.198985594461e-15       7.678452686109e-14       2.427458999730e-15       8.812279089417e-16 
  484       3.218529726587e-10       1.477110135272e-12      -9.972547657728e-12       7.224454864051e-15       7.622120805174e-14       2.356885352779e-15       8.672483416459e-16 
  485       3.232381938191e-10       1.455430826069e-12      -9.896934203628e-12       7.249959756790e-15       7.566308625300e-14       2.288422003443e-15       8.532808173170e-16 
  486       3.246099979942e-10       1.434034054567e-12      -9.817220729615e-12       7.275496728227e-15       7.511011436745e-14       2.222046252298e-15       8.393262376780e-16 
  487       3.259676589402e-10       1.412933309696e-12      -9.733469949983e-12       7.301062175876e-15       7.456224308740e-14       2.157734639284e-15       8.253855037731e-16 
  488       3.273104409871e-10       1.392142237679e-12      -9.645746148089e-12       7.326652438922e-15       7.401942088050e-14       2.095462939088e-15       8.114595159249e-16 
  489       3.286375989952e-10       1.371674642700e-12      -9.554115185227e-12       7.352263797918e-15       7.348159397525e-14       2.035206156512e-15       7.975491736914e-16 
  490       3.299483783108e-10       1.351544487585e-12      -9.458644509507e-12       7.377892474482e-15       7.294870634660e-14       1.976938521852e-15       7.836553758237e-16 
  491       3.312420147220e-10       1.331765894477e-12      -9.359403164726e-12       7.403534631000e-15       7.242069970152e-14       1.920633486271e-15       7.697790202231e-16 
  492       3.325177344152e-10       1.312353145511e-12      -9.256461799245e-12       7.429186370325e-15       7.189751346453e-14       1.866263717178e-15       7.559210038983e-16 
  493       3.337747539310e-10       1.293320683494e-12      -9.149892674864e-12       7.454843735474e-15       7.137908476328e-14       1.813801093596e-15       7.420822229224e-16 
  494       3.350122801198e-10       1.274683112574e-12      -9.039769675693e-12       7.480502709333e-15       7.086534841413e-14       1.763216701546e-15       7.282635723909e-16 
  495       3.362295100986e-10       1.256455198925e-12      -8.926168317036e-12       7.506159214348e-15       7.035623690770e-14       1.714480829414e-15       7.144659463783e-16 
