#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:delta_idm_dr          19:theta_idm_dr          20:delta_cdm             21:theta_cdm          
       7.883399289772e+01       2.009562132387e-04      -1.330911427031e+00       2.325688197338e-05       7.922049714018e-07       1.980512428505e-06       3.821873177250e-11       3.961024857009e-07      -9.981835702733e-01       2.325688198301e-05       5.995080352744e-01       6.675717394412e-01      -1.330911426679e+00       2.324891402299e-05       2.396768611351e-04      -1.330911426679e+00       2.324892196617e-05      -9.981835700099e-01       2.324894601702e-05      -9.981835706314e-01       2.326769389313e-05 
       7.884329015815e+01       2.009828940720e-04      -1.330912352646e+00       2.325936310936e-05       7.924993479887e-07       1.981248369972e-06       3.824310275340e-11       3.962496739944e-07      -9.981842644846e-01       2.325936312171e-05       5.995095397163e-01       6.675715801163e-01      -1.330912352196e+00       2.325139225325e-05       2.397344967634e-04      -1.330912352196e+00       2.325140242753e-05      -9.981842641475e-01       2.325143322428e-05      -9.981842649433e-01       2.327017861357e-05 
       7.886243770933e+01       2.010378450146e-04      -1.330914274327e+00       2.326447308341e-05       7.931058542489e-07       1.982764635622e-06       3.829333471305e-11       3.965529271245e-07      -9.981857057452e-01       2.326447310133e-05       5.995126349795e-01       6.675712481657e-01      -1.330914273673e+00       2.325649624058e-05       2.398532157091e-04      -1.330914273673e+00       2.325651101336e-05      -9.981857052564e-01       2.325655570100e-05      -9.981857064110e-01       2.327529597214e-05 
       7.888158526051e+01       2.010927989403e-04      -1.330916216649e+00       2.326958321279e-05       7.937126873028e-07       1.984281718257e-06       3.834362101998e-11       3.968563436514e-07      -9.981871624871e-01       2.326958323631e-05       5.995157260736e-01       6.675709110873e-01      -1.330916215792e+00       2.326160037997e-05       2.399719606936e-04      -1.330916215793e+00       2.326161975612e-05      -9.981871618468e-01       2.326167833170e-05      -9.981871633602e-01       2.328041348929e-05 
       7.890073281169e+01       2.011477558487e-04      -1.330918179520e+00       2.327469349608e-05       7.943198473064e-07       1.985799618266e-06       3.839396172762e-11       3.971599236532e-07      -9.981886346399e-01       2.327469352520e-05       5.995188130183e-01       6.675705689045e-01      -1.330918178458e+00       2.326670467000e-05       2.400907317177e-04      -1.330918178460e+00       2.326672865436e-05      -9.981886338483e-01       2.326680111496e-05      -9.981886357204e-01       2.328553116358e-05 
       7.891988036288e+01       2.012027157397e-04      -1.330920162848e+00       2.327980393192e-05       7.949273344176e-07       1.987318336044e-06       3.844435688950e-11       3.974636672088e-07      -9.981901221360e-01       2.327980396664e-05       5.995218958326e-01       6.675702216399e-01      -1.330920161582e+00       2.327180910930e-05       2.402095287821e-04      -1.330920161584e+00       2.327183770674e-05      -9.981901211935e-01       2.327192404941e-05      -9.981901234242e-01       2.329064899365e-05 
       7.893902791406e+01       2.012576786130e-04      -1.330922166548e+00       2.328491451902e-05       7.955351487955e-07       1.988837871989e-06       3.849480655920e-11       3.977675743977e-07      -9.981916249111e-01       2.328491455936e-05       5.995249745345e-01       6.675698693149e-01      -1.330922165078e+00       2.327691369659e-05       2.403283518876e-04      -1.330922165081e+00       2.327694691194e-05      -9.981916238178e-01       2.327704713379e-05      -9.981916264069e-01       2.329576697821e-05 
       7.901865480707e+01       2.014862788772e-04      -1.330930715884e+00       2.330616897300e-05       7.980663159715e-07       1.995165789929e-06       3.870519210468e-11       3.990331579857e-07      -9.981980369129e-01       2.330616903679e-05       5.995377338632e-01       6.675683502982e-01      -1.330930713563e+00       2.329814316461e-05       2.408227682901e-04      -1.330930713571e+00       2.329819563599e-05      -9.981980351952e-01       2.329835354465e-05      -9.981980392741e-01       2.331705222994e-05 
       7.909828170009e+01       2.017149307018e-04      -1.330939610949e+00       2.332742594796e-05       8.006031574863e-07       2.001507893716e-06       3.891652510784e-11       4.003015787432e-07      -9.982047082116e-01       2.332742603535e-05       5.995504234451e-01       6.675667454134e-01      -1.330939607775e+00       2.331937509688e-05       2.413176351094e-04      -1.330939607789e+00       2.331944690791e-05      -9.982047058736e-01       2.331966245390e-05      -9.982047114406e-01       2.333834005860e-05 
       7.917790859310e+01       2.019436340799e-04      -1.330948847610e+00       2.334868538871e-05       8.031456855979e-07       2.007864213995e-06       3.912880946806e-11       4.015728427989e-07      -9.982116357079e-01       2.334868549984e-05       5.995630441288e-01       6.675650556935e-01      -1.330948843580e+00       2.334060943811e-05       2.418129523963e-04      -1.330948843603e+00       2.334070067221e-05      -9.982116327538e-01       2.334097380680e-05      -9.982116398072e-01       2.335963040903e-05 
       7.925753548612e+01       2.021723890102e-04      -1.330958422841e+00       2.336994726024e-05       8.056939130329e-07       2.014234782582e-06       3.934204911143e-11       4.028469565165e-07      -9.982188171310e-01       2.336994739526e-05       5.995755965200e-01       6.675632818957e-01      -1.330958417952e+00       2.336184615326e-05       2.423087202006e-04      -1.330958417986e+00       2.336195689365e-05      -9.982188135650e-01       2.336228756883e-05      -9.982188221031e-01       2.338092324626e-05 
       7.933716237913e+01       2.024011954964e-04      -1.330968334727e+00       2.339121154804e-05       8.082478530155e-07       2.020619632539e-06       3.955624799288e-11       4.041239265077e-07      -9.982262510452e-01       2.339121170709e-05       5.995880809796e-01       6.675614244987e-01      -1.330968328976e+00       2.338308522771e-05       2.428049385720e-04      -1.330968329023e+00       2.338321555741e-05      -9.982262468713e-01       2.338360372592e-05      -9.982262568925e-01       2.340221855579e-05 
       7.941678927215e+01       2.026300535478e-04      -1.330978582474e+00       2.341247825823e-05       8.108075192950e-07       2.027018798238e-06       3.977141009831e-11       4.054037596475e-07      -9.982339368552e-01       2.341247844147e-05       5.996004976224e-01       6.675594837007e-01      -1.330978575859e+00       2.340432666755e-05       2.433016075596e-04      -1.330978575920e+00       2.340447666938e-05      -9.982339320776e-01       2.340492228465e-05      -9.982339435802e-01       2.342351634377e-05 
       7.964492249701e+01       2.032860237541e-04      -1.331009805414e+00       2.347342162464e-05       8.181728667128e-07       2.045432166782e-06       4.039322461878e-11       4.090864333564e-07      -9.982573540603e-01       2.347342187799e-05       5.996356948967e-01       6.675534606708e-01      -1.331009796308e+00       2.346519731742e-05       2.447270731647e-04      -1.331009796424e+00       2.346540413728e-05      -9.982573475757e-01       2.346601408779e-05      -9.982573633135e-01       2.348454905955e-05 
       7.987305572188e+01       2.039424173691e-04      -1.331043731426e+00       2.353438452878e-05       8.255856239117e-07       2.063964059779e-06       4.102307089622e-11       4.127928119559e-07      -9.982827985699e-01       2.353438485348e-05       5.996703454686e-01       6.675467665079e-01      -1.331043719808e+00       2.352608703484e-05       2.461562391724e-04      -1.331043719995e+00       2.352635134645e-05      -9.982827904123e-01       2.352712527263e-05      -9.982828103718e-01       2.354560177408e-05 
       8.010118894675e+01       2.045992341763e-04      -1.331080257239e+00       2.359536551529e-05       8.330460278814e-07       2.082615069704e-06       4.166103877883e-11       4.165230139407e-07      -9.983101929291e-01       2.359536591257e-05       5.997044707148e-01       6.675394270317e-01      -1.331080243085e+00       2.358699436283e-05       2.475891066863e-04      -1.331080243362e+00       2.358731683553e-05      -9.983101831323e-01       2.358825439414e-05      -9.983102073003e-01       2.360667303259e-05 
       8.032932217161e+01       2.052564742807e-04      -1.331119345885e+00       2.365636435329e-05       8.405543486042e-07       2.101385871510e-06       4.230722019566e-11       4.202771743021e-07      -9.983395094141e-01       2.365636482443e-05       5.997380774379e-01       6.675314514849e-01      -1.331119329174e+00       2.364791906894e-05       2.490256767543e-04      -1.331119329558e+00       2.364830036774e-05      -9.983394980118e-01       2.364940123159e-05      -9.983395263751e-01       2.366776260484e-05 
       8.055745539648e+01       2.059141378575e-04      -1.331160976183e+00       2.371738109995e-05       8.481108625858e-07       2.120277156465e-06       4.296170782658e-11       4.240554312929e-07      -9.983707321375e-01       2.371738164620e-05       5.997711689888e-01       6.675228451646e-01      -1.331160956892e+00       2.370886120870e-05       2.504659504060e-04      -1.331160957400e+00       2.370930199442e-05      -9.983707191634e-01       2.371056585206e-05      -9.983707517091e-01       2.372887054859e-05 
       8.078558862135e+01       2.065722246729e-04      -1.331205046316e+00       2.377841428489e-05       8.557157772051e-07       2.139289443013e-06       4.362459110395e-11       4.278578886025e-07      -9.984037847379e-01       2.377841490754e-05       5.998037664976e-01       6.675136335259e-01      -1.331205024423e+00       2.376981931012e-05       2.519099286367e-04      -1.331205025074e+00       2.377032023950e-05      -9.984037702257e-01       2.377174679489e-05      -9.984038069410e-01       2.378999539409e-05 
       8.152357633651e+01       2.087039680077e-04      -1.331363794725e+00       2.397595820080e-05       8.806512361351e-07       2.201628090338e-06       4.582755384555e-11       4.403256180675e-07      -9.985228460447e-01       2.397595907952e-05       5.999059329312e-01       6.674798201106e-01      -1.331363764253e+00       2.396711705450e-05       2.566064374303e-04      -1.331363765495e+00       2.396781699396e-05      -9.985228267876e-01       2.396976801154e-05      -9.985228769042e-01       2.398783900439e-05 
       8.226156405167e+01       2.108401411893e-04      -1.331545971153e+00       2.417365282900e-05       9.061031690326e-07       2.265257922582e-06       4.812243935948e-11       4.530515845163e-07      -9.986594783669e-01       2.417365397777e-05       6.000033382616e-01       6.674401983041e-01      -1.331545931859e+00       2.416456045187e-05       2.613417525038e-04      -1.331545933890e+00       2.416546610493e-05      -9.986594547167e-01       2.416793913620e-05      -9.986595181057e-01       2.418583820371e-05 
       8.299955176683e+01       2.129807442153e-04      -1.331749990941e+00       2.437148108023e-05       9.320786240475e-07       2.330196560119e-06       5.051238819292e-11       4.660393120237e-07      -9.988124932085e-01       2.437148251349e-05       6.000962923127e-01       6.673951643068e-01      -1.331749942574e+00       2.436213235799e-05       2.661159001204e-04      -1.331749945600e+00       2.436325031027e-05      -9.988124655163e-01       2.436624337104e-05      -9.988125420529e-01       2.438397592311e-05 
       8.373753948199e+01       2.151257770829e-04      -1.331974393000e+00       2.456942717553e-05       9.585843753314e-07       2.396460938328e-06       5.300059193106e-11       4.792921876657e-07      -9.989807947542e-01       2.456942890814e-05       6.001850797544e-01       6.673450834213e-01      -1.331974335306e+00       2.455981693870e-05       2.709289032966e-04      -1.331974339539e+00       2.456115366717e-05      -9.989807633710e-01       2.456466521130e-05      -9.989808529341e-01       2.458223640375e-05 
       8.447552719715e+01       2.172752397903e-04      -1.332217828675e+00       2.476747653308e-05       9.856270343866e-07       2.464067585966e-06       5.559030356197e-11       4.928135171933e-07      -9.991633715114e-01       2.476747858040e-05       6.002699624151e-01       6.672902928389e-01      -1.332217761393e+00       2.475759955684e-05       2.757807820727e-04      -1.332217767052e+00       2.475916143840e-05      -9.991633367881e-01       2.476319033348e-05      -9.991634392605e-01       2.478060508378e-05 
       8.521351491231e+01       2.194291323375e-04      -1.332479052018e+00       2.496561567178e-05       1.013213205021e-06       2.533033012551e-06       5.828485764708e-11       5.066066025103e-07      -9.993592890208e-01       2.496561804962e-05       6.003511812582e-01       6.672311040698e-01      -1.332478974885e+00       2.495546667574e-05       2.806715537232e-04      -1.332478982194e+00       2.495725999518e-05      -9.993592513083e-01       2.496180550009e-05      -9.993593665763e-01       2.497906850186e-05 
       8.645852018044e+01       2.230728478963e-04      -1.332956900268e+00       2.530005114839e-05       1.061001681655e-06       2.652504204137e-06       6.307774712354e-11       5.305008408274e-07      -9.997176752116e-01       2.530005412103e-05       6.004805038247e-01       6.671220721706e-01      -1.332956805899e+00       2.528943112406e-05       2.890106101946e-04      -1.332956816518e+00       2.529162889747e-05      -9.997176332526e-01       2.529704527962e-05      -9.997177698587e-01       2.531406233614e-05 
       8.770352544858e+01       2.267291711145e-04      -1.333477141302e+00       2.563465310315e-05       1.110385959585e-06       2.775964898962e-06       6.819546872511e-11       5.551929797924e-07      -1.000107855991e+00       2.563465671934e-05       6.006009807110e-01       6.670025809031e-01      -1.333477028901e+00       2.562354659489e-05       2.974604545747e-04      -1.333477043517e+00       2.562616610704e-05      -1.000107810787e+00       2.563245395935e-05      -1.000107968433e+00       2.564923690484e-05 
       8.894853071671e+01       2.303981018943e-04      -1.334035351605e+00       2.596937344508e-05       1.161397392352e-06       2.903493480881e-06       7.365553660930e-11       5.806986961762e-07      -1.000526513723e+00       2.596937775604e-05       6.007134560168e-01       6.668737362049e-01      -1.334035220352e+00       2.595776472716e-05       3.060211254756e-04      -1.334035239678e+00       2.596082294772e-05      -1.000526466280e+00       2.596798438174e-05      -1.000526644681e+00       2.598454420838e-05 
       9.019353598485e+01       2.340796403433e-04      -1.334627656779e+00       2.630417040068e-05       1.214067488506e-06       3.035168721265e-06       7.947615908302e-11       6.070337442531e-07      -1.000970742609e+00       2.630417546014e-05       6.008186638710e-01       6.667365067156e-01      -1.334627505828e+00       2.629204347592e-05       3.146926464730e-04      -1.334627530606e+00       2.629555710268e-05      -1.000970693938e+00       2.630359562631e-05      -1.000970892822e+00       2.631994256311e-05 
       9.143854125298e+01       2.377737863992e-04      -1.335250596552e+00       2.663900644006e-05       1.268427806527e-06       3.171069516317e-06       8.567625217475e-11       6.342139032635e-07      -1.001437947446e+00       2.663901230437e-05       6.009172572620e-01       6.665917575272e-01      -1.335250425029e+00       2.662634503854e-05       3.234750278242e-04      -1.335250456029e+00       2.663033053576e-05      -1.001437898562e+00       2.663925094459e-05      -1.001438117670e+00       2.665539452745e-05 
       9.268354652112e+01       2.414805400212e-04      -1.335901098907e+00       2.697384832135e-05       1.324510178949e-06       3.311275447372e-06       9.227548514276e-11       6.622550894744e-07      -1.001925824220e+00       2.697385504954e-05       6.010098128457e-01       6.664402566530e-01      -1.335900905911e+00       2.696063589910e-05       3.323682679409e-04      -1.335900943930e+00       2.696510953162e-05      -1.001925776146e+00       2.697491781242e-05      -1.001926015231e+00       2.699086694627e-05 
       9.392855178925e+01       2.451999013957e-04      -1.336576466427e+00       2.730866734256e-05       1.382346797216e-06       3.455866993040e-06       9.929430835030e-11       6.911733986081e-07      -1.002432349869e+00       2.730867499643e-05       6.010968331933e-01       6.662826784440e-01      -1.336576251030e+00       2.729488708029e-05       3.413723548040e-04      -1.336576296891e+00       2.729986494378e-05      -1.002432303634e+00       2.731056818865e-05      -1.002432562459e+00       2.732633120272e-05 
       9.598538790783e+01       2.513721668376e-04      -1.337740213731e+00       2.786169131700e-05       1.481826488814e-06       3.704566222035e-06       1.118661002128e-10       7.409132444070e-07      -1.003305160364e+00       2.786170064323e-05       6.012296776388e-01       6.660106543594e-01      -1.337739959215e+00       2.784693535912e-05       3.564905097897e-04      -1.337740019908e+00       2.785278114032e-05      -1.003305119446e+00       2.786498117723e-05      -1.003305410391e+00       2.788045357158e-05 
       9.804222402641e+01       2.575788428353e-04      -1.338955710522e+00       2.841448010659e-05       1.586330640284e-06       3.965826600710e-06       1.257421449329e-10       7.931653201419e-07      -1.004216782979e+00       2.841449129506e-05       6.013504017434e-01       6.657260719875e-01      -1.338955414146e+00       2.839870053838e-05       3.719109962302e-04      -1.338955492110e+00       2.840545728806e-05      -1.004216750253e+00       2.841918049436e-05      -1.004217072740e+00       2.843438146526e-05 
       1.000990601450e+02       2.638199293259e-04      -1.340214966543e+00       2.896694903351e-05       1.696009306003e-06       4.240023265008e-06       1.410295834157e-10       8.480046530015e-07      -1.005161225020e+00       2.896696228817e-05       6.014604749513e-01       6.654309287014e-01      -1.340214625433e+00       2.895009667758e-05       3.876336179575e-04      -1.340214723225e+00       2.895780709475e-05      -1.005161203408e+00       2.897308366097e-05      -1.005161556896e+00       2.898803056119e-05 
       1.021558962636e+02       2.700954261713e-04      -1.341511236474e+00       2.951902721035e-05       1.811014590219e-06       4.527536475548e-06       1.578422392046e-10       9.055072951096e-07      -1.006133427498e+00       2.951904274985e-05       6.015611325695e-01       6.651269105873e-01      -1.341510847618e+00       2.950105161829e-05       4.036581352550e-04      -1.341510967912e+00       2.950975817651e-05      -1.006133419971e+00       2.952662174396e-05      -1.006133803955e+00       2.954133031525e-05 
       1.042127323821e+02       2.764053333947e-04      -1.342838828802e+00       3.007065588369e-05       1.931500704994e-06       4.828751762486e-06       1.763009255867e-10       9.657503524972e-07      -1.007129121778e+00       3.007067394207e-05       6.016534126363e-01       6.648154402344e-01      -1.342838389050e+00       3.005150532798e-05       4.199842717095e-04      -1.342838534636e+00       3.006125038184e-05      -1.007129131362e+00       3.007973773506e-05      -1.007129545367e+00       3.009422230532e-05 
       1.062695685007e+02       2.827496510440e-04      -1.344192900095e+00       3.062178589334e-05       2.057623954273e-06       5.144059885682e-06       1.965337579673e-10       1.028811977136e-06      -1.008144675288e+00       3.062180672076e-05       6.017381967061e-01       6.644977281751e-01      -1.344192406152e+00       3.060140735961e-05       4.366117202602e-04      -1.344192579936e+00       3.061223323450e-05      -1.008144705066e+00       3.063238404017e-05      -1.008145148644e+00       3.064665769066e-05 
       1.083264046193e+02       2.891283791423e-04      -1.345569301525e+00       3.117237585509e-05       2.189542767657e-06       5.473856919143e-06       2.186764848742e-10       1.094771383829e-06      -1.009176976406e+00       3.117239971853e-05       6.018162397415e-01       6.641748112600e-01      -1.345568749949e+00       3.115071503450e-05       4.535401481762e-04      -1.345568954952e+00       3.116266410248e-05      -1.009177029523e+00       3.118452068702e-05      -1.009177502253e+00       3.119859539463e-05 
       1.110405208524e+02       2.975981478232e-04      -1.347413759397e+00       3.189802733942e-05       2.372759360978e-06       5.931898402445e-06       2.510625588440e-10       1.186379680489e-06      -1.010560319881e+00       3.189805564754e-05       6.019099908310e-01       6.637422269371e-01      -1.347413126248e+00       3.187458914649e-05       4.763382192988e-04      -1.347413377270e+00       3.188808537681e-05      -1.010560408712e+00       3.191226176807e-05      -1.010560919305e+00       3.192609064110e-05 
       1.137546370856e+02       3.061278329785e-04      -1.349283968389e+00       3.262261158298e-05       2.566723365707e-06       6.416808414267e-06       2.873782632857e-10       1.283361682853e-06      -1.011962976708e+00       3.262264487380e-05       6.019944022240e-01       6.633038608565e-01      -1.349283247056e+00       3.259729617617e-05       4.996588838131e-04      -1.349283549829e+00       3.261241394874e-05      -1.011963106991e+00       3.263899336529e-05      -1.011963654803e+00       3.265259357954e-05 
       1.164687533187e+02       3.147174348456e-04      -1.351174211378e+00       3.334607682391e-05       2.771821043801e-06       6.929552609501e-06       3.280041598610e-10       1.385910521900e-06      -1.013380659048e+00       3.334611568036e-05       6.020705239198e-01       6.628611413099e-01      -1.351173394881e+00       3.331878133145e-05       5.235012326420e-04      -1.351173755410e+00       3.333559556311e-05      -1.013380836676e+00       3.336466604665e-05      -1.013381421108e+00       3.337805306209e-05 
       1.191828695518e+02       3.233669534454e-04      -1.353079693059e+00       3.406838123235e-05       2.988455270479e-06       7.471138176197e-06       3.733520675424e-10       1.494227635239e-06      -1.014809770423e+00       3.406842628498e-05       6.021392440846e-01       6.624152660908e-01      -1.353078774043e+00       3.403899973269e-05       5.478643192847e-04      -1.353079198603e+00       3.405758599088e-05      -1.014810001456e+00       3.408924005483e-05      -1.014810621949e+00       3.410242783880e-05 
       1.218969857850e+02       3.320763885934e-04      -1.354996366862e+00       3.478949095858e-05       3.217062543679e-06       8.042656359198e-06       4.238724371452e-10       1.608531271840e-06      -1.016247275906e+00       3.478954288871e-05       6.022013175938e-01       6.619672457758e-01      -1.354995337581e+00       3.475791446174e-05       5.727471668196e-04      -1.354995832723e+00       3.477834905824e-05      -1.016247566574e+00       3.481268339193e-05      -1.016248222603e+00       3.482568460642e-05 
       1.246111020181e+02       3.408457404671e-04      -1.356920863362e+00       3.550938039003e-05       3.458156759197e-06       8.645391897994e-06       4.800719696680e-10       1.729078379599e-06      -1.017690648432e+00       3.550943993421e-05       6.022573692055e-01       6.615179216283e-01      -1.356919715671e+00       3.547549682010e-05       5.981487738093e-04      -1.356920288223e+00       3.549785688829e-05      -1.017691005137e+00       3.553497210736e-05      -1.017691696213e+00       3.554779826648e-05 
       1.273252182512e+02       3.496750090678e-04      -1.358850308640e+00       3.622802901612e-05       3.712444859646e-06       9.281112149116e-06       5.425592127758e-10       1.856222429823e-06      -1.019137732563e+00       3.622809697370e-05       6.023079121832e-01       6.610680110141e-01      -1.358849033983e+00       3.619172319553e-05       6.240681189635e-04      -1.358849691053e+00       3.621608675445e-05      -1.019138161886e+00       3.625608718828e-05      -1.019138887548e+00       3.626874879170e-05 
       1.309029997803e+02       3.614054093760e-04      -1.361397176967e+00       3.717343754681e-05       4.069458886868e-06       1.017364721717e-05       6.357980652448e-10       2.034729443434e-06      -1.021047884074e+00       3.717351793855e-05       6.023668313180e-01       6.604750632188e-01      -1.361395721152e+00       3.713375743246e-05       6.590246408914e-04      -1.361396500978e+00       3.716088282155e-05      -1.021048419485e+00       3.720485193311e-05      -1.021049190081e+00       3.721731115425e-05 
       1.344807813093e+02       3.732399259195e-04      -1.363943734243e+00       3.811663574680e-05       4.453778903733e-06       1.113444725933e-05       7.432749026402e-10       2.226889451867e-06      -1.022957802343e+00       3.811673026695e-05       6.024177123147e-01       6.598833193592e-01      -1.363942080670e+00       3.807336860801e-05       6.948766119886e-04      -1.363942996758e+00       3.810339530685e-05      -1.022958456021e+00       3.815152817696e-05      -1.022959270854e+00       3.816379990344e-05 
       1.380585628384e+02       3.851785586981e-04      -1.366486155259e+00       3.905760605140e-05       4.866769915086e-06       1.216692478772e-05       8.667759837916e-10       2.433384957543e-06      -1.024864618471e+00       3.905771657120e-05       6.024614317276e-01       6.592937330910e-01      -1.366484286294e+00       3.901053194211e-05       7.316215907721e-04      -1.366485352822e+00       3.904360180816e-05      -1.024865403028e+00       3.909610079133e-05      -1.024866261451e+00       3.910819835093e-05 
