#scalar perturbations for mode k = 1.000000000000e+00 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:delta_idm_dr          19:theta_idm_dr          20:delta_cdm             21:theta_cdm          
       2.867236874848e+01       6.723971585630e-05      -1.979007835179e+00      -1.214922362583e+00      -4.296092844513e-03      -1.065396237419e-02      -2.128356079170e-05      -2.130860728541e-03      -1.484872844248e+00      -1.214688325670e+00       8.061139036123e-03       8.091053132693e-03      -7.037583017794e-02       3.850108321674e-02       1.806446795524e-02      -3.511806373839e+00       3.204126336284e-01      -2.638312318493e+00       3.646857788875e-01      -1.884708376431e+01       3.240637568060e-01 
       2.867409952368e+01       6.724397653950e-05      -1.976214792520e+00      -1.215716125527e+00      -4.299365121345e-03      -1.065996774621e-02      -2.129536717306e-05      -2.132062578561e-03      -1.482778467102e+00      -1.215482339996e+00       8.058174264111e-03       8.088165608596e-03      -7.047617424899e-02       3.845341101885e-02       1.810130784354e-02      -3.512556095485e+00       3.193338044073e-01      -2.638951276637e+00       3.636532337990e-01      -1.884765330283e+01       3.240573212992e-01 
       2.867583029887e+01       6.724823724706e-05      -1.973419925727e+00      -1.216508727556e+00      -4.302629184537e-03      -1.066611688565e-02      -2.130766117119e-05      -2.133293066998e-03      -1.480682721420e+00      -1.216275193728e+00       8.055208026399e-03       8.085276511010e-03      -7.057641447135e-02       3.840562659562e-02       1.813810100100e-02      -3.513303333573e+00       3.182547700350e-01      -2.639588452251e+00       3.626205182625e-01      -1.884822283492e+01       3.240508822755e-01 
       2.867756107406e+01       6.725249797898e-05      -1.970623237469e+00      -1.217300167940e+00      -4.305887136489e-03      -1.067239896637e-02      -2.132040987640e-05      -2.134550047158e-03      -1.478585609203e+00      -1.217066886137e+00       8.052240333795e-03       8.082385842811e-03      -7.067655057466e-02       3.835773007034e-02       1.817484731074e-02      -3.514048087620e+00       3.171755312699e-01      -2.640223845032e+00       3.615876330603e-01      -1.884879236058e+01       3.240444397322e-01 
       2.867929184926e+01       6.725675873527e-05      -1.967824730416e+00      -1.218090445947e+00      -4.309140676903e-03      -1.067880420660e-02      -2.133358233797e-05      -2.135831578255e-03      -1.476487132453e+00      -1.217857416490e+00       8.049271195628e-03       8.079493606875e-03      -7.077658228886e-02       3.830972156664e-02       1.821154665601e-02      -3.514790357143e+00       3.160960888706e-01      -2.640857454677e+00       3.605545789745e-01      -1.884936187979e+01       3.240379936667e-01 
       2.868102262445e+01       6.726101951592e-05      -1.965024407240e+00      -1.218879560843e+00      -4.312391171140e-03      -1.068532373568e-02      -2.134714957017e-05      -2.137135899238e-03      -1.474387293174e+00      -1.218646784055e+00       8.046300620007e-03       8.076599806076e-03      -7.087650934419e-02       3.826160120850e-02       1.824819892023e-02      -3.515530141662e+00       3.150164435958e-01      -2.641489280887e+00       3.595213567872e-01      -1.884993139253e+01       3.240315440763e-01 
       2.868323155085e+01       6.726645743308e-05      -1.961447821261e+00      -1.219884989277e+00      -4.316536932162e-03      -1.069379766693e-02      -2.136499563523e-05      -2.138831133958e-03      -1.471705367520e+00      -1.219652535431e+00       8.042507303874e-03       8.072904283250e-03      -7.100389021626e-02       3.820002464072e-02       1.829490832002e-02      -3.516470691783e+00       3.136382375072e-01      -2.642293067038e+00       3.582024493707e-01      -1.885065823183e+01       3.240233075710e-01 
       2.868544047726e+01       6.727189538991e-05      -1.957868287006e+00      -1.220888520453e+00      -4.320681207881e-03      -1.070242953058e-02      -2.138338889451e-05      -2.140557881094e-03      -1.469021229945e+00      -1.220656390075e+00       8.038711670606e-03       8.069206222164e-03      -7.113109961621e-02       3.813826634047e-02       1.834154060051e-02      -3.517407192433e+00       3.122597037791e-01      -2.643093947136e+00       3.568832710418e-01      -1.885138506055e+01       3.240150653146e-01 
       2.868764940366e+01       6.727733338642e-05      -1.954285810040e+00      -1.221890152843e+00      -4.324825243456e-03      -1.071120577631e-02      -2.140228207530e-05      -2.142313445618e-03      -1.466334884622e+00      -1.221658346459e+00       8.034913731234e-03       8.065505628803e-03      -7.125813698524e-02       3.807632656780e-02       1.838809552039e-02      -3.518339642626e+00       3.108808439903e-01      -2.643891920564e+00       3.555638234260e-01      -1.885211187866e+01       3.240068173018e-01 
       2.868985833006e+01       6.728277142260e-05      -1.950700395934e+00      -1.222889884918e+00      -4.328969903600e-03      -1.072011422631e-02      -2.142163218806e-05      -2.144095403985e-03      -1.463646335727e+00      -1.222658403056e+00       8.031113495399e-03       8.061802509151e-03      -7.138500176532e-02       3.801420558362e-02       1.843457283881e-02      -3.519268041379e+00       3.095016597197e-01      -2.644686986713e+00       3.542441081483e-01      -1.885283868612e+01       3.239985635273e-01 
       2.869206725647e+01       6.728820949845e-05      -1.947112050264e+00      -1.223887715152e+00      -4.333115755999e-03      -1.072914388831e-02      -2.144140018366e-05      -2.145901567344e-03      -1.460955587442e+00      -1.223656558339e+00       8.027310971653e-03       8.058096869194e-03      -7.151169339917e-02       3.795190364973e-02       1.848097231527e-02      -3.520192387716e+00       3.081221525471e-01      -2.645479144975e+00       3.529241268337e-01      -1.885356548290e+01       3.239903039859e-01 
       2.869427618287e+01       6.729364761398e-05      -1.943520778609e+00      -1.224883642022e+00      -4.337263139505e-03      -1.073828479703e-02      -2.146155061609e-05      -2.147729950309e-03      -1.458262643950e+00      -1.224652810784e+00       8.023506167719e-03       8.054388714919e-03      -7.163821133029e-02       3.788942102874e-02       1.852729370971e-02      -3.521112680663e+00       3.067423240522e-01      -2.646268394746e+00       3.516038811066e-01      -1.885429226897e+01       3.239820386722e-01 
       2.869648510927e+01       6.729908576917e-05      -1.939926586553e+00      -1.225877664006e+00      -4.341412217755e-03      -1.074752788278e-02      -2.148205131025e-05      -2.149578745082e-03      -1.455567509437e+00      -1.225647158869e+00       8.019699090677e-03       8.050678052318e-03      -7.176455500294e-02       3.782675798417e-02       1.857353678246e-02      -3.522028919253e+00       3.053621758157e-01      -2.647054735425e+00       3.502833725914e-01      -1.885501904430e+01       3.239737675811e-01 
       2.869947408849e+01       6.730644439928e-05      -1.935058514146e+00      -1.227219676166e+00      -4.347029218279e-03      -1.076018309325e-02      -2.151029761549e-05      -2.152109998486e-03      -1.451917143446e+00      -1.226989613128e+00       8.014543988039e-03       8.045653036114e-03      -7.193523683672e-02       3.774167954932e-02       1.863598485952e-02      -3.523262258761e+00       3.034941404558e-01      -2.648114129296e+00       3.484961286726e-01      -1.885600245347e+01       3.239625664572e-01 
       2.870246306771e+01       6.731380310201e-05      -1.930185118640e+00      -1.228558193984e+00      -4.352649152378e-03      -1.077299178965e-02      -2.153906729041e-05      -2.154671924065e-03      -1.448262783808e+00      -1.228328574007e+00       8.009384750713e-03       8.040623453040e-03      -7.210559721820e-02       3.765627190424e-02       1.869828850167e-02      -3.524488170690e+00       3.016255264684e-01      -2.649168194122e+00       3.467084105910e-01      -1.885698584285e+01       3.239513547324e-01 
       2.870545204693e+01       6.732116187737e-05      -1.925306413908e+00      -1.229893213717e+00      -4.358271586339e-03      -1.078593743706e-02      -2.156830326719e-05      -2.157261221753e-03      -1.444604440925e+00      -1.229664037763e+00       8.004221393192e-03       8.035589317954e-03      -7.227563477724e-02       3.757053570920e-02       1.876044711872e-02      -3.525706652683e+00       2.997563377731e-01      -2.650216928449e+00       3.449202223688e-01      -1.885796921235e+01       3.239401323937e-01 
       2.870844102614e+01       6.732852072534e-05      -1.920422413840e+00      -1.231224731633e+00      -4.363895938308e-03      -1.079900522583e-02      -2.159795516415e-05      -2.159874934696e-03      -1.440942125212e+00      -1.230996000662e+00       7.999053929431e-03       8.030550645723e-03      -7.244534814635e-02       3.748447162727e-02       1.882246012186e-02      -3.526917702398e+00       2.978865782906e-01      -2.651260330833e+00       3.431315680275e-01      -1.885895256190e+01       3.239288994283e-01 
       2.871143000536e+01       6.733587964593e-05      -1.915533132339e+00      -1.232552744011e+00      -4.369521537445e-03      -1.081218184568e-02      -2.162797839111e-05      -2.162510404544e-03      -1.437275847092e+00      -1.232324458983e+00       7.993882373064e-03       8.025507451216e-03      -7.261473596062e-02       3.739808032437e-02       1.888432692370e-02      -3.528121317508e+00       2.960162519433e-01      -2.652298399840e+00       3.413424515880e-01      -1.885993589144e+01       3.239176558235e-01 
       2.871441898458e+01       6.734323863913e-05      -1.910638583324e+00      -1.233877247143e+00      -4.375147668949e-03      -1.082545529357e-02      -2.165833337175e-05      -2.165165233403e-03      -1.433605617002e+00      -1.233649409017e+00       7.988706737573e-03       8.020459749314e-03      -7.278379685781e-02       3.731136246924e-02       1.894604693821e-02      -3.529317495703e+00       2.941453626546e-01      -2.653331134053e+00       3.395528770706e-01      -1.886091920087e+01       3.239064015665e-01 
       2.871740796380e+01       6.735059770494e-05      -1.905738780728e+00      -1.235198237332e+00      -4.380773605021e-03      -1.083881471521e-02      -2.168898487402e-05      -2.167837252402e-03      -1.429931445390e+00      -1.234970847067e+00       7.983527036392e-03       8.015407554902e-03      -7.295252947828e-02       3.722431873343e-02       1.900761958079e-02      -3.530506234687e+00       2.922739143495e-01      -2.654358532063e+00       3.377628484950e-01      -1.886190249012e+01       3.238951366446e-01 
       2.872111354330e+01       6.735972118915e-05      -1.899656989778e+00      -1.236831048857e+00      -4.387746992085e-03      -1.085548172928e-02      -2.172734983350e-05      -2.171170817897e-03      -1.425370943759e+00      -1.236604215153e+00       7.977099890369e-03       8.009137894633e-03      -7.316125752127e-02       3.711595505133e-02       1.908374863056e-02      -3.531969639141e+00       2.899530207696e-01      -2.655624835506e+00       3.355430406800e-01      -1.886312149238e+01       3.238811561603e-01 
       2.872481912280e+01       6.736884478496e-05      -1.893567172258e+00      -1.238458448425e+00      -4.394717639294e-03      -1.087224900694e-02      -2.176606941827e-05      -2.174524433159e-03      -1.420804420136e+00      -1.238232172750e+00       7.970666542008e-03       8.002861380773e-03      -7.336947634617e-02       3.700709282674e-02       1.915964916899e-02      -3.533421601910e+00       2.876312815142e-01      -2.656882932566e+00       3.333225488236e-01      -1.886434046337e+01       3.238671592410e-01 
       2.872852470230e+01       6.737796849235e-05      -1.887469354812e+00      -1.240080429069e+00      -4.401684286025e-03      -1.088910159421e-02      -2.180509722066e-05      -2.177895108682e-03      -1.416231894498e+00      -1.239854712889e+00       7.964227017398e-03       7.996578041728e-03      -7.357718337940e-02       3.689773335720e-02       1.923532009117e-02      -3.534862118720e+00       2.853087040699e-01      -2.658132820637e+00       3.311013805819e-01      -1.886555940293e+01       3.238531458630e-01 
       2.873223028180e+01       6.738709231132e-05      -1.881363564117e+00      -1.241696983850e+00      -4.408645753081e-03      -1.090602618190e-02      -2.184439249480e-05      -2.181280183471e-03      -1.411653386847e+00      -1.241471828630e+00       7.957781342933e-03       7.990287905917e-03      -7.378437605370e-02       3.678787794683e-02       1.931076029555e-02      -3.536291185334e+00       2.829852959258e-01      -2.659374497141e+00       3.288795436105e-01      -1.886677831093e+01       3.238391160024e-01 
       2.873593586130e+01       6.739621624187e-05      -1.875249826883e+00      -1.243308105859e+00      -4.415600948862e-03      -1.092301090774e-02      -2.188391935647e-05      -2.184677285604e-03      -1.407068917210e+00      -1.243083513060e+00       7.951329545334e-03       7.983991001777e-03      -7.399105180824e-02       3.667752790631e-02       1.938596868396e-02      -3.537708797554e+00       2.806610645735e-01      -2.660607959530e+00       3.266570455649e-01      -1.886799718721e+01       3.238250696357e-01 
       2.873964144080e+01       6.740534028400e-05      -1.869128169856e+00      -1.244913788211e+00      -4.422548871137e-03      -1.094004518434e-02      -2.192364610281e-05      -2.188084297944e-03      -1.402478505643e+00      -1.244689759294e+00       7.944871651656e-03       7.977687357761e-03      -7.419720808860e-02       3.656668455287e-02       1.946094416164e-02      -3.539114951217e+00       2.783360175067e-01      -2.661833205282e+00       3.244338941010e-01      -1.886921603163e+01       3.238110067393e-01 
       2.874334702030e+01       6.741446443770e-05      -1.862998619816e+00      -1.246514024050e+00      -4.429488604565e-03      -1.095711955245e-02      -2.196354464793e-05      -2.191499328841e-03      -1.397882172222e+00      -1.246290560474e+00       7.938407689276e-03       7.971377002332e-03      -7.440284234685e-02       3.645534921029e-02       1.953568563722e-02      -3.540509642196e+00       2.760101622212e-01      -2.663050231905e+00       3.222100968748e-01      -1.887043484404e+01       3.237969272900e-01 
       2.874892974788e+01       6.742821085582e-05      -1.853749158496e+00      -1.248914597834e+00      -4.439926541417e-03      -1.098290064046e-02      -2.202392493068e-05      -2.196655784096e-03      -1.390946321385e+00      -1.248691988734e+00       7.928657857806e-03       7.961857379160e-03      -7.471165418171e-02       3.628668832181e-02       1.964784492219e-02      -3.542589194064e+00       2.725045809658e-01      -2.664868247335e+00       3.188585806710e-01      -1.887227101367e+01       3.237756842598e-01 
       2.875451247546e+01       6.744195752717e-05      -1.844481934602e+00      -1.251302770590e+00      -4.450341487906e-03      -1.100872855333e-02      -2.208456548646e-05      -2.201821605298e-03      -1.383997143837e+00      -1.251081019264e+00       7.918894410566e-03       7.952322684773e-03      -7.501926672032e-02       3.611691833209e-02       1.975946690370e-02      -3.544642705260e+00       2.689972079145e-01      -2.666667593396e+00       3.155056422968e-01      -1.887410710981e+01       3.237544035265e-01 
       2.876009520304e+01       6.745570445176e-05      -1.835197040137e+00      -1.253678519213e+00      -4.460731262988e-03      -1.103458194721e-02      -2.214540423336e-05      -2.206992523680e-03      -1.377034708564e+00      -1.253457628956e+00       7.909117444703e-03       7.942773016698e-03      -7.532567133396e-02       3.594604385124e-02       1.987054789405e-02      -3.546670162150e+00       2.654880687283e-01      -2.668448261927e+00       3.121513079324e-01      -1.887594313196e+01       3.237330850119e-01 
       2.876567793062e+01       6.746945162959e-05      -1.825894567279e+00      -1.256041820733e+00      -4.471093987711e-03      -1.106044274058e-02      -2.220638886113e-05      -2.212164922852e-03      -1.370059084680e+00      -1.255821794832e+00       7.899327058486e-03       7.933208472532e-03      -7.563085942806e-02       3.577406952255e-02       1.998108422350e-02      -3.548671551293e+00       2.619771890786e-01      -2.670210244915e+00       3.087956037582e-01      -1.887777907962e+01       3.237117286382e-01 
       2.877126065820e+01       6.748319906065e-05      -1.816574608374e+00      -1.258392652315e+00      -4.481428044429e-03      -1.108629560668e-02      -2.226747521340e-05      -2.217335737328e-03      -1.363070341425e+00      -1.258173494050e+00       7.889523351153e-03       7.923629149947e-03      -7.593482244247e-02       3.560100002236e-02       2.009107224036e-02      -3.550646859439e+00       2.584645946478e-01      -2.671953534494e+00       3.054385559548e-01      -1.887961495228e+01       3.236903343284e-01 
       2.877684338578e+01       6.749694674496e-05      -1.807237255936e+00      -1.260730991251e+00      -4.491732040730e-03      -1.111212753689e-02      -2.232862591507e-05      -2.222502365254e-03      -1.356068548168e+00      -1.260512703898e+00       7.879706422783e-03       7.914035146680e-03      -7.623755185166e-02       3.542684005990e-02       2.020050831111e-02      -3.552596073528e+00       2.549503111266e-01      -2.673678122942e+00       3.020801907065e-01      -1.888145074944e+01       3.236689020061e-01 
       2.878242611336e+01       6.751069468253e-05      -1.797882602649e+00      -1.263056814968e+00      -4.502004776613e-03      -1.113792747455e-02      -2.238980925137e-05      -2.227662595174e-03      -1.349053774403e+00      -1.262839401796e+00       7.869876374168e-03       7.904426560542e-03      -7.653903916505e-02       3.525159437715e-02       2.030938882052e-02      -3.554519180692e+00       2.514343642110e-01      -2.675384002683e+00       2.987205342097e-01      -1.888328647059e+01       3.236474315956e-01 
       2.878953631278e+01       6.752820451501e-05      -1.785943551109e+00      -1.266000844218e+00      -4.515041319985e-03      -1.117072543554e-02      -2.246773792855e-05      -2.234222496634e-03      -1.340101027627e+00      -1.265784549132e+00       7.857337922331e-03       7.892168041538e-03      -7.692120372502e-02       3.502683589327e-02       2.044724972530e-02      -3.556930644248e+00       2.469540628279e-01      -2.677529523660e+00       2.944398249796e-01      -1.888562434656e+01       3.236200314720e-01 
       2.879664651219e+01       6.754571475833e-05      -1.773976779145e+00      -1.268924490393e+00      -4.528023662674e-03      -1.120344015033e-02      -2.254562978991e-05      -2.240765749289e-03      -1.331127482565e+00      -1.268709318673e+00       7.844778563668e-03       7.879886229159e-03      -7.730132241632e-02       3.480033397794e-02       2.058419624843e-02      -3.559299714147e+00       2.424711580767e-01      -2.679644670687e+00       2.901571179649e-01      -1.888796209736e+01       3.235925692913e-01 
       2.880375671161e+01       6.756322541251e-05      -1.761982479400e+00      -1.271827707765e+00      -4.540950275481e-03      -1.123605836660e-02      -2.262344695909e-05      -2.247289702499e-03      -1.322133283661e+00      -1.271613664680e+00       7.832198509937e-03       7.867581325935e-03      -7.767937794809e-02       3.457209865593e-02       2.072022105179e-02      -3.561626365150e+00       2.379857030623e-01      -2.681729429143e+00       2.858724673950e-01      -1.889029972195e+01       3.235650449016e-01 
       2.881086691103e+01       6.758073647760e-05      -1.749960844950e+00      -1.274710450946e+00      -4.553819870117e-03      -1.126856924659e-02      -2.270115849264e-05      -2.253792188564e-03      -1.313118575684e+00      -1.274497541753e+00       7.819597973791e-03       7.855253534563e-03      -7.805535312423e-02       3.434214003637e-02       2.085531684664e-02      -3.563910572521e+00       2.334977509018e-01      -2.683783784795e+00       2.815859275266e-01      -1.889263721928e+01       3.235374581528e-01 
       2.881797711045e+01       6.759824795363e-05      -1.737912069298e+00      -1.277572674885e+00      -4.566631354022e-03      -1.130096390526e-02      -2.277873904019e-05      -2.260271430356e-03      -1.304083503725e+00      -1.277360904826e+00       7.806977168611e-03       7.842903057908e-03      -7.842923084421e-02       3.411046831221e-02       2.098947639406e-02      -3.566152312026e+00       2.290073547250e-01      -2.685807723794e+00       2.772975526395e-01      -1.889497458830e+01       3.235098088966e-01 
       2.882508730986e+01       6.761575984066e-05      -1.725836346371e+00      -1.280414334866e+00      -4.579383792354e-03      -1.133323502874e-02      -2.285616774444e-05      -2.266725965004e-03      -1.295028213192e+00      -1.280203709174e+00       7.794336308359e-03       7.830530098996e-03      -7.880099410390e-02       3.387709375975e-02       2.112269250524e-02      -3.568351559935e+00       2.245145676828e-01      -2.687801232676e+00       2.730073970139e-01      -1.889731182795e+01       3.234820969866e-01 
       2.883219750928e+01       6.763327213873e-05      -1.713733870520e+00      -1.283235386509e+00      -4.592076377271e-03      -1.136537656930e-02      -2.293342737024e-05      -2.273154582876e-03      -1.285952849811e+00      -1.283025910404e+00       7.781675607464e-03       7.818134861012e-03      -7.917062599632e-02       3.364202673809e-02       2.125495804186e-02      -3.570508293022e+00       2.200194429606e-01      -2.689764298364e+00       2.687155148973e-01      -1.889964893718e+01       3.234543222779e-01 
       2.884293457754e+01       6.765971813115e-05      -1.695407725266e+00      -1.287456283901e+00      -4.611128384668e-03      -1.141365671053e-02      -2.304974486508e-05      -2.282811078380e-03      -1.272210480667e+00      -1.287248553644e+00       7.762519634799e-03       7.799375115423e-03      -7.972472814095e-02       3.328386902289e-02       2.145287414512e-02      -3.573684536368e+00       2.132270704404e-01      -2.692670986587e+00       2.622312182491e-01      -1.890317794187e+01       3.234122605265e-01 
       2.885367164580e+01       6.768616506131e-05      -1.677021689827e+00      -1.291629935819e+00      -4.630040231824e-03      -1.146161621103e-02      -2.316560526551e-05      -2.292403444962e-03      -1.258423175077e+00      -1.291423963240e+00       7.743319648699e-03       7.780565729622e-03      -8.027387418890e-02       3.292191196754e-02       2.164858223976e-02      -3.576763701858e+00       2.064296719486e-01      -2.695508181756e+00       2.557432945605e-01      -1.890670664309e+01       3.233700547596e-01 
       2.886440871406e+01       6.771261292947e-05      -1.658576438834e+00      -1.295756193799e+00      -4.648810167393e-03      -1.150924447737e-02      -2.328097850385e-05      -2.301929563791e-03      -1.244591438884e+00      -1.295551990687e+00       7.724076391259e-03       7.761707405264e-03      -8.081800720392e-02       3.255619230155e-02       2.184205840990e-02      -3.579745716045e+00       1.996274311062e-01      -2.698275843823e+00       2.492519300843e-01      -1.891023503719e+01       3.233277045016e-01 
       2.887514578232e+01       6.773906173594e-05      -1.640072649024e+00      -1.299834911131e+00      -4.667436662561e-03      -1.155653310871e-02      -2.339584077962e-05      -2.311387754591e-03      -1.230715779518e+00      -1.299632489230e+00       7.704790605312e-03       7.742800844750e-03      -8.135707077581e-02       3.218674717076e-02       2.203327901146e-02      -3.582630508111e+00       1.928205316737e-01      -2.700973934736e+00       2.427573109407e-01      -1.891376312049e+01       3.232852092859e-01 
       2.888588285058e+01       6.776551148106e-05      -1.621510999223e+00      -1.303865942860e+00      -4.685918353459e-03      -1.160347532219e-02      -2.351017291279e-05      -2.320776660697e-03      -1.216796705970e+00      -1.303665313868e+00       7.685463034186e-03       7.723846751208e-03      -8.189100902639e-02       3.181361413295e-02       2.222222067478e-02      -3.585418009869e+00       1.860091575136e-01      -2.703602418439e+00       2.362596231912e-01      -1.891729088935e+01       3.232425686553e-01 
       2.889661991884e+01       6.779196216519e-05      -1.602892170312e+00      -1.307849145788e+00      -4.704254003828e-03      -1.165006557911e-02      -2.362395927323e-05      -2.330095174300e-03      -1.202834728776e+00      -1.307650321360e+00       7.666094421545e-03       7.704845828466e-03      -8.241976661527e-02       3.143683115361e-02       2.240886030719e-02      -3.588108155757e+00       1.791934925713e-01      -2.706161260871e+00       2.297590528665e-01      -1.892081834007e+01       3.231997821618e-01 
       2.891540350209e+01       6.783823763568e-05      -1.570184664023e+00      -1.314701971321e+00      -4.735976104097e-03      -1.173071182312e-02      -2.382166966176e-05      -2.346225228677e-03      -1.178307803839e+00      -1.314506331715e+00       7.632114225019e-03       7.671494837468e-03      -8.333215976468e-02       3.076901950901e-02       2.272976600068e-02      -3.592580016379e+00       1.672603034074e-01      -2.710470160912e+00       2.183804871587e-01      -1.892698853746e+01       3.231245786945e-01 
       2.893418708535e+01       6.788451598051e-05      -1.537307926557e+00      -1.321407243708e+00      -4.767242127755e-03      -1.181024651150e-02      -2.401761290584e-05      -2.362132967841e-03      -1.153653895366e+00      -1.321214824207e+00       7.598014685557e-03       7.638006464646e-03      -8.422824119423e-02       3.009036337383e-02       2.304343681079e-02      -3.596753416200e+00       1.553155314967e-01      -2.714565673779e+00       2.069946638590e-01      -1.893315773018e+01       3.230489250824e-01 
       2.895297066860e+01       6.793079719779e-05      -1.504265646504e+00      -1.327964234753e+00      -4.798046802927e-03      -1.188865274182e-02      -2.421174146035e-05      -2.377815011095e-03      -1.128875769138e+00      -1.327775070387e+00       7.563799788305e-03       7.604384495232e-03      -8.510772658286e-02       2.940107446111e-02       2.334975524749e-02      -3.600628061244e+00       1.433601631846e-01      -2.718447660303e+00       1.956025776222e-01      -1.893932589840e+01       3.229728189992e-01 
       2.897175425186e+01       6.797708128588e-05      -1.471061531224e+00      -1.334372233637e+00      -4.828385143153e-03      -1.196591613293e-02      -2.440401483753e-05      -2.393268482032e-03      -1.103976205018e+00      -1.334186359178e+00       7.529473517573e-03       7.570632720778e-03      -8.597033713421e-02       2.870136820307e-02       2.364860664643e-02      -3.604203683204e+00       1.313951854055e-01      -2.722116000719e+00       1.842052224012e-01      -1.894549302223e+01       3.228962581867e-01 
       2.899053783511e+01       6.802336824341e-05      -1.437699305915e+00      -1.340630546548e+00      -4.858252315133e-03      -1.204202350093e-02      -2.459439577996e-05      -2.408490743712e-03      -1.078957996257e+00      -1.340447996508e+00       7.495039855387e-03       7.536754938068e-03      -8.681579954287e-02       2.799146358705e-02       2.393987914306e-02      -3.607480038822e+00       1.194215855664e-01      -2.725570594172e+00       1.728035914469e-01      -1.895165908170e+01       3.228192404668e-01 
       2.903099934117e+01       6.812308420265e-05      -1.365314651607e+00      -1.353599881091e+00      -4.920966197619e-03      -1.220198039982e-02      -2.499789901137e-05      -2.440483804622e-03      -1.024676745097e+00      -1.353424608113e+00       7.420520611813e-03       7.463369052825e-03      -8.857750475964e-02       2.642867694912e-02       2.454105572519e-02      -3.613520013910e+00       9.360474537008e-02      -2.732285648650e+00       1.482336045469e-01      -1.896493761119e+01       3.226517747655e-01 
       2.907146084722e+01       6.822281346542e-05      -1.292251412044e+00      -1.365865053830e+00      -4.981425680676e-03      -1.235639529562e-02      -2.539211146316e-05      -2.471368441205e-03      -9.698862573909e-01      -1.365697214047e+00       7.345561232128e-03       7.389454188738e-03      -9.025582286061e-02       2.482188201322e-02       2.510552056569e-02      -3.618168606523e+00       6.776236244688e-02      -2.738008024442e+00       1.236582761589e-01      -1.897821090825e+01       3.224821595175e-01 
       2.911192235328e+01       6.832255603153e-05      -1.218547573057e+00      -1.377419913966e+00      -5.039585751482e-03      -1.250515381618e-02      -2.577669999704e-05      -2.501121777576e-03      -9.146150162464e-01      -1.377259660646e+00       7.270201303065e-03       7.315048444383e-03      -9.184828455517e-02       2.317341894763e-02       2.563228833985e-02      -3.621424527834e+00       4.190432333536e-02      -2.742737571956e+00       9.908747626756e-02      -1.899147877131e+01       3.223103774961e-01 
       2.915238385933e+01       6.842231190698e-05      -1.144241457553e+00      -1.388258696377e+00      -5.095402596321e-03      -1.264814555461e-02      -2.615133771073e-05      -2.529721730923e-03      -8.588917577031e-01      -1.388106179813e+00       7.194480308282e-03       7.240189993339e-03      -9.335255309784e-02       2.148569525769e-02       2.612044040635e-02      -3.623287044140e+00       1.604051875730e-02      -2.746474556545e+00       7.453103652354e-02      -1.900474099783e+01       3.221364129006e-01 
       2.919284536539e+01       6.852208110401e-05      -1.069371695139e+00      -1.398376015255e+00      -5.148833462819e-03      -1.278526262710e-02      -2.651569975741e-05      -2.557146723036e-03      -8.027454479475e-01      -1.398231382656e+00       7.118437598553e-03       7.164917052402e-03      -9.476642501790e-02       1.976118005324e-02       2.656912483161e-02      -3.623755963676e+00      -9.819161531591e-03      -2.749219646925e+00       4.999875004097e-02      -1.901799738458e+01       3.219602515820e-01 
       2.925068820247e+01       6.866473200834e-05      -9.614380353439e-01      -1.411576689813e+00      -5.220990803619e-03      -1.297087095515e-02      -2.701809753258e-05      -2.594270592382e-03      -7.218032372931e-01      -1.411443577234e+00       7.009247747875e-03       7.056664650944e-03      -9.662659088051e-02       1.723697963554e-02       2.714046460829e-02      -3.622006904474e+00      -4.676077680534e-02      -2.751423573693e+00       1.498924897820e-02      -1.903693786351e+01       3.217045766609e-01 
       2.930853103955e+01       6.880741013804e-05      -8.525465792159e-01      -1.423279418693e+00      -5.288068899916e-03      -1.314395973945e-02      -2.749790196424e-05      -2.628890488430e-03      -6.401420047523e-01      -1.423158110735e+00       6.899594402065e-03       6.947755024938e-03      -9.829224382702e-02       1.465031293366e-02       2.762749664857e-02      -3.617413395006e+00      -8.364490523240e-02      -2.751607084253e+00      -1.992267119059e-02      -1.905586539386e+01       3.214443551711e-01 
       2.936637387664e+01       6.895011546241e-05      -7.428128862298e-01      -1.433472512489e+00      -5.349954673483e-03      -1.330424270524e-02      -2.795419355762e-05      -2.660949151961e-03      -5.578484037648e-01      -1.433363283604e+00       6.789590685533e-03       6.838299849346e-03      -9.975842211354e-02       1.200893288583e-02       2.802846346073e-02      -3.609980556279e+00      -1.204427360409e-01      -2.749776317866e+00      -5.470895531927e-02      -1.907477937677e+01       3.211795607754e-01 
       2.942421671372e+01       6.909284797547e-05      -6.323533476707e-01      -1.442145882009e+00      -5.406539995160e-03      -1.345144576141e-02      -2.838606696855e-05      -2.690391760473e-03      -4.750097122268e-01      -1.442048996060e+00       6.679348759711e-03       6.728410562169e-03      -1.010207682018e-01       9.320758620571e-03       2.834190395829e-02      -3.599715721711e+00      -1.571255228873e-01      -2.745939023303e+00      -8.934181795498e-02      -1.909367921284e+01       3.209101746106e-01 
