#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:delta_idm_dr          19:theta_idm_dr          20:delta_cdm             21:theta_cdm          
       8.174932809041e-01       1.824496294707e-06      -1.202074717696e+00       2.447006455831e-03       6.418445756237e-09       1.604611439059e-08       2.367603444915e-15       3.209222878118e-09      -9.015560382722e-01       2.447006455856e-03       6.087736820560e-01       6.998132547868e-01      -1.202074626894e+00       2.446281367249e-03       2.655185701492e-04      -1.202074647234e+00       2.446557314138e-03      -9.015559854260e-01       2.446557321673e-03      -9.015561805471e-01       2.448520751159e-03 
       8.263894072406e-01       1.844380771325e-06      -1.202556911024e+00       2.474456256231e-03       6.632687121924e-09       1.658171780481e-08       2.500252092181e-15       3.316343560962e-09      -9.019176832678e-01       2.474456256259e-03       6.086551666207e-01       6.997000034525e-01      -1.202556811479e+00       2.473707207472e-03       2.713532593358e-04      -1.202556835238e+00       2.474007838647e-03      -9.019176264292e-01       2.474007846600e-03      -9.019178392354e-01       2.476020485438e-03 
       8.394395417897e-01       1.873551383274e-06      -1.203232615136e+00       2.514686587756e-03       6.955419100158e-09       1.738854775039e-08       2.705500614634e-15       3.477709550079e-09      -9.024244613518e-01       2.514686587789e-03       6.084887647474e-01       6.995419289376e-01      -1.203232502245e+00       2.513901440104e-03       2.800299981319e-04      -1.203232531557e+00       2.514239272172e-03      -9.024243986686e-01       2.514239280733e-03      -9.024246382210e-01       2.516326033122e-03 
       8.524896763388e-01       1.902723382569e-06      -1.203873290078e+00       2.554875014854e-03       7.288343844646e-09       1.822085961162e-08       2.923972477196e-15       3.644171922323e-09      -9.029049675584e-01       2.554875014891e-03       6.083306954826e-01       6.993927866269e-01      -1.203873163203e+00       2.554052621313e-03       2.888464159983e-04      -1.203873198726e+00       2.554428848621e-03      -9.029048990452e-01       2.554428857779e-03      -9.029051663262e-01       2.556592047135e-03 
       8.655398108879e-01       1.931896764425e-06      -1.204481506989e+00       2.595023513960e-03       7.631618869237e-09       1.907904717309e-08       3.156295236876e-15       3.815809434619e-09      -9.033611302417e-01       2.595023514002e-03       6.081804299858e-01       6.992519335578e-01      -1.204481365472e+00       2.594162709148e-03       2.978023628467e-04      -1.204481407884e+00       2.594578546597e-03      -9.033610559139e-01       2.594578556494e-03      -9.033613519364e-01       2.596820540577e-03 
       8.785899454370e-01       1.961071534299e-06      -1.205059850405e+00       2.635134450207e-03       7.985403344268e-09       1.996350836067e-08       3.403116725267e-15       3.992701672134e-09      -9.037948878036e-01       2.635134450254e-03       6.080374282204e-01       6.991187234279e-01      -1.205059693567e+00       2.634234050377e-03       3.068976958792e-04      -1.205059743568e+00       2.634690734995e-03      -9.037948076771e-01       2.634690745690e-03      -9.037951334849e-01       2.637013915243e-03 
       8.916400799861e-01       1.990247687649e-06      -1.205610411295e+00       2.675209402893e-03       8.349854476089e-09       2.087463619022e-08       3.665103801908e-15       4.174927238044e-09      -9.042078084709e-01       2.675209402947e-03       6.079012546079e-01       6.989926333350e-01      -1.205610238436e+00       2.674268205942e-03       3.161322789777e-04      -1.205610296748e+00       2.674766993135e-03      -9.042077225625e-01       2.674767004543e-03      -9.042080792309e-01       2.677173787082e-03 
       9.046902145352e-01       2.019425225905e-06      -1.206135207581e+00       2.715250073022e-03       8.725130217905e-09       2.181282554476e-08       3.942943807869e-15       4.362565108953e-09      -9.046014056858e-01       2.715250073082e-03       6.077714845503e-01       6.988731586457e-01      -1.206135017982e+00       2.714266858513e-03       3.255059818526e-04      -1.206135085348e+00       2.714809021406e-03      -9.046013140128e-01       2.714809033608e-03      -9.046017026490e-01       2.717301893742e-03 
       9.196896258706e-01       2.052962677409e-06      -1.206709146644e+00       2.761231680257e-03       9.170037143756e-09       2.292509285939e-08       4.282785458340e-15       4.585018571878e-09      -9.050318599828e-01       2.761231680325e-03       6.076296866151e-01       6.987433645645e-01      -1.206708936886e+00       2.760198640843e-03       3.364514996759e-04      -1.206709015607e+00       2.760792262521e-03      -9.050317617067e-01       2.760792275973e-03      -9.050321884953e-01       2.763387154751e-03 
       9.346890372059e-01       2.086501956566e-06      -1.207254237082e+00       2.807172730918e-03       9.629693802047e-09       2.407423450512e-08       4.645614698496e-15       4.814846901024e-09      -9.054406778112e-01       2.807172730994e-03       6.074952321128e-01       6.986210124355e-01      -1.207254006152e+00       2.806088202338e-03       3.475804571576e-04      -1.207254097274e+00       2.806735030324e-03      -9.054405729571e-01       2.806735044874e-03      -9.054410394533e-01       2.809435288777e-03 
       9.496884485412e-01       2.120043067871e-06      -1.207772675214e+00       2.853074982212e-03       1.010433906048e-08       2.526084765120e-08       5.032576607627e-15       5.052169530240e-09      -9.058295064103e-01       2.853074982298e-03       6.073676524511e-01       6.985055529819e-01      -1.207772422065e+00       2.851937272432e-03       3.588926833629e-04      -1.207772526670e+00       2.852639071751e-03      -9.058293950044e-01       2.852639087032e-03      -9.058299028143e-01       2.855448108633e-03 
       9.646878598766e-01       2.153586006638e-06      -1.208266527060e+00       2.898940184418e-03       1.059421208913e-08       2.648553022282e-08       5.444853772580e-15       5.297106044563e-09      -9.061998952950e-01       2.898940184513e-03       6.072464953618e-01       6.983964695094e-01      -1.208266250612e+00       2.897747573646e-03       3.703880134808e-04      -1.208266369817e+00       2.898506139266e-03      -9.061997773649e-01       2.898506156023e-03      -9.062003281458e-01       2.901427420186e-03 
       9.796872712119e-01       2.187130778292e-06      -1.208737974403e+00       2.944770704217e-03       1.109955492092e-08       2.774888730229e-08       5.883668362790e-15       5.549777460459e-09      -9.065534808023e-01       2.944770704323e-03       6.071312756636e-01       6.982932163921e-01      -1.208737673540e+00       2.943521444930e-03       3.820662898030e-04      -1.208737808499e+00       2.944338609389e-03      -9.065533563765e-01       2.944338627431e-03      -9.065539518383e-01       2.947375645696e-03 
       9.946866825472e-01       2.220677376682e-06      -1.209188718808e+00       2.990568014991e-03       1.162060676225e-08       2.905151690563e-08       6.350279752868e-15       5.810303381126e-09      -9.068915391063e-01       2.990568015108e-03       6.070216128694e-01       6.981953680686e-01      -1.209188392380e+00       2.989260331949e-03       3.939273624137e-04      -1.209188544283e+00       2.990137960235e-03      -9.068914082148e-01       2.990137979600e-03      -9.068920501205e-01       2.993294314107e-03 
       1.009686093883e+00       2.254225807937e-06      -1.209620480644e+00       3.036333921602e-03       1.215760865081e-08       3.039402162703e-08       6.845987647667e-15       6.078804325405e-09      -9.072153604828e-01       3.036333921731e-03       6.069171210400e-01       6.981024942858e-01      -1.209620127464e+00       3.034966011871e-03       4.059710884992e-04      -1.209620297538e+00       3.035905998802e-03      -9.072152231569e-01       3.035906019757e-03      -9.072159133232e-01       3.039185285833e-03 
       1.028829834335e+00       2.297046307671e-06      -1.210146111558e+00       3.094701071970e-03       1.286653183417e-08       3.216632958544e-08       7.523052913445e-15       6.433265917087e-09      -9.076095836689e-01       3.094701072116e-03       6.067907827691e-01       6.979906484061e-01      -1.210145722454e+00       3.093253632061e-03       4.216075980968e-04      -1.210145917566e+00       3.094276002950e-03      -9.076094381784e-01       3.094276025796e-03      -9.076101926654e-01       3.097717530399e-03 
       1.034572956470e+00       2.309893040775e-06      -1.210298663066e+00       3.112202108995e-03       1.308442601464e-08       3.271106503660e-08       7.736268482002e-15       6.542213007320e-09      -9.077239972993e-01       3.112202109146e-03       6.067543213280e-01       6.979584516972e-01      -1.210298262784e+00       3.110730219953e-03       4.263564847277e-04      -1.210298465822e+00       3.111777925508e-03      -9.077238493703e-01       3.111777949020e-03      -9.077246237652e-01       3.115269308238e-03 
       1.040316078606e+00       2.322740039220e-06      -1.210448919531e+00       3.129698927837e-03       1.330475145291e-08       3.326187863228e-08       7.954284038606e-15       6.652375726455e-09      -9.078366896484e-01       3.129698927994e-03       6.067185059591e-01       6.979268622481e-01      -1.210448507884e+00       3.128202314557e-03       4.311320971173e-04      -1.210448719043e+00       3.129275644672e-03      -9.078365392860e-01       3.129275668891e-03      -9.078373338766e-01       3.132817433075e-03 
       1.046059200742e+00       2.335587308663e-06      -1.210597031257e+00       3.147191823349e-03       1.352752264038e-08       3.381880660094e-08       8.177180783493e-15       6.763761320188e-09      -9.079477734427e-01       3.147191823511e-03       6.066833033386e-01       6.978958424757e-01      -1.210596608054e+00       3.145670209175e-03       4.359344282219e-04      -1.210596827531e+00       3.146769454530e-03      -9.079476206521e-01       3.146769479249e-03      -9.079484357296e-01       3.150362202878e-03 
       1.051802322877e+00       2.348434843859e-06      -1.210742974628e+00       3.164680616432e-03       1.375275193288e-08       3.438187983219e-08       8.405039461397e-15       6.876375966438e-09      -9.080572309710e-01       3.164680616600e-03       6.066487177782e-01       6.978653982759e-01      -1.210742539677e+00       3.163133723158e-03       4.407634710592e-04      -1.210742767671e+00       3.164259175977e-03      -9.080570757575e-01       3.164259201457e-03      -9.080579116161e-01       3.167903441664e-03 
