#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:delta_idm_dr          19:theta_idm_dr          20:delta_cdm             21:theta_cdm          
       7.089984659354e+00       1.600444758759e-05      -1.202620396442e+00       2.100880536976e-04       4.238550948693e-08       1.059637737173e-07       1.203072781984e-13       2.119275474347e-08      -9.019652973315e-01       2.100880536977e-04       6.108313624586e-01       6.995938330184e-01      -1.202620396405e+00       2.100398963258e-04       1.991456921885e-04      -1.202620396405e+00       2.100399089470e-04      -9.019652973038e-01       2.100399318754e-04      -9.019652973874e-01       2.101852229207e-04 
       7.090420919011e+00       1.600544495035e-05      -1.202625683591e+00       2.101016977571e-04       4.239354430402e-08       1.059838607600e-07       1.203450821618e-13       2.119677215201e-08      -9.019692626933e-01       2.101016977572e-04       6.108302423485e-01       6.995925417830e-01      -1.202625683526e+00       2.100535314391e-04       1.991701255153e-04      -1.202625683526e+00       2.100535545738e-04      -9.019692626446e-01       2.100535844282e-04      -9.019692627916e-01       2.101988848093e-04 
       7.090857178667e+00       1.600644231465e-05      -1.202631086208e+00       2.101153621119e-04       4.240158424178e-08       1.060039606045e-07       1.203829073064e-13       2.120079212089e-08      -9.019733146564e-01       2.101153621121e-04       6.108290933266e-01       6.995912216826e-01      -1.202631086115e+00       2.100671868467e-04       1.991945604287e-04      -1.202631086116e+00       2.100672208282e-04      -9.019733145867e-01       2.100672539329e-04      -9.019733147971e-01       2.102125669955e-04 
       7.091293438324e+00       1.600743968050e-05      -1.202636536215e+00       2.101290348489e-04       4.240962689633e-08       1.060240672408e-07       1.204207468126e-13       2.120481344816e-08      -9.019774021613e-01       2.101290348492e-04       6.108279324136e-01       6.995898897369e-01      -1.202636536094e+00       2.100808506354e-04       1.992189969304e-04      -1.202636536094e+00       2.100808956032e-04      -9.019774020707e-01       2.100809304289e-04      -9.019774023444e-01       2.102262575660e-04 
       7.091729697980e+00       1.600843704789e-05      -1.202642009576e+00       2.101427117621e-04       4.241767141899e-08       1.060441785475e-07       1.204585982735e-13       2.120883570949e-08      -9.019815071818e-01       2.101427117624e-04       6.108267656186e-01       6.995885519547e-01      -1.202642009427e+00       2.100945185991e-04       1.992434350212e-04      -1.202642009427e+00       2.100945746243e-04      -9.019815070702e-01       2.100946103992e-04      -9.019815074074e-01       2.102399523148e-04 
       7.092165957637e+00       1.600943441683e-05      -1.202647496923e+00       2.101563912122e-04       4.242571747906e-08       1.060642936976e-07       1.204964607526e-13       2.121285873953e-08      -9.019856226919e-01       2.101563912125e-04       6.108255952835e-01       6.995872106779e-01      -1.202647496745e+00       2.101081890986e-04       1.992678747012e-04      -1.202647496746e+00       2.101082562257e-04      -9.019856225593e-01       2.101082924730e-04      -9.019856229599e-01       2.102536496027e-04 
       7.093090978650e+00       1.601154918825e-05      -1.202659147503e+00       2.101853993760e-04       4.244278190251e-08       1.061069547563e-07       1.205767756466e-13       2.122139095126e-08      -9.019943606273e-01       2.101853993765e-04       6.108231097483e-01       6.995843628370e-01      -1.202659147267e+00       2.101371782806e-04       1.993197005147e-04      -1.202659147267e+00       2.101372690070e-04      -9.019943604502e-01       2.101373056488e-04      -9.019943609853e-01       2.102826955961e-04 
       7.094015999663e+00       1.601366396662e-05      -1.202670804833e+00       2.102144091211e-04       4.245985125580e-08       1.061496281395e-07       1.206571344730e-13       2.122992562790e-08      -9.020031036244e-01       2.102144091218e-04       6.108206223316e-01       6.995815133177e-01      -1.202670804536e+00       2.101661690387e-04       1.993715334747e-04      -1.202670804537e+00       2.101662834047e-04      -9.020031034028e-01       2.101663200677e-04      -9.020031040723e-01       2.103117431805e-04 
       7.094941020676e+00       1.601577875194e-05      -1.202682458220e+00       2.102434185757e-04       4.247692516149e-08       1.061923129037e-07       1.207375361752e-13       2.123846258074e-08      -9.020118436651e-01       2.102434185765e-04       6.108181357067e-01       6.995786647929e-01      -1.202682457865e+00       2.101951595013e-04       1.994233735814e-04      -1.202682457865e+00       2.101952975165e-04      -9.020118433990e-01       2.101953341655e-04      -9.020118442031e-01       2.103407904841e-04 
       7.095866041689e+00       1.601789354421e-05      -1.202694105696e+00       2.102724273943e-04       4.249400355035e-08       1.062350088759e-07       1.208179805721e-13       2.124700177518e-08      -9.020205792717e-01       2.102724273952e-04       6.108156503665e-01       6.995758177550e-01      -1.202694105281e+00       2.102241493230e-04       1.994752208349e-04      -1.202694105281e+00       2.102243109914e-04      -9.020205789612e-01       2.102243476542e-04      -9.020205798998e-01       2.103698371615e-04 
       7.097693880430e+00       1.602207238782e-05      -1.202717105799e+00       2.103297472313e-04       4.252776365386e-08       1.063194091346e-07       1.209770642708e-13       2.126388182693e-08      -9.020378293492e-01       2.103297472325e-04       6.108107425932e-01       6.995701958613e-01      -1.202717105266e+00       2.102814316073e-04       1.995776918645e-04      -1.202717105267e+00       2.102816400321e-04      -9.020378289507e-01       2.102816767378e-04      -9.020378301554e-01       2.104272318360e-04 
       7.099521719171e+00       1.602625125860e-05      -1.202740085841e+00       2.103870651112e-04       4.256154137515e-08       1.064038534379e-07       1.211363151737e-13       2.128077068757e-08      -9.020550643807e-01       2.103870651127e-04       6.108058390848e-01       6.995645790179e-01      -1.202740085190e+00       2.103387119149e-04       1.996801907973e-04      -1.202740085192e+00       2.103389671201e-04      -9.020550638944e-01       2.103390038848e-04      -9.020550653652e-01       2.104846245914e-04 
       7.101349557912e+00       1.603043015657e-05      -1.202763046873e+00       2.104443812160e-04       4.259533675550e-08       1.064883418888e-07       1.212957335178e-13       2.129766837775e-08      -9.020722851547e-01       2.104443812177e-04       6.108009395816e-01       6.995589669619e-01      -1.202763046104e+00       2.103959904279e-04       1.997827176322e-04      -1.202763046107e+00       2.103962924402e-04      -9.020722845806e-01       2.103963292483e-04      -9.020722863176e-01       2.105420156099e-04 
       7.103177396653e+00       1.603460908174e-05      -1.202785988668e+00       2.105016955040e-04       4.262914979098e-08       1.065728744774e-07       1.214553194112e-13       2.131457489549e-08      -9.020894915013e-01       2.105016955060e-04       6.107960441434e-01       6.995533597500e-01      -1.202785987782e+00       2.104532671045e-04       1.998852723685e-04      -1.202785987785e+00       2.104536159499e-04      -9.020894908394e-01       2.104536527946e-04      -9.020894928427e-01       2.105994048496e-04 
       7.105005235394e+00       1.603878803415e-05      -1.202808910959e+00       2.105590079259e-04       4.266298047610e-08       1.066574511903e-07       1.216150729581e-13       2.133149023805e-08      -9.021066832191e-01       2.105590079282e-04       6.107911528407e-01       6.995477574492e-01      -1.202808909954e+00       2.105105418955e-04       1.999878550051e-04      -1.202808909958e+00       2.105109375988e-04      -9.021066824693e-01       2.105109744850e-04      -9.021066847392e-01       2.106567922613e-04 
       7.112099523193e+00       1.605500782576e-05      -1.202897696257e+00       2.107814342323e-04       4.279445298754e-08       1.069861324689e-07       1.222367062956e-13       2.139722649377e-08      -9.021732721928e-01       2.107814342356e-04       6.107722069762e-01       6.995260593097e-01      -1.202897694793e+00       2.107328219613e-04       2.003862675022e-04      -1.202897694802e+00       2.107333997726e-04      -9.021732711024e-01       2.107334368203e-04      -9.021732744076e-01       2.108795099825e-04 
       7.119193810993e+00       1.607122802945e-05      -1.202986196196e+00       2.110038337650e-04       4.292619197832e-08       1.073154799458e-07       1.228608757060e-13       2.146309598916e-08      -9.022396471471e-01       2.110038337694e-04       6.107533215484e-01       6.995044330360e-01      -1.202986194272e+00       2.109550749582e-04       2.007851002260e-04      -1.202986194287e+00       2.109558352596e-04      -9.022396457163e-01       2.109558724887e-04      -9.022396500587e-01       2.111022015047e-04 
       7.126288098792e+00       1.608744864471e-05      -1.203074411749e+00       2.112262065325e-04       4.305819770535e-08       1.076454942634e-07       1.234875889161e-13       2.152909885268e-08      -9.023058088121e-01       2.112262065378e-04       6.107344963646e-01       6.994828783845e-01      -1.203074409363e+00       2.111773008942e-04       2.011843531247e-04      -1.203074409386e+00       2.111782440706e-04      -9.023058070412e-01       2.111782814653e-04      -9.023058124226e-01       2.113248668367e-04 
       7.133382386592e+00       1.610366967007e-05      -1.203162339974e+00       2.114485518314e-04       4.319047027405e-08       1.079761756851e-07       1.241168532179e-13       2.159523513703e-08      -9.023717549807e-01       2.114485518378e-04       6.107157321372e-01       6.994613960911e-01      -1.203162337125e+00       2.113994990656e-04       2.015840261460e-04      -1.203162337158e+00       2.114006255007e-04      -9.023717528700e-01       2.114006630591e-04      -9.023717592922e-01       2.115475052759e-04 
       7.140476674391e+00       1.611989110438e-05      -1.203249979363e+00       2.116708692175e-04       4.332300984293e-08       1.083075246073e-07       1.247486760735e-13       2.166150492147e-08      -9.024374845220e-01       2.116708692250e-04       6.106970292455e-01       6.994399865325e-01      -1.203249976049e+00       2.116216690279e-04       2.019841192366e-04      -1.203249976093e+00       2.116229791053e-04      -9.024374820716e-01       2.116230168343e-04      -9.024374895365e-01       2.117701163785e-04 
       7.163065535327e+00       1.617154435157e-05      -1.203527108828e+00       2.123785605433e-04       4.374680906765e-08       1.093670226691e-07       1.267775893779e-13       2.187340453383e-08      -9.026453316214e-01       2.123785605542e-04       6.106378861938e-01       6.993723006318e-01      -1.203527104025e+00       2.123288889655e-04       2.032608497805e-04      -1.203527104118e+00       2.123307863427e-04      -9.026453280914e-01       2.123308246156e-04      -9.026453388883e-01       2.124787467695e-04 
       7.185654396264e+00       1.622320173886e-05      -1.203801358810e+00       2.130859709289e-04       4.417332645118e-08       1.104333161279e-07       1.288327742582e-13       2.208666322559e-08      -9.028510191075e-01       2.130859709433e-04       6.105793560289e-01       6.993053399298e-01      -1.203801352504e+00       2.130358249451e-04       2.045418368824e-04      -1.203801352663e+00       2.130383135434e-04      -9.028510145006e-01       2.130383523733e-04      -9.028510286483e-01       2.131871020859e-04 
       7.208243257200e+00       1.627486329218e-05      -1.204072835260e+00       2.137931149770e-04       4.460257342196e-08       1.115064335549e-07       1.309144940915e-13       2.230128671098e-08      -9.030546264448e-01       2.137931149950e-04       6.105214169581e-01       6.992390779363e-01      -1.204072827436e+00       2.137424915592e-04       2.058270788562e-04      -1.204072827679e+00       2.137455753140e-04      -9.030546207635e-01       2.137456146967e-04      -9.030546382807e-01       2.138951969484e-04 
       7.230832118136e+00       1.632652899588e-05      -1.204341542194e+00       2.144999883663e-04       4.503455729115e-08       1.125863932279e-07       1.330230013044e-13       2.251727864558e-08      -9.032561566457e-01       2.144999883879e-04       6.104640694847e-01       6.991735136450e-01      -1.204341532839e+00       2.144488844758e-04       2.071165740421e-04      -1.204341533183e+00       2.144525673343e-04      -9.032561498927e-01       2.144526072773e-04      -9.032561707983e-01       2.146030270533e-04 
       7.253420979072e+00       1.637819883568e-05      -1.204607488185e+00       2.152065876343e-04       4.546928550884e-08       1.136732137721e-07       1.351585503110e-13       2.273464275442e-08      -9.034556161390e-01       2.152065876595e-04       6.104073130144e-01       6.991086449111e-01      -1.204607477283e+00       2.151550002221e-04       2.084103207714e-04      -1.204607477748e+00       2.151592861484e-04      -9.034556083172e-01       2.151593266640e-04      -9.034556326300e-01       2.153105889559e-04 
       7.297871820222e+00       1.647988798861e-05      -1.205123076015e+00       2.165962886792e-04       4.633280751048e-08       1.158320187762e-07       1.394409215943e-13       2.316640375524e-08      -9.038423070112e-01       2.165962887119e-04       6.102972879133e-01       6.989829469552e-01      -1.205123062027e+00       2.165437408394e-04       2.109685916390e-04      -1.205123062781e+00       2.165492251315e-04      -9.038422970938e-01       2.165492667890e-04      -9.038423281675e-01       2.167022016464e-04 
       7.342322661372e+00       1.658159319385e-05      -1.205628528811e+00       2.179849770881e-04       4.720706230253e-08       1.180176557563e-07       1.438310344388e-13       2.360353115127e-08      -9.042213966082e-01       2.179849771285e-04       6.101894437272e-01       6.988598033412e-01      -1.205628511680e+00       2.179314568942e-04       2.135433071901e-04      -1.205628512795e+00       2.179381550817e-04      -9.042213846060e-01       2.179381978964e-04      -9.042214225154e-01       2.180928248256e-04 
       7.386773502522e+00       1.668331449439e-05      -1.206124247335e+00       2.193726932882e-04       4.809212215094e-08       1.202303053774e-07       1.483309340259e-13       2.404606107547e-08      -9.045931855009e-01       2.193726933365e-04       6.100837014122e-01       6.987391138642e-01      -1.206124227002e+00       2.193181887346e-04       2.161344553978e-04      -1.206124228551e+00       2.193261164690e-04      -9.045931714249e-01       2.193261604823e-04      -9.045932162455e-01       2.194824990559e-04 
       7.431224343673e+00       1.678505184301e-05      -1.206610415784e+00       2.207594376477e-04       4.898805029542e-08       1.224701257386e-07       1.529426622231e-13       2.449402514771e-08      -9.049578118377e-01       2.207594377043e-04       6.099800286391e-01       6.986208324603e-01      -1.206610392192e+00       2.207039366494e-04       2.187420244678e-04      -1.206610394246e+00       2.207131097227e-04      -9.049577956988e-01       2.207131549750e-04      -9.049578475071e-01       2.208712248411e-04 
       7.475675184823e+00       1.688680528188e-05      -1.207087409792e+00       2.221452487264e-04       4.989491903555e-08       1.247372975889e-07       1.576683163599e-13       2.494745951778e-08      -9.053155573439e-01       2.221452487915e-04       6.098783510073e-01       6.985048652071e-01      -1.207087382881e+00       2.220887391191e-04       2.213660028588e-04      -1.207087385517e+00       2.220991734407e-04      -9.053155391533e-01       2.220992199358e-04      -9.053155980269e-01       2.222590408759e-04 
       7.520126025973e+00       1.698857478012e-05      -1.207555414642e+00       2.235301297129e-04       5.081279253139e-08       1.270319813285e-07       1.625099932041e-13       2.540639626569e-08      -9.056665609812e-01       2.235301297868e-04       6.097786356334e-01       6.983911657700e-01      -1.207555384351e+00       2.234725992528e-04       2.240063792292e-04      -1.207555387643e+00       2.234843108228e-04      -9.056665407503e-01       2.234843585779e-04      -9.056666067673e-01       2.236459504841e-04 
       7.591308035493e+00       1.715157834186e-05      -1.208286860413e+00       2.257459532798e-04       5.230573764523e-08       1.307643441131e-07       1.705103046704e-13       2.615286882262e-08      -9.062151453096e-01       2.257459533685e-04       6.096229006769e-01       6.982136343941e-01      -1.208286824583e+00       2.256867623622e-04       2.282687118998e-04      -1.208286829085e+00       2.257005529379e-04      -9.062151218355e-01       2.257006028189e-04      -9.062151994571e-01       2.258650722447e-04 
       7.662490045012e+00       1.731462311827e-05      -1.208997068032e+00       2.279595385665e-04       5.382736251690e-08       1.345684062922e-07       1.788225578262e-13       2.691368125845e-08      -9.067478010241e-01       2.279595386707e-04       6.094718430965e-01       6.980414651051e-01      -1.208997026505e+00       2.278986552653e-04       2.325730221147e-04      -1.208997032416e+00       2.279145668396e-04      -9.067477743372e-01       2.279146189785e-04      -9.067478637700e-01       2.280820173131e-04 
       7.733672054532e+00       1.747770911241e-05      -1.209686991005e+00       2.301709544100e-04       5.537794631937e-08       1.384448657984e-07       1.874558406335e-13       2.768897315969e-08      -9.072652432537e-01       2.301709545305e-04       6.093252787732e-01       6.978744194743e-01      -1.209686943618e+00       2.301083464737e-04       2.369192668253e-04      -1.209686951141e+00       2.301264214935e-04      -9.072652133849e-01       2.301264758491e-04      -9.072653148392e-01       2.302968550805e-04 
       7.804854064052e+00       1.764083632201e-05      -1.210357440113e+00       2.323802487207e-04       5.695776400227e-08       1.423944100057e-07       1.964194041536e-13       2.847888200114e-08      -9.077680800850e-01       2.323802488583e-04       6.091830551853e-01       6.977122947552e-01      -1.210357386701e+00       2.323158835725e-04       2.413074041881e-04      -1.210357396044e+00       2.323361646801e-04      -9.077680470662e-01       2.323362212220e-04      -9.077681607560e-01       2.325096340107e-04 
       7.876036073572e+00       1.780400474332e-05      -1.211009297699e+00       2.345874889343e-04       5.856709597433e-08       1.464177399358e-07       2.057226970921e-13       2.928354798717e-08      -9.082569732743e-01       2.345874890899e-04       6.090449983718e-01       6.975548703132e-01      -1.211009238093e+00       2.345213336719e-04       2.457373935243e-04      -1.211009249468e+00       2.345438640610e-04      -9.082569371378e-01       2.345439230913e-04      -9.082570632811e-01       2.347204220923e-04 
       7.947218083092e+00       1.796721437342e-05      -1.211643567463e+00       2.367927724363e-04       6.020623123792e-08       1.505155780948e-07       2.153753806241e-13       3.010311561896e-08      -9.087326755974e-01       2.367927726108e-04       6.089109008262e-01       6.974018951752e-01      -1.211643501492e+00       2.367247938321e-04       2.502091954497e-04      -1.211643515114e+00       2.367496178053e-04      -9.087326363766e-01       2.367496796455e-04      -9.087327751948e-01       2.369293172635e-04 
       8.058899174281e+00       1.822336534840e-05      -1.212604894126e+00       2.402489102661e-04       6.283867831776e-08       1.570966957944e-07       2.312476472334e-13       3.141933915888e-08      -9.094536705947e-01       2.402489104720e-04       6.087081756474e-01       6.971704429463e-01      -1.212604817816e+00       2.401780031853e-04       2.573094068706e-04      -1.212604835407e+00       2.402065154868e-04      -9.094536266036e-01       2.402065812319e-04      -9.094537857638e-01       2.403912515264e-04 
       8.170580265471e+00       1.847961777170e-05      -1.213527305323e+00       2.437005284851e-04       6.554624764099e-08       1.638656191025e-07       2.480429679658e-13       3.277312382050e-08      -9.101454789921e-01       2.437005287247e-04       6.085143448359e-01       6.969488481608e-01      -1.213527218230e+00       2.436266090775e-04       2.645123088376e-04      -1.213527240349e+00       2.436589207972e-04      -9.101454303175e-01       2.436589908060e-04      -9.101456103891e-01       2.438488267211e-04 
       8.282261356660e+00       1.873597166226e-05      -1.214413407784e+00       2.471478328678e-04       6.833002529060e-08       1.708250632265e-07       2.658013239091e-13       3.416501264530e-08      -9.108100558383e-01       2.471478331435e-04       6.083288862164e-01       6.967364589719e-01      -1.214413309455e+00       2.470708160274e-04       2.718177651864e-04      -1.214413336675e+00       2.471070400722e-04      -9.108100025702e-01       2.471071146706e-04      -9.108102041375e-01       2.473022507499e-04 
       8.393942447850e+00       1.899242699349e-05      -1.215265582973e+00       2.505910100789e-04       7.119109663681e-08       1.779777415920e-07       2.845638518320e-13       3.559554831841e-08      -9.114491872302e-01       2.505910103934e-04       6.081513175266e-01       6.965326798566e-01      -1.215265472940e+00       2.505108094436e-04       2.792256453005e-04      -1.215265505852e+00       2.505510608014e-04      -9.114491294618e-01       2.505511401690e-04      -9.114493531244e-01       2.507517124023e-04 
       8.505623539039e+00       1.924898376280e-05      -1.216086077793e+00       2.540302452174e-04       7.413055142448e-08       1.853263785612e-07       3.043728841298e-13       3.706527571224e-08      -9.120645583451e-01       2.540302455732e-04       6.079811796935e-01       6.963369489391e-01      -1.216085955575e+00       2.539467731689e-04       2.867358240136e-04      -1.216085994788e+00       2.539911689162e-04      -9.120644961726e-01       2.539912533251e-04      -9.120647425453e-01       2.541973988996e-04 
       8.617304630229e+00       1.950564198871e-05      -1.216876997761e+00       2.574657184488e-04       7.714948291998e-08       1.928737072999e-07       3.252719653669e-13       3.857474145999e-08      -9.126577483208e-01       2.574657188487e-04       6.078180394642e-01       6.961487396965e-01      -1.216876862863e+00       2.573788861128e-04       2.943481815360e-04      -1.216876909003e+00       2.574275453691e-04      -9.126576818440e-01       2.574276350976e-04      -9.126579515570e-01       2.576394925270e-04 
       8.755271885746e+00       1.982284946170e-05      -1.217816054764e+00       2.617048332662e-04       8.099033736235e-08       2.024758434059e-07       3.526618572199e-13       4.049516868117e-08      -9.133620410733e-01       2.617048337246e-04       6.076255814124e-01       6.959259135554e-01      -1.217815903502e+00       2.616137251540e-04       3.038931580909e-04      -1.217815959090e+00       2.616678188009e-04      -9.133619694221e-01       2.616679154355e-04      -9.133622688620e-01       2.618870225205e-04 
       8.893239141263e+00       2.014021173389e-05      -1.218716045480e+00       2.659387017667e-04       8.495620154065e-08       2.123905038516e-07       3.818706382053e-13       4.247810077033e-08      -9.140370341105e-01       2.659387022883e-04       6.074425451095e-01       6.957130488176e-01      -1.218715877054e+00       2.658431779578e-04       3.135936912302e-04      -1.218715943108e+00       2.659028944244e-04      -9.140369574490e-01       2.659029983963e-04      -9.140372876310e-01       2.661295713868e-04 
       9.031206396780e+00       2.045772885988e-05      -1.219580095193e+00       2.701676106487e-04       8.904914792345e-08       2.226228698086e-07       4.129882744941e-13       4.452457396173e-08      -9.146850713953e-01       2.701676112383e-04       6.072682721321e-01       6.955093639275e-01      -1.219579908778e+00       2.700675288527e-04       3.234495833465e-04      -1.219579986349e+00       2.701330604239e-04      -9.146849898945e-01       2.701331722477e-04      -9.146853518638e-01       2.703674298032e-04 
       9.169173652298e+00       2.077540078179e-05      -1.220410832648e+00       2.743917741616e-04       9.327123391290e-08       2.331780847823e-07       4.461076389139e-13       4.663561695645e-08      -9.153081244869e-01       2.743917748243e-04       6.071022060021e-01       6.953142014753e-01      -1.220410627393e+00       2.742869897180e-04       3.334606455977e-04      -1.220410717568e+00       2.743585324883e-04      -9.153080383249e-01       2.743586525383e-04      -9.153084331569e-01       2.746008159929e-04 
       9.307140907815e+00       2.109322755734e-05      -1.221210795478e+00       2.786114238778e-04       9.762453197937e-08       2.440613299484e-07       4.813247093445e-13       4.881226598969e-08      -9.159080966094e-01       2.786114246190e-04       6.069438064302e-01       6.951269268403e-01      -1.221210570503e+00       2.785017897548e-04       3.436266975308e-04      -1.221210674407e+00       2.785795432423e-04      -9.159080059714e-01       2.785796718572e-04      -9.159084347723e-01       2.788299654949e-04 
       9.445108163332e+00       2.141120914072e-05      -1.221982212798e+00       2.828267515274e-04       1.021111083853e-07       2.552777709632e-07       5.187385146167e-13       5.105555419264e-08      -9.164866595994e-01       2.828267523527e-04       6.067925923537e-01       6.949469825405e-01      -1.221981967197e+00       2.827121183209e-04       3.539475662934e-04      -1.221982085992e+00       2.827962859543e-04      -9.164865646783e-01       2.827964239484e-04      -9.164870285853e-01       2.830550740005e-04 
       9.583075418850e+00       2.172934554864e-05      -1.222727312145e+00       2.870379799947e-04       1.067330491697e-07       2.668326229244e-07       5.584513250798e-13       5.336652458487e-08      -9.170454841096e-01       2.870379809101e-04       6.066480763428e-01       6.947738114980e-01      -1.222727044985e+00       2.869181959276e-04       3.644230863211e-04      -1.222727179868e+00       2.870089855300e-04      -9.170453851056e-01       2.870091334405e-04      -9.170458852875e-01       2.872763683485e-04 
       9.739316849282e+00       2.208980703494e-05      -1.223541715146e+00       2.918022687304e-04       1.121332446608e-07       2.803331116520e-07       6.063332012877e-13       5.606662233041e-08      -9.176562863608e-01       2.918022697551e-04       6.064919840732e-01       6.945852839068e-01      -1.223541422409e+00       2.916764652985e-04       3.764726547876e-04      -1.223541577009e+00       2.917750094658e-04      -9.176561829851e-01       2.917751689116e-04      -9.176567256976e-01       2.920524053522e-04 
       9.895558279715e+00       2.245046705834e-05      -1.224327188358e+00       2.965617259850e-04       1.177127090461e-07       2.942817726152e-07       6.574568160485e-13       5.885635452304e-08      -9.182453912698e-01       2.965617271274e-04       6.063434249936e-01       6.944042367631e-01      -1.224326868769e+00       2.964297020466e-04       3.887201319639e-04      -1.224327044729e+00       2.965362769425e-04      -9.182452838012e-01       2.965364487921e-04      -9.182458706303e-01       2.968239871934e-04 
