#scalar perturbations for mode k = 1.000000000000e+00 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:delta_idm_dr          19:theta_idm_dr          20:delta_cdm             21:theta_cdm          
       7.003561630937e-02       1.560902773115e-07      -1.192558966621e+00       2.083904814103e-02       3.986271584888e-10       9.965678962221e-10       1.072309840519e-17       1.993135792444e-10      -8.944192249655e-01       2.083904814103e-02       6.108394606969e-01       7.021037900450e-01      -1.192558966470e+00       2.083449885882e-02       1.948253153070e-04      -1.192558966470e+00       2.083450371366e-02      -8.944192248522e-01       2.083450371403e-02      -8.944192252031e-01       2.084858872680e-02 
       7.004556889590e-02       1.561124623000e-07      -1.192568213258e+00       2.084216027610e-02       3.988000279484e-10       9.970000698711e-10       1.073079827539e-17       1.994000139742e-10      -8.944261599436e-01       2.084216027610e-02       6.108372607952e-01       7.021015475249e-01      -1.192568213047e+00       2.083760905402e-02       1.948806088462e-04      -1.192568213047e+00       2.083761584910e-02      -8.944261597852e-01       2.083761584946e-02      -8.944261602762e-01       2.085170492956e-02 
       7.005552148244e-02       1.561346472897e-07      -1.192577455086e+00       2.084527236831e-02       3.989729465512e-10       9.974323663779e-10       1.073850254599e-17       1.994864732756e-10      -8.944330913144e-01       2.084527236831e-02       6.108350619093e-01       7.020993062176e-01      -1.192577454814e+00       2.084071920582e-02       1.949359106349e-04      -1.192577454814e+00       2.084072794168e-02      -8.944330911107e-01       2.084072794205e-02      -8.944330917419e-01       2.085482109063e-02 
       7.007591775093e-02       1.561801119583e-07      -1.192596379806e+00       2.085164998149e-02       3.993274697665e-10       9.983186744163e-10       1.075430500068e-17       1.996637348833e-10      -8.944472848542e-01       2.085164998149e-02       6.108305587961e-01       7.020947167812e-01      -1.192596379410e+00       2.084709284071e-02       1.950492687716e-04      -1.192596379410e+00       2.084710555562e-02      -8.944472845579e-01       2.084710555599e-02      -8.944472854766e-01       2.086120704590e-02 
       7.009631401943e-02       1.562255766328e-07      -1.192615284534e+00       2.085802741807e-02       3.996821995249e-10       9.992054988122e-10       1.077012596200e-17       1.998410997624e-10      -8.944614634005e-01       2.085802741807e-02       6.108260599049e-01       7.020901323861e-01      -1.192615284014e+00       2.085346629669e-02       1.951626615532e-04      -1.192615284015e+00       2.085348299296e-02      -8.944614630115e-01       2.085348299333e-02      -8.944614642180e-01       2.086759282943e-02 
       7.011671028792e-02       1.562710413134e-07      -1.192634169355e+00       2.086440467928e-02       4.000371359071e-10       1.000092839768e-09       1.078596544673e-17       2.000185679536e-10      -8.944756270166e-01       2.086440467928e-02       6.108215652183e-01       7.020855530111e-01      -1.192634168712e+00       2.085983957498e-02       1.952760889787e-04      -1.192634168713e+00       2.085986025493e-02      -8.944756265348e-01       2.085986025530e-02      -8.944756280292e-01       2.087397844243e-02 
       7.013710655641e-02       1.563165059999e-07      -1.192653034209e+00       2.087078176367e-02       4.003922789397e-10       1.000980697349e-09       1.080182347012e-17       2.001961394699e-10      -8.944897756569e-01       2.087078176367e-02       6.108170747504e-01       7.020809786713e-01      -1.192653033441e+00       2.086621267413e-02       1.953895510471e-04      -1.192653033443e+00       2.086623734008e-02      -8.944897750825e-01       2.086623734045e-02      -8.944897768649e-01       2.088036388347e-02 
       7.015750282491e-02       1.563619706917e-07      -1.192671879019e+00       2.087715866946e-02       4.007476286431e-10       1.001869071608e-09       1.081770004725e-17       2.003738143215e-10      -8.945039092642e-01       2.087715866946e-02       6.108125885191e-01       7.020764093859e-01      -1.192671878127e+00       2.087258559239e-02       1.955030477574e-04      -1.192671878129e+00       2.087261424664e-02      -8.945039085970e-01       2.087261424701e-02      -8.945039106677e-01       2.088674915078e-02 
       7.023879653753e-02       1.565431800399e-07      -1.192746788592e+00       2.090257339295e-02       4.021660051949e-10       1.005415012987e-09       1.088116420643e-17       2.010830025975e-10      -8.945600914443e-01       2.090257339295e-02       6.107947500795e-01       7.020582480641e-01      -1.192746787204e+00       2.089798439963e-02       1.959557574705e-04      -1.192746787210e+00       2.089802897318e-02      -8.945600904077e-01       2.089802897355e-02      -8.945600936288e-01       2.091219724916e-02 
       7.032009025016e-02       1.567243894460e-07      -1.192821375261e+00       2.092798516931e-02       4.035876670819e-10       1.008969167705e-09       1.094492432170e-17       2.017938335410e-10      -8.946160314461e-01       2.092798516931e-02       6.107769799988e-01       7.020401681571e-01      -1.192821373374e+00       2.092338022293e-02       1.964090174220e-04      -1.192821373387e+00       2.092344075261e-02      -8.946160300401e-01       2.092344075299e-02      -8.946160344143e-01       2.093764247771e-02 
       7.040138396279e-02       1.569055988946e-07      -1.192895637099e+00       2.095339394099e-02       4.050126166515e-10       1.012531541629e-09       1.100898138183e-17       2.025063083258e-10      -8.946717278244e-01       2.095339394099e-02       6.107592787594e-01       7.020221701465e-01      -1.192895634712e+00       2.094877300467e-02       1.968628275458e-04      -1.192895634732e+00       2.094884952738e-02      -8.946717260490e-01       2.094884952776e-02      -8.946717315790e-01       2.096308477894e-02 
       7.048267767542e-02       1.570868083770e-07      -1.192969573726e+00       2.097879967903e-02       4.064408568263e-10       1.016102142066e-09       1.107333639413e-17       2.032204284131e-10      -8.947271802942e-01       2.097879967903e-02       6.107416465058e-01       7.020042541272e-01      -1.192969570837e+00       2.097416271584e-02       1.973171877748e-04      -1.192969570866e+00       2.097425526853e-02      -8.947271781494e-01       2.097425526890e-02      -8.947271848380e-01       2.098852412399e-02 
       7.056397138804e-02       1.572680178905e-07      -1.193043186322e+00       2.100420238347e-02       4.078723911186e-10       1.019680977797e-09       1.113799038505e-17       2.039361955593e-10      -8.947823897412e-01       2.100420238347e-02       6.107240830407e-01       7.019864198039e-01      -1.193043182929e+00       2.099954935645e-02       1.977720980415e-04      -1.193043182969e+00       2.099965797609e-02      -8.947823872269e-01       2.099965797647e-02      -8.947823950769e-01       2.101396051300e-02 
       7.064526510067e-02       1.574492274391e-07      -1.193116477641e+00       2.102960208378e-02       4.093072236455e-10       1.023268059114e-09       1.120294440083e-17       2.046536118228e-10      -8.948373582308e-01       2.102960208378e-02       6.107065878219e-01       7.019686664880e-01      -1.193116473744e+00       2.102493295592e-02       1.982275582788e-04      -1.193116473796e+00       2.102505767954e-02      -8.948373553471e-01       2.102505767992e-02      -8.948373643612e-01       2.103939397552e-02 
       7.087353127569e-02       1.579580495073e-07      -1.193320599292e+00       2.110090694939e-02       4.133537932866e-10       1.033384483217e-09       1.138694322818e-17       2.066768966433e-10      -8.949904494688e-01       2.110090694939e-02       6.106578185840e-01       7.019192389039e-01      -1.193320593966e+00       2.109619241343e-02       1.995093934945e-04      -1.193320594064e+00       2.109636255407e-02      -8.949904455477e-01       2.109636255446e-02      -8.949904578451e-01       2.111079405854e-02 
       7.110179745071e-02       1.584668721735e-07      -1.193522320092e+00       2.117218996183e-02       4.174265113926e-10       1.043566278481e-09       1.157333977000e-17       2.087132556963e-10      -8.951417400690e-01       2.117218996183e-02       6.106095602448e-01       7.018704169569e-01      -1.193522313325e+00       2.116742972464e-02       2.007955629889e-04      -1.193522313481e+00       2.116764557558e-02      -8.951417351106e-01       2.116764557597e-02      -8.951417507132e-01       2.118217290323e-02 
       7.133006362573e-02       1.589756951807e-07      -1.193721615363e+00       2.124345020098e-02       4.215254370552e-10       1.053813592638e-09       1.176215657025e-17       2.107627185276e-10      -8.952912115220e-01       2.124345020098e-02       6.105618194377e-01       7.018222068154e-01      -1.193721607139e+00       2.123864396841e-02       2.020860653723e-04      -1.193721607368e+00       2.123890582392e-02      -8.952912055263e-01       2.123890582432e-02      -8.952912244559e-01       2.125352959144e-02 
       7.155832980075e-02       1.594845184965e-07      -1.193918514625e+00       2.131468776422e-02       4.256506503254e-10       1.064126625813e-09       1.195341692514e-17       2.128253251627e-10      -8.954388859691e-01       2.131468776422e-02       6.105145909165e-01       7.017746010971e-01      -1.193918504932e+00       2.130983524115e-02       2.033808992378e-04      -1.193918505248e+00       2.131014339650e-02      -8.954388789360e-01       2.131014339690e-02      -8.954389012149e-01       2.132486422255e-02 
       7.178659597577e-02       1.599933423870e-07      -1.194113119578e+00       2.138590412175e-02       4.298022604386e-10       1.074505651097e-09       1.214714514819e-17       2.149011302193e-10      -8.955848396834e-01       2.138590412175e-02       6.104678536136e-01       7.017275743759e-01      -1.194113108401e+00       2.138100501207e-02       2.046800632064e-04      -1.194113108817e+00       2.138135976352e-02      -8.955848316131e-01       2.138135976393e-02      -8.955848572633e-01       2.139617826874e-02 
       7.201486215079e-02       1.605021667203e-07      -1.194305434578e+00       2.145709891982e-02       4.339803383247e-10       1.084950845812e-09       1.234336457320e-17       2.169901691623e-10      -8.957290759336e-01       2.145709891982e-02       6.104216077101e-01       7.016811255607e-01      -1.194305421903e+00       2.145215292644e-02       2.059835559313e-04      -1.194305422435e+00       2.145255457121e-02      -8.957290668259e-01       2.145255457163e-02      -8.957290958700e-01       2.146747137822e-02 
       7.270562049761e-02       1.620419270262e-07      -1.194873729500e+00       2.167241171340e-02       4.467857107519e-10       1.116964276880e-09       1.295256488795e-17       2.233928553759e-10      -8.961552971250e-01       2.167241171340e-02       6.102846062725e-01       7.015440171787e-01      -1.194873712204e+00       2.166732202489e-02       2.099544229080e-04      -1.194873713171e+00       2.166786739479e-02      -8.961552848783e-01       2.166786739523e-02      -8.961553243300e-01       2.168308548676e-02 
       7.339637884444e-02       1.635816911874e-07      -1.195422277177e+00       2.188753481714e-02       4.598365139685e-10       1.149591284921e-09       1.358546615848e-17       2.299182569843e-10      -8.965667078825e-01       2.188753481714e-02       6.101518761971e-01       7.014118951625e-01      -1.195422255125e+00       2.188229867646e-02       2.139648809748e-04      -1.195422256662e+00       2.188299052985e-02      -8.965666924968e-01       2.188299053031e-02      -8.965667425662e-01       2.189851568129e-02 
       7.408713719126e-02       1.651214592137e-07      -1.195951980015e+00       2.210247449733e-02       4.731350619850e-10       1.182837654963e-09       1.424275067965e-17       2.365675309925e-10      -8.969639850115e-01       2.210247449733e-02       6.100232465792e-01       7.012845338673e-01      -1.195951953073e+00       2.209708912011e-02       2.180148947959e-04      -1.195951955316e+00       2.209793024269e-02      -8.969639664867e-01       2.209793024317e-02      -8.969640273880e-01       2.211376828296e-02 
       7.477789553808e-02       1.666612311358e-07      -1.196463697901e+00       2.231723685374e-02       4.866836711457e-10       1.216709177864e-09       1.492511375626e-17       2.433418355729e-10      -8.973477734257e-01       2.231723685374e-02       6.098985535751e-01       7.011617182803e-01      -1.196463665929e+00       2.231169942828e-02       2.221044300836e-04      -1.196463669016e+00       2.231269263308e-02      -8.973477517620e-01       2.231269263358e-02      -8.973478237133e-01       2.232884944639e-02 
       7.546865388490e-02       1.682010069997e-07      -1.196958249119e+00       2.253182779895e-02       5.004846595451e-10       1.251211648863e-09       1.563326381241e-17       2.502423297726e-10      -8.977186868392e-01       2.253182779896e-02       6.097776403457e-01       7.010432437900e-01      -1.196958211976e+00       2.252613548630e-02       2.262334536613e-04      -1.196958216049e+00       2.252728361364e-02      -8.977186620366e-01       2.252728361416e-02      -8.977187452601e-01       2.254376513903e-02 
       7.615941223172e-02       1.697407867806e-07      -1.197436393230e+00       2.274625267586e-02       5.145403377043e-10       1.286350844261e-09       1.636792220526e-17       2.572701688522e-10      -8.980772949225e-01       2.274625267586e-02       6.096603609638e-01       7.009289204674e-01      -1.197436350772e+00       2.274040260976e-02       2.304019334230e-04      -1.197436355975e+00       2.274170852726e-02      -8.980772669810e-01       2.274170852780e-02      -8.980773617031e-01       2.275852075861e-02 
       7.733274339792e-02       1.723562855993e-07      -1.198212950356e+00       2.311011053168e-02       5.390057415365e-10       1.347514353841e-09       1.767866014157e-17       2.695028707682e-10      -8.986597127672e-01       2.311011053168e-02       6.094690956368e-01       7.007437486506e-01      -1.198212898532e+00       2.310398585725e-02       2.375729116093e-04      -1.198212905992e+00       2.310556644858e-02      -8.986596794939e-01       2.310556644916e-02      -8.986597942783e-01       2.312295431405e-02 
       7.850607456412e-02       1.749717957749e-07      -1.198947580575e+00       2.347352873846e-02       5.642240136534e-10       1.410560034133e-09       1.907169828060e-17       2.821120068267e-10      -8.992106854310e-01       2.347352873847e-02       6.092872636789e-01       7.005692007826e-01      -1.198947518948e+00       2.346712097381e-02       2.448574959790e-04      -1.198947529101e+00       2.346898472490e-02      -8.992106468260e-01       2.346898472553e-02      -8.992107823586e-01       2.348696594550e-02 
       7.967940573032e-02       1.775873169171e-07      -1.199643238470e+00       2.383652808660e-02       5.902064433692e-10       1.475516108423e-09       2.055083825527e-17       2.951032216846e-10      -8.997324288523e-01       2.383652808660e-02       6.091142870211e-01       7.004045380495e-01      -1.199643166592e+00       2.382982861660e-02       2.522555469632e-04      -1.199643179888e+00       2.383198414666e-02      -8.997323849157e-01       2.383198414733e-02      -8.997325419030e-01       2.385057671212e-02 
       8.085273689652e-02       1.802028494687e-07      -1.200302810500e+00       2.419913165499e-02       6.169644166955e-10       1.542411041739e-09       2.212000028157e-17       3.084822083478e-10      -9.002271078750e-01       2.419913165500e-02       6.089495921934e-01       7.002490386773e-01      -1.200302727907e+00       2.419213173149e-02       2.597669318089e-04      -1.200302744809e+00       2.419458779283e-02      -9.002270586069e-01       2.419458779355e-02      -9.002272377771e-01       2.421380996155e-02 
       8.202606806271e-02       1.828183931660e-07      -1.200928800050e+00       2.456135788520e-02       6.445092353464e-10       1.611273088366e-09       2.378321835202e-17       3.222546176732e-10      -9.006966000376e-01       2.456135788521e-02       6.087926804984e-01       7.001020766687e-01      -1.200928706266e+00       2.455404862713e-02       2.673915241347e-04      -1.200928727251e+00       2.455681410502e-02      -9.006965454382e-01       2.455681410579e-02      -9.006967475407e-01       2.457668440407e-02 
       8.319939922891e-02       1.854339479059e-07      -1.201523539691e+00       2.492322464204e-02       6.728522168728e-10       1.682130542182e-09       2.554464549834e-17       3.364261084364e-10      -9.011426547686e-01       2.492322464205e-02       6.086430828027e-01       6.999630687370e-01      -1.201523434224e+00       2.491559703560e-02       2.751292033052e-04      -1.201523459784e+00       2.491868094811e-02      -9.011425948378e-01       2.491868094894e-02      -9.011428206442e-01       2.493921817319e-02 
       8.437273039511e-02       1.880495140448e-07      -1.202089270524e+00       2.528475070761e-02       7.020047383182e-10       1.755011845796e-09       2.740855738922e-17       3.510023691591e-10      -9.015669528927e-01       2.528475070761e-02       6.085003431604e-01       6.998314544702e-01      -1.202089152868e+00       2.527679560637e-02       2.829798542020e-04      -1.202089183508e+00       2.528020710426e-02      -9.015668876307e-01       2.528020710515e-02      -9.015671379346e-01       2.530143031967e-02 
       8.645821827177e-02       1.926984690688e-07      -1.203029192122e+00       2.592653564814e-02       7.558539744804e-10       1.889634936201e-09       3.098818449419e-17       3.779269872402e-10      -9.022718940918e-01       2.592653564815e-02       6.082623389763e-01       6.996142742136e-01      -1.203029051513e+00       2.591797546746e-02       2.972121700616e-04      -1.203029092472e+00       2.592199221671e-02      -9.022718193543e-01       2.592199221770e-02      -9.022721152296e-01       2.594448260768e-02 
       8.854370614842e-02       1.973474593399e-07      -1.203893563791e+00       2.656737318492e-02       8.123599887901e-10       2.030899971975e-09       3.493118408565e-17       4.061799943951e-10      -9.029201728430e-01       2.656737318492e-02       6.080426871577e-01       6.994164272508e-01      -1.203893398502e+00       2.655817786833e-02       3.118004576571e-04      -1.203893451507e+00       2.656282993965e-02      -9.029200886305e-01       2.656282994076e-02      -9.029204327848e-01       2.658665009023e-02 
       9.062919402508e-02       2.019964849717e-07      -1.204691127128e+00       2.720733720429e-02       8.715863887032e-10       2.178965971758e-09       3.926447247093e-17       4.357931943516e-10      -9.035183453460e-01       2.720733720429e-02       6.078395553660e-01       6.992357275497e-01      -1.204690935352e+00       2.719747595365e-02       3.267441779460e-04      -1.204691002212e+00       2.720279415980e-02      -9.035182516588e-01       2.720279416105e-02      -9.035186469319e-01       2.722800816183e-02 
       9.271468190174e-02       2.066455460372e-07      -1.205429492269e+00       2.784649358901e-02       9.335967629546e-10       2.333991907386e-09       4.401626002625e-17       4.667983814773e-10      -9.040721192017e-01       2.784649358901e-02       6.076513269531e-01       6.990702719925e-01      -1.205429272110e+00       2.783593486561e-02       3.420428295642e-04      -1.205429354720e+00       2.784195076032e-02      -9.040720160403e-01       2.784195076172e-02      -9.040724654072e-01       2.786862421318e-02 
       9.480016977839e-02       2.112946425134e-07      -1.206115291919e+00       2.848490090607e-02       9.984546690983e-10       2.496136672746e-09       4.921608074779e-17       4.992273345491e-10      -9.045864689393e-01       2.848490090608e-02       6.074765742856e-01       6.989184018619e-01      -1.206115041393e+00       2.847361243168e-02       3.576959449728e-04      -1.206115141739e+00       2.848035830866e-02      -9.045863563041e-01       2.848035831021e-02      -9.045868628781e-01       2.850855831900e-02 
       9.688565765505e-02       2.159437743581e-07      -1.206754334130e+00       2.912261157744e-02       1.066223642247e-09       2.665559105619e-09       5.489482277009e-17       5.331118211237e-10      -9.050657505977e-01       2.912261157745e-02       6.073140309441e-01       6.987786646429e-01      -1.206754051162e+00       2.911056033523e-02       3.737030868314e-04      -1.206754171319e+00       2.911806922717e-02      -9.050656284892e-01       2.911806922890e-02      -9.050661955253e-01       2.914786440878e-02 
       9.897114553170e-02       2.205929415609e-07      -1.207351726999e+00       2.975967282783e-02       1.136967202689e-09       2.842418006722e-09       6.108475892320e-17       5.684836013445e-10      -9.055137952494e-01       2.975967282784e-02       6.071625689243e-01       6.986497828438e-01      -1.207351409421e+00       2.974682506336e-02       3.900638446810e-04      -1.207351551557e+00       2.975513074084e-02      -9.055136636681e-01       2.975513074276e-02      -9.055142945659e-01       2.978659121457e-02 
       1.015432140699e-01       2.263268893704e-07      -1.208037809435e+00       3.054454083571e-02       1.228407344541e-09       3.071018361353e-09       6.947305816660e-17       6.142036722707e-10      -9.060283570764e-01       3.054454083572e-02       6.069895378312e-01       6.985041133934e-01      -1.208037446045e+00       3.053066312646e-02       4.107282791845e-04      -1.208037618417e+00       3.053999909592e-02      -9.060282138130e-01       3.053999909809e-02      -9.060289283740e-01       3.057361221023e-02 
       1.041152826081e-01       2.320608907184e-07      -1.208674668994e+00       3.132855553245e-02       1.324587672583e-09       3.311469181456e-09       7.875648447330e-17       6.622938362913e-10      -9.065060017453e-01       3.132855553247e-02       6.068301798335e-01       6.983714222034e-01      -1.208674256169e+00       3.131359403432e-02       4.319293229533e-04      -1.208674462401e+00       3.132401416572e-02      -9.065058468008e-01       3.132401416817e-02      -9.065066507049e-01       3.135989169746e-02 
       1.066873511463e-01       2.377949459392e-07      -1.209268699932e+00       3.211178129287e-02       1.425627284342e-09       3.564068210854e-09       8.900470019569e-17       7.128136421708e-10      -9.069515249494e-01       3.211178129289e-02       6.066830248179e-01       6.982501100057e-01      -1.209268233861e+00       3.209568078303e-02       4.536663397480e-04      -1.209268477766e+00       3.210724032818e-02      -9.069513583246e-01       3.210724033097e-02      -9.069522575428e-01       3.214549687747e-02 
       1.092594196845e-01       2.435290551377e-07      -1.209825391423e+00       3.289427416342e-02       1.531645185475e-09       3.829112963687e-09       1.002908797288e-16       7.658225927375e-10      -9.073690435669e-01       3.289427416344e-02       6.065467918341e-01       6.981388038555e-01      -1.209824868102e+00       3.287697804197e-02       4.759387324567e-04      -1.209825153684e+00       3.288973363403e-02      -9.073688652631e-01       3.288973363722e-02      -9.073698660647e-01       3.293048662264e-02 
       1.118314882227e-01       2.492632180851e-07      -1.210349441529e+00       3.367608211441e-02       1.642760240888e-09       4.106900602221e-09       1.126917911573e-16       8.213801204442e-10      -9.077620811468e-01       3.367608211444e-02       6.064203679156e-01       6.980363286292e-01      -1.210348856760e+00       3.365753240598e-02       4.987459381255e-04      -1.210349188220e+00       3.367154205258e-02      -9.077618911651e-01       3.367154205613e-02      -9.077630001253e-01       3.371491172877e-02 
       1.144035567609e-01       2.549974347778e-07      -1.210844950860e+00       3.445724816927e-02       1.759091278456e-09       4.397728196141e-09       1.262878884115e-16       8.795456392282e-10      -9.081337131450e-01       3.445724816930e-02       6.063027686825e-01       6.979416586067e-01      -1.210844300242e+00       3.443738552446e-02       5.220874232957e-04      -1.210844681982e+00       3.445270859061e-02      -9.081335114864e-01       3.445270859433e-02      -9.081347354932e-01       3.449881804422e-02 
       1.169756252991e-01       2.607317052632e-07      -1.211315489854e+00       3.523781040943e-02       1.880757054791e-09       4.701892636978e-09       1.411633944383e-16       9.403785273956e-10      -9.084866173903e-01       3.523781040946e-02       6.061931253610e-01       6.978539006450e-01      -1.211314768780e+00       3.521657410628e-02       5.459626803586e-04      -1.211315205408e+00       3.523327129804e-02      -9.084864040563e-01       3.523327130167e-02      -9.084877503179e-01       3.528224647492e-02 
       1.205587155572e-01       2.687200769891e-07      -1.211935246230e+00       3.632425266016e-02       2.059363069234e-09       5.148407673084e-09       1.641855204610e-16       1.029681534617e-09      -9.089514346728e-01       3.632425266020e-02       6.060521924023e-01       6.977416972131e-01      -1.211934418931e+00       3.630099894427e-02       5.801115778284e-04      -1.211934940101e+00       3.631971418601e-02      -9.089512050759e-01       3.631971419014e-02      -9.089527342819e-01       3.637289678348e-02 
       1.241418058153e-01       2.767085529689e-07      -1.212520065416e+00       3.740967716670e-02       2.248873545979e-09       5.622183864948e-09       1.901130395738e-16       1.124436772990e-09      -9.093900490622e-01       3.740967716674e-02       6.059233312048e-01       6.976395250689e-01      -1.212519121958e+00       3.738428183343e-02       6.152941657424e-04      -1.212519737607e+00       3.740513957574e-02      -9.093898032051e-01       3.740513958376e-02      -9.093915308898e-01       3.746278684900e-02 
       1.277248960734e-01       2.846971334960e-07      -1.213076433077e+00       3.849416671749e-02       2.449609894759e-09       6.124024736897e-09       2.192122500081e-16       1.224804947379e-09      -9.098073248080e-01       3.849416671754e-02       6.058048881082e-01       6.975457616265e-01      -1.213075362924e+00       3.846650186406e-02       6.515092719165e-04      -1.213076083593e+00       3.848963082379e-02      -9.098070626952e-01       3.848963084004e-02      -9.098090053274e-01       3.855200709106e-02 
