# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   12       1.129516826061e-10       2.937083700487e-16       1.093796584199e-13       5.914889642477e-18       7.074104094838e-10       6.905602529508e-11       7.286064347643e-15 
   13       1.137474747283e-10       2.868640546512e-16       1.150142904901e-13       6.905723164523e-18       6.236558882253e-10       6.146161812711e-11      -2.097958589165e-14 
   14       1.147438193422e-10       3.019996409471e-16       1.226186790601e-13       7.974184029334e-18       5.539471016644e-10       5.513861143787e-11      -3.451185676248e-14 
   15       1.159503812927e-10       3.289835959539e-16       1.309141506505e-13       9.120507451526e-18       4.952593082564e-10       4.980594156257e-11      -3.495182275320e-14 
   16       1.172724685033e-10       3.676237772246e-16       1.393334770672e-13       1.034492360014e-17       4.453451877423e-10       4.510895618939e-11      -2.708149862450e-14 
   17       1.187660769724e-10       4.236420256059e-16       1.478821813660e-13       1.164765550187e-17       4.025134127716e-10       4.103364880187e-11      -1.601878668856e-14 
   18       1.203402564095e-10       5.008894773504e-16       1.566394775950e-13       1.302891719671e-17       3.653289405986e-10       3.745448464401e-11      -6.478335463271e-15 
   19       1.220015134067e-10       5.990726808949e-16       1.657930627875e-13       1.448891332314e-17       3.332032608680e-10       3.433706962270e-11      -6.572966284538e-16 
   20       1.237500122907e-10       7.160651009953e-16       1.755292167877e-13       1.602783647188e-17       3.049037373152e-10       3.161240435629e-11       3.362625744600e-16 
   21       1.255800449236e-10       8.515608162805e-16       1.857570324465e-13       1.764586937969e-17       2.799876669504e-10       2.921738450329e-11      -2.520618869753e-15 
   22       1.274549365173e-10       1.005567134973e-15       1.962177621427e-13       1.934318203625e-17       2.578597358541e-10       2.705570300885e-11      -7.150940976290e-15 
   23       1.293887743886e-10       1.178252254052e-15       2.065750812683e-13       2.111993522339e-17       2.382166289745e-10       2.512276795743e-11      -1.179087794083e-14 
   24       1.313891469446e-10       1.369717617746e-15       2.164259553097e-13       2.297627757017e-17       2.206054051429e-10       2.341262511817e-11      -1.475354355429e-14 
   25       1.334538794467e-10       1.580373638037e-15       2.254748822227e-13       2.491235067007e-17       2.048196757236e-10       2.187519613039e-11      -1.562643565543e-14 
   26       1.355619968466e-10       1.810945437416e-15       2.334786071043e-13       2.692828553930e-17       1.905745809710e-10       2.043809178716e-11      -1.456969010738e-14 
   27       1.377081474124e-10       2.063496898082e-15       2.404012374241e-13       2.902420754553e-17       1.777002485601e-10       1.910844819913e-11      -1.230199844664e-14 
   28       1.398828050286e-10       2.340482734939e-15       2.462928343460e-13       3.120023397182e-17       1.659757779759e-10       1.790733712716e-11      -9.788625918143e-15 
   29       1.420949390760e-10       2.643313221209e-15       2.512062313291e-13       3.345648214529e-17       1.553413898911e-10       1.683177603912e-11      -7.600447143673e-15 
   30       1.443477005560e-10       2.973044353863e-15       2.552231374085e-13       3.579306253421e-17       1.456826705950e-10       1.585876997694e-11      -6.271603610085e-15 
   31       1.466338100058e-10       3.330653424343e-15       2.584234226387e-13       3.821007868226e-17       1.368024628067e-10       1.495648508755e-11      -6.256068729777e-15 
   32       1.489572845857e-10       3.717009249368e-15       2.607355568219e-13       4.070763757308e-17       1.286551839818e-10       1.411982381018e-11      -7.243522235182e-15 
   33       1.513171753868e-10       4.132875524254e-15       2.620286335661e-13       4.328584284082e-17       1.211837166178e-10       1.334647990667e-11      -8.570243352054e-15 
   34       1.537049941084e-10       4.578985841236e-15       2.621617880409e-13       4.594479349882e-17       1.142840393704e-10       1.262974227375e-11      -9.542504854518e-15 
   35       1.561202350017e-10       5.056309473286e-15       2.610283541784e-13       4.868458920088e-17       1.079209413755e-10       1.196804026655e-11      -9.997065979249e-15 
   36       1.585584591215e-10       5.565872777051e-15       2.585255240539e-13       5.150532682775e-17       1.020433553916e-10       1.135782309427e-11      -9.932345272939e-15 
   37       1.610115100903e-10       6.108648651373e-15       2.545607065515e-13       5.440709879159e-17       9.657478382341e-11       1.079267529522e-11      -9.386168270249e-15 
   38       1.634855662265e-10       6.685422485100e-15       2.491154612266e-13       5.738999182855e-17       9.150113567851e-11       1.027051092917e-11      -8.517934564402e-15 
   39       1.659879294695e-10       7.296875740068e-15       2.422033499308e-13       6.045408784474e-17       8.680637649250e-11       9.788163644499e-12      -7.558220506477e-15 
   40       1.685215453016e-10       7.943615715653e-15       2.338540212384e-13       6.359946425448e-17       8.244581219127e-11       9.339093586707e-12      -6.791163404544e-15 
   41       1.710861344926e-10       8.626224765272e-15       2.240960261149e-13       6.682619150324e-17       7.836167190551e-11       8.915489843202e-12      -6.476296319005e-15 
   42       1.736832493776e-10       9.345438704449e-15       2.128962920093e-13       7.013432464169e-17       7.454196784308e-11       8.516089998509e-12      -6.575283441766e-15 
   43       1.763120107989e-10       1.010201843601e-14       2.002025173973e-13       7.352390902623e-17       7.097658792083e-11       8.140423635560e-12      -6.941945488425e-15 
   44       1.789672249391e-10       1.089669991887e-14       1.859592833862e-13       7.699498241202e-17       6.763963220985e-11       7.786522772799e-12      -7.393974074239e-15 
   45       1.816421804011e-10       1.173014646772e-14       1.701133212343e-13       8.054757175761e-17       6.449866930533e-11       7.451768740232e-12      -7.755758582949e-15 
   46       1.843389661382e-10       1.260279120444e-14       1.526319303514e-13       8.418168288320e-17       6.154876734912e-11       7.136023011746e-12      -8.007347014857e-15 
   47       1.870605672088e-10       1.351494565968e-14       1.334895341604e-13       8.789730744357e-17       5.878649885314e-11       6.839224268092e-12      -8.176256131269e-15 
   48       1.898077358708e-10       1.446683862674e-14       1.126625858136e-13       9.169442536341e-17       5.619967610628e-11       6.560435650322e-12      -8.296671016451e-15 
   49       1.925787809377e-10       1.545861239162e-14       9.012957659804e-14       9.557300449982e-17       5.376669971550e-11       6.297778240702e-12      -8.409827061395e-15 
   50       1.953712116112e-10       1.649036452368e-14       6.586825500180e-14       9.953300062664e-17       5.146306495321e-11       6.049028425352e-12      -8.554964754836e-15 
   51       1.981876836965e-10       1.756229536697e-14       3.984637451352e-14       1.035743581656e-16       4.928447421485e-11       5.813755462482e-12      -8.738413387130e-15 
   52       2.010313033100e-10       1.867459406721e-14       1.202844894655e-14       1.076970090700e-16       4.722887209015e-11       5.591649150576e-12      -8.956775749630e-15 
   53       2.039037930240e-10       1.982739492302e-14      -1.762179766375e-14       1.119008722060e-16       4.528952871858e-11       5.381872217548e-12      -9.205561684798e-15 
   54       2.068053684928e-10       2.102077575999e-14      -4.914155391789e-14       1.161858530296e-16       4.345472516848e-11       5.183025043145e-12      -9.479126437374e-15 
   55       2.097355035929e-10       2.225475940017e-14      -8.256192508286e-14       1.205518513099e-16       4.171132885324e-11       4.993576257450e-12      -9.770192440383e-15 
   56       2.126957310681e-10       2.352932222260e-14      -1.178846285371e-13       1.249987872822e-16       4.005728066885e-11       4.813360619136e-12      -1.006841678825e-14 
   57       2.156873215253e-10       2.484438488151e-14      -1.550997241689e-13       1.295265814274e-16       3.849165884613e-11       4.642391450856e-12      -1.036135991048e-14 
   58       2.187103690525e-10       2.619980792482e-14      -1.941920748392e-13       1.341351469869e-16       3.701090118649e-11       4.480410610927e-12      -1.063479477400e-14 
   59       2.217637024623e-10       2.759539028886e-14      -2.351411918827e-13       1.388243899539e-16       3.560864200086e-11       4.326871366761e-12      -1.087262900453e-14 
   60       2.248447965352e-10       2.903086779305e-14      -2.779210806083e-13       1.435942090645e-16       3.427554904869e-11       4.180921268286e-12      -1.105682700791e-14 
   61       2.279509824143e-10       3.050587461667e-14      -3.225060518390e-13       1.484445104130e-16       3.300191452316e-11       4.041647442986e-12      -1.117167236108e-14 
   62       2.310835970617e-10       3.201982103014e-14      -3.688900303904e-13       1.533752551523e-16       3.178647650152e-11       3.908915566044e-12      -1.121784917353e-14 
   63       2.342446119310e-10       3.357198542314e-14      -4.170713261498e-13       1.583864225329e-16       3.062929722057e-11       3.782689671666e-12      -1.120139762587e-14 
   64       2.374353694097e-10       3.516154627409e-14      -4.670470845871e-13       1.634779966701e-16       2.952910957720e-11       3.662777722990e-12      -1.112971125724e-14 
   65       2.406565352840e-10       3.678757947027e-14      -5.188133215538e-13       1.686499669988e-16       2.848324145120e-11       3.548822811947e-12      -1.101159680008e-14 
   66       2.439080512030e-10       3.844905562801e-14      -5.723649580816e-13       1.739023287281e-16       2.748754002805e-11       3.440294359132e-12      -1.085733401503e-14 
   67       2.471890871437e-10       4.014483741287e-14      -6.276958551811e-13       1.792350832974e-16       2.653629612169e-11       3.336479313667e-12      -1.067873552572e-14 
   68       2.504987110835e-10       4.187377020586e-14      -6.847962068436e-13       1.846482466484e-16       2.562376840200e-11       3.236669438767e-12      -1.048718345229e-14 
   69       2.538381618442e-10       4.363498142581e-14      -7.436440278476e-13       1.901418749736e-16       2.474928387988e-11       3.140786906526e-12      -1.028714359511e-14 
   70       2.572089535071e-10       4.542763732207e-14      -8.042119957471e-13       1.957160450271e-16       2.391303971343e-11       3.048870238589e-12      -1.008143850553e-14 
   71       2.606121702844e-10       4.725085470755e-14      -8.664699078807e-13       2.013708474114e-16       2.311456061044e-11       2.960885718998e-12      -9.873162353158e-15 
   72       2.640484373261e-10       4.910370066626e-14      -9.303846486055e-13       2.071063872324e-16       2.235266406946e-11       2.876723609037e-12      -9.665689016365e-15 
   73       2.675178915277e-10       5.098519226081e-14      -9.959201565303e-13       2.129227847549e-16       2.162542562090e-11       2.796194362078e-12      -9.462680172847e-15 
   74       2.710201523376e-10       5.289429623999e-14      -1.063037391750e-12       2.188201760570e-16       2.093014406802e-11       2.719024838424e-12      -9.268093390166e-15 
   75       2.745542925647e-10       5.482992874623e-14      -1.131694303078e-12       2.247987136856e-16       2.026330672808e-11       2.644854520159e-12      -9.086190216302e-15 
   76       2.781193578499e-10       5.679092319121e-14      -1.201847779315e-12       2.308585608418e-16       1.962146101527e-11       2.573327589908e-12      -8.920695132087e-15 
   77       2.817160989735e-10       5.877592776583e-14      -1.273459986282e-12       2.369998712650e-16       1.900408951638e-11       2.504396919325e-12      -8.772077461498e-15 
   78       2.853455038732e-10       6.078348862247e-14      -1.346493131212e-12       2.432228068536e-16       1.841119848495e-11       2.438068895058e-12      -8.639786200664e-15 
   79       2.890082593527e-10       6.281207911905e-14      -1.420907589025e-12       2.495275443229e-16       1.784244209857e-11       2.374310682622e-12      -8.523046013395e-15 
   80       2.927047331400e-10       6.486009887387e-14      -1.496661910247e-12       2.559142757279e-16       1.729710628528e-11       2.313048407008e-12      -8.420847909462e-15 
   81       2.964349559457e-10       6.692587282030e-14      -1.573712828923e-12       2.623832089851e-16       1.677409254989e-11       2.254165333304e-12      -8.331939922885e-15 
   82       3.001986035211e-10       6.900765026169e-14      -1.652015270540e-12       2.689345683953e-16       1.627190180030e-11       2.197500047297e-12      -8.254817790208e-15 
   83       3.039949787167e-10       7.110360392608e-14      -1.731522359943e-12       2.755685951657e-16       1.578861817387e-11       2.142844636091e-12      -8.187715628788e-15 
   84       3.078233510305e-10       7.321188501574e-14      -1.812185389618e-12       2.822855446825e-16       1.532237435538e-11       2.089996122483e-12      -8.128824345543e-15 
   85       3.116840792286e-10       7.533080091190e-14      -1.893953701164e-12       2.890856766638e-16       1.487287159095e-11       2.038924550421e-12      -8.077008883866e-15 
   86       3.155776428018e-10       7.745866533370e-14      -1.976774798599e-12       2.959692643244e-16       1.444008317826e-11       1.989629558356e-12      -8.031193342996e-15 
   87       3.195042892641e-10       7.959374495865e-14      -2.060594393388e-12       3.029365979414e-16       1.402378741707e-11       1.942088692254e-12      -7.990138406172e-15 
   88       3.234640222199e-10       8.173425941855e-14      -2.145356411698e-12       3.099879853221e-16       1.362355952789e-11       1.896256481231e-12      -7.952435846317e-15 
   89       3.274565894302e-10       8.387838129536e-14      -2.231003001651e-12       3.171237522716e-16       1.323876357061e-11       1.852063513187e-12      -7.916503031730e-15 
   90       3.314814708790e-10       8.602423611707e-14      -2.317474540570e-12       3.243442430606e-16       1.286854436311e-11       1.809415510436e-12      -7.880577431763e-15 
   91       3.355378668401e-10       8.816990235359e-14      -2.404709642235e-12       3.316498208933e-16       1.251181939995e-11       1.768192405347e-12      -7.842711122510e-15 
   92       3.396246859433e-10       9.031341141264e-14      -2.492645164137e-12       3.390408683750e-16       1.216727077096e-11       1.728247415969e-12      -7.800765292497e-15 
   93       3.437408827885e-10       9.245278122125e-14      -2.581216904924e-12       3.465177946407e-16       1.183365764732e-11       1.689443263695e-12      -7.752902085829e-15 
   94       3.478865547917e-10       9.458612275695e-14      -2.670361801009e-12       3.540810569513e-16       1.151082505372e-11       1.651769064994e-12      -7.699156683732e-15 
   95       3.520619890082e-10       9.671154960580e-14      -2.760016075277e-12       3.617311432256e-16       1.119883257997e-11       1.615239392945e-12      -7.640092605925e-15 
   96       3.562673202446e-10       9.882714625518e-14      -2.850114592828e-12       3.694685662203e-16       1.089764370036e-11       1.579858292700e-12      -7.576326755224e-15 
   97       3.605025239233e-10       1.009309685506e-13      -2.940590877698e-12       3.772938640893e-16       1.060712209269e-11       1.545618866966e-12      -7.508530750093e-15 
   98       3.647674089470e-10       1.030210441529e-13      -3.031377129588e-12       3.852076009428e-16       1.032702795733e-11       1.512502861474e-12      -7.437432257203e-15 
   99       3.690616105640e-10       1.050953729945e-13      -3.122404240590e-12       3.932103674067e-16       1.005701433616e-11       1.480480250461e-12      -7.363816323983e-15 
  100       3.733845832321e-10       1.071519277371e-13      -3.213601811910e-12       4.013027811814e-16       9.796623431628e-12       1.449508822142e-12      -7.288526711180e-15 
  101       3.777355934839e-10       1.091886542281e-13      -3.304898170599e-12       4.094854876015e-16       9.545282925770e-12       1.419533764191e-12      -7.212467225413e-15 
  102       3.821137127910e-10       1.112034719576e-13      -3.396220386273e-12       4.177591601945e-16       9.302302299195e-12       1.390487249210e-12      -7.136603051725e-15 
  103       3.865178104291e-10       1.131942745154e-13      -3.487494287845e-12       4.261245012402e-16       9.066869150112e-12       1.362288020212e-12      -7.061962086144e-15 
  104       3.909467851756e-10       1.151589823669e-13      -3.578645277362e-12       4.345822226238e-16       8.838233233759e-12       1.334860202629e-12      -6.989430937886e-15 
  105       3.954003114176e-10       1.170957083174e-13      -3.669600860704e-12       4.431329842453e-16       8.616294822706e-12       1.308193527322e-12      -6.919108681605e-15 
  106       3.998781809992e-10       1.190026153557e-13      -3.760288491522e-12       4.517774482938e-16       8.401089333036e-12       1.282290507904e-12      -6.850867884353e-15 
  107       4.043800689323e-10       1.208778673500e-13      -3.850634829825e-12       4.605162985492e-16       8.192605102680e-12       1.257147739880e-12      -6.784551227610e-15 
  108       4.089055288855e-10       1.227196300799e-13      -3.940565767470e-12       4.693502407247e-16       7.990781773294e-12       1.232755697403e-12      -6.719970583454e-15 
  109       4.134539886739e-10       1.245260722681e-13      -4.030006453644e-12       4.782800028096e-16       7.795508672133e-12       1.209098530027e-12      -6.656906090745e-15 
  110       4.180247457475e-10       1.262953666125e-13      -4.118881320352e-12       4.873063354118e-16       7.606623193925e-12       1.186153859470e-12      -6.595105231297e-15 
  111       4.226169626812e-10       1.280256908178e-13      -4.207114107901e-12       4.964300121003e-16       7.423909182746e-12       1.163892576368e-12      -6.534281906061e-15 
  112       4.272296626636e-10       1.297152286275e-13      -4.294627890389e-12       5.056518297484e-16       7.247095313898e-12       1.142278637030e-12      -6.474115511301e-15 
  113       4.318617249862e-10       1.313621708555e-13      -4.381345101183e-12       5.149726088756e-16       7.075853475780e-12       1.121268860198e-12      -6.414250014772e-15 
  114       4.365118805330e-10       1.329647164184e-13      -4.467187558412e-12       5.243931939906e-16       6.909797151763e-12       1.100812723800e-12      -6.354293031896e-15 
  115       4.411787072692e-10       1.345210733666e-13      -4.552076490450e-12       5.339144539342e-16       6.748479802071e-12       1.080852161709e-12      -6.293814901943e-15 
  116       4.458608301218e-10       1.360295086926e-13      -4.635933419357e-12       5.435372566111e-16       6.591492686481e-12       1.061334397071e-12      -6.232430377895e-15 
  117       4.505575578340e-10       1.374885024158e-13      -4.718682878574e-12       5.532623889710e-16       6.438775284686e-12       1.042252646905e-12      -6.170056938678e-15 
  118       4.552683154301e-10       1.388966142560e-13      -4.800250075045e-12       5.630906278970e-16       6.290339754276e-12       1.023610007792e-12      -6.106686294215e-15 
  119       4.599924440782e-10       1.402524379814e-13      -4.880560093538e-12       5.730227650601e-16       6.146174136041e-12       1.005406775098e-12      -6.042304390588e-15 
  120       4.647291983871e-10       1.415546028716e-13      -4.959537929715e-12       5.830596070358e-16       6.006241615078e-12       9.876403549967e-13      -5.976891216666e-15 
  121       4.694777437020e-10       1.428017751808e-13      -5.037108523205e-12       5.932019754200e-16       5.870479781891e-12       9.703051764931e-13      -5.910420610729e-15 
  122       4.742371534016e-10       1.439926596005e-13      -5.113196790675e-12       6.034507069452e-16       5.738799893500e-12       9.533926034459e-13      -5.842860067094e-15 
  123       4.790064061940e-10       1.451260007234e-13      -5.187727658900e-12       6.138066535968e-16       5.611086134542e-12       9.368908465896e-13      -5.774170542744e-15 
  124       4.837843834132e-10       1.462005845057e-13      -5.260626097835e-12       6.242706827293e-16       5.487194878375e-12       9.207848755576e-13      -5.704306263952e-15 
  125       4.885698663158e-10       1.472152397307e-13      -5.331817153689e-12       6.348436771824e-16       5.366953948186e-12       9.050563309044e-13      -5.633214532904e-15 
  126       4.933615333768e-10       1.481688394714e-13      -5.401225981991e-12       6.455265353971e-16       5.250161878089e-12       8.896834361283e-13      -5.560835534332e-15 
  127       4.981579575865e-10       1.490603025545e-13      -5.468777880668e-12       6.563201715323e-16       5.136587174237e-12       8.746409096943e-13      -5.487102142134e-15 
  128       5.029576037467e-10       1.498885950223e-13      -5.534398323108e-12       6.672255155806e-16       5.025967575919e-12       8.598998770560e-13      -5.411939726004e-15 
  129       5.077589792175e-10       1.506527733885e-13      -5.598013785050e-12       6.782434856373e-16       4.918066377643e-12       8.454350614260e-13      -5.335316938957e-15 
  130       5.125611105978e-10       1.513521166581e-13      -5.659554257523e-12       6.893749010219e-16       4.812849950481e-12       8.312474348298e-13      -5.257404789880e-15 
  131       5.173631144712e-10       1.519860116224e-13      -5.718951073362e-12       7.006205598009e-16       4.710328389327e-12       8.173438972083e-13      -5.178434737228e-15 
  132       5.221640470538e-10       1.525539141103e-13      -5.776136176472e-12       7.119812656987e-16       4.610499870251e-12       8.037301848702e-13      -5.098649442117e-15 
  133       5.269629025878e-10       1.530553507504e-13      -5.831042160586e-12       7.234578280148e-16       4.513350319913e-12       7.904108345989e-13      -5.018302939744e-15 
  134       5.317586117370e-10       1.534899207331e-13      -5.883602308011e-12       7.350510615403e-16       4.418853084971e-12       7.773891477590e-13      -4.937660810820e-15 
  135       5.365500399801e-10       1.538572975731e-13      -5.933750628385e-12       7.467617864750e-16       4.326968601495e-12       7.646671544031e-13      -4.857000352993e-15 
  136       5.413359860062e-10       1.541572308712e-13      -5.981421897424e-12       7.585908283446e-16       4.237644064379e-12       7.522455773783e-13      -4.776610752276e-15 
  137       5.461151801082e-10       1.543895480763e-13      -6.026551695679e-12       7.705390179171e-16       4.150813096753e-12       7.401237964327e-13      -4.696793254474e-15 
  138       5.508862825780e-10       1.545541562483e-13      -6.069076447281e-12       7.826071911200e-16       4.066395419392e-12       7.282998123224e-13      -4.617861336611e-15 
  139       5.556478821008e-10       1.546510438192e-13      -6.108933458697e-12       7.947961889576e-16       3.984296520132e-12       7.167702109177e-13      -4.540140878354e-15 
  140       5.603984941490e-10       1.546802823561e-13      -6.146060957479e-12       8.071068574271e-16       3.904407323279e-12       7.055301273100e-13      -4.463970333445e-15 
  141       5.651365593773e-10       1.546420283229e-13      -6.180398131020e-12       8.195400474364e-16       3.826603859021e-12       6.945732099186e-13      -4.389700901123e-15 
  142       5.698604420167e-10       1.545365248428e-13      -6.211885165298e-12       8.320966147205e-16       3.750746932840e-12       6.838915845969e-13      -4.317696697553e-15 
  143       5.745684282691e-10       1.543641034598e-13      -6.240463283636e-12       8.447774197585e-16       3.676681794924e-12       6.734758187393e-13      -4.248334927253e-15 
  144       5.792588640547e-10       1.541251975898e-13      -6.266075328260e-12       8.575832780942e-16       3.604270558189e-12       6.633166547548e-13      -4.181916377543e-15 
  145       5.839305869487e-10       1.538203806460e-13      -6.288667487799e-12       8.705148059529e-16       3.533493752254e-12       6.534104788716e-13      -4.118386594929e-15 
  146       5.885825339738e-10       1.534503350387e-13      -6.308187814554e-12       8.835725591759e-16       3.464358199502e-12       6.437543257618e-13      -4.057587418351e-15 
  147       5.932136052735e-10       1.530158426387e-13      -6.324585738477e-12       8.967570810849e-16       3.396865024368e-12       6.343441320901e-13      -3.999343846945e-15 
  148       5.978226633075e-10       1.525177866056e-13      -6.337812109044e-12       9.100689021143e-16       3.331009510960e-12       6.251747107897e-13      -3.943463696082e-15 
  149       6.024085320467e-10       1.519571532176e-13      -6.347819237126e-12       9.235085394432e-16       3.266780960680e-12       6.162397253372e-13      -3.889737253413e-15 
  150       6.069699961689e-10       1.513350337011e-13      -6.354560936857e-12       9.370764966267e-16       3.204162549849e-12       6.075316640283e-13      -3.837936934908e-15 
  151       6.115058002538e-10       1.506526260595e-13      -6.357992567510e-12       9.507732632285e-16       3.143131187326e-12       5.990418142530e-13      -3.787816940901e-15 
  152       6.160146479782e-10       1.499112369026e-13      -6.358071075364e-12       9.645993144523e-16       3.083657372131e-12       5.907602367715e-13      -3.739112912129e-15 
  153       6.204952013119e-10       1.491122832762e-13      -6.354755035578e-12       9.785551107740e-16       3.025705051070e-12       5.826757399890e-13      -3.691541585776e-15 
  154       6.249460797124e-10       1.482572944912e-13      -6.348004694062e-12       9.926410975734e-16       2.969231476352e-12       5.747758542313e-13      -3.644800451513e-15 
  155       6.293658593203e-10       1.473479139531e-13      -6.337782009345e-12       1.006857704766e-15       2.914187063217e-12       5.670468060204e-13      -3.598567407542e-15 
  156       6.337530721550e-10       1.463859009912e-13      -6.324050694449e-12       1.021205346435e-15       2.860515247552e-12       5.594734923499e-13      -3.552500416634e-15 
  157       6.381062053095e-10       1.453731326876e-13      -6.306776258762e-12       1.035684420465e-15       2.808152343520e-12       5.520394549600e-13      -3.506237162176e-15 
  158       6.424237001460e-10       1.443116057072e-13      -6.285926049904e-12       1.050295308168e-15       2.757027401175e-12       5.447268546134e-13      -3.459394704210e-15 
  159       6.467039514913e-10       1.432034381266e-13      -6.261469295603e-12       1.065038373924e-15       2.707062064089e-12       5.375164453705e-13      -3.411569135475e-15 
  160       6.509453068318e-10       1.420508712634e-13      -6.233377145561e-12       1.079913964806e-15       2.658170426974e-12       5.303875488649e-13      -3.362335237448e-15 
  161       6.551461780404e-10       1.408562200960e-13      -6.201622555388e-12       1.094922373161e-15       2.610276622493e-12       5.233225410621e-13      -3.311338925158e-15 
  162       6.593053893504e-10       1.396217157560e-13      -6.166179838934e-12       1.110063721395e-15       2.563369628368e-12       5.163208124323e-13      -3.258584490779e-15 
  163       6.634218587591e-10       1.383496525382e-13      -6.127025156204e-12       1.125338066250e-15       2.517453057470e-12       5.093859988964e-13      -3.204172222649e-15 
  164       6.674944879794e-10       1.370424396373e-13      -6.084136708560e-12       1.140745434405e-15       2.472527804214e-12       5.025215754530e-13      -3.148207983420e-15 
  165       6.715221621528e-10       1.357026027413e-13      -6.037494779861e-12       1.156285821935e-15       2.428591983757e-12       4.957308512148e-13      -3.090803293005e-15 
  166       6.755037495627e-10       1.343327856240e-13      -5.987081777613e-12       1.171959193779e-15       2.385640871185e-12       4.890169644453e-13      -3.032075411535e-15 
  167       6.794381013472e-10       1.329357517375e-13      -5.932882274108e-12       1.187765483192e-15       2.343666840708e-12       4.823828775961e-13      -2.972147422304e-15 
  168       6.833240512120e-10       1.315143858052e-13      -5.874883047573e-12       1.203704591217e-15       2.302659304850e-12       4.758313723430e-13      -2.911148314728e-15 
  169       6.871604151439e-10       1.300716954150e-13      -5.813073123312e-12       1.219776386139e-15       2.262604653642e-12       4.693650446235e-13      -2.849213067287e-15 
  170       6.909459911235e-10       1.286108126114e-13      -5.747443814852e-12       1.235980702947e-15       2.223486193814e-12       4.629862996728e-13      -2.786482730484e-15 
  171       6.946795588384e-10       1.271349954887e-13      -5.677988765086e-12       1.252317342799e-15       2.185284087984e-12       4.566973470612e-13      -2.723104509793e-15 
  172       6.983598793960e-10       1.256476297836e-13      -5.604703987418e-12       1.268786072482e-15       2.147975293856e-12       4.505001957307e-13      -2.659231848611e-15 
  173       7.019856950371e-10       1.241522304684e-13      -5.527587906907e-12       1.285386623870e-15       2.111533503407e-12       4.443966490316e-13      -2.595024511209e-15 
  174       7.055557288482e-10       1.226524433431e-13      -5.446641401414e-12       1.302118693390e-15       2.075929082079e-12       4.383882997595e-13      -2.530648665682e-15 
  175       7.090686844754e-10       1.211520466288e-13      -5.361867842744e-12       1.318981941483e-15       2.041129007974e-12       4.324765251918e-13      -2.466276966905e-15 
  176       7.125232458365e-10       1.196549525603e-13      -5.273273137789e-12       1.335975992062e-15       2.007096811045e-12       4.266624821251e-13      -2.402088639479e-15 
  177       7.159180768349e-10       1.181652089787e-13      -5.180865769677e-12       1.353100431975e-15       1.973792512284e-12       4.209471019110e-13      -2.338269560683e-15 
