#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:delta_idm_dr          19:theta_idm_dr          20:delta_cdm             21:theta_cdm          
       1.899758117386e+02       5.701375337817e-04      -2.201424627233e+00       3.957574797457e-03       1.143438891034e-03       2.858597227584e-03       4.766070206932e-06       5.717194455168e-04      -1.651270982652e+00       3.964291505184e-03       5.632580861836e-01       5.973322605149e-01      -2.133058249967e+00       2.896239600327e-03       9.534936435695e-02      -2.180076771116e+00       3.562971419474e-03      -1.708779186582e+00       5.043425903957e-03      -1.709524298621e+00       5.045749046810e-03 
       1.923076735704e+02       5.789594267623e-04      -2.219000453125e+00       3.978693532858e-03       1.187522108457e-03       2.968805271142e-03       5.112595190751e-06       5.937610542283e-04      -1.664469021043e+00       3.985846914251e-03       5.624857201233e-01       5.960227252190e-01      -2.147276853999e+00       2.880336555329e-03       9.673307465158e-02      -2.196398762246e+00       3.566668773573e-03      -1.724530658267e+00       5.096821826411e-03      -1.725281159405e+00       5.099120914934e-03 
       1.948511740396e+02       5.886324211782e-04      -2.238232341116e+00       4.001007546689e-03       1.235460656493e-03       3.088651641232e-03       5.503518091942e-06       6.177303282464e-04      -1.678911757582e+00       4.008656293582e-03       5.616415229765e-01       5.945975349502e-01      -2.162714262632e+00       2.861476751688e-03       9.821662020717e-02      -2.214200318432e+00       3.569411055506e-03      -1.741843833940e+00       5.154842330123e-03      -1.742600150070e+00       5.157115775703e-03 
       1.973946745087e+02       5.983580364732e-04      -2.257524862145e+00       4.022574435673e-03       1.283744837494e-03       3.209362093736e-03       5.913271195069e-06       6.418724187472e-04      -1.693401258440e+00       4.030743048710e-03       5.607952742815e-01       5.931757880146e-01      -2.178071276785e+00       2.841049267750e-03       9.967209122242e-02      -2.231995118293e+00       3.570806765069e-03      -1.759293962448e+00       5.212632935448e-03      -1.760056029112e+00       5.214881335421e-03 
       1.999381749779e+02       6.081362717620e-04      -2.276874922326e+00       4.043399123802e-03       1.333080786258e-03       3.332701965644e-03       6.348973396956e-06       6.665403931289e-04      -1.707935272395e+00       4.052117738055e-03       5.599467952681e-01       5.917576265280e-01      -2.193342031221e+00       2.819065983790e-03       1.010982605771e-01      -2.249778026187e+00       3.570855779298e-03      -1.776880033573e+00       5.270194443284e-03      -1.777647787803e+00       5.272418372474e-03 
       2.024816754471e+02       6.179671279013e-04      -2.296279545064e+00       4.063486827484e-03       1.383984284176e-03       3.459960710441e-03       6.817378706902e-06       6.919921420882e-04      -1.722511651364e+00       4.072791189369e-03       5.590959528135e-01       5.903431675161e-01      -2.208520803241e+00       2.795539857122e-03       1.024939166499e-01      -2.267544007706e+00       3.569558697022e-03      -1.794601114921e+00       5.327528027387e-03      -1.795374495185e+00       5.329728039225e-03 
       2.035911660196e+02       6.222718905690e-04      -2.304760263063e+00       4.072019481298e-03       1.406795480929e-03       3.516988702322e-03       7.033977404645e-06       7.033977404643e-04      -1.728882661002e+00       4.081592051580e-03       5.587240317811e-01       5.897273702300e-01      -2.215111582745e+00       2.784797623580e-03       1.030928477299e-01      -2.275287020380e+00       3.568571318527e-03      -1.802373187136e+00       5.352466034519e-03      -1.803149002588e+00       5.354655781607e-03 
       2.035911665382e+02       6.222718925834e-04      -2.304760267029e+00       4.072019485284e-03       1.406795496869e-03       3.516988702285e-03       7.033977404645e-06       7.033977404695e-04      -1.728882663982e+00       4.081592055591e-03       5.587415264580e-01       5.897273699423e-01      -2.215111585822e+00       2.784797618491e-03       1.030928480084e-01      -2.275287023998e+00       3.568571318005e-03      -1.802373190774e+00       5.352466046165e-03      -1.803149006227e+00       5.354655793248e-03 
       2.035911670567e+02       6.222718945977e-04      -2.304760270995e+00       4.072019489270e-03       1.406795512809e-03       3.516988702249e-03       7.033977404645e-06       7.033977404748e-04      -1.728882666962e+00       4.081592059601e-03       5.587415262821e-01       5.897273696547e-01      -2.215111588898e+00       2.784797613403e-03       1.030928482870e-01      -2.275287027616e+00       3.568571317484e-03      -1.802373194413e+00       5.352466057811e-03      -1.803149009867e+00       5.354655804889e-03 
       2.035911675753e+02       6.222718966121e-04      -2.304760274961e+00       4.072019493257e-03       1.406795528749e-03       3.516988702212e-03       7.033977404645e-06       7.033977404800e-04      -1.728882669941e+00       4.081592063612e-03       5.587415261062e-01       5.897273693670e-01      -2.215111591974e+00       2.784797608314e-03       1.030928485655e-01      -2.275287031234e+00       3.568571316963e-03      -1.802373198051e+00       5.352466069457e-03      -1.803149013507e+00       5.354655816530e-03 
       2.035911727610e+02       6.222719167556e-04      -2.304760314622e+00       4.072019533119e-03       1.406795688151e-03       3.516988701848e-03       7.033977404648e-06       7.033977405323e-04      -1.728882699736e+00       4.081592103716e-03       5.587415243469e-01       5.897273664905e-01      -2.215111622734e+00       2.784797557428e-03       1.030928513506e-01      -2.275287067414e+00       3.568571311751e-03      -1.802373234437e+00       5.352466185915e-03      -1.803149049904e+00       5.354655932940e-03 
       2.035911779466e+02       6.222719368990e-04      -2.304760354282e+00       4.072019572982e-03       1.406795847553e-03       3.516988701485e-03       7.033977404653e-06       7.033977405847e-04      -1.728882729532e+00       4.081592143820e-03       5.587415225876e-01       5.897273636140e-01      -2.215111653495e+00       2.784797506542e-03       1.030928541357e-01      -2.275287103594e+00       3.568571306538e-03      -1.802373270822e+00       5.352466302372e-03      -1.803149086301e+00       5.354656049350e-03 
       2.035911831323e+02       6.222719570425e-04      -2.304760393943e+00       4.072019612845e-03       1.406796006955e-03       3.516988701123e-03       7.033977404661e-06       7.033977406374e-04      -1.728882759327e+00       4.081592183925e-03       5.587415208283e-01       5.897273607375e-01      -2.215111684256e+00       2.784797455656e-03       1.030928569208e-01      -2.275287139774e+00       3.568571301326e-03      -1.802373307208e+00       5.352466418830e-03      -1.803149122698e+00       5.354656165760e-03 
       2.035912124304e+02       6.222720708498e-04      -2.304760618020e+00       4.072019838064e-03       1.406796907541e-03       3.516988699092e-03       7.033977404751e-06       7.033977409376e-04      -1.728882927665e+00       4.081592410507e-03       5.587415108887e-01       5.897273444858e-01      -2.215111858049e+00       2.784797168159e-03       1.030928726561e-01      -2.275287344184e+00       3.568571271876e-03      -1.802373512780e+00       5.352467076798e-03      -1.803149328334e+00       5.354656823458e-03 
       2.035912417285e+02       6.222721846572e-04      -2.304760842097e+00       4.072020063283e-03       1.406797808118e-03       3.516988697086e-03       7.033977404921e-06       7.033977412430e-04      -1.728883096003e+00       4.081592637090e-03       5.587415009491e-01       5.897273282340e-01      -2.215112031841e+00       2.784796880662e-03       1.030928883914e-01      -2.275287548594e+00       3.568571242427e-03      -1.802373718353e+00       5.352467734766e-03      -1.803149533971e+00       5.354657481156e-03 
       2.035912710266e+02       6.222722984645e-04      -2.304761066174e+00       4.072020288501e-03       1.406798708685e-03       3.516988695107e-03       7.033977405173e-06       7.033977415536e-04      -1.728883264342e+00       4.081592863674e-03       5.587414910095e-01       5.897273119822e-01      -2.215112205634e+00       2.784796593165e-03       1.030929041267e-01      -2.275287753005e+00       3.568571212977e-03      -1.802373923925e+00       5.352468392733e-03      -1.803149739607e+00       5.354658138854e-03 
       2.035913003248e+02       6.222724122719e-04      -2.304761290251e+00       4.072020513719e-03       1.406799609242e-03       3.516988693154e-03       7.033977405506e-06       7.033977418695e-04      -1.728883432680e+00       4.081593090257e-03       5.587414810699e-01       5.897272957305e-01      -2.215112379427e+00       2.784796305667e-03       1.030929198621e-01      -2.275287957415e+00       3.568571183527e-03      -1.802374129498e+00       5.352469050701e-03      -1.803149945244e+00       5.354658796552e-03 
       2.035914004521e+02       6.222728012124e-04      -2.304762056043e+00       4.072021283407e-03       1.406802686855e-03       3.516988686679e-03       7.033977407259e-06       7.033977429888e-04      -1.728884007982e+00       4.081593864617e-03       5.587414471010e-01       5.897272401896e-01      -2.215112973369e+00       2.784795323132e-03       1.030929736380e-01      -2.275288655994e+00       3.568571082880e-03      -1.802374832049e+00       5.352471299327e-03      -1.803150648015e+00       5.354661044257e-03 
       2.035915005794e+02       6.222731901530e-04      -2.304762821834e+00       4.072022053092e-03       1.406805764354e-03       3.516988680513e-03       7.033977409964e-06       7.033977441696e-04      -1.728884583283e+00       4.081594638980e-03       5.587414131322e-01       5.897271846487e-01      -2.215113567312e+00       2.784794340595e-03       1.030930274139e-01      -2.275289354573e+00       3.568570982231e-03      -1.802375534601e+00       5.352473547954e-03      -1.803151350785e+00       5.354663291961e-03 
       2.035916007067e+02       6.222735790937e-04      -2.304763587625e+00       4.072022822774e-03       1.406808841739e-03       3.516988674655e-03       7.033977413621e-06       7.033977454118e-04      -1.728885158585e+00       4.081595413347e-03       5.587413791634e-01       5.897271291078e-01      -2.215114161254e+00       2.784793358056e-03       1.030930811898e-01      -2.275290053152e+00       3.568570881579e-03      -1.802376237152e+00       5.352475796580e-03      -1.803152053556e+00       5.354665539665e-03 
       2.035917008341e+02       6.222739680345e-04      -2.304764353416e+00       4.072023592452e-03       1.406811919011e-03       3.516988669106e-03       7.033977418230e-06       7.033977467155e-04      -1.728885733887e+00       4.081596187717e-03       5.587413451947e-01       5.897270735669e-01      -2.215114755196e+00       2.784792375514e-03       1.030931349656e-01      -2.275290751731e+00       3.568570780926e-03      -1.802376939704e+00       5.352478045205e-03      -1.803152756328e+00       5.354667787369e-03 
       2.035921132268e+02       6.222755699593e-04      -2.304767507469e+00       4.072026762482e-03       1.406824592123e-03       3.516988649501e-03       7.033977447246e-06       7.033977527326e-04      -1.728888103375e+00       4.081599377142e-03       5.587412052887e-01       5.897268448116e-01      -2.215117201454e+00       2.784788328711e-03       1.030933564506e-01      -2.275293628955e+00       3.568570366344e-03      -1.802379833295e+00       5.352487306577e-03      -1.803155650821e+00       5.354677044945e-03 
       2.035925256196e+02       6.222771718854e-04      -2.304770661523e+00       4.072029932460e-03       1.406837263310e-03       3.516988635126e-03       7.033977492408e-06       7.033977597918e-04      -1.728890472863e+00       4.081602566628e-03       5.587410653835e-01       5.897266160564e-01      -2.215119647709e+00       2.784784281868e-03       1.030935779347e-01      -2.275296506179e+00       3.568569951727e-03      -1.802382726890e+00       5.352496567944e-03      -1.803158545319e+00       5.354686302514e-03 
       2.035929380123e+02       6.222787738129e-04      -2.304773815578e+00       4.072033102384e-03       1.406849932574e-03       3.516988625981e-03       7.033977553713e-06       7.033977678926e-04      -1.728892842352e+00       4.081605756175e-03       5.587409254792e-01       5.897263873013e-01      -2.215122093961e+00       2.784780234985e-03       1.030937994180e-01      -2.275299383403e+00       3.568569537074e-03      -1.802385620488e+00       5.352505829304e-03      -1.803161439820e+00       5.354695560078e-03 
       2.035933504050e+02       6.222803757418e-04      -2.304776969635e+00       4.072036272256e-03       1.406862599915e-03       3.516988622063e-03       7.033977631158e-06       7.033977770347e-04      -1.728895211842e+00       4.081608945783e-03       5.587407855756e-01       5.897261585463e-01      -2.215124540211e+00       2.784776188062e-03       1.030940209004e-01      -2.275302260625e+00       3.568569122385e-03      -1.802388514089e+00       5.352515090658e-03      -1.803164334324e+00       5.354704817636e-03 
       2.035942480644e+02       6.222838626809e-04      -2.304783835105e+00       4.072043171964e-03       1.406890166397e-03       3.516988631598e-03       7.033977855529e-06       7.033978005333e-04      -1.728900369538e+00       4.081615888845e-03       5.587404810490e-01       5.897256606135e-01      -2.215129864977e+00       2.784767378946e-03       1.030945030005e-01      -2.275308523502e+00       3.568568219607e-03      -1.802394812632e+00       5.352535249918e-03      -1.803170634832e+00       5.354724968631e-03 
       2.035951457237e+02       6.222873496265e-04      -2.304790700582e+00       4.072050071423e-03       1.406917723781e-03       3.516988665875e-03       7.033978156340e-06       7.033978289608e-04      -1.728905527239e+00       4.081622832194e-03       5.587401765262e-01       5.897251626812e-01      -2.215135189731e+00       2.784758569639e-03       1.030949850966e-01      -2.275314786375e+00       3.568567316661e-03      -1.802401111191e+00       5.352555409149e-03      -1.803176935357e+00       5.354745119598e-03 
       2.035960433830e+02       6.222908365787e-04      -2.304797566065e+00       4.072056970633e-03       1.406945272079e-03       3.516988724875e-03       7.033978533568e-06       7.033978623136e-04      -1.728910684944e+00       4.081629775830e-03       5.587398720072e-01       5.897246647493e-01      -2.215140514472e+00       2.784749760143e-03       1.030954671886e-01      -2.275321049245e+00       3.568566413546e-03      -1.802407409766e+00       5.352575568351e-03      -1.803183235898e+00       5.354765270536e-03 
       2.035969410423e+02       6.222943235374e-04      -2.304804431554e+00       4.072063869596e-03       1.406972811298e-03       3.516988808581e-03       7.033978987188e-06       7.033979005881e-04      -1.728915842654e+00       4.081636719751e-03       5.587395674921e-01       5.897241668180e-01      -2.215145839201e+00       2.784740950456e-03       1.030959492766e-01      -2.275327312113e+00       3.568565510264e-03      -1.802413708359e+00       5.352595727524e-03      -1.803189536456e+00       5.354785421445e-03 
       2.035978387016e+02       6.222978105027e-04      -2.304811297050e+00       4.072070768310e-03       1.407000341448e-03       3.516988916975e-03       7.033979517177e-06       7.033979437810e-04      -1.728921000369e+00       4.081643663956e-03       5.587392629808e-01       5.897236688873e-01      -2.215151163917e+00       2.784732140580e-03       1.030964313607e-01      -2.275333574977e+00       3.568564606814e-03      -1.802420006967e+00       5.352615886669e-03      -1.803195837031e+00       5.354805572327e-03 
       2.036013130404e+02       6.223113066635e-04      -2.304837869614e+00       4.072097467061e-03       1.407106810001e-03       3.516989568876e-03       7.033982287820e-06       7.033981572486e-04      -1.728940963052e+00       4.081670543759e-03       5.587380844231e-01       5.897217416795e-01      -2.215171772806e+00       2.784698040665e-03       1.030982972013e-01      -2.275357815003e+00       3.568561108479e-03      -1.802444385528e+00       5.352693911214e-03      -1.803220223199e+00       5.354883564887e-03 
       2.036047873793e+02       6.223248029226e-04      -2.304864442272e+00       4.072124162135e-03       1.407213143361e-03       3.516990589331e-03       7.033986200722e-06       7.033984441388e-04      -1.728960925805e+00       4.081697427737e-03       5.587369059225e-01       5.897198144793e-01      -2.215192381508e+00       2.784663937903e-03       1.031001629819e-01      -2.275382054983e+00       3.568557607630e-03      -1.802468764336e+00       5.352771935330e-03      -1.803244609615e+00       5.354961557019e-03 
       2.036082617181e+02       6.223382992797e-04      -2.304891015023e+00       4.072150853559e-03       1.407319342051e-03       3.516991977324e-03       7.033991254482e-06       7.033988042497e-04      -1.728980888630e+00       4.081724315824e-03       5.587357274785e-01       5.897178872868e-01      -2.215212990020e+00       2.784629832292e-03       1.031020287023e-01      -2.275406294916e+00       3.568554104264e-03      -1.802493143393e+00       5.352849959017e-03      -1.803268996279e+00       5.355039548724e-03 
       2.036117360570e+02       6.223517957351e-04      -2.304917587867e+00       4.072177541359e-03       1.407425406597e-03       3.516993731843e-03       7.033997447695e-06       7.033992373798e-04      -1.729000851525e+00       4.081751207957e-03       5.587345490910e-01       5.897159601018e-01      -2.215233598344e+00       2.784595723833e-03       1.031038943625e-01      -2.275430534803e+00       3.568550598384e-03      -1.802517522697e+00       5.352927982275e-03      -1.803293383191e+00       5.355117540001e-03 
       2.036152103958e+02       6.223652922886e-04      -2.304944160804e+00       4.072204225562e-03       1.407531337521e-03       3.516995851880e-03       7.034004778954e-06       7.033997433285e-04      -1.729020814490e+00       4.081778104073e-03       5.587333707597e-01       5.897140329245e-01      -2.215254206480e+00       2.784561612526e-03       1.031057599626e-01      -2.275454774642e+00       3.568547089988e-03      -1.802541902251e+00       5.353006005105e-03      -1.803317770351e+00       5.355195530850e-03 
       2.036186847347e+02       6.223787889404e-04      -2.304970733834e+00       4.072230906194e-03       1.407637135343e-03       3.516998336428e-03       7.034013246854e-06       7.034003218956e-04      -1.729040777526e+00       4.081805004111e-03       5.587321924845e-01       5.897121057548e-01      -2.215274814427e+00       2.784527498371e-03       1.031076255026e-01      -2.275479014435e+00       3.568543579076e-03      -1.802566282052e+00       5.353084027506e-03      -1.803342157760e+00       5.355273521272e-03 
       2.036288108872e+02       6.224181262377e-04      -2.305048182931e+00       4.072308648238e-03       1.407944734489e-03       3.517007647824e-03       7.034044397915e-06       7.034024205599e-04      -1.729098961301e+00       4.081883427554e-03       5.587287586538e-01       5.897064889557e-01      -2.215334876353e+00       2.784428054533e-03       1.031130623787e-01      -2.275549662385e+00       3.568533331980e-03      -1.802637339746e+00       5.353311425661e-03      -1.803413237624e+00       5.355500826226e-03 
       2.036389370398e+02       6.224574643690e-04      -2.305125632817e+00       4.072386360790e-03       1.408251220127e-03       3.517020022479e-03       7.034085157401e-06       7.034051294979e-04      -1.729157145675e+00       4.081961882302e-03       5.587253252915e-01       5.897008722214e-01      -2.215394936676e+00       2.784328586502e-03       1.031184987438e-01      -2.275620309937e+00       3.568523063515e-03      -1.802708399548e+00       5.353538820173e-03      -1.803484319596e+00       5.355728127546e-03 
       2.036490631923e+02       6.224968033343e-04      -2.305203083494e+00       4.072464044452e-03       1.408556604868e-03       3.517035435986e-03       7.034135490275e-06       7.034084438535e-04      -1.729215330649e+00       4.082040366924e-03       5.587218923921e-01       5.896952555520e-01      -2.215454995397e+00       2.784229094276e-03       1.031239345977e-01      -2.275690957090e+00       3.568512773680e-03      -1.802779461459e+00       5.353766211041e-03      -1.803555403676e+00       5.355955425232e-03 
       2.036591893449e+02       6.225361431336e-04      -2.305280534959e+00       4.072541699807e-03       1.408860901196e-03       3.517053864175e-03       7.034195361396e-06       7.034123588169e-04      -1.729273516224e+00       4.082118880034e-03       5.587184599502e-01       5.896896389475e-01      -2.215515052515e+00       2.784129577857e-03       1.031293699404e-01      -2.275761603845e+00       3.568502462475e-03      -1.802850525477e+00       5.353993598267e-03      -1.803626489862e+00       5.356182719281e-03 
       2.036693154974e+02       6.225754837669e-04      -2.305357987213e+00       4.072619327417e-03       1.409164121461e-03       3.517075283104e-03       7.034264735535e-06       7.034168696245e-04      -1.729331702399e+00       4.082197420294e-03       5.587150279603e-01       5.896840224079e-01      -2.215575108029e+00       2.784030037245e-03       1.031348047719e-01      -2.275832250201e+00       3.568492129898e-03      -1.802921591603e+00       5.354220981848e-03      -1.803697578154e+00       5.356410009695e-03 
       2.036794416500e+02       6.226148252341e-04      -2.305435440254e+00       4.072696927827e-03       1.409466277887e-03       3.517099669064e-03       7.034343577381e-06       7.034219715586e-04      -1.729389889174e+00       4.082275986413e-03       5.587115964171e-01       5.896784059333e-01      -2.215635161939e+00       2.783930472439e-03       1.031402390920e-01      -2.275902896157e+00       3.568481775950e-03      -1.802992659836e+00       5.354448361783e-03      -1.803768668554e+00       5.356637296472e-03 
       2.037092821213e+02       6.227307643364e-04      -2.305663689000e+00       4.072925453039e-03       1.410350622753e-03       3.517188561885e-03       7.034630633524e-06       7.034403993788e-04      -1.729561361623e+00       4.082507649291e-03       5.587014866475e-01       5.896618552823e-01      -2.215812123767e+00       2.783636927049e-03       1.031562503610e-01      -2.276111078389e+00       3.568451139903e-03      -1.803202101049e+00       5.355118400055e-03      -1.803978175082e+00       5.357307060266e-03 
       2.037391225926e+02       6.228467106809e-04      -2.305891944570e+00       4.073153759070e-03       1.411226136693e-03       3.517302428294e-03       7.034998690797e-06       7.034638029234e-04      -1.729732839289e+00       4.082739496277e-03       5.586913805789e-01       5.896453051971e-01      -2.215989071649e+00       2.783343171573e-03       1.031722571868e-01      -2.276319257136e+00       3.568420318245e-03      -1.803411560559e+00       5.355788406655e-03      -1.804187699898e+00       5.357976792459e-03 
       2.037689630639e+02       6.229626642674e-04      -2.306120206953e+00       4.073381857272e-03       1.412093113629e-03       3.517440695215e-03       7.035446835596e-06       7.034920681582e-04      -1.729904322177e+00       4.082971500423e-03       5.586812780830e-01       5.896287556787e-01      -2.216166005571e+00       2.783049206020e-03       1.031882595675e-01      -2.276527432386e+00       3.568389310962e-03      -1.803621038361e+00       5.356458381571e-03      -1.804397242998e+00       5.358646493041e-03 
       2.037988035353e+02       6.230786250959e-04      -2.306348476136e+00       4.073609757903e-03       1.412951838521e-03       3.517602805578e-03       7.035974150872e-06       7.035250842315e-04      -1.730075810286e+00       4.083203637391e-03       5.586711790350e-01       5.896122067280e-01      -2.216342925522e+00       2.782755030401e-03       1.032042575012e-01      -2.276735604127e+00       3.568358118045e-03      -1.803830534451e+00       5.357128324792e-03      -1.804606804379e+00       5.359316161999e-03 
       2.038286440066e+02       6.231945931662e-04      -2.306576752109e+00       4.073837470230e-03       1.413802587637e-03       3.517788217837e-03       7.036579717121e-06       7.035627433799e-04      -1.730247303619e+00       4.083435885210e-03       5.586610833141e-01       5.895956583457e-01      -2.216519831491e+00       2.782460644728e-03       1.032202509860e-01      -2.276943772350e+00       3.568326739486e-03      -1.804040048828e+00       5.357798236309e-03      -1.804816384037e+00       5.359985799326e-03 
       2.038584844779e+02       6.233105684784e-04      -2.306805034863e+00       4.074065002626e-03       1.414645628805e-03       3.517996405537e-03       7.037262613340e-06       7.036049408409e-04      -1.730418802176e+00       4.083668224042e-03       5.586509908033e-01       5.895791105324e-01      -2.216696723467e+00       2.782166049016e-03       1.032362400200e-01      -2.277151937045e+00       3.568295175277e-03      -1.804249581487e+00       5.358468116115e-03      -1.805025981970e+00       5.360655405014e-03 
       2.038883249492e+02       6.234265510324e-04      -2.307033324387e+00       4.074292362656e-03       1.415481221666e-03       3.518226856869e-03       7.038021917918e-06       7.036515747655e-04      -1.730590305959e+00       4.083900635974e-03       5.586409013888e-01       5.895625632888e-01      -2.216873601439e+00       2.781871243281e-03       1.032522246012e-01      -2.277360098201e+00       3.568263425414e-03      -1.804459132426e+00       5.359137964206e-03      -1.805235598175e+00       5.361324979058e-03 
       2.039354968595e+02       6.236099113883e-04      -2.307394218973e+00       4.074651438902e-03       1.416787546006e-03       3.518635363318e-03       7.039375849003e-06       7.037341035019e-04      -1.730861430336e+00       4.084268143797e-03       5.586249580600e-01       5.895364065174e-01      -2.217153182100e+00       2.781404785077e-03       1.032774839895e-01      -2.277689152769e+00       3.568212856413e-03      -1.804790428490e+00       5.360196797459e-03      -1.805566997394e+00       5.362383379243e-03 
       2.039826687699e+02       6.237932898405e-04      -2.307755130428e+00       4.075010125040e-03       1.418076839524e-03       3.519096369993e-03       7.040914783847e-06       7.038270947666e-04      -1.731132567774e+00       4.084635738274e-03       5.586090217762e-01       5.895102511716e-01      -2.217432727703e+00       2.780937802165e-03       1.033027322385e-01      -2.278018198439e+00       3.568161823464e-03      -1.805121770222e+00       5.361255551444e-03      -1.805898442261e+00       5.363441700341e-03 
       2.040298406802e+02       6.239766863890e-04      -2.308116058726e+00       4.075368441326e-03       1.419350011923e-03       3.519608062916e-03       7.042635101868e-06       7.039301875595e-04      -1.731403718274e+00       4.085003371636e-03       5.585930921389e-01       5.894840972519e-01      -2.217712238214e+00       2.780470294637e-03       1.033279693404e-01      -2.278347235180e+00       3.568110326575e-03      -1.805453157617e+00       5.362314226171e-03      -1.806229932771e+00       5.364499942360e-03 
       2.040770125906e+02       6.241601010336e-04      -2.308477003846e+00       4.075726405037e-03       1.420607929337e-03       3.520168706386e-03       7.044533202024e-06       7.040430364503e-04      -1.731674881839e+00       4.085371003236e-03       5.585771687683e-01       5.894579447582e-01      -2.217991713600e+00       2.780002262597e-03       1.033531952880e-01      -2.278676262964e+00       3.568058365767e-03      -1.805784590672e+00       5.363372821659e-03      -1.806561468921e+00       5.365558105319e-03 
       2.041241845009e+02       6.243435337743e-04      -2.308837965770e+00       4.076084030908e-03       1.421851416407e-03       3.520776639388e-03       7.046605508558e-06       7.041653108635e-04      -1.731946058470e+00       4.085738598502e-03       5.585612513023e-01       5.894317936896e-01      -2.218271153832e+00       2.779533706162e-03       1.033784100736e-01      -2.279005281764e+00       3.568005941074e-03      -1.806116069387e+00       5.364431337941e-03      -1.806893050709e+00       5.366616189250e-03 
       2.041713564112e+02       6.245269846112e-04      -2.309198944482e+00       4.076441331514e-03       1.423081258267e-03       3.521430272137e-03       7.048848476199e-06       7.042966943921e-04      -1.732217248169e+00       4.086106128026e-03       5.585453393958e-01       5.894056440445e-01      -2.218550558883e+00       2.779064625460e-03       1.034036136896e-01      -2.279334291559e+00       3.567953052539e-03      -1.806447593760e+00       5.365489775059e-03      -1.807224678136e+00       5.367674194198e-03 
       2.042185283216e+02       6.247104535444e-04      -2.309559939972e+00       4.076798317599e-03       1.424298202437e-03       3.522128082786e-03       7.051258594774e-06       7.044368841424e-04      -1.732488450939e+00       4.086473566787e-03       5.585294327198e-01       5.893794958206e-01      -2.218829928730e+00       2.778595020631e-03       1.034288061287e-01      -2.279663292328e+00       3.567899700221e-03      -1.806779163797e+00       5.366548133069e-03      -1.807556351206e+00       5.368732120216e-03 
       2.042877372502e+02       6.249796653101e-04      -2.310089609911e+00       4.077321524349e-03       1.426061796080e-03       3.523228809149e-03       7.055089903514e-06       7.046579000248e-04      -1.732886373547e+00       4.087012451771e-03       5.585061038315e-01       5.893411346536e-01      -2.219239746353e+00       2.777905085056e-03       1.034657473237e-01      -2.280145974041e+00       3.567820584381e-03      -1.807265714075e+00       5.368100774814e-03      -1.808043052613e+00       5.370284128481e-03 
       2.043569461788e+02       6.252489160303e-04      -2.310619315940e+00       4.077844097571e-03       1.427801267155e-03       3.524417144745e-03       7.059262756949e-06       7.048963817467e-04      -1.733284324320e+00       4.087551041030e-03       5.584827845950e-01       5.893027765268e-01      -2.219649488096e+00       2.777214022127e-03       1.035026644195e-01      -2.280628636246e+00       3.567740470633e-03      -1.807752362682e+00       5.369653246687e-03      -1.808529852305e+00       5.371835967259e-03 
       2.044261551074e+02       6.255182057057e-04      -2.311149058063e+00       4.078366056441e-03       1.429518584489e-03       3.525688993730e-03       7.063766579063e-06       7.051515140284e-04      -1.733682303282e+00       4.088089290995e-03       5.584594741376e-01       5.892644214248e-01      -2.220059153918e+00       2.776521832431e-03       1.035395573924e-01      -2.281111278914e+00       3.567659359302e-03      -1.808239109653e+00       5.371205549011e-03      -1.809016750319e+00       5.373387636872e-03 
       2.044953640360e+02       6.257875343376e-04      -2.311678836302e+00       4.078887416273e-03       1.431215580232e-03       3.527040510053e-03       7.068591031559e-06       7.054225312783e-04      -1.734080310466e+00       4.088627167423e-03       5.584361716438e-01       5.892260693284e-01      -2.220468743792e+00       2.775828516619e-03       1.035764262187e-01      -2.281593902028e+00       3.567577250773e-03      -1.808725955036e+00       5.372757682166e-03      -1.809503746699e+00       5.374939137699e-03 
       2.045645729646e+02       6.260569019273e-04      -2.312208650692e+00       4.079408189333e-03       1.432893959401e-03       3.528468080972e-03       7.073726027983e-06       7.057087143169e-04      -1.734478345913e+00       4.089164643484e-03       5.584128763514e-01       5.891877202152e-01      -2.220878257703e+00       2.775134075399e-03       1.036132708747e-01      -2.282076505586e+00       3.567494145488e-03      -1.809212898884e+00       5.374309646591e-03      -1.809990841502e+00       5.376490470180e-03 
       2.046337818932e+02       6.263263084766e-04      -2.312738501282e+00       4.079928385498e-03       1.434555308738e-03       3.529968311641e-03       7.079161744660e-06       7.060093873093e-04      -1.734876409672e+00       4.089701698177e-03       5.583895875474e-01       5.891493740592e-01      -2.221287695651e+00       2.774438509538e-03       1.036500913368e-01      -2.282559089601e+00       3.567410043952e-03      -1.809699941265e+00       5.375861442785e-03      -1.810478034793e+00       5.378041634812e-03 
       2.047029908218e+02       6.265957539873e-04      -2.313268388137e+00       4.080448012783e-03       1.436201104941e-03       3.531538010729e-03       7.084888628942e-06       7.063239149079e-04      -1.735274501801e+00       4.090238315096e-03       5.583663045641e-01       5.891110308310e-01      -2.221697057649e+00       2.773741819866e-03       1.036868875814e-01      -2.283041654098e+00       3.567324946728e-03      -1.810187082255e+00       5.377413071306e-03      -1.810965326650e+00       5.379592632154e-03 
